date,COPX_2021_Q4,meta
2021-10-26 10:00:00,70.07101372721594,
2021-10-26 10:30:00,67.5909235734106,
2021-10-26 12:00:00,75.62261258627287,
2021-10-26 13:30:00,59.75387396954198,
2021-10-26 15:00:00,61.02451146875535,
2021-10-26 15:30:30,61.02451146875535,
2021-10-26 23:59:59,46.813204174201374,c
2021-10-27 00:00:00,3.9843662803830036,
2021-10-27 10:00:00,-43.49348818067585,
2021-10-27 10:30:00,-44.20026900831294,
2021-10-27 12:00:00,-40.96666315611612,
2021-10-27 13:30:00,-36.438058032193716,
2021-10-27 15:00:00,-30.11419470757931,
2021-10-27 15:30:30,-30.11419470757931,
2021-10-27 23:59:59,8.07462169542211,c
2021-10-28 00:00:00,-51.33801198007945,
2021-10-28 10:00:00,10.641940671054893,
2021-10-28 10:30:00,-22.420957186660296,
2021-10-28 12:00:00,-31.929169918240994,
2021-10-28 13:30:00,-44.281282674985384,
2021-10-28 15:00:00,-0.05195219921731109,
2021-10-28 15:30:30,-0.05195219921731109,
2021-10-28 23:59:59,0.0,a
2021-10-29 00:00:00,-46.95365206623071,
2021-10-29 10:00:00,-73.50485510919182,
2021-10-29 10:30:00,-102.58787380308041,
2021-10-29 12:00:00,-55.64850962874626,
2021-10-29 13:30:00,-32.44494054741239,
2021-10-29 15:00:00,-23.4778013964262,
2021-10-29 15:30:30,-23.4778013964262,
2021-10-29 23:59:59,-7.773333523333619,w
2021-11-01 00:00:00,-38.92190273835292,
2021-11-01 10:00:00,7.50979575936913,
2021-11-01 10:30:00,-6.466749912520541,
2021-11-01 12:00:00,9.356199849118497,
2021-11-01 13:30:00,7.269141141271813,
2021-11-01 15:00:00,17.719463794184946,
2021-11-01 15:30:30,17.719463794184946,
2021-11-01 23:59:59,8.703991416682246,c
2021-11-02 00:00:00,37.761871750246954,
2021-11-02 10:00:00,71.43680429010016,
2021-11-02 10:30:00,85.27409422200975,
2021-11-02 12:00:00,91.94645689286804,
2021-11-02 13:30:00,88.0597404948181,
2021-11-02 15:00:00,78.4512592164759,
2021-11-02 15:30:30,78.4512592164759,
2021-11-02 23:59:59,55.558862885676504,c
2021-11-03 00:00:00,119.2549015142624,
2021-11-03 10:00:00,173.60505167546995,
2021-11-03 10:30:00,205.13820300828047,
2021-11-03 12:00:00,225.95907754238738,
2021-11-03 13:30:00,207.23226709228524,
2021-11-03 15:00:00,184.60656277965379,
2021-11-03 15:30:30,184.60656277965379,
2021-11-03 23:59:59,230.54804494946595,c
2021-11-04 00:00:00,192.07953767205098,
2021-11-04 10:00:00,208.81455456897586,
2021-11-04 10:30:00,180.7661678278719,
2021-11-04 12:00:00,202.96102219749463,
2021-11-04 13:30:00,205.56534659558386,
2021-11-04 15:00:00,195.16361955356234,
2021-11-04 15:30:30,195.16361955356234,
2021-11-04 23:59:59,209.8857507627214,e
2021-11-05 00:00:00,187.0407127067458,
2021-11-05 10:00:00,160.90604582995803,
2021-11-05 10:30:00,170.42440975178332,
2021-11-05 12:00:00,158.92753280444262,
2021-11-05 13:30:00,164.44399978222452,
2021-11-05 15:00:00,178.48759403244182,
2021-11-05 15:30:30,178.48759403244182,
2021-11-05 23:59:59,184.80070678139998,w
2021-11-08 00:00:00,191.4068446530461,
2021-11-08 10:00:00,248.2743507797766,
2021-11-08 10:30:00,214.81147121169835,
2021-11-08 12:00:00,91.55065785201006,
2021-11-08 13:30:00,75.48197853875392,
2021-11-08 15:00:00,79.28019786343432,
2021-11-08 15:30:30,79.28019786343432,
2021-11-08 23:59:59,53.33806669019097,c
2021-11-09 00:00:00,80.0298613017424,
2021-11-09 10:00:00,82.17666471344099,
2021-11-09 10:30:00,94.37620014513462,
2021-11-09 12:00:00,76.1206246631103,
2021-11-09 13:30:00,74.19713297192379,
2021-11-09 15:00:00,77.67651483991031,
2021-11-09 15:30:30,77.67651483991031,
2021-11-09 23:59:59,77.45810986757272,c
2021-11-10 00:00:00,70.50191397232878,
2021-11-10 10:00:00,27.08416466258831,
2021-11-10 10:30:00,28.87906934750324,
2021-11-10 12:00:00,55.83312803022055,
2021-11-10 13:30:00,81.19620480477546,
2021-11-10 15:00:00,85.14716188683514,
2021-11-10 15:30:30,85.14716188683514,
2021-11-10 23:59:59,62.58902990670289,c
2021-11-11 00:00:00,45.96890916628498,
2021-11-11 10:00:00,21.32661113007058,
2021-11-11 10:30:00,15.506955028134435,
2021-11-11 12:00:00,-0.38958711800067647,
2021-11-11 13:30:00,-9.011801517687374,
2021-11-11 15:00:00,21.342091597676344,
2021-11-11 15:30:30,21.342091597676344,
2021-11-11 23:59:59,21.085615328802923,c
2021-11-12 00:00:00,37.58590264929068,
2021-11-12 10:00:00,-44.08922674739164,
2021-11-12 10:30:00,-31.526522742984817,
2021-11-12 12:00:00,-15.674460570936361,
2021-11-12 13:30:00,-35.450200506437604,
2021-11-12 15:00:00,-49.72487042502268,
2021-11-12 15:30:30,-49.72487042502268,
2021-11-12 23:59:59,-32.65915416163276,w
2021-11-15 00:00:00,-65.22627794686974,
2021-11-15 10:00:00,-63.16161338876798,
2021-11-15 10:30:00,-52.4928033175538,
2021-11-15 12:00:00,-44.36600243425398,
2021-11-15 13:30:00,-50.69453238633208,
2021-11-15 15:00:00,-66.30914797325465,
2021-11-15 15:30:30,-66.30914797325465,
2021-11-15 23:59:59,-72.25224478949809,c
2021-11-16 00:00:00,-57.81350979041792,
2021-11-16 10:00:00,-60.587832425250774,
2021-11-16 10:30:00,-62.988714146004206,
2021-11-16 12:00:00,-69.7989865855165,
2021-11-16 13:30:00,-65.25377226207226,
2021-11-16 15:00:00,-64.12048329581361,
2021-11-16 15:30:30,-64.12048329581361,
2021-11-16 23:59:59,-71.68335525709946,c
2021-11-17 00:00:00,-43.56776884516824,
2021-11-17 10:00:00,-76.69899764196552,
2021-11-17 10:30:00,-62.37000207343517,
2021-11-17 12:00:00,-74.37698049125277,
2021-11-17 13:30:00,-55.14264410494567,
2021-11-17 15:00:00,-49.90584380491041,
2021-11-17 15:30:30,-49.90584380491041,
2021-11-17 23:59:59,-49.87487871316191,c
2021-11-18 00:00:00,-34.05422691167586,
2021-11-18 10:00:00,17.33060730803022,
2021-11-18 10:30:00,22.808794127778917,
2021-11-18 12:00:00,5.220056000028311,
2021-11-18 13:30:00,15.257504504070994,
2021-11-18 15:00:00,25.169154626202236,
2021-11-18 15:30:30,25.169154626202236,
2021-11-18 23:59:59,17.62818725400705,c
