date,IGF_2021_Q1,meta
2021-03-30 10:00:00,66.51556202161487,
2021-03-30 10:30:00,74.99027476304082,
2021-03-30 12:00:00,48.86941621989695,
2021-03-30 13:30:00,56.73504482516887,
2021-03-30 15:00:00,60.22455933432434,
2021-03-30 15:30:30,60.22455933432434,
2021-03-30 23:59:59,65.8193272473302,c
2021-03-31 00:00:00,62.44790789040235,
2021-03-31 10:00:00,91.16869669982884,
2021-03-31 10:30:00,89.97946868917552,
2021-03-31 12:00:00,87.17793865829071,
2021-03-31 13:30:00,84.90981453326754,
2021-03-31 15:00:00,73.80955272433039,
2021-03-31 15:30:30,73.80955272433039,
2021-03-31 23:59:59,73.26716319642469,e
2021-04-01 00:00:00,67.02108403957163,
2021-04-01 10:00:00,52.14767708792783,
2021-04-01 10:30:00,47.59128270291944,
2021-04-01 12:00:00,85.78768613462853,
2021-04-01 13:30:00,63.71457754068024,
2021-04-01 15:00:00,33.678534989178615,
2021-04-01 15:30:30,33.678534989178615,
2021-04-01 23:59:59,43.18573795962607,c
2021-04-02 00:00:00,43.18573795962607,
2021-04-02 10:00:00,43.18573795962607,
2021-04-02 10:30:00,43.18573795962607,
2021-04-02 12:00:00,43.18573795962607,
2021-04-02 13:30:00,43.18573795962607,
2021-04-02 15:00:00,43.18573795962607,
2021-04-02 15:30:30,43.18573795962607,
2021-04-02 23:59:59,43.18573795962607,w
2021-04-05 00:00:00,63.08986283557397,
2021-04-05 10:00:00,109.54383618551265,
2021-04-05 10:30:00,121.3422582051221,
2021-04-05 12:00:00,143.04484857719467,
2021-04-05 13:30:00,122.91546302343636,
2021-04-05 15:00:00,116.75522321451831,
2021-04-05 15:30:30,116.75522321451831,
2021-04-05 23:59:59,114.78234414512349,c
2021-04-06 00:00:00,109.48917627763899,
2021-04-06 10:00:00,69.1854150998904,
2021-04-06 10:30:00,93.53230323540356,
2021-04-06 12:00:00,125.64910333536477,
2021-04-06 13:30:00,137.36438875955923,
2021-04-06 15:00:00,133.65749459159724,
2021-04-06 15:30:30,133.65749459159724,
2021-04-06 23:59:59,134.5447057914073,c
2021-04-07 00:00:00,136.29144344340125,
2021-04-07 10:00:00,135.03840655114163,
2021-04-07 10:30:00,132.80505778148995,
2021-04-07 12:00:00,116.13982634734657,
2021-04-07 13:30:00,111.2433066911085,
2021-04-07 15:00:00,100.5284654059385,
2021-04-07 15:30:30,100.5284654059385,
2021-04-07 23:59:59,109.6026715977498,c
2021-04-08 00:00:00,137.89153899314738,
2021-04-08 10:00:00,138.54333847326438,
2021-04-08 10:30:00,133.163419644643,
2021-04-08 12:00:00,122.59119388489876,
2021-04-08 13:30:00,115.9439739916254,
2021-04-08 15:00:00,124.61391892614347,
2021-04-08 15:30:30,124.61391892614347,
2021-04-08 23:59:59,112.89763181867374,c
2021-04-09 00:00:00,123.64991416882276,
2021-04-09 10:00:00,117.19370136988186,
2021-04-09 10:30:00,136.15349042211028,
2021-04-09 12:00:00,128.40622098529047,
2021-04-09 13:30:00,121.30478528390336,
2021-04-09 15:00:00,121.40131994837361,
2021-04-09 15:30:30,121.40131994837361,
2021-04-09 23:59:59,128.68855310473828,w
2021-04-12 00:00:00,115.40494976432842,
2021-04-12 10:00:00,165.2508918370438,
2021-04-12 10:30:00,156.08947307152516,
2021-04-12 12:00:00,149.2595208064813,
2021-04-12 13:30:00,159.81312179468205,
2021-04-12 15:00:00,161.54816639619844,
2021-04-12 15:30:30,161.54816639619844,
2021-04-12 23:59:59,159.13415334554907,c
2021-04-13 00:00:00,143.93368068957193,
2021-04-13 10:00:00,185.64170008111137,
2021-04-13 10:30:00,179.93171117891643,
2021-04-13 12:00:00,189.61395675039444,
2021-04-13 13:30:00,199.46187169733867,
2021-04-13 15:00:00,201.24369554252326,
2021-04-13 15:30:30,201.24369554252326,
2021-04-13 23:59:59,192.57907588641956,c
2021-04-14 00:00:00,180.47898482917276,
2021-04-14 10:00:00,188.05132926834017,
2021-04-14 10:30:00,190.95899254528035,
2021-04-14 12:00:00,171.97855344264644,
2021-04-14 13:30:00,200.34340030499175,
2021-04-14 15:00:00,203.97664978205194,
2021-04-14 15:30:30,203.97664978205194,
2021-04-14 23:59:59,207.64470728711058,c
