date,AS_NKY_2021_Q3,meta
2021-10-22 20:00:00,-314.029438213329,
2021-10-22 23:00:00,-314.029438213329,
2021-10-22 23:59:59,-314.76495430680063,w
2021-10-25 00:00:00,-294.6621544594541,
2021-10-25 01:00:00,-300.54462227020593,
2021-10-25 02:30:00,-300.54462227020593,
2021-10-25 03:00:00,-300.54462227020593,
2021-10-25 18:30:00,-300.54462227020593,
2021-10-25 20:00:00,-300.54462227020593,
2021-10-25 23:00:00,-300.54462227020593,
2021-10-25 23:59:59,-326.91522109070536,c
2021-10-26 00:00:00,-333.5665252753419,
2021-10-26 01:00:00,-335.3155239100861,
2021-10-26 02:30:00,-335.3155239100861,
2021-10-26 03:00:00,-335.3155239100861,
2021-10-26 18:30:00,-335.3155239100861,
2021-10-26 20:00:00,-335.3155239100861,
2021-10-26 23:00:00,-335.3155239100861,
2021-10-26 23:59:59,-332.6382400975073,c
2021-10-27 00:00:00,-337.58292303712943,
2021-10-27 01:00:00,-334.2592374173454,
2021-10-27 02:30:00,-334.2592374173454,
2021-10-27 03:00:00,-334.2592374173454,
2021-10-27 18:30:00,-334.2592374173454,
2021-10-27 20:00:00,-334.2592374173454,
2021-10-27 23:00:00,-334.2592374173454,
2021-10-27 23:59:59,-342.6015975430214,c
2021-10-28 00:00:00,-315.42408399395634,
2021-10-28 01:00:00,-399.8173281033891,
2021-10-28 02:30:00,-399.8173281033891,
2021-10-28 03:00:00,-399.8173281033891,
2021-10-28 18:30:00,-399.8173281033891,
2021-10-28 20:00:00,-399.8173281033891,
2021-10-28 23:00:00,-399.8173281033891,
2021-10-28 23:59:59,-411.1652621848318,c
2021-10-29 00:00:00,-417.0542565605457,
2021-10-29 01:00:00,-414.85102575379636,
2021-10-29 02:30:00,-414.85102575379636,
2021-10-29 03:00:00,-414.85102575379636,
2021-10-29 18:30:00,-414.85102575379636,
2021-10-29 20:00:00,-414.85102575379636,
2021-10-29 23:00:00,-414.85102575379636,
2021-10-29 23:59:59,-417.13910193574503,w
2021-11-01 00:00:00,-384.09306620104667,
2021-11-01 01:00:00,-366.92592933259925,
2021-11-01 02:30:00,-366.92592933259925,
2021-11-01 03:00:00,-366.92592933259925,
2021-11-01 18:30:00,-366.92592933259925,
2021-11-01 20:00:00,-366.92592933259925,
2021-11-01 23:00:00,-366.92592933259925,
2021-11-01 23:59:59,-326.3993115247224,c
2021-11-02 00:00:00,-333.17831543655774,
2021-11-02 01:00:00,-343.4696485180896,
2021-11-02 02:30:00,-343.4696485180896,
2021-11-02 03:00:00,-343.4696485180896,
2021-11-02 18:30:00,-343.4696485180896,
2021-11-02 20:00:00,-343.4696485180896,
2021-11-02 23:00:00,-343.4696485180896,
2021-11-02 23:59:59,-331.27977753544656,c
2021-11-03 00:00:00,-331.27977753544656,
2021-11-03 01:00:00,-331.27977753544656,
2021-11-03 02:30:00,-331.27977753544656,
2021-11-03 03:00:00,-331.27977753544656,
2021-11-03 18:30:00,-331.27977753544656,
2021-11-03 20:00:00,-331.27977753544656,
2021-11-03 23:00:00,-331.27977753544656,
2021-11-03 23:59:59,-331.27977753544656,c
2021-11-04 00:00:00,-302.52558890298815,
2021-11-04 01:00:00,-278.3661391380887,
2021-11-04 02:30:00,-278.3661391380887,
2021-11-04 03:00:00,-278.3661391380887,
2021-11-04 18:30:00,-278.3661391380887,
2021-11-04 20:00:00,-278.3661391380887,
2021-11-04 23:00:00,-278.3661391380887,
2021-11-04 23:59:59,-272.50324282346594,c
