date,PBW_2021_Q1,meta
2021-03-10 10:00:00,-503.7600615545561,
2021-03-10 10:30:00,-508.8643726985061,
2021-03-10 12:00:00,-512.3156858787879,
2021-03-10 13:30:00,-550.7395887592928,
2021-03-10 15:00:00,-519.4045012834378,
2021-03-10 15:30:30,-519.4045012834378,
2021-03-10 23:59:59,-535.7199980729595,c
2021-03-11 00:00:00,-638.3721985418558,
2021-03-11 10:00:00,-584.8662778977177,
2021-03-11 10:30:00,-531.1418487491973,
2021-03-11 12:00:00,-525.7712189506268,
2021-03-11 13:30:00,-453.75444072641716,
2021-03-11 15:00:00,-470.74782876192444,
2021-03-11 15:30:30,-470.74782876192444,
2021-03-11 23:59:59,-495.29702611028233,c
2021-03-12 00:00:00,-516.7847937961692,
2021-03-12 10:00:00,-432.5196205343656,
2021-03-12 10:30:00,-460.00961530647004,
2021-03-12 12:00:00,-411.92013873260197,
2021-03-12 13:30:00,-439.4399508011759,
2021-03-12 15:00:00,-419.02266310908414,
2021-03-12 15:30:30,-419.02266310908414,
2021-03-12 23:59:59,-420.40803656699535,w
2021-03-15 00:00:00,-362.48970363504407,
2021-03-15 10:00:00,-248.65551013857146,
2021-03-15 10:30:00,-278.94575202913893,
2021-03-15 12:00:00,-294.96958311959384,
2021-03-15 13:30:00,-262.436926135452,
2021-03-15 15:00:00,-293.6689526241287,
2021-03-15 15:30:30,-293.6689526241287,
2021-03-15 23:59:59,-297.66790201334936,c
2021-03-16 00:00:00,-256.1005113022355,
2021-03-16 10:00:00,-319.84839790564604,
2021-03-16 10:30:00,-290.5929123665638,
2021-03-16 12:00:00,-274.427067452104,
2021-03-16 13:30:00,-299.8922717337766,
2021-03-16 15:00:00,-346.4322612289637,
2021-03-16 15:30:30,-346.4322612289637,
2021-03-16 23:59:59,-319.2356697089411,c
2021-03-17 00:00:00,-358.4180954890848,
2021-03-17 10:00:00,-296.8842568765442,
2021-03-17 10:30:00,-309.67936854917167,
2021-03-17 12:00:00,-298.5374247253122,
2021-03-17 13:30:00,-299.0700426747595,
2021-03-17 15:00:00,-282.20716446308325,
2021-03-17 15:30:30,-282.20716446308325,
2021-03-17 23:59:59,-331.8633138282989,c
2021-03-18 00:00:00,-351.4813102229793,
2021-03-18 10:00:00,-313.6960037963423,
2021-03-18 10:30:00,-273.3443761394445,
2021-03-18 12:00:00,-264.2538953515749,
2021-03-18 13:30:00,-258.73877677098784,
2021-03-18 15:00:00,-297.12745991805457,
2021-03-18 15:30:30,-297.12745991805457,
2021-03-18 23:59:59,-288.11072774673244,c
2021-03-19 00:00:00,-255.1853041683954,
2021-03-19 10:00:00,-256.0699087739443,
2021-03-19 10:30:00,-210.63101575525468,
2021-03-19 12:00:00,-207.2134445230204,
2021-03-19 13:30:00,-172.27991217093688,
2021-03-19 15:00:00,-163.40984461433564,
2021-03-19 15:30:30,-163.40984461433564,q
2021-03-19 23:59:59,-125.01197565374821,w
2021-03-22 00:00:00,-121.80632300418966,
2021-03-22 10:00:00,-157.07917324706932,
2021-03-22 10:30:00,-144.289576081584,
2021-03-22 12:00:00,-164.06136811069484,
2021-03-22 13:30:00,-124.2406141498394,
2021-03-22 15:00:00,-54.287963924788656,
2021-03-22 15:30:30,-54.287963924788656,
2021-03-22 23:59:59,-12.575804720393052,c
2021-03-23 00:00:00,-55.284337869960034,
2021-03-23 10:00:00,-57.955210671663245,
2021-03-23 10:30:00,-10.693999002416609,
2021-03-23 12:00:00,-18.72637884026641,
2021-03-23 13:30:00,-17.022016108314126,
2021-03-23 15:00:00,-12.994544527548472,
2021-03-23 15:30:30,-12.994544527548472,s
2021-03-23 23:59:59,0.0,a
2021-03-24 00:00:00,-68.97856703097193,
2021-03-24 10:00:00,23.567782148860037,
2021-03-24 10:30:00,13.983729430244699,
2021-03-24 12:00:00,23.08220250625307,
2021-03-24 13:30:00,-3.676900077394007,
2021-03-24 15:00:00,-71.48682862354276,
2021-03-24 15:30:30,-71.48682862354276,
2021-03-24 23:59:59,-56.06689282722552,c
2021-03-25 00:00:00,-102.47755307623767,
2021-03-25 10:00:00,-164.9745695671126,
2021-03-25 10:30:00,-118.31550276071891,
2021-03-25 12:00:00,-151.0137172133335,
2021-03-25 13:30:00,-137.78296788279735,
2021-03-25 15:00:00,-108.33929367919302,
2021-03-25 15:30:30,-108.33929367919302,
2021-03-25 23:59:59,-103.80131280219761,c
2021-03-26 00:00:00,-106.03150401842389,
2021-03-26 10:00:00,-82.26623654150025,
2021-03-26 10:30:00,-49.302982819350085,
2021-03-26 12:00:00,-56.721484047280505,
2021-03-26 13:30:00,-21.64730426580046,
2021-03-26 15:00:00,-98.46393891668625,
2021-03-26 15:30:30,-98.46393891668625,
2021-03-26 23:59:59,-128.62328339163136,w
0,-128.62328339163136,
0,-128.62328339163136,
0,-128.62328339163136,
0,-128.62328339163136,
0,-128.62328339163136,
0,-128.62328339163136,
0,-128.62328339163136,
0,-128.62328339163136,
2021-03-29 00:00:00,-107.10240077798476,
2021-03-29 10:00:00,-157.1200046934094,
2021-03-29 10:30:00,-147.82867457026907,
2021-03-29 12:00:00,-137.71433669604622,
2021-03-29 13:30:00,-139.35336423160928,
2021-03-29 15:00:00,-183.2528282691846,
2021-03-29 15:30:30,-183.2528282691846,
2021-03-29 23:59:59,-170.2355640485795,c
2021-03-30 00:00:00,-260.0862479483685,
2021-03-30 10:00:00,-358.45800668430826,
2021-03-30 10:30:00,-362.65299307740025,
2021-03-30 12:00:00,-331.5542604021108,
2021-03-30 13:30:00,-353.2624633040951,
2021-03-30 15:00:00,-346.7135553653496,
2021-03-30 15:30:30,-346.7135553653496,
2021-03-30 23:59:59,-333.65069210601564,e
2021-03-31 00:00:00,-455.2728148518933,
2021-03-31 10:00:00,-400.2038914667967,
2021-03-31 10:30:00,-378.9440578114919,
2021-03-31 12:00:00,-293.2820500715056,
2021-03-31 13:30:00,-314.0173249262311,
2021-03-31 15:00:00,-332.79295678247433,
2021-03-31 15:30:30,-332.79295678247433,
2021-03-31 23:59:59,-381.9915374803447,c
2021-04-01 00:00:00,-310.9896484799529,
2021-04-01 10:00:00,-308.4662072345615,
2021-04-01 10:30:00,-241.69853522418597,
2021-04-01 12:00:00,-254.77142044833573,
2021-04-01 13:30:00,-240.91170121745162,
2021-04-01 15:00:00,-242.2026082078,
2021-04-01 15:30:30,-242.2026082078,
2021-04-01 23:59:59,-228.94830898058632,c
2021-04-02 00:00:00,-228.94830898058632,
2021-04-02 10:00:00,-228.94830898058632,
2021-04-02 10:30:00,-228.94830898058632,
2021-04-02 12:00:00,-228.94830898058632,
2021-04-02 13:30:00,-228.94830898058632,
2021-04-02 15:00:00,-228.94830898058632,
2021-04-02 15:30:30,-228.94830898058632,
2021-04-02 23:59:59,-228.94830898058632,w
2021-04-05 00:00:00,-217.6679640477961,
2021-04-05 10:00:00,-274.6493316883827,
2021-04-05 10:30:00,-266.12061879790855,
2021-04-05 12:00:00,-311.339823218334,
2021-04-05 13:30:00,-352.47893186828094,
2021-04-05 15:00:00,-327.7712386119586,
2021-04-05 15:30:30,-327.7712386119586,
2021-04-05 23:59:59,-371.1030119444758,c
2021-04-06 00:00:00,-359.9564776720416,
2021-04-06 10:00:00,-345.5498179961217,
2021-04-06 10:30:00,-283.6323605095439,
2021-04-06 12:00:00,-240.52488313082563,
2021-04-06 13:30:00,-213.01303380869194,
2021-04-06 15:00:00,-155.94208231153885,
2021-04-06 15:30:30,-155.94208231153885,
2021-04-06 23:59:59,-115.54018920775646,c
2021-04-07 00:00:00,-152.09072946947546,
2021-04-07 10:00:00,-50.372664923781635,
2021-04-07 10:30:00,-77.11303080669282,
2021-04-07 12:00:00,-126.03420839395771,
2021-04-07 13:30:00,-166.45300572482074,
2021-04-07 15:00:00,-170.16302757042158,
2021-04-07 15:30:30,-170.16302757042158,
2021-04-07 23:59:59,-179.59432848101054,c
2021-04-08 00:00:00,-171.8250894252005,
2021-04-08 10:00:00,-168.68472578294987,
2021-04-08 10:30:00,-125.24413328128414,
2021-04-08 12:00:00,-93.5380953467925,
2021-04-08 13:30:00,-82.98284709822588,
2021-04-08 15:00:00,-89.39947500642033,
2021-04-08 15:30:30,-89.39947500642033,
2021-04-08 23:59:59,-89.09730415857682,c
2021-04-09 00:00:00,-77.56044182490896,
2021-04-09 10:00:00,-86.70559599776936,
2021-04-09 10:30:00,-74.58618572908676,
2021-04-09 12:00:00,-120.96402435776042,
2021-04-09 13:30:00,-176.62403982820865,
2021-04-09 15:00:00,-196.11016775261373,
2021-04-09 15:30:30,-196.11016775261373,
2021-04-09 23:59:59,-206.7913571748385,w
2021-04-12 00:00:00,-208.9028388437348,
2021-04-12 10:00:00,-262.16808420134015,
2021-04-12 10:30:00,-274.2972868448357,
2021-04-12 12:00:00,-315.1691952993288,
2021-04-12 13:30:00,-301.1709265448573,
2021-04-12 15:00:00,-346.3285801603991,
2021-04-12 15:30:30,-346.3285801603991,
2021-04-12 23:59:59,-340.0189330064231,c
2021-04-13 00:00:00,-374.8179575584733,
2021-04-13 10:00:00,-386.94986597784566,
2021-04-13 10:30:00,-380.72928181125604,
2021-04-13 12:00:00,-406.30440095305056,
2021-04-13 13:30:00,-416.7289801944879,
2021-04-13 15:00:00,-400.3167518605478,
2021-04-13 15:30:30,-400.3167518605478,
2021-04-13 23:59:59,-399.6138861603418,c
