date,EU_SMI_2021_Q4,meta
2021-11-26 03:30:00,115.47454943620995,
2021-11-26 04:00:00,128.3834993873653,
2021-11-26 06:00:00,96.18544743513488,
2021-11-26 08:00:00,107.1659696367174,
2021-11-26 10:30:00,94.7906474359449,
2021-11-26 11:00:00,89.00589189553264,
2021-11-26 23:59:59,92.5140750553893,w
2021-11-29 00:00:00,125.21106080206171,
2021-11-29 03:30:00,106.00341691687633,
2021-11-29 04:00:00,94.19059530862002,
2021-11-29 06:00:00,106.27611245301357,
2021-11-29 08:00:00,126.82174302427121,
2021-11-29 10:30:00,110.50589600125618,
2021-11-29 11:00:00,115.39262145300647,
2021-11-29 23:59:59,125.34765817276549,c
2021-11-30 00:00:00,103.2788840494282,
2021-11-30 03:30:00,116.08062074107637,
2021-11-30 04:00:00,109.55922723160553,
2021-11-30 06:00:00,107.82369544908865,
2021-11-30 08:00:00,141.57981105354602,
2021-11-30 10:30:00,144.0375429338964,
2021-11-30 11:00:00,126.05481272048063,
2021-11-30 23:59:59,134.28184215507324,c
2021-12-01 00:00:00,140.53420285556257,
2021-12-01 03:30:00,124.77939490731784,
2021-12-01 04:00:00,118.87687261747352,
2021-12-01 06:00:00,132.29321025543572,
2021-12-01 08:00:00,134.4943815532708,
2021-12-01 10:30:00,137.08153389803388,
2021-12-01 11:00:00,142.7286473284367,
2021-12-01 23:59:59,134.40078913736875,c
2021-12-02 00:00:00,128.57430037409458,
2021-12-02 03:30:00,119.68527915752189,
2021-12-02 04:00:00,123.35551832771033,
2021-12-02 06:00:00,133.55611562708245,
2021-12-02 08:00:00,102.42975148806431,
2021-12-02 10:30:00,110.31407081092011,
2021-12-02 11:00:00,110.37202867574008,
2021-12-02 23:59:59,112.48533269311578,c
2021-12-03 00:00:00,120.7706782897623,
2021-12-03 03:30:00,138.12882608358456,
2021-12-03 04:00:00,135.98123881721529,
2021-12-03 06:00:00,127.09435924622458,
2021-12-03 08:00:00,131.9668655508387,
2021-12-03 10:30:00,111.8184627965283,
2021-12-03 11:00:00,89.06693940624557,
2021-12-03 23:59:59,90.0401900919249,w
2021-12-06 00:00:00,79.33081744948795,
2021-12-06 03:30:00,81.37839632719665,
2021-12-06 04:00:00,78.4961222377803,
2021-12-06 06:00:00,62.52486488526317,
2021-12-06 08:00:00,69.00634966480752,
2021-12-06 10:30:00,65.25651701273686,
2021-12-06 11:00:00,65.31768217841937,
2021-12-06 23:59:59,64.56185229072634,c
2021-12-07 00:00:00,64.56185229072634,
2021-12-07 03:30:00,90.68026240061103,
2021-12-07 04:00:00,100.1423204467404,
2021-12-07 06:00:00,116.57075492471868,
2021-12-07 08:00:00,120.19911524836427,
2021-12-07 10:30:00,126.4353926177513,
2021-12-07 11:00:00,123.61834388189986,
2021-12-07 23:59:59,122.89139548885821,c
2021-12-08 00:00:00,85.30991533351653,
2021-12-08 03:30:00,108.51711089943824,
2021-12-08 04:00:00,96.617067945792,
2021-12-08 06:00:00,77.26596105548315,
2021-12-08 08:00:00,64.43893485976149,
2021-12-08 10:30:00,59.77963391482737,
2021-12-08 11:00:00,66.92328386726592,
2021-12-08 23:59:59,65.79480429529242,c
2021-12-09 00:00:00,66.34000570995403,
2021-12-09 03:30:00,81.63052569855054,
2021-12-09 04:00:00,73.91486496457144,
2021-12-09 06:00:00,73.31522678976017,
2021-12-09 08:00:00,72.61269711909513,
2021-12-09 10:30:00,47.76203565016252,
2021-12-09 11:00:00,47.272559841936115,
2021-12-09 23:59:59,45.60045361420384,c
2021-12-10 00:00:00,31.855267861613672,
2021-12-10 03:30:00,35.00904070929904,
2021-12-10 04:00:00,26.599816001718086,
2021-12-10 06:00:00,22.683401222797922,
2021-12-10 08:00:00,2.3707923430830924,
2021-12-10 10:30:00,1.841948661029086,
2021-12-10 11:00:00,3.2057218899448046,
2021-12-10 23:59:59,0.0,a
2021-12-13 00:00:00,6.570304857074934,
2021-12-13 03:30:00,1.9064587051391548,
2021-12-13 04:00:00,2.411097182532856,
2021-12-13 06:00:00,3.703228541769473,
2021-12-13 08:00:00,14.110948432444157,
2021-12-13 10:30:00,-0.6883430061578579,
2021-12-13 11:00:00,-7.57396041822296,
2021-12-13 23:59:59,-2.5133168332238505,c
2021-12-14 00:00:00,8.737281951624208,
2021-12-14 03:30:00,9.218870921729216,
2021-12-14 04:00:00,6.4958332586158605,
2021-12-14 06:00:00,6.497398304489074,
2021-12-14 08:00:00,21.33152095526894,
2021-12-14 10:30:00,13.310538604240147,
2021-12-14 11:00:00,11.993070943184545,
2021-12-14 23:59:59,23.86570962909342,c
2021-12-15 00:00:00,20.983595481321334,
2021-12-15 03:30:00,23.808663928106863,
2021-12-15 04:00:00,23.39842737525827,
2021-12-15 06:00:00,28.30325139683986,
2021-12-15 08:00:00,22.42702927413023,
2021-12-15 10:30:00,5.16146868354069,
2021-12-15 11:00:00,5.1449779229768104,
2021-12-15 23:59:59,-1.4624189651411292,c
2021-12-16 00:00:00,65.38538722887228,
2021-12-16 03:30:00,56.29692971718839,
2021-12-16 04:00:00,46.809011805312295,
2021-12-16 06:00:00,38.82989462349195,
2021-12-16 08:00:00,66.61550877521903,
2021-12-16 10:30:00,52.39853596043518,
2021-12-16 11:00:00,55.211743230790105,
2021-12-16 23:59:59,46.81436919601943,c
2021-12-17 00:00:00,61.1057992402134,
2021-12-17 03:30:00,72.10606462750562,
2021-12-17 04:00:00,61.39231765866549,
2021-12-17 06:00:00,48.18519949941009,
2021-12-17 08:00:00,37.918067628118465,
2021-12-17 10:30:00,-18.211199286227824,
2021-12-17 11:00:00,-19.609677772380664,
2021-12-17 23:59:59,-8.281887439981647,e
2021-12-20 00:00:00,-22.097941386476478,
2021-12-20 03:30:00,-29.236843220837667,
2021-12-20 04:00:00,-33.90165846355548,
2021-12-20 06:00:00,-31.99006861255249,
2021-12-20 08:00:00,-36.60566849343885,
2021-12-20 10:30:00,-48.669702630314156,
2021-12-20 11:00:00,-45.095152834542986,
2021-12-20 23:59:59,-42.19917618798917,c
2021-12-21 00:00:00,-21.80917247547679,
2021-12-21 03:30:00,2.0365559426368094,
2021-12-21 04:00:00,1.1414283262204918,
2021-12-21 06:00:00,23.524593086260897,
2021-12-21 08:00:00,19.76204375602553,
2021-12-21 10:30:00,-9.42545061796624,
2021-12-21 11:00:00,-3.50184056379112,
2021-12-21 23:59:59,-17.741364098334614,c
2021-12-22 00:00:00,-24.09380094941536,
2021-12-22 03:30:00,-16.79734430376745,
2021-12-22 04:00:00,4.139637421342641,
2021-12-22 06:00:00,-2.754935300284277,
2021-12-22 08:00:00,3.5038111314789724,
2021-12-22 10:30:00,10.851428066975505,
2021-12-22 11:00:00,2.7524468598596563,
2021-12-22 23:59:59,5.546537093169938,c
2021-12-23 00:00:00,30.95125337612554,
2021-12-23 03:30:00,33.96476895877883,
2021-12-23 04:00:00,41.94423329637637,
2021-12-23 06:00:00,51.406059242536145,
2021-12-23 08:00:00,58.1280334024015,
2021-12-23 10:30:00,68.27496191123036,
2021-12-23 11:00:00,69.0916464405713,
2021-12-23 23:59:59,61.2199830407945,c
2021-12-24 00:00:00,61.2199830407945,
2021-12-24 03:30:00,61.2199830407945,
2021-12-24 04:00:00,61.2199830407945,
2021-12-24 06:00:00,61.2199830407945,
2021-12-24 08:00:00,61.2199830407945,
2021-12-24 10:30:00,61.2199830407945,
2021-12-24 11:00:00,61.2199830407945,
2021-12-24 23:59:59,61.2199830407945,w
2021-12-27 00:00:00,51.09422895634623,
2021-12-27 03:30:00,48.87612685628682,
2021-12-27 04:00:00,61.31257504816824,
2021-12-27 06:00:00,55.95846461154625,
2021-12-27 08:00:00,56.83453558532372,
2021-12-27 10:30:00,68.71480540333407,
2021-12-27 11:00:00,70.8173179695287,
2021-12-27 23:59:59,69.1416102871595,c
2021-12-28 00:00:00,64.1947980306263,
2021-12-28 03:30:00,67.39037526882345,
2021-12-28 04:00:00,65.6636879094226,
2021-12-28 06:00:00,69.02310843488725,
2021-12-28 08:00:00,63.512896218366535,
2021-12-28 10:30:00,53.75521467107144,
2021-12-28 11:00:00,54.165558935705874,
2021-12-28 23:59:59,53.165270011003145,c
2021-12-29 00:00:00,46.073249485713276,
2021-12-29 03:30:00,71.15666083541184,
2021-12-29 04:00:00,66.18336101009228,
2021-12-29 06:00:00,55.605979848699235,
2021-12-29 08:00:00,64.24312054986095,
2021-12-29 10:30:00,57.93372815925363,
2021-12-29 11:00:00,62.10852594564207,
2021-12-29 23:59:59,66.91275832878705,c
2021-12-30 00:00:00,67.8309714615965,
2021-12-30 03:30:00,63.08014874717844,
2021-12-30 04:00:00,61.84661890957649,
2021-12-30 06:00:00,70.62699458155323,
2021-12-30 08:00:00,74.95929319080899,
2021-12-30 10:30:00,81.20987338323704,
2021-12-30 11:00:00,81.97363237689214,
2021-12-30 23:59:59,83.14996047424867,c
2021-12-31 00:00:00,83.14996047424867,
2021-12-31 03:30:00,83.14996047424867,
2021-12-31 04:00:00,83.14996047424867,
2021-12-31 06:00:00,83.14996047424867,
2021-12-31 08:00:00,83.14996047424867,
2021-12-31 10:30:00,83.14996047424867,
2021-12-31 11:00:00,83.14996047424867,
2021-12-31 23:59:59,83.14996047424867,w
2022-01-03 00:00:00,72.9784361432933,
2022-01-03 03:30:00,42.451088208965686,
2022-01-03 04:00:00,54.36503283427335,
2022-01-03 06:00:00,63.70003238216246,
2022-01-03 08:00:00,63.14512683598815,
2022-01-03 10:30:00,70.29019425153496,
2022-01-03 11:00:00,66.46253599322492,
2022-01-03 23:59:59,59.937588345408514,c
2022-01-04 00:00:00,67.03606752528702,
2022-01-04 03:30:00,85.60553398986858,
2022-01-04 04:00:00,101.60217895657654,
2022-01-04 06:00:00,113.13174447675759,
2022-01-04 08:00:00,112.10079174046781,
2022-01-04 10:30:00,109.48637099179662,
2022-01-04 11:00:00,97.40983371000262,
2022-01-04 23:59:59,91.24376728443552,c
2022-01-05 00:00:00,110.05223203678862,
2022-01-05 03:30:00,154.71578021005345,
2022-01-05 04:00:00,147.83046102610075,
2022-01-05 06:00:00,165.08499052514728,
2022-01-05 08:00:00,160.81308928797475,
2022-01-05 10:30:00,158.3915741462436,
2022-01-05 11:00:00,164.414621506907,
2022-01-05 23:59:59,174.8270107361135,c
2022-01-06 00:00:00,173.20064571052802,
2022-01-06 03:30:00,158.17807176017376,
2022-01-06 04:00:00,162.06814177422885,
2022-01-06 06:00:00,166.31155115527858,
2022-01-06 08:00:00,141.30700976192782,
2022-01-06 10:30:00,138.7416618763673,
2022-01-06 11:00:00,135.47254971171782,
2022-01-06 23:59:59,136.2490200726487,c
2022-01-07 00:00:00,144.22387661679218,
2022-01-07 03:30:00,131.78222293918574,
2022-01-07 04:00:00,122.00617857357683,
2022-01-07 06:00:00,136.22346715581406,
2022-01-07 08:00:00,147.2760775204046,
2022-01-07 10:30:00,138.57616157042446,
2022-01-07 11:00:00,128.367997941105,
2022-01-07 23:59:59,129.42388729597803,w
