date,NOBL_2023_Q1,meta
2023-01-31 15:00:00,-25.19473621124355,
2023-01-31 15:30:30,-25.19473621124355,
2023-01-31 23:59:59,-12.552671802645765,e
2023-02-01 00:00:00,-9.465117239353514,
2023-02-01 10:00:00,7.012976485508111,
2023-02-01 10:30:00,0.019733682215812287,
2023-02-01 12:00:00,6.703707683783368,
2023-02-01 13:30:00,-7.847944021266622,
2023-02-01 15:00:00,-22.475099812152944,
2023-02-01 15:30:30,-22.475099812152944,
2023-02-01 23:59:59,-34.35699590477583,c
2023-02-02 00:00:00,-96.18711744585376,
2023-02-02 10:00:00,-48.80434424056831,
2023-02-02 10:30:00,-45.65437774428775,
2023-02-02 12:00:00,-34.93774248182621,
2023-02-02 13:30:00,-35.11645715798078,
2023-02-02 15:00:00,-6.888561440003333,
2023-02-02 15:30:30,-6.888561440003333,
2023-02-02 23:59:59,-35.8450855557665,c
2023-02-03 00:00:00,-14.201583702655714,
2023-02-03 10:00:00,-46.6012118817965,
2023-02-03 10:30:00,-44.92409446394165,
2023-02-03 12:00:00,-50.14533970375898,
2023-02-03 13:30:00,-3.398118263475659,
2023-02-03 15:00:00,-9.250033288106314,
2023-02-03 15:30:30,-9.250033288106314,
2023-02-03 23:59:59,-6.655050696437412,w
2023-02-06 00:00:00,61.05226807222842,
2023-02-06 10:00:00,37.191506544340804,
2023-02-06 10:30:00,34.97691228938406,
2023-02-06 12:00:00,29.777348858686487,
2023-02-06 13:30:00,33.58822651720551,
2023-02-06 15:00:00,23.314277396134248,
2023-02-06 15:30:30,23.314277396134248,
2023-02-06 23:59:59,17.07968506319864,c
2023-02-07 00:00:00,40.47837923482515,
2023-02-07 10:00:00,16.84728350611951,
2023-02-07 10:30:00,34.055023880646985,
2023-02-07 12:00:00,34.212531642343606,
2023-02-07 13:30:00,41.480631877962615,
2023-02-07 15:00:00,39.70482290399131,
2023-02-07 15:30:30,39.70482290399131,
2023-02-07 23:59:59,44.66990335121454,c
2023-02-08 00:00:00,65.60002109334198,
2023-02-08 10:00:00,45.055810938473584,
2023-02-08 10:30:00,49.80140492806413,
2023-02-08 12:00:00,35.030856121177095,
2023-02-08 13:30:00,29.057229286983606,
2023-02-08 15:00:00,29.808113966294812,
2023-02-08 15:30:30,29.808113966294812,
2023-02-08 23:59:59,42.10643126234373,c
2023-02-09 00:00:00,17.7331350237517,
2023-02-09 10:00:00,9.263586355755741,
2023-02-09 10:30:00,17.342090619615234,
2023-02-09 12:00:00,28.796698919945875,
2023-02-09 13:30:00,24.933753485982106,
2023-02-09 15:00:00,43.3979014116573,
2023-02-09 15:30:30,43.3979014116573,
2023-02-09 23:59:59,54.02943413803914,c
2023-02-10 00:00:00,76.9329429589145,
2023-02-10 10:00:00,89.08757062250858,
2023-02-10 10:30:00,69.89348125811502,
2023-02-10 12:00:00,91.544653673362,
2023-02-10 13:30:00,82.62805805488553,
2023-02-10 15:00:00,96.37449619570039,
2023-02-10 15:30:30,96.37449619570039,
2023-02-10 23:59:59,87.82983891499485,w
2023-02-13 00:00:00,80.09495680396024,
2023-02-13 10:00:00,55.7118140014301,
2023-02-13 10:30:00,57.56517409162201,
2023-02-13 12:00:00,64.37745567052669,
2023-02-13 13:30:00,62.84111720940604,
2023-02-13 15:00:00,62.78912386949431,
2023-02-13 15:30:30,62.78912386949431,
2023-02-13 23:59:59,54.90999793647899,c
2023-02-14 00:00:00,72.49588330292767,
2023-02-14 10:00:00,54.029368183267536,
2023-02-14 10:30:00,58.88453629965915,
2023-02-14 12:00:00,67.29832603592622,
2023-02-14 13:30:00,69.10697148310378,
2023-02-14 15:00:00,69.05256118109156,
2023-02-14 15:30:30,69.05256118109156,
2023-02-14 23:59:59,67.21449143739824,c
