date,MOAT_HEDGED_2022_Q3,meta
2022-08-30 15:00:00,-165.48687311592118,
2022-08-30 15:30:30,-165.48687311592118,
2022-08-30 23:59:59,-148.80476014668727,c
2022-08-31 00:00:00,-137.85332193945328,
2022-08-31 10:00:00,-131.2436909735627,
2022-08-31 10:30:00,-144.7201064787546,
2022-08-31 12:00:00,-154.55083178349457,
2022-08-31 13:30:00,-180.57517749661702,
2022-08-31 15:00:00,-159.37777520720988,
2022-08-31 15:30:30,-159.37777520720988,m
2022-08-31 23:59:59,-153.93210640979066,c
2022-09-01 00:00:00,-180.006367275853,
2022-09-01 10:00:00,-167.7431416305135,
2022-09-01 10:30:00,-161.44686695985308,
2022-09-01 12:00:00,-216.6366648227688,
2022-09-01 13:30:00,-195.3717976270691,
2022-09-01 15:00:00,-180.4611237158265,
2022-09-01 15:30:30,-180.4611237158265,
2022-09-01 23:59:59,-171.13723704009647,c
2022-09-02 00:00:00,-141.99702990701655,
2022-09-02 10:00:00,-180.00049354625207,
2022-09-02 10:30:00,-153.11585472279194,
2022-09-02 12:00:00,-137.61795287496727,
2022-09-02 13:30:00,-168.18782263922049,
2022-09-02 15:00:00,-178.16075513576084,
2022-09-02 15:30:30,-178.16075513576084,
2022-09-02 23:59:59,-182.44282499499013,w
2022-09-05 00:00:00,-182.44282499499013,
2022-09-05 10:00:00,-182.44282499499013,
2022-09-05 10:30:00,-182.44282499499013,
2022-09-05 12:00:00,-182.44282499499013,
2022-09-05 13:30:00,-182.44282499499013,
2022-09-05 15:00:00,-182.44282499499013,
2022-09-05 15:30:30,-182.44282499499013,
2022-09-05 23:59:59,-182.44282499499013,c
2022-09-06 00:00:00,-181.82928208920657,
2022-09-06 10:00:00,-191.22251682320052,
2022-09-06 10:30:00,-222.50867327755884,
2022-09-06 12:00:00,-171.87341591413974,
2022-09-06 13:30:00,-182.29331913751832,
2022-09-06 15:00:00,-180.5662035512754,
2022-09-06 15:30:30,-180.5662035512754,s
2022-09-06 23:59:59,-179.79872930296597,c
2022-09-07 00:00:00,-169.918470482438,
2022-09-07 10:00:00,-182.53009493187358,
2022-09-07 10:30:00,-182.51943880768545,
2022-09-07 12:00:00,-170.31812237409486,
2022-09-07 13:30:00,-159.55057426914232,
2022-09-07 15:00:00,-133.91218235866472,
2022-09-07 15:30:30,-133.91218235866472,
2022-09-07 23:59:59,-136.11884309988648,c
2022-09-08 00:00:00,-124.34709856371751,
2022-09-08 10:00:00,-90.20490909171144,
2022-09-08 10:30:00,-56.3853710619627,
2022-09-08 12:00:00,-48.963104932560555,
2022-09-08 13:30:00,-47.200138899966305,
2022-09-08 15:00:00,-44.85496584557211,
2022-09-08 15:30:30,-44.85496584557211,
2022-09-08 23:59:59,-44.51339283594575,c
2022-09-09 00:00:00,-23.108134990828148,
2022-09-09 10:00:00,-11.351235221441243,
2022-09-09 10:30:00,-18.097529476015097,
2022-09-09 12:00:00,-8.313932489495869,
2022-09-09 13:30:00,1.3964947009536672,
2022-09-09 15:00:00,-7.049697746733045,
2022-09-09 15:30:30,-7.049697746733045,
2022-09-09 23:59:59,0.0,a
2022-09-12 00:00:00,6.327479963062615,
2022-09-12 10:00:00,20.879369289253532,
2022-09-12 10:30:00,13.546523382618602,
2022-09-12 12:00:00,-27.350776499976746,
2022-09-12 13:30:00,-4.625049604096148,
2022-09-12 15:00:00,-20.100297415336513,
2022-09-12 15:30:30,-20.100297415336513,
2022-09-12 23:59:59,-17.514311926606183,c
2022-09-13 00:00:00,-72.30479571304943,
2022-09-13 10:00:00,-59.05659579267194,
2022-09-13 10:30:00,-37.49593184827336,
2022-09-13 12:00:00,-37.074521398462366,
2022-09-13 13:30:00,-10.232100132371556,
2022-09-13 15:00:00,-22.422901809296263,
2022-09-13 15:30:30,-22.422901809296263,
2022-09-13 23:59:59,-68.12792214174203,c
2022-09-14 00:00:00,-107.05655585172326,
2022-09-14 10:00:00,-79.13525689421795,
2022-09-14 10:30:00,-70.3609116005598,
2022-09-14 12:00:00,-78.63288158874866,
2022-09-14 13:30:00,-96.3436655477708,
2022-09-14 15:00:00,-118.2202304453267,
2022-09-14 15:30:30,-118.2202304453267,
2022-09-14 23:59:59,-119.10351746545894,c
2022-09-15 00:00:00,-142.9825581556429,
2022-09-15 10:00:00,-88.3907145789151,
2022-09-15 10:30:00,-92.35899517853409,
2022-09-15 12:00:00,-144.28507967672772,
2022-09-15 13:30:00,-126.12286826360264,
2022-09-15 15:00:00,-147.54793438343017,
2022-09-15 15:30:30,-147.54793438343017,
2022-09-15 23:59:59,-150.95538733603075,c
2022-09-16 00:00:00,-185.30804227587976,
2022-09-16 10:00:00,-164.29962360924128,
2022-09-16 10:30:00,-156.83339981987535,
2022-09-16 12:00:00,-163.59308499679037,
2022-09-16 13:30:00,-149.17873499226414,
2022-09-16 15:00:00,-133.03457435540315,
2022-09-16 15:30:30,-133.03457435540315,
2022-09-16 23:59:59,-192.6418420051142,e
2022-09-19 00:00:00,-224.92673580061148,
2022-09-19 10:00:00,-237.470191130859,
2022-09-19 10:30:00,-255.5149996954067,
2022-09-19 12:00:00,-243.2707997964036,
2022-09-19 13:30:00,-258.27071620000424,
2022-09-19 15:00:00,-264.33899324949937,
2022-09-19 15:30:30,-264.33899324949937,
2022-09-19 23:59:59,-251.5524989064544,c
2022-09-20 00:00:00,-266.95044822348586,
2022-09-20 10:00:00,-264.852608567665,
2022-09-20 10:30:00,-245.31159700285275,
2022-09-20 12:00:00,-247.60793559230456,
2022-09-20 13:30:00,-265.30373360605483,
2022-09-20 15:00:00,-254.12982585603424,
2022-09-20 15:30:30,-254.12982585603424,
2022-09-20 23:59:59,-259.60801499312436,c
2022-09-21 00:00:00,-261.9809765707149,
2022-09-21 10:00:00,-264.1704548018249,
2022-09-21 10:30:00,-258.93063842703793,
2022-09-21 12:00:00,-249.91621074446027,
2022-09-21 13:30:00,-255.6898234363291,
2022-09-21 15:00:00,-238.86580870004912,
2022-09-21 15:30:30,-238.86580870004912,
2022-09-21 23:59:59,-265.868377061759,c
2022-09-22 00:00:00,-287.9953093007591,
2022-09-22 10:00:00,-312.7908750391342,
2022-09-22 10:30:00,-305.87280792287265,
2022-09-22 12:00:00,-317.01006666143496,
2022-09-22 13:30:00,-340.6763045821982,
2022-09-22 15:00:00,-339.80066046079367,
2022-09-22 15:30:30,-339.80066046079367,
2022-09-22 23:59:59,-333.460787604316,c
2022-09-23 00:00:00,-321.44414676609324,
2022-09-23 10:00:00,-330.1154340051429,
2022-09-23 10:30:00,-310.7870722546155,
2022-09-23 12:00:00,-307.1490011327312,
2022-09-23 13:30:00,-304.13779694118637,
2022-09-23 15:00:00,-327.6018111054907,
2022-09-23 15:30:30,-327.6018111054907,
2022-09-23 23:59:59,-319.20690942705846,w
2022-09-26 00:00:00,-323.28331245091397,
2022-09-26 10:00:00,-297.14813458288836,
2022-09-26 10:30:00,-320.95339954918416,
2022-09-26 12:00:00,-343.41742489349076,
2022-09-26 13:30:00,-352.9896076517258,
2022-09-26 15:00:00,-345.9117663492693,
2022-09-26 15:30:30,-345.9117663492693,
2022-09-26 23:59:59,-353.76675878974766,c
2022-09-27 00:00:00,-338.9340182591641,
2022-09-27 10:00:00,-360.45494118682836,
2022-09-27 10:30:00,-375.73892920465573,
2022-09-27 12:00:00,-382.0383127801067,
2022-09-27 13:30:00,-391.50694478694595,
2022-09-27 15:00:00,-389.8385499362204,
2022-09-27 15:30:30,-389.8385499362204,
2022-09-27 23:59:59,-394.7457034643843,c
2022-09-28 00:00:00,-430.5238477529641,
2022-09-28 10:00:00,-438.36986992987477,
2022-09-28 10:30:00,-406.0057238435568,
2022-09-28 12:00:00,-407.3989784110905,
2022-09-28 13:30:00,-411.7350035111135,
2022-09-28 15:00:00,-407.4287162854947,
2022-09-28 15:30:30,-407.4287162854947,
2022-09-28 23:59:59,-395.4423863936962,c
2022-09-29 00:00:00,-421.73166876314986,
2022-09-29 10:00:00,-429.55368137488404,
2022-09-29 10:30:00,-438.00753767939966,
2022-09-29 12:00:00,-431.71828304985934,
2022-09-29 13:30:00,-450.7426491698302,
2022-09-29 15:00:00,-450.38681734594604,
2022-09-29 15:30:30,-450.38681734594604,
2022-09-29 23:59:59,-434.2830321632887,c
2022-09-30 00:00:00,-449.1568812578316,
2022-09-30 10:00:00,-417.1604865049442,
2022-09-30 10:30:00,-410.59218136826314,
2022-09-30 12:00:00,-403.5220019190657,
2022-09-30 13:30:00,-412.8230986245053,
2022-09-30 15:00:00,-422.84449390586576,
2022-09-30 15:30:30,-422.84449390586576,
2022-09-30 23:59:59,-433.08402957887085,w
2022-10-03 00:00:00,-423.94648481381466,
2022-10-03 10:00:00,-434.0691400845924,
2022-10-03 10:30:00,-421.56775882742966,
2022-10-03 12:00:00,-433.98895943540435,
2022-10-03 13:30:00,-421.72020585273185,
2022-10-03 15:00:00,-401.07120509895447,
2022-10-03 15:30:30,-401.07120509895447,
2022-10-03 23:59:59,-407.72119422646506,c
2022-10-04 00:00:00,-420.1936704099828,
2022-10-04 10:00:00,-459.63656370222236,
2022-10-04 10:30:00,-459.53221863647536,
2022-10-04 12:00:00,-450.81633010184555,
2022-10-04 13:30:00,-465.37486824510165,
2022-10-04 15:00:00,-449.5007875063948,
2022-10-04 15:30:30,-449.5007875063948,
2022-10-04 23:59:59,-467.74869915189413,c
2022-10-05 00:00:00,-471.4399526975578,
2022-10-05 10:00:00,-470.009840952629,
2022-10-05 10:30:00,-486.9255751143062,
2022-10-05 12:00:00,-469.5036401939659,
2022-10-05 13:30:00,-462.46492492893844,
2022-10-05 15:00:00,-442.9762841554855,
2022-10-05 15:30:30,-442.9762841554855,
2022-10-05 23:59:59,-426.27308733980396,c
2022-10-06 00:00:00,-388.68322642068324,
2022-10-06 10:00:00,-407.589606408064,
2022-10-06 10:30:00,-426.3485629047284,
2022-10-06 12:00:00,-400.64878874035674,
2022-10-06 13:30:00,-406.4080705169712,
2022-10-06 15:00:00,-421.15055604775443,
2022-10-06 15:30:30,-421.15055604775443,
2022-10-06 23:59:59,-434.02186135927616,c
2022-10-07 00:00:00,-484.2742685928374,
2022-10-07 10:00:00,-486.84959748298013,
2022-10-07 10:30:00,-470.07618772601325,
2022-10-07 12:00:00,-501.4188132665826,
2022-10-07 13:30:00,-495.0383991373926,
2022-10-07 15:00:00,-492.06640529392587,
2022-10-07 15:30:30,-492.06640529392587,
2022-10-07 23:59:59,-498.74450208863817,w
