date,MOAT_HEDGED_2020_Q4,meta
2020-11-20 23:59:59,41.68561567411248,w
2020-11-23 00:00:00,32.763067591411414,
2020-11-23 10:00:00,24.008806271486606,
2020-11-23 10:30:00,9.69710568561888,
2020-11-23 12:00:00,-7.655700592671678,
2020-11-23 13:30:00,-13.783821376940494,
2020-11-23 15:00:00,-25.165069415110565,
2020-11-23 15:30:30,-25.165069415110565,
2020-11-23 23:59:59,-15.927225511469999,c
2020-11-24 00:00:00,4.775134286913158,
2020-11-24 10:00:00,7.204249667892128,
2020-11-24 10:30:00,6.492158064465741,
2020-11-24 12:00:00,4.9381454473075905,
2020-11-24 13:30:00,-17.976372922027934,
2020-11-24 15:00:00,-15.673537626634754,
2020-11-24 15:30:30,-15.673537626634754,
2020-11-24 23:59:59,-1.161320100847547,c
2020-11-25 00:00:00,11.501734705703171,
2020-11-25 10:00:00,13.935247103679416,
2020-11-25 10:30:00,15.196105468037473,
2020-11-25 12:00:00,4.532075475121189,
2020-11-25 13:30:00,3.1860674145615917,
2020-11-25 15:00:00,-0.6803525403209392,
2020-11-25 15:30:30,-0.6803525403209392,
2020-11-25 23:59:59,2.6248382087636912,c
2020-11-26 00:00:00,2.6248382087636912,
2020-11-26 10:00:00,2.6248382087636912,
2020-11-26 10:30:00,2.6248382087636912,
2020-11-26 12:00:00,2.6248382087636912,
2020-11-26 13:30:00,2.6248382087636912,
2020-11-26 15:00:00,2.6248382087636912,
2020-11-26 15:30:30,2.6248382087636912,
2020-11-26 23:59:59,2.6248382087636912,c
2020-11-27 00:00:00,9.180400978528382,
2020-11-27 10:00:00,-9.13820209717835,
2020-11-27 10:30:00,-2.420719681593397,
2020-11-27 12:00:00,-0.1164390380201894,
2020-11-27 13:30:00,-0.1164390380201894,
2020-11-27 15:00:00,-0.1164390380201894,
2020-11-27 15:30:30,-0.1164390380201894,
2020-11-27 23:59:59,-8.759293733699508,w
2020-11-30 00:00:00,-1.8599202655067586,
2020-11-30 10:00:00,-18.878644431287455,
2020-11-30 10:30:00,-23.323683021096258,
2020-11-30 12:00:00,-25.196812439041707,
2020-11-30 13:30:00,-17.402643723792863,
2020-11-30 15:00:00,-14.68981936841493,
2020-11-30 15:30:30,-14.68981936841493,s
2020-11-30 23:59:59,-1.7449705472528478,c
2020-12-01 00:00:00,-3.4057731959287594,
2020-12-01 10:00:00,8.18343475241042,
2020-12-01 10:30:00,1.130168739391138,
2020-12-01 12:00:00,16.428324887105788,
2020-12-01 13:30:00,7.65159214038718,
2020-12-01 15:00:00,-3.7692901058017583,
2020-12-01 15:30:30,-3.7692901058017583,
2020-12-01 23:59:59,0.30587844013521703,c
2020-12-02 00:00:00,-2.8407142689872558,
2020-12-02 10:00:00,9.228111609394574,
2020-12-02 10:30:00,11.321786092433058,
2020-12-02 12:00:00,13.976374283730706,
2020-12-02 13:30:00,12.233722461434098,
2020-12-02 15:00:00,5.81464950506566,
2020-12-02 15:30:30,5.81464950506566,
2020-12-02 23:59:59,0.4845437005626252,c
2020-12-03 00:00:00,14.653396115569564,
2020-12-03 10:00:00,-14.616304556967464,
2020-12-03 10:30:00,-23.65336404975568,
2020-12-03 12:00:00,-25.622323308092575,
2020-12-03 13:30:00,-24.80478346291008,
2020-12-03 15:00:00,-26.625869831051915,
2020-12-03 15:30:30,-26.625869831051915,
2020-12-03 23:59:59,-31.264183883911357,c
2020-12-04 00:00:00,-30.768915894660495,
2020-12-04 10:00:00,-53.403221759954846,
2020-12-04 10:30:00,-62.22446381508604,
2020-12-04 12:00:00,-53.93972132896698,
2020-12-04 13:30:00,-55.64404676682932,
2020-12-04 15:00:00,-51.45439595391247,
2020-12-04 15:30:30,-51.45439595391247,
2020-12-04 23:59:59,-55.98391255299282,w
2020-12-07 00:00:00,-29.37955552444032,
2020-12-07 10:00:00,-6.272049739936648,
2020-12-07 10:30:00,-7.577662640179511,
2020-12-07 12:00:00,0.7076535216161517,
2020-12-07 13:30:00,-4.328914323018267,
2020-12-07 15:00:00,-12.27759465872927,
2020-12-07 15:30:30,-12.27759465872927,
2020-12-07 23:59:59,-17.484840943781137,c
2020-12-08 00:00:00,-1.1416523478180238,
2020-12-08 10:00:00,-18.344651622025765,
2020-12-08 10:30:00,-26.08599204608717,
2020-12-08 12:00:00,-29.26193958726438,
2020-12-08 13:30:00,-18.237466227864303,
2020-12-08 15:00:00,-9.431015716309588,
2020-12-08 15:30:30,-9.431015716309588,
2020-12-08 23:59:59,-15.40289158577346,c
2020-12-09 00:00:00,21.479968093270884,
2020-12-09 10:00:00,2.363904798599634,
2020-12-09 10:30:00,1.4071126754401462,
2020-12-09 12:00:00,-1.6862131692512605,
2020-12-09 13:30:00,-12.128167833948453,
2020-12-09 15:00:00,-5.664573660438009,
2020-12-09 15:30:30,-5.664573660438009,
2020-12-09 23:59:59,-0.8768921437431345,c
2020-12-10 00:00:00,8.896434394340673,
2020-12-10 10:00:00,-1.4325640832296358,
2020-12-10 10:30:00,3.3714762321104956,
2020-12-10 12:00:00,4.200594008267018,
2020-12-10 13:30:00,-5.366975937929936,
2020-12-10 15:00:00,-3.887404388496691,
2020-12-10 15:30:30,-3.887404388496691,
2020-12-10 23:59:59,-1.4944718673862383,c
2020-12-11 00:00:00,-0.5705526010701476,
2020-12-11 10:00:00,13.578308063257566,
2020-12-11 10:30:00,8.311274275624044,
2020-12-11 12:00:00,8.136807050978774,
2020-12-11 13:30:00,2.1951322015825667,
2020-12-11 15:00:00,3.8794374125783406,
2020-12-11 15:30:30,3.8794374125783406,
2020-12-11 23:59:59,0.0,a
2020-12-14 00:00:00,-3.692858456479314,
2020-12-14 10:00:00,3.6190467645267574,
2020-12-14 10:30:00,12.110720395241657,
2020-12-14 12:00:00,30.77834896919336,
2020-12-14 13:30:00,36.43830536537888,
2020-12-14 15:00:00,45.572938419062424,
2020-12-14 15:30:30,45.572938419062424,
2020-12-14 23:59:59,41.61987730412932,c
2020-12-15 00:00:00,21.003786799656837,
2020-12-15 10:00:00,63.5706130492033,
2020-12-15 10:30:00,70.88160400842696,
2020-12-15 12:00:00,68.53697376880717,
2020-12-15 13:30:00,66.20500266576772,
2020-12-15 15:00:00,62.39297080021869,
2020-12-15 15:30:30,62.39297080021869,
2020-12-15 23:59:59,62.88861795216785,c
2020-12-16 00:00:00,68.59977259680674,
2020-12-16 10:00:00,80.01768921410526,
2020-12-16 10:30:00,69.77925857300862,
2020-12-16 12:00:00,90.31825075536607,
2020-12-16 13:30:00,89.25599602144808,
2020-12-16 15:00:00,99.53133108495236,
2020-12-16 15:30:30,99.53133108495236,
2020-12-16 23:59:59,96.22997137974171,c
2020-12-17 00:00:00,101.75954733240232,
2020-12-17 10:00:00,146.05904110961308,
2020-12-17 10:30:00,145.41731377117242,
2020-12-17 12:00:00,149.07811474182222,
2020-12-17 13:30:00,144.84717226364234,
2020-12-17 15:00:00,149.44085843302514,
2020-12-17 15:30:30,149.44085843302514,
2020-12-17 23:59:59,139.87611864542748,c
2020-12-18 00:00:00,149.19729384462846,
2020-12-18 10:00:00,161.30398722234037,
2020-12-18 10:30:00,167.3563971034064,
2020-12-18 12:00:00,163.42708086081345,
2020-12-18 13:30:00,161.36485337666014,
2020-12-18 15:00:00,160.03341842898908,
2020-12-18 15:30:30,160.03341842898908,
2020-12-18 23:59:59,156.5844180803318,e
2020-12-21 00:00:00,184.89742228485972,
2020-12-21 10:00:00,164.97963235480566,
2020-12-21 10:30:00,168.5607484589475,
2020-12-21 12:00:00,167.97369840549445,
2020-12-21 13:30:00,167.40777217229368,
2020-12-21 15:00:00,162.11261850033065,
2020-12-21 15:30:30,162.11261850033065,
2020-12-21 23:59:59,169.80365057563026,c
2020-12-22 00:00:00,173.81748179764838,
2020-12-22 10:00:00,163.5027973785377,
2020-12-22 10:30:00,162.37152585133427,
2020-12-22 12:00:00,162.93221577789205,
2020-12-22 13:30:00,163.2574149216813,
2020-12-22 15:00:00,156.93876676166204,
2020-12-22 15:30:30,156.93876676166204,
2020-12-22 23:59:59,165.76243969709762,c
2020-12-23 00:00:00,158.48242512933493,
2020-12-23 10:00:00,150.80881870022694,
2020-12-23 10:30:00,140.72526192550328,
2020-12-23 12:00:00,124.93610443481548,
2020-12-23 13:30:00,125.34054277653806,
2020-12-23 15:00:00,126.34705928939505,
2020-12-23 15:30:30,126.34705928939505,
2020-12-23 23:59:59,128.21977354110572,c
2020-12-24 00:00:00,133.3580701081636,
2020-12-24 10:00:00,129.61418345721296,
2020-12-24 10:30:00,119.6795263438255,
2020-12-24 12:00:00,128.17881810661333,
2020-12-24 13:30:00,128.17881810661333,
2020-12-24 15:00:00,128.17881810661333,
2020-12-24 15:30:30,128.17881810661333,
2020-12-24 23:59:59,136.51571430283428,c
2020-12-25 00:00:00,136.51571430283428,
2020-12-25 10:00:00,136.51571430283428,
2020-12-25 10:30:00,136.51571430283428,
2020-12-25 12:00:00,136.51571430283428,
2020-12-25 13:30:00,136.51571430283428,
2020-12-25 15:00:00,136.51571430283428,
2020-12-25 15:30:30,136.51571430283428,
2020-12-25 23:59:59,136.51571430283428,w
2020-12-28 00:00:00,142.6832237285908,
2020-12-28 10:00:00,144.66328578619158,
2020-12-28 10:30:00,145.70385228109407,
2020-12-28 12:00:00,128.9268584571726,
2020-12-28 13:30:00,132.0769163359548,
2020-12-28 15:00:00,125.05150251772355,
2020-12-28 15:30:30,125.05150251772355,
2020-12-28 23:59:59,130.05839565523846,c
2020-12-29 00:00:00,122.48987144304681,
2020-12-29 10:00:00,139.09285397999923,
2020-12-29 10:30:00,135.33612016045547,
2020-12-29 12:00:00,141.39210323616862,
2020-12-29 13:30:00,144.84943965913212,
2020-12-29 15:00:00,150.22955768876355,
2020-12-29 15:30:30,150.22955768876355,
2020-12-29 23:59:59,148.22877448258058,c
2020-12-30 00:00:00,125.81607620572576,
2020-12-30 10:00:00,114.16080347030423,
2020-12-30 10:30:00,128.19209869143592,
2020-12-30 12:00:00,127.69368884222949,
2020-12-30 13:30:00,127.43943291986372,
2020-12-30 15:00:00,135.67690576655906,
2020-12-30 15:30:30,135.67690576655906,
2020-12-30 23:59:59,132.35943520941467,c
2020-12-31 00:00:00,123.26408198701037,
2020-12-31 10:00:00,141.25487453181202,
2020-12-31 10:30:00,136.5059572652681,
2020-12-31 12:00:00,126.96857150747482,
2020-12-31 13:30:00,131.0660253407022,
2020-12-31 15:00:00,137.3169949557954,
2020-12-31 15:30:30,137.3169949557954,
2020-12-31 23:59:59,141.6222405951444,c
2021-01-01 00:00:00,141.6222405951444,
2021-01-01 10:00:00,141.6222405951444,
2021-01-01 10:30:00,141.6222405951444,
2021-01-01 12:00:00,141.6222405951444,
2021-01-01 13:30:00,141.6222405951444,
2021-01-01 15:00:00,141.6222405951444,
2021-01-01 15:30:30,141.6222405951444,
2021-01-01 23:59:59,141.6222405951444,w
2021-01-04 00:00:00,160.6887427824503,
2021-01-04 10:00:00,188.46006957868912,
2021-01-04 10:30:00,167.70096818252242,
2021-01-04 12:00:00,153.29106788432696,
2021-01-04 13:30:00,143.20724588047537,
2021-01-04 15:00:00,147.6401438028961,
2021-01-04 15:30:30,147.6401438028961,
2021-01-04 23:59:59,137.09411252045584,c
2021-01-05 00:00:00,149.21737944762367,
2021-01-05 10:00:00,139.59119657768053,
2021-01-05 10:30:00,139.04691738003407,
2021-01-05 12:00:00,143.34518518388666,
2021-01-05 13:30:00,154.93431003520934,
2021-01-05 15:00:00,170.9207135378287,
2021-01-05 15:30:30,170.9207135378287,
2021-01-05 23:59:59,169.66386987758864,c
2021-01-06 00:00:00,143.52408032858997,
2021-01-06 10:00:00,119.15803832354555,
2021-01-06 10:30:00,116.92443931461274,
2021-01-06 12:00:00,133.7203488199521,
2021-01-06 13:30:00,127.90200428043718,
2021-01-06 15:00:00,136.99096327964003,
2021-01-06 15:30:30,136.99096327964003,
2021-01-06 23:59:59,128.69343928918133,c
2021-01-07 00:00:00,114.95033489456216,
2021-01-07 10:00:00,137.46604737644728,
2021-01-07 10:30:00,152.8596251374067,
2021-01-07 12:00:00,157.87802175337436,
2021-01-07 13:30:00,179.47189814901526,
2021-01-07 15:00:00,188.6553548426112,
2021-01-07 15:30:30,188.6553548426112,
2021-01-07 23:59:59,170.95577865569385,c
2021-01-08 00:00:00,167.0613511605712,
2021-01-08 10:00:00,191.2238000143041,
2021-01-08 10:30:00,198.75381317177403,
2021-01-08 12:00:00,188.98692942748517,
2021-01-08 13:30:00,173.1240041290101,
2021-01-08 15:00:00,164.01645446244603,
2021-01-08 15:30:30,164.01645446244603,
2021-01-08 23:59:59,163.01193561646184,w
