date,EU_SDIV_2022_Q3,meta
2022-08-29 11:00:00,220.34801023953878,
2022-08-29 23:59:59,221.0174881583771,c
0,221.0174881583771,
0,221.0174881583771,
0,221.0174881583771,
0,221.0174881583771,
0,221.0174881583771,
0,221.0174881583771,
0,221.0174881583771,
0,221.0174881583771,
0,221.0174881583771,
0,221.0174881583771,
0,221.0174881583771,
0,221.0174881583771,
0,221.0174881583771,
0,221.0174881583771,
0,221.0174881583771,
0,221.0174881583771,
0,221.0174881583771,
0,221.0174881583771,
0,221.0174881583771,
0,221.0174881583771,
0,221.0174881583771,
0,221.0174881583771,
0,221.0174881583771,
0,221.0174881583771,
0,221.0174881583771,
0,221.0174881583771,
0,221.0174881583771,
0,221.0174881583771,
0,221.0174881583771,
0,221.0174881583771,
0,221.0174881583771,
0,221.0174881583771,
0,221.0174881583771,
0,221.0174881583771,
0,221.0174881583771,
0,221.0174881583771,
0,221.0174881583771,
0,221.0174881583771,
0,221.0174881583771,
0,221.0174881583771,
2022-08-30 00:00:00,219.74993982513115,
2022-08-30 03:30:00,118.62538314714675,
2022-08-30 04:00:00,134.75253427077314,
2022-08-30 06:00:00,220.045533544333,
2022-08-30 08:00:00,202.90616732361286,
2022-08-30 10:30:00,147.14270837294498,
2022-08-30 11:00:00,136.56884141893897,
2022-08-30 23:59:59,109.6935894072576,c
2022-08-31 00:00:00,129.4952894371445,
2022-08-31 03:30:00,99.41943393346628,
2022-08-31 04:00:00,81.7769718885138,
2022-08-31 06:00:00,75.31272718592754,
2022-08-31 08:00:00,80.78769211632698,
2022-08-31 10:30:00,68.78650981696956,
2022-08-31 11:00:00,90.74240910710614,
2022-08-31 23:59:59,55.4777094348583,c
2022-09-01 00:00:00,34.65974886858203,
2022-09-01 03:30:00,-16.097946959314868,
2022-09-01 04:00:00,-21.26300669615557,
2022-09-01 06:00:00,29.849777673818608,
2022-09-01 08:00:00,58.170012175281954,
2022-09-01 10:30:00,46.65675991153239,
2022-09-01 11:00:00,12.483238041449113,
2022-09-01 23:59:59,103.99048076560848,c
2022-09-02 00:00:00,112.4162054280132,
2022-09-02 03:30:00,89.00258111681433,
2022-09-02 04:00:00,112.01203057164548,
2022-09-02 06:00:00,97.84508566847308,
2022-09-02 08:00:00,138.74875161686123,
2022-09-02 10:30:00,238.62282430624055,
2022-09-02 11:00:00,275.5649831002147,
2022-09-02 23:59:59,184.53659997227896,w
2022-09-05 00:00:00,113.90480544032107,
2022-09-05 03:30:00,78.46692604904456,
2022-09-05 04:00:00,44.25075561998074,
2022-09-05 06:00:00,121.75448857044103,
2022-09-05 08:00:00,26.571755542037863,
2022-09-05 10:30:00,51.687272299263896,
2022-09-05 11:00:00,37.384750401816746,
2022-09-05 23:59:59,39.65196867769828,c
2022-09-06 00:00:00,22.228201861287744,
2022-09-06 03:30:00,38.644964411367255,
2022-09-06 04:00:00,25.14071424271515,
2022-09-06 06:00:00,2.0584239141189755,
2022-09-06 08:00:00,47.57433106249482,
2022-09-06 10:30:00,-59.884373775358654,
2022-09-06 11:00:00,-24.311206360857796,
2022-09-06 23:59:59,99.81245044772004,c
2022-09-07 00:00:00,31.11341235619784,
2022-09-07 03:30:00,-57.25389696446746,
2022-09-07 04:00:00,-91.64481752209667,
2022-09-07 06:00:00,-97.06385778356525,
2022-09-07 08:00:00,-133.80034316649017,
2022-09-07 10:30:00,-123.05679826873256,
2022-09-07 11:00:00,-59.64393452949662,
2022-09-07 23:59:59,-102.18864552890955,c
2022-09-08 00:00:00,-52.5239103745198,
2022-09-08 03:30:00,-91.10030148478018,
2022-09-08 04:00:00,-102.37284711234497,
2022-09-08 06:00:00,-104.06900067126207,
2022-09-08 08:00:00,-34.61789310322456,
2022-09-08 10:30:00,-90.11070052845116,
2022-09-08 11:00:00,-66.88881329107062,
2022-09-08 23:59:59,-5.258093289497083,c
2022-09-09 00:00:00,18.99751649317659,
2022-09-09 03:30:00,110.39339586702317,
2022-09-09 04:00:00,121.13299170636401,
2022-09-09 06:00:00,151.89277485708135,
2022-09-09 08:00:00,173.58907240765893,
2022-09-09 10:30:00,243.89131739443746,
2022-09-09 11:00:00,231.2750259513823,
2022-09-09 23:59:59,257.3762094447702,w
2022-09-12 00:00:00,356.3909543447662,
2022-09-12 03:30:00,770.5062279998974,
2022-09-12 04:00:00,674.9728111479899,
2022-09-12 06:00:00,683.4697092462648,
2022-09-12 08:00:00,701.9177373745506,
2022-09-12 10:30:00,734.5581922749498,
2022-09-12 11:00:00,691.5113517962109,
2022-09-12 23:59:59,695.3508078518034,c
2022-09-13 00:00:00,673.6978388874668,
2022-09-13 03:30:00,584.6638605798325,
2022-09-13 04:00:00,583.3341958577375,
2022-09-13 06:00:00,662.2514465289069,
2022-09-13 08:00:00,675.0481328081014,
2022-09-13 10:30:00,393.93684466086233,
2022-09-13 11:00:00,397.9132672578435,
2022-09-13 23:59:59,532.2369403094035,c
2022-09-14 00:00:00,444.12698359773003,
2022-09-14 03:30:00,400.0956494253933,
2022-09-14 04:00:00,386.18263756141914,
2022-09-14 06:00:00,516.810966504022,
2022-09-14 08:00:00,486.89074899293973,
2022-09-14 10:30:00,446.6349879485206,
2022-09-14 11:00:00,462.97159281293716,
2022-09-14 23:59:59,425.9471805218136,e
2022-09-15 00:00:00,389.6138288230495,
2022-09-15 03:30:00,452.8185816868063,
2022-09-15 04:00:00,444.6878835649268,
2022-09-15 06:00:00,443.9702154974375,
2022-09-15 08:00:00,458.0214993830732,
2022-09-15 10:30:00,484.94288486522964,
2022-09-15 11:00:00,489.9307787743046,
2022-09-15 23:59:59,480.73938120605,c
2022-09-16 00:00:00,426.1803926905359,
2022-09-16 03:30:00,346.084270465185,
2022-09-16 04:00:00,316.11649212899556,
2022-09-16 06:00:00,336.6894011886252,
2022-09-16 08:00:00,361.4935561185039,
2022-09-16 10:30:00,423.61801921105507,
2022-09-16 11:00:00,455.2560458102589,
2022-09-16 23:59:59,409.0831386856271,w
2022-09-19 00:00:00,383.44393255956857,
2022-09-19 03:30:00,386.44099889181416,
2022-09-19 04:00:00,393.6303646013812,
2022-09-19 06:00:00,403.8776345711585,
2022-09-19 08:00:00,431.51441121994594,
2022-09-19 10:30:00,478.7432773759665,
2022-09-19 11:00:00,491.90922851455616,
2022-09-19 23:59:59,489.2161951726366,c
2022-09-20 00:00:00,441.2543567157127,
2022-09-20 03:30:00,384.2504726242887,
2022-09-20 04:00:00,261.69954623782905,
2022-09-20 06:00:00,245.46923057919776,
2022-09-20 08:00:00,255.5134301562639,
2022-09-20 10:30:00,153.8823851841771,
2022-09-20 11:00:00,166.81370989569223,
2022-09-20 23:59:59,154.37005968390804,c
2022-09-21 00:00:00,167.29338323616412,
2022-09-21 03:30:00,193.33047347491538,
2022-09-21 04:00:00,225.6486076403362,
2022-09-21 06:00:00,189.17281673233265,
2022-09-21 08:00:00,176.73926642539573,
2022-09-21 10:30:00,121.35159142563589,
2022-09-21 11:00:00,93.67568219981513,
2022-09-21 23:59:59,116.70759525556059,c
2022-09-22 00:00:00,109.87592048584429,
2022-09-22 03:30:00,112.60634513234709,
2022-09-22 04:00:00,182.98147865246392,
2022-09-22 06:00:00,263.79341285963983,
2022-09-22 08:00:00,262.23077612355155,
2022-09-22 10:30:00,341.8152496003868,
2022-09-22 11:00:00,291.421939480957,
2022-09-22 23:59:59,214.68514797675925,c
2022-09-23 00:00:00,213.31351012517644,
2022-09-23 03:30:00,190.36128558383643,
2022-09-23 04:00:00,123.06117669808373,
2022-09-23 06:00:00,165.88978230402154,
2022-09-23 08:00:00,79.75715751243752,
2022-09-23 10:30:00,118.66699496536785,
2022-09-23 11:00:00,98.96552816726944,
2022-09-23 23:59:59,212.91959839917308,w
2022-09-26 00:00:00,97.54362003433107,
2022-09-26 03:30:00,58.28231391881036,
2022-09-26 04:00:00,-16.998495056457614,
2022-09-26 06:00:00,-56.798495255025045,
2022-09-26 08:00:00,-47.319555745672005,
2022-09-26 10:30:00,0.022491401123261312,
2022-09-26 11:00:00,-72.00644115793239,
2022-09-26 23:59:59,-91.41699555927698,c
2022-09-27 00:00:00,-66.05769334262732,
2022-09-27 03:30:00,-202.9825702679018,
2022-09-27 04:00:00,-203.51818825112787,
2022-09-27 06:00:00,-304.3191663713151,
2022-09-27 08:00:00,-233.019162700557,
2022-09-27 10:30:00,-263.55109915430967,
2022-09-27 11:00:00,-227.16911835369228,
2022-09-27 23:59:59,-282.5163640729279,c
2022-09-28 00:00:00,-241.0834316458704,
2022-09-28 03:30:00,-345.37099958788804,
2022-09-28 04:00:00,-366.596834777185,
2022-09-28 06:00:00,-502.9634170917625,
2022-09-28 08:00:00,-440.7273246617988,
2022-09-28 10:30:00,-310.77091812355684,
2022-09-28 11:00:00,-325.9579072481383,
2022-09-28 23:59:59,-393.7650166985022,c
