date,CAD_BBCA_2021_Q4,meta
2021-11-29 13:30:00,740.0602918697273,
2021-11-29 15:00:00,727.7352238445192,
2021-11-29 15:30:30,727.7352238445192,
2021-11-29 23:59:59,736.8878867789099,c
2021-11-30 00:00:00,715.0990257728402,
2021-11-30 10:00:00,679.0971638135604,
2021-11-30 10:30:00,580.9631773236351,
2021-11-30 12:00:00,555.4983637277824,
2021-11-30 13:30:00,566.9385313825649,
2021-11-30 15:00:00,589.8903062957302,
2021-11-30 15:30:30,589.8903062957302,s
2021-11-30 23:59:59,619.490928851568,c
2021-12-01 00:00:00,632.1609056613311,
2021-12-01 10:00:00,649.7174268976737,
2021-12-01 10:30:00,642.2665342002008,
2021-12-01 12:00:00,598.5734044912251,
2021-12-01 13:30:00,529.564976775283,
2021-12-01 15:00:00,532.5856293732163,
2021-12-01 15:30:30,532.5856293732163,
2021-12-01 23:59:59,521.3707734350271,c
2021-12-02 00:00:00,468.7097195654592,
2021-12-02 10:00:00,620.4610220982488,
2021-12-02 10:30:00,548.8942357998567,
2021-12-02 12:00:00,547.6401292878973,
2021-12-02 13:30:00,573.2115068565295,
2021-12-02 15:00:00,605.4255578265734,
2021-12-02 15:30:30,605.4255578265734,
2021-12-02 23:59:59,618.6146949270462,c
2021-12-03 00:00:00,634.566469319429,
2021-12-03 10:00:00,504.90971241755074,
2021-12-03 10:30:00,440.4467166055799,
2021-12-03 12:00:00,349.45625396601145,
2021-12-03 13:30:00,383.3259226289365,
2021-12-03 15:00:00,366.170794352734,
2021-12-03 15:30:30,366.170794352734,
2021-12-03 23:59:59,378.7683471820908,w
2021-12-06 00:00:00,352.2025049129868,
2021-12-06 10:00:00,335.8805860816283,
2021-12-06 10:30:00,422.5398060835023,
2021-12-06 12:00:00,405.5994178643441,
2021-12-06 13:30:00,444.0516594104995,
2021-12-06 15:00:00,469.10042835134936,
2021-12-06 15:30:30,469.10042835134936,
2021-12-06 23:59:59,456.3619721668681,c
2021-12-07 00:00:00,456.3619721668681,
2021-12-07 10:00:00,560.4148874664343,
2021-12-07 10:30:00,554.014272159312,
2021-12-07 12:00:00,552.482639655469,
2021-12-07 13:30:00,571.3194680427023,
2021-12-07 15:00:00,547.0862825295851,
2021-12-07 15:30:30,547.0862825295851,
2021-12-07 23:59:59,539.2446485549381,c
2021-12-08 00:00:00,344.0966860496503,
2021-12-08 10:00:00,30.702532455359233,
2021-12-08 10:30:00,-56.18630854463038,
2021-12-08 12:00:00,91.54752767209493,
2021-12-08 13:30:00,129.89665031463983,
2021-12-08 15:00:00,72.3448596770993,
2021-12-08 15:30:30,72.3448596770993,
2021-12-08 23:59:59,28.044332562290037,c
2021-12-09 00:00:00,95.52592442226558,
2021-12-09 10:00:00,92.89318369423825,
2021-12-09 10:30:00,81.72002037413733,
2021-12-09 12:00:00,111.41145524163596,
2021-12-09 13:30:00,97.22218975962414,
2021-12-09 15:00:00,59.8700969254694,
2021-12-09 15:30:30,59.8700969254694,
2021-12-09 23:59:59,53.839216144425905,c
2021-12-10 00:00:00,95.02277966374459,
2021-12-10 10:00:00,23.540191715511924,
2021-12-10 10:30:00,43.19959591472559,
2021-12-10 12:00:00,1.6803425144925086,
2021-12-10 13:30:00,-2.6989237189499136,
2021-12-10 15:00:00,-23.284920647338822,
2021-12-10 15:30:30,-23.284920647338822,
2021-12-10 23:59:59,0.0,a
2021-12-13 00:00:00,20.96917665940748,
2021-12-13 10:00:00,-25.642413502780528,
2021-12-13 10:30:00,-32.23002459479039,
2021-12-13 12:00:00,-77.76036556857287,
2021-12-13 13:30:00,-52.52740538238447,
2021-12-13 15:00:00,-86.05618023569536,
2021-12-13 15:30:30,-86.05618023569536,
2021-12-13 23:59:59,-67.33463802284348,c
2021-12-14 00:00:00,-35.73298003365858,
2021-12-14 10:00:00,-139.5426330698533,
2021-12-14 10:30:00,-121.99251861356504,
2021-12-14 12:00:00,-233.90795332237917,
2021-12-14 13:30:00,-254.28316468694936,
2021-12-14 15:00:00,-261.35750310590254,
2021-12-14 15:30:30,-261.35750310590254,
2021-12-14 23:59:59,-258.91730052664946,c
2021-12-15 00:00:00,-262.51751141733246,
2021-12-15 10:00:00,-347.3253481739715,
2021-12-15 10:30:00,-376.1364003977765,
2021-12-15 12:00:00,-366.31916838688886,
2021-12-15 13:30:00,-377.998150596668,
2021-12-15 15:00:00,-326.0499249316314,
2021-12-15 15:30:30,-326.0499249316314,
2021-12-15 23:59:59,-254.07197186817427,c
2021-12-16 00:00:00,-220.34203921896926,
2021-12-16 10:00:00,-285.09242076113503,
2021-12-16 10:30:00,-338.3606000123996,
2021-12-16 12:00:00,-475.1613117494006,
2021-12-16 13:30:00,-474.88268057986545,
2021-12-16 15:00:00,-484.1722812494651,
2021-12-16 15:30:30,-484.1722812494651,
2021-12-16 23:59:59,-466.0796504739534,c
2021-12-17 00:00:00,-430.5105549874967,
2021-12-17 10:00:00,-489.67168176974366,
2021-12-17 10:30:00,-460.7992801493941,
2021-12-17 12:00:00,-412.61289443894907,
2021-12-17 13:30:00,-371.6555265317556,
2021-12-17 15:00:00,-343.9912683759412,
2021-12-17 15:30:30,-343.9912683759412,
2021-12-17 23:59:59,-315.3429749355308,e
2021-12-20 00:00:00,-368.0968366800718,
2021-12-20 10:00:00,-371.26520534647176,
2021-12-20 10:30:00,-380.97653948612196,
2021-12-20 12:00:00,-407.823526140366,
2021-12-20 13:30:00,-466.57528815741966,
2021-12-20 15:00:00,-472.0017117925211,
2021-12-20 15:30:30,-472.0017117925211,
2021-12-20 23:59:59,-498.2712833305964,c
2021-12-21 00:00:00,-458.41115590066653,
2021-12-21 10:00:00,-437.76012240222246,
2021-12-21 10:30:00,-400.07702870917143,
2021-12-21 12:00:00,-360.99469318620976,
2021-12-21 13:30:00,-335.7776463525949,
2021-12-21 15:00:00,-311.19193173442267,
2021-12-21 15:30:30,-311.19193173442267,
2021-12-21 23:59:59,-286.8057171380086,c
2021-12-22 00:00:00,-281.3196051282548,
2021-12-22 10:00:00,-248.7613224287826,
2021-12-22 10:30:00,-294.07419991635845,
2021-12-22 12:00:00,-267.50614100773464,
2021-12-22 13:30:00,-275.06237485265217,
2021-12-22 15:00:00,-280.6975688821076,
2021-12-22 15:30:30,-280.6975688821076,
2021-12-22 23:59:59,-293.11503657414653,c
2021-12-23 00:00:00,-265.64591197243624,
2021-12-23 10:00:00,-267.4816205165889,
2021-12-23 10:30:00,-260.0074439723643,
2021-12-23 12:00:00,-249.44597917372266,
2021-12-23 13:30:00,-215.8305438089577,
2021-12-23 15:00:00,-215.7800826546528,
2021-12-23 15:30:30,-215.7800826546528,
2021-12-23 23:59:59,-206.26024247709074,c
2021-12-24 00:00:00,-178.96640551065434,
2021-12-24 10:00:00,-178.36084383485036,
2021-12-24 10:30:00,-168.65036220473348,
2021-12-24 12:00:00,-175.4004121413119,
2021-12-24 13:30:00,-175.4004121413119,
2021-12-24 15:00:00,-175.4004121413119,
2021-12-24 15:30:30,-175.4004121413119,
2021-12-24 23:59:59,-180.96317041552163,w
2021-12-27 00:00:00,-180.96317041552163,
2021-12-27 10:00:00,-180.96317041552163,
2021-12-27 10:30:00,-180.96317041552163,
2021-12-27 12:00:00,-180.96317041552163,
2021-12-27 13:30:00,-180.96317041552163,
2021-12-27 15:00:00,-180.96317041552163,
2021-12-27 15:30:30,-180.96317041552163,
2021-12-27 23:59:59,-180.96317041552163,c
2021-12-28 00:00:00,-180.96317041552163,
2021-12-28 10:00:00,-180.96317041552163,
2021-12-28 10:30:00,-180.96317041552163,
2021-12-28 12:00:00,-180.96317041552163,
2021-12-28 13:30:00,-180.96317041552163,
2021-12-28 15:00:00,-180.96317041552163,
2021-12-28 15:30:30,-180.96317041552163,
2021-12-28 23:59:59,-180.96317041552163,c
2021-12-29 00:00:00,-135.16211439737856,
2021-12-29 10:00:00,-154.85724019442648,
2021-12-29 10:30:00,-144.5556553044181,
2021-12-29 12:00:00,-127.33471736182685,
2021-12-29 13:30:00,-142.66835707052599,
2021-12-29 15:00:00,-125.49528966674893,
2021-12-29 15:30:30,-125.49528966674893,
2021-12-29 23:59:59,-146.7830915464839,c
2021-12-30 00:00:00,-136.45015202175023,
2021-12-30 10:00:00,-80.12630237175767,
2021-12-30 10:30:00,-98.30118614065077,
2021-12-30 12:00:00,-86.98780573780732,
2021-12-30 13:30:00,-74.57354123950336,
2021-12-30 15:00:00,-83.59068002717675,
2021-12-30 15:30:30,-83.59068002717675,
2021-12-30 23:59:59,-137.14590316303043,c
2021-12-31 00:00:00,-152.43403361110654,
2021-12-31 10:00:00,-148.65659288767017,
2021-12-31 10:30:00,-155.01086485196515,
2021-12-31 12:00:00,-156.9750829539779,
2021-12-31 13:30:00,-160.28611165508107,
2021-12-31 15:00:00,-166.26737208587156,
2021-12-31 15:30:30,-166.26737208587156,
2021-12-31 23:59:59,-207.11435309005833,w
