date,COWZ_2022_Q4,meta
2022-12-09 00:00:00,-67.51720931192966,
2022-12-09 10:00:00,-62.21508120408349,
2022-12-09 10:30:00,-48.71927572514127,
2022-12-09 12:00:00,-49.19321454332271,
2022-12-09 13:30:00,-45.499377197441774,
2022-12-09 15:00:00,-41.32041805276971,
2022-12-09 15:30:30,-41.32041805276971,
2022-12-09 23:59:59,-46.676610096048066,w
2022-12-12 00:00:00,-26.72838626898735,
2022-12-12 10:00:00,-14.508531650889552,
2022-12-12 10:30:00,-18.20960748348034,
2022-12-12 12:00:00,-7.822729811815918,
2022-12-12 13:30:00,-19.39771190571399,
2022-12-12 15:00:00,-18.940838264734253,
2022-12-12 15:30:30,-18.940838264734253,
2022-12-12 23:59:59,-35.538589668312454,c
2022-12-13 00:00:00,-16.892322591648025,
2022-12-13 10:00:00,-5.673742773368275,
2022-12-13 10:30:00,-12.35807380834325,
2022-12-13 12:00:00,-9.104729449341278,
2022-12-13 13:30:00,-16.742612212810286,
2022-12-13 15:00:00,-12.42684478551979,
2022-12-13 15:30:30,-12.42684478551979,
2022-12-13 23:59:59,-19.393787752994797,c
2022-12-14 00:00:00,-12.787661923275607,
2022-12-14 10:00:00,-3.487914927374618,
2022-12-14 10:30:00,0.5447375407275388,
2022-12-14 12:00:00,-4.270194561509271,
2022-12-14 13:30:00,-0.3557760068441098,
2022-12-14 15:00:00,-2.3623020775541477,
2022-12-14 15:30:30,-2.3623020775541477,
2022-12-14 23:59:59,-11.35048428608016,c
2022-12-15 00:00:00,-29.316494467754325,
2022-12-15 10:00:00,-19.61110915969384,
2022-12-15 10:30:00,-1.6576938554510434,
2022-12-15 12:00:00,1.5117472150628828,
2022-12-15 13:30:00,12.25210821040838,
2022-12-15 15:00:00,6.09420423222258,
2022-12-15 15:30:30,6.09420423222258,
2022-12-15 23:59:59,0.0,a
2022-12-16 00:00:00,-2.5004385335447807,
2022-12-16 10:00:00,-17.37826894049593,
2022-12-16 10:30:00,-21.38526390322501,
2022-12-16 12:00:00,-27.26130725344578,
2022-12-16 13:30:00,-16.605437847683618,
2022-12-16 15:00:00,-9.377044690901698,
2022-12-16 15:30:30,-9.377044690901698,
2022-12-16 23:59:59,29.14616461659827,e
2022-12-19 00:00:00,0.5472398353053904,
2022-12-19 10:00:00,-13.581549703884946,
2022-12-19 10:30:00,-12.736806402357587,
2022-12-19 12:00:00,-11.871997010366243,
2022-12-19 13:30:00,-23.416078824030848,
2022-12-19 15:00:00,-25.555072088925897,
2022-12-19 15:30:30,-25.555072088925897,
2022-12-19 23:59:59,-34.68493207303585,c
2022-12-20 00:00:00,-53.96449292102386,
2022-12-20 10:00:00,-45.71426972292875,
2022-12-20 10:30:00,-49.149525980643915,
2022-12-20 12:00:00,-48.12630748069587,
2022-12-20 13:30:00,-40.881326139688696,
2022-12-20 15:00:00,-41.05329465468256,
2022-12-20 15:30:30,-41.05329465468256,
2022-12-20 23:59:59,-44.7255610444296,c
2022-12-21 00:00:00,-45.25155776000791,
2022-12-21 10:00:00,-48.66814996221797,
2022-12-21 10:30:00,-51.19881147811145,
2022-12-21 12:00:00,-43.102133181693176,
2022-12-21 13:30:00,-40.98654203112851,
2022-12-21 15:00:00,-40.50678019927223,
2022-12-21 15:30:30,-40.50678019927223,
2022-12-21 23:59:59,-37.35370084609555,c
2022-12-22 00:00:00,-42.974604091756504,
2022-12-22 10:00:00,-50.602110077545476,
2022-12-22 10:30:00,-55.997172772787806,
2022-12-22 12:00:00,-64.80035066182353,
2022-12-22 13:30:00,-71.36297242917264,
2022-12-22 15:00:00,-66.68166641449628,
2022-12-22 15:30:30,-66.68166641449628,
2022-12-22 23:59:59,-60.254979317076916,c
2022-12-23 00:00:00,-69.48214410092471,
2022-12-23 10:00:00,-66.82870033765056,
2022-12-23 10:30:00,-55.896085077328735,
2022-12-23 12:00:00,-48.40801623357257,
2022-12-23 13:30:00,-46.24879900992454,
2022-12-23 15:00:00,-37.16296719686767,
2022-12-23 15:30:30,-37.16296719686767,
2022-12-23 23:59:59,-39.19967062054691,w
2022-12-26 00:00:00,-39.19967062054691,
2022-12-26 10:00:00,-39.19967062054691,
2022-12-26 10:30:00,-39.19967062054691,
2022-12-26 12:00:00,-39.19967062054691,
2022-12-26 13:30:00,-39.19967062054691,
2022-12-26 15:00:00,-39.19967062054691,
2022-12-26 15:30:30,-39.19967062054691,
2022-12-26 23:59:59,-39.19967062054691,c
2022-12-27 00:00:00,-47.159798615301725,
2022-12-27 10:00:00,-53.25628722004579,
2022-12-27 10:30:00,-44.65589626299696,
2022-12-27 12:00:00,-37.607496018136274,
2022-12-27 13:30:00,-42.76952481781858,
2022-12-27 15:00:00,-42.490014399204185,
2022-12-27 15:30:30,-42.490014399204185,
2022-12-27 23:59:59,-48.567502702313035,c
2022-12-28 00:00:00,-58.461550265786144,
2022-12-28 10:00:00,-76.77257582576856,
2022-12-28 10:30:00,-78.53291881620297,
2022-12-28 12:00:00,-78.94441600236948,
2022-12-28 13:30:00,-82.54589394891863,
2022-12-28 15:00:00,-89.71892296364342,
2022-12-28 15:30:30,-89.71892296364342,
2022-12-28 23:59:59,-98.01105316796956,c
2022-12-29 00:00:00,-100.1539921045048,
2022-12-29 10:00:00,-81.70957766713906,
2022-12-29 10:30:00,-73.68141696123685,
2022-12-29 12:00:00,-79.45594508117107,
2022-12-29 13:30:00,-84.63982405587232,
2022-12-29 15:00:00,-82.86387225949444,
2022-12-29 15:30:30,-82.86387225949444,
2022-12-29 23:59:59,-78.86389494072131,c
2022-12-30 00:00:00,-88.33253339140022,
2022-12-30 10:00:00,-72.98486331666453,
2022-12-30 10:30:00,-64.98101549884056,
2022-12-30 12:00:00,-62.815315444624744,
2022-12-30 13:30:00,-71.60908298852299,
2022-12-30 15:00:00,-73.84156620555575,
2022-12-30 15:30:30,-73.84156620555575,
2022-12-30 23:59:59,-67.49082203572912,w
