date,SDOG_2021_Q2,meta
2021-06-22 23:59:59,202.4950880051309,c
2021-06-23 00:00:00,213.24251684068585,
2021-06-23 10:00:00,196.96621472266028,
2021-06-23 10:30:00,190.2662730166348,
2021-06-23 12:00:00,162.34865790178358,
2021-06-23 13:30:00,147.68876136327117,
2021-06-23 15:00:00,176.07500898268785,
2021-06-23 15:30:30,176.07500898268785,
2021-06-23 23:59:59,182.9266074523399,c
2021-06-24 00:00:00,153.3833837094678,
2021-06-24 10:00:00,175.50734839795942,
2021-06-24 10:30:00,183.2429322665659,
2021-06-24 12:00:00,147.51383397909825,
2021-06-24 13:30:00,145.19165507336248,
2021-06-24 15:00:00,146.00352470676518,
2021-06-24 15:30:30,146.00352470676518,
2021-06-24 23:59:59,149.90119162386688,c
2021-06-25 00:00:00,162.59233973616443,
2021-06-25 10:00:00,164.81018267520406,
2021-06-25 10:30:00,133.60856221255875,
2021-06-25 12:00:00,112.1715720562311,
2021-06-25 13:30:00,126.96260089019194,
2021-06-25 15:00:00,140.10181529797666,
2021-06-25 15:30:30,140.10181529797666,
2021-06-25 23:59:59,134.37888866335703,w
2021-06-28 00:00:00,130.21884432525974,
2021-06-28 10:00:00,130.04883948695246,
2021-06-28 10:30:00,138.50548768987036,
2021-06-28 12:00:00,148.3375436048509,
2021-06-28 13:30:00,164.88587039154353,
2021-06-28 15:00:00,157.89984256181808,
2021-06-28 15:30:30,157.89984256181808,
2021-06-28 23:59:59,164.48148149017274,c
2021-06-29 00:00:00,148.06699529908906,
2021-06-29 10:00:00,153.05922973985423,
2021-06-29 10:30:00,133.9315682608253,
2021-06-29 12:00:00,139.76346249349297,
2021-06-29 13:30:00,170.06103436231757,
2021-06-29 15:00:00,170.64706703522984,
2021-06-29 15:30:30,170.64706703522984,
2021-06-29 23:59:59,170.2482430629044,c
2021-06-30 00:00:00,164.3141129174234,
2021-06-30 10:00:00,159.95829777363792,
2021-06-30 10:30:00,149.38294903733902,
2021-06-30 12:00:00,145.6528709221684,
2021-06-30 13:30:00,136.08081292999603,
2021-06-30 15:00:00,134.99520526515886,
2021-06-30 15:30:30,134.99520526515886,
2021-06-30 23:59:59,140.6742128434824,c
2021-07-01 00:00:00,137.04226352988928,
2021-07-01 10:00:00,133.22081589551826,
2021-07-01 10:30:00,132.28632733066937,
2021-07-01 12:00:00,146.13010214624688,
2021-07-01 13:30:00,124.09017154510815,
2021-07-01 15:00:00,109.2901935278372,
2021-07-01 15:30:30,109.2901935278372,
2021-07-01 23:59:59,117.45418195001665,c
2021-07-02 00:00:00,86.04845566221238,
2021-07-02 10:00:00,52.38496950488911,
2021-07-02 10:30:00,80.43438551788083,
2021-07-02 12:00:00,112.94871763752602,
2021-07-02 13:30:00,108.03798875353766,
2021-07-02 15:00:00,102.31213093771004,
2021-07-02 15:30:30,102.31213093771004,
2021-07-02 23:59:59,97.43057316466903,w
