date,EU_MSCI_DM_MIG_2021_Q4,meta
2021-12-14 10:30:00,-364.6461996533699,
2021-12-14 11:00:00,-414.84336314588563,
2021-12-14 23:59:59,-419.32717752875396,c
2021-12-15 00:00:00,-397.89798495843024,
2021-12-15 03:30:00,-351.2529357161811,
2021-12-15 04:00:00,-344.39746790660774,
2021-12-15 06:00:00,-390.42385616007414,
2021-12-15 08:00:00,-355.7852106675191,
2021-12-15 10:30:00,-359.6858465083633,
2021-12-15 11:00:00,-327.7886974851099,
2021-12-15 23:59:59,-312.44358543452654,c
2021-12-16 00:00:00,-206.68844824977077,
2021-12-16 03:30:00,-241.42586689017207,
2021-12-16 04:00:00,-274.6631575288866,
2021-12-16 06:00:00,-285.6026195032073,
2021-12-16 08:00:00,-265.38081726129803,
2021-12-16 10:30:00,-319.22853762474824,
2021-12-16 11:00:00,-343.1216619424995,
2021-12-16 23:59:59,-349.76904953449866,c
2021-12-17 00:00:00,-360.582691121037,
2021-12-17 03:30:00,-363.1325488766561,
2021-12-17 04:00:00,-400.9511480020192,
2021-12-17 06:00:00,-467.02951479481635,
2021-12-17 08:00:00,-498.3248852862471,
2021-12-17 10:30:00,-519.0343332287057,
2021-12-17 11:00:00,-479.44509473795006,
2021-12-17 23:59:59,-449.01734479168954,w
2021-12-20 00:00:00,-534.1330040522007,
2021-12-20 03:30:00,-488.33395651580577,
2021-12-20 04:00:00,-391.71527437722034,
2021-12-20 06:00:00,-375.7311328421165,
2021-12-20 08:00:00,-394.9080791604547,
2021-12-20 10:30:00,-419.10623138535175,
2021-12-20 11:00:00,-411.01372169013666,
2021-12-20 23:59:59,-399.1907500240668,c
2021-12-21 00:00:00,-352.3243252215925,
2021-12-21 03:30:00,-326.05505143843766,
2021-12-21 04:00:00,-360.9454038857739,
2021-12-21 06:00:00,-431.63081680029245,
2021-12-21 08:00:00,-402.2652727931045,
2021-12-21 10:30:00,-462.01320526755444,
2021-12-21 11:00:00,-468.0614538912123,
2021-12-21 23:59:59,-446.00761880295795,c
2021-12-22 00:00:00,-394.4830365684047,
2021-12-22 03:30:00,-393.51328828721853,
2021-12-22 04:00:00,-396.73456743065253,
2021-12-22 06:00:00,-436.2922815028933,
2021-12-22 08:00:00,-394.4210840198375,
2021-12-22 10:30:00,-353.0859409000941,
2021-12-22 11:00:00,-326.6612650627694,
2021-12-22 23:59:59,-347.5937523445482,c
2021-12-23 00:00:00,-326.6943245341308,
2021-12-23 03:30:00,-350.23565669287746,
2021-12-23 04:00:00,-342.0727859034023,
2021-12-23 06:00:00,-329.0949778498989,
2021-12-23 08:00:00,-337.10952843293126,
2021-12-23 10:30:00,-316.6466560645267,
2021-12-23 11:00:00,-299.51319779158075,
2021-12-23 23:59:59,-288.2954843301013,c
2021-12-24 00:00:00,-280.49103249673044,
2021-12-24 03:30:00,-295.9551276127022,
2021-12-24 04:00:00,-299.67526069775613,
2021-12-24 06:00:00,-302.74918033250196,
2021-12-24 08:00:00,-302.74918033250196,
2021-12-24 10:30:00,-302.74918033250196,
2021-12-24 11:00:00,-302.74918033250196,
2021-12-24 23:59:59,-296.90271893625686,w
2021-12-27 00:00:00,-300.1491600500931,
2021-12-27 03:30:00,-299.08774383697164,
2021-12-27 04:00:00,-292.69969160644087,
2021-12-27 06:00:00,-243.991737195297,
2021-12-27 08:00:00,-216.96314668269497,
2021-12-27 10:30:00,-181.46374794950043,
2021-12-27 11:00:00,-180.2739573980234,
2021-12-27 23:59:59,-179.74958217125004,c
2021-12-28 00:00:00,-153.09890957360767,
2021-12-28 03:30:00,-120.98429402109468,
2021-12-28 04:00:00,-124.26579142166611,
2021-12-28 06:00:00,-113.93166556440428,
2021-12-28 08:00:00,-80.86859134102542,
2021-12-28 10:30:00,-108.54801973861777,
2021-12-28 11:00:00,-94.32210602658233,
2021-12-28 23:59:59,-116.32263404299647,c
