date,PSC_2021_Q4,meta
2021-10-14 12:00:00,7.545843938791897,
2021-10-14 13:30:00,-1.5140014976112042,
2021-10-14 15:00:00,-6.2745725003362764,
2021-10-14 15:30:30,-6.2745725003362764,
2021-10-14 23:59:59,-4.625541881345022,c
2021-10-15 00:00:00,-12.228412017771241,
2021-10-15 10:00:00,-20.36684767304775,
2021-10-15 10:30:00,-17.323329309477316,
2021-10-15 12:00:00,-19.23015888560883,
2021-10-15 13:30:00,-25.749298984772693,
2021-10-15 15:00:00,-23.16034248469039,
2021-10-15 15:30:30,-23.16034248469039,
2021-10-15 23:59:59,-25.854633275338195,w
2021-10-18 00:00:00,-11.39244030345047,
2021-10-18 10:00:00,-21.03028200739319,
2021-10-18 10:30:00,-27.743134946395216,
2021-10-18 12:00:00,-27.675494437521838,
2021-10-18 13:30:00,-19.594391280305558,
2021-10-18 15:00:00,-24.72267488284607,
2021-10-18 15:30:30,-24.72267488284607,
2021-10-18 23:59:59,-24.848463212298775,c
2021-10-19 00:00:00,-18.484444337396823,
2021-10-19 10:00:00,-6.112686992942145,
2021-10-19 10:30:00,-6.801574200547293,
2021-10-19 12:00:00,-4.405819243045983,
2021-10-19 13:30:00,-8.45993239251591,
2021-10-19 15:00:00,-13.271742425684728,
2021-10-19 15:30:30,-13.271742425684728,
2021-10-19 23:59:59,-9.815667481378462,c
2021-10-20 00:00:00,-4.958567881239091,
2021-10-20 10:00:00,-25.821627843121405,
2021-10-20 10:30:00,-30.688515596974394,
2021-10-20 12:00:00,-35.112152556194175,
2021-10-20 13:30:00,-35.309040272971274,
2021-10-20 15:00:00,-30.95652752360927,
2021-10-20 15:30:30,-30.95652752360927,
2021-10-20 23:59:59,-36.64229999364093,c
2021-10-21 00:00:00,-9.974460433527568,
2021-10-21 10:00:00,-25.56264993064442,
2021-10-21 10:30:00,-22.090999855466556,
2021-10-21 12:00:00,-20.6428519070125,
2021-10-21 13:30:00,-23.927776823111177,
2021-10-21 15:00:00,-13.682467262410526,
2021-10-21 15:30:30,-13.682467262410526,
2021-10-21 23:59:59,-9.068915556589971,c
2021-10-22 00:00:00,-11.609011367071815,
2021-10-22 10:00:00,-28.080897334722273,
2021-10-22 10:30:00,-18.02555611235492,
2021-10-22 12:00:00,-10.917535446392606,
2021-10-22 13:30:00,-9.197710512909417,
2021-10-22 15:00:00,-0.6454200893849347,
2021-10-22 15:30:30,-0.6454200893849347,
2021-10-22 23:59:59,0.0,a
2021-10-25 00:00:00,18.5688052284669,
2021-10-25 10:00:00,30.144840289584224,
2021-10-25 10:30:00,44.918136604444626,
2021-10-25 12:00:00,55.12656924921836,
2021-10-25 13:30:00,50.30996070117517,
2021-10-25 15:00:00,47.38975349175142,
2021-10-25 15:30:30,47.38975349175142,
2021-10-25 23:59:59,42.97111232720074,c
2021-10-26 00:00:00,28.739501749302036,
2021-10-26 10:00:00,26.61821846674833,
2021-10-26 10:30:00,22.33751352563415,
2021-10-26 12:00:00,40.309462162016246,
2021-10-26 13:30:00,40.66773048840173,
2021-10-26 15:00:00,33.248985767049575,
2021-10-26 15:30:30,33.248985767049575,
2021-10-26 23:59:59,37.174239241843935,c
2021-10-27 00:00:00,45.2809791035188,
2021-10-27 10:00:00,62.66827051194211,
2021-10-27 10:30:00,60.69704690275546,
2021-10-27 12:00:00,60.26329253938286,
2021-10-27 13:30:00,63.47831024716085,
2021-10-27 15:00:00,65.93720057057685,
2021-10-27 15:30:30,65.93720057057685,
2021-10-27 23:59:59,62.34869963630446,c
2021-10-28 00:00:00,77.76539776517549,
2021-10-28 10:00:00,76.85781296574979,
2021-10-28 10:30:00,84.27867771823426,
2021-10-28 12:00:00,90.6326987575514,
2021-10-28 13:30:00,85.70287752403809,
2021-10-28 15:00:00,91.04367580610923,
2021-10-28 15:30:30,91.04367580610923,
2021-10-28 23:59:59,85.81039632575266,c
2021-10-29 00:00:00,112.71729026133147,
2021-10-29 10:00:00,106.77075881031274,
2021-10-29 10:30:00,110.00806166626228,
2021-10-29 12:00:00,116.56201908706805,
2021-10-29 13:30:00,125.96892214628127,
2021-10-29 15:00:00,140.37736002015586,
2021-10-29 15:30:30,140.37736002015586,
2021-10-29 23:59:59,145.27873210704186,e
2021-11-01 00:00:00,140.7651438654404,
2021-11-01 10:00:00,113.73180850440212,
2021-11-01 10:30:00,105.48015773427923,
2021-11-01 12:00:00,98.06100425081974,
2021-11-01 13:30:00,97.27142320264474,
2021-11-01 15:00:00,97.12981033350215,
2021-11-01 15:30:30,97.12981033350215,
2021-11-01 23:59:59,76.9979311035166,c
2021-11-02 00:00:00,91.45739421747675,
2021-11-02 10:00:00,82.98995393122723,
2021-11-02 10:30:00,83.8812437421335,
2021-11-02 12:00:00,61.88407592116816,
2021-11-02 13:30:00,64.13449727180036,
2021-11-02 15:00:00,55.69593700165902,
2021-11-02 15:30:30,55.69593700165902,
2021-11-02 23:59:59,54.72728442220769,c
2021-11-03 00:00:00,70.20849824265304,
2021-11-03 10:00:00,33.735788949736744,
2021-11-03 10:30:00,43.619513351836275,
2021-11-03 12:00:00,46.4561942485541,
2021-11-03 13:30:00,57.31526343670069,
2021-11-03 15:00:00,45.39682845867908,
2021-11-03 15:30:30,45.39682845867908,
2021-11-03 23:59:59,48.377038063299494,c
2021-11-04 00:00:00,54.485984446000046,
2021-11-04 10:00:00,94.40606840108356,
2021-11-04 10:30:00,105.29000013155058,
2021-11-04 12:00:00,107.96667167160643,
2021-11-04 13:30:00,101.56987614136688,
2021-11-04 15:00:00,113.84416892733364,
2021-11-04 15:30:30,113.84416892733364,
2021-11-04 23:59:59,106.54278487912202,c
2021-11-05 00:00:00,67.4998972016104,
2021-11-05 10:00:00,37.64152809977102,
2021-11-05 10:30:00,46.195601424886306,
2021-11-05 12:00:00,55.51055195550785,
2021-11-05 13:30:00,62.394268124460126,
2021-11-05 15:00:00,64.64926373231137,
2021-11-05 15:30:30,64.64926373231137,
2021-11-05 23:59:59,63.19398433259951,w
2021-11-08 00:00:00,63.19796874946354,
2021-11-08 10:00:00,57.6859370658281,
2021-11-08 10:30:00,66.0791119035012,
2021-11-08 12:00:00,67.2067501563867,
2021-11-08 13:30:00,74.26334596444511,
2021-11-08 15:00:00,81.18361282214596,
2021-11-08 15:30:30,81.18361282214596,
2021-11-08 23:59:59,76.0311694353,c
2021-11-09 00:00:00,82.43047589626596,
2021-11-09 10:00:00,73.24399440837942,
2021-11-09 10:30:00,77.38237529024806,
2021-11-09 12:00:00,81.05082172943042,
2021-11-09 13:30:00,76.71391604961622,
2021-11-09 15:00:00,73.63584515280584,
2021-11-09 15:30:30,73.63584515280584,
2021-11-09 23:59:59,66.33862249905125,c
2021-11-10 00:00:00,63.66720765346108,
2021-11-10 10:00:00,75.85390330031265,
2021-11-10 10:30:00,85.9874785718857,
2021-11-10 12:00:00,68.58499439830999,
2021-11-10 13:30:00,76.16674995564046,
2021-11-10 15:00:00,75.58805573909729,
2021-11-10 15:30:30,75.58805573909729,
2021-11-10 23:59:59,79.94849591536604,c
2021-11-11 00:00:00,66.17191745530093,
2021-11-11 10:00:00,63.44032764206281,
2021-11-11 10:30:00,73.097707823543,
2021-11-11 12:00:00,77.59373771586593,
2021-11-11 13:30:00,85.942407302769,
2021-11-11 15:00:00,76.46133380179631,
2021-11-11 15:30:30,76.46133380179631,
2021-11-11 23:59:59,76.69351216564954,c
2021-11-12 00:00:00,83.88421043596875,
2021-11-12 10:00:00,84.5060389615029,
2021-11-12 10:30:00,96.04825862501116,
2021-11-12 12:00:00,83.76107263963692,
2021-11-12 13:30:00,86.27776217402135,
2021-11-12 15:00:00,84.5070322229808,
2021-11-12 15:30:30,84.5070322229808,
2021-11-12 23:59:59,76.22108416869875,w
