date,INTEL_STY_2021_Q3,meta
2021-08-20 00:00:00,5.260165728689659,
2021-08-20 10:00:00,9.062025793419629,
2021-08-20 10:30:00,14.704282484609688,
2021-08-20 12:00:00,20.30512298151472,
2021-08-20 13:30:00,19.92606499407308,
2021-08-20 15:00:00,18.256091343585755,
2021-08-20 15:30:30,18.256091343585755,s
2021-08-20 23:59:59,18.237854409759947,w
2021-08-23 00:00:00,13.212630310370027,
2021-08-23 10:00:00,19.97264871231524,
2021-08-23 10:30:00,29.001107513142436,
2021-08-23 12:00:00,21.17523832672638,
2021-08-23 13:30:00,13.094716703895978,
2021-08-23 15:00:00,19.738151410034206,
2021-08-23 15:30:30,19.738151410034206,
2021-08-23 23:59:59,20.040255297683153,c
2021-08-24 00:00:00,16.25689210593496,
2021-08-24 10:00:00,-5.163875109958701,
2021-08-24 10:30:00,3.68427022650907,
2021-08-24 12:00:00,-0.15817977593459176,
2021-08-24 13:30:00,0.4284354304791975,
2021-08-24 15:00:00,-1.328031881786405,
2021-08-24 15:30:30,-1.328031881786405,
2021-08-24 23:59:59,0.0,a
2021-08-25 00:00:00,6.3379794802084275,
2021-08-25 10:00:00,2.683339229250997,
2021-08-25 10:30:00,-3.9132289982313946,
2021-08-25 12:00:00,-2.9692271918992432,
2021-08-25 13:30:00,-6.515059842906657,
2021-08-25 15:00:00,-11.95657282115915,
2021-08-25 15:30:30,-11.95657282115915,
2021-08-25 23:59:59,-16.00844503064055,c
2021-08-26 00:00:00,-22.528368845513874,
2021-08-26 10:00:00,-24.05741348247576,
2021-08-26 10:30:00,-27.541730173117585,
2021-08-26 12:00:00,-19.32055106454431,
2021-08-26 13:30:00,-8.00791428602339,
2021-08-26 15:00:00,-3.2218949790983924,
2021-08-26 15:30:30,-3.2218949790983924,
2021-08-26 23:59:59,-3.3676462924501482,c
0,-3.3676462924501482,
0,-3.3676462924501482,
0,-3.3676462924501482,
0,-3.3676462924501482,
0,-3.3676462924501482,
0,-3.3676462924501482,
0,-3.3676462924501482,
0,-3.3676462924501482,
2021-08-27 00:00:00,4.7139898865145895,
2021-08-27 10:00:00,-3.8558388249318583,
2021-08-27 10:30:00,4.951853729153871,
2021-08-27 12:00:00,-7.727614288768326,
2021-08-27 13:30:00,-4.477107678419991,
2021-08-27 15:00:00,-8.785399016193102,
2021-08-27 15:30:30,-8.785399016193102,
2021-08-27 23:59:59,-11.53925246866792,w
2021-08-30 00:00:00,-6.6001912250668955,
2021-08-30 10:00:00,9.281704816756953,
2021-08-30 10:30:00,3.2667484239005304,
2021-08-30 12:00:00,8.71223924050825,
2021-08-30 13:30:00,9.628778771439007,
2021-08-30 15:00:00,9.939430665735546,
2021-08-30 15:30:30,9.939430665735546,
2021-08-30 23:59:59,10.116440411481044,c
2021-08-31 00:00:00,10.690277836149253,
2021-08-31 10:00:00,8.870363039778987,
2021-08-31 10:30:00,4.363321176046424,
2021-08-31 12:00:00,-0.30455164837210447,
2021-08-31 13:30:00,-3.288380494724068,
2021-08-31 15:00:00,-3.4224182093495497,
2021-08-31 15:30:30,-3.4224182093495497,
2021-08-31 23:59:59,-2.1667269026241556,e
2021-09-01 00:00:00,2.478896351157216,
2021-09-01 10:00:00,-0.26568056579462773,
2021-09-01 10:30:00,-15.362275103788916,
2021-09-01 12:00:00,-20.089784106352376,
2021-09-01 13:30:00,-10.860629538164877,
2021-09-01 15:00:00,2.176442978286772,
2021-09-01 15:30:30,2.176442978286772,
2021-09-01 23:59:59,-0.6606970615931873,c
2021-09-02 00:00:00,1.342887647477859,
2021-09-02 10:00:00,11.76228782027625,
2021-09-02 10:30:00,10.87189896888681,
2021-09-02 12:00:00,1.813369586978335,
2021-09-02 13:30:00,8.641548726810827,
2021-09-02 15:00:00,16.20956832946638,
2021-09-02 15:30:30,16.20956832946638,
2021-09-02 23:59:59,20.016513044359733,c
2021-09-03 00:00:00,18.13078524542314,
2021-09-03 10:00:00,29.772152313559843,
2021-09-03 10:30:00,27.953907388578543,
2021-09-03 12:00:00,38.2271537140733,
2021-09-03 13:30:00,39.63468346231448,
2021-09-03 15:00:00,42.14741348541282,
2021-09-03 15:30:30,42.14741348541282,
2021-09-03 23:59:59,39.03192419931509,w
2021-09-06 00:00:00,39.03192419931509,
2021-09-06 10:00:00,39.03192419931509,
2021-09-06 10:30:00,39.03192419931509,
2021-09-06 12:00:00,39.03192419931509,
2021-09-06 13:30:00,39.03192419931509,
2021-09-06 15:00:00,39.03192419931509,
2021-09-06 15:30:30,39.03192419931509,
2021-09-06 23:59:59,39.03192419931509,c
2021-09-07 00:00:00,45.81592044187207,
2021-09-07 10:00:00,41.57314004153547,
2021-09-07 10:30:00,32.14647871514986,
2021-09-07 12:00:00,47.29137612298659,
2021-09-07 13:30:00,46.56435202019347,
2021-09-07 15:00:00,48.59347233841864,
2021-09-07 15:30:30,48.59347233841864,
2021-09-07 23:59:59,51.875170022732156,c
2021-09-08 00:00:00,55.71759123651188,
2021-09-08 10:00:00,67.0195003319926,
2021-09-08 10:30:00,66.15896215796303,
2021-09-08 12:00:00,72.27541095199113,
2021-09-08 13:30:00,75.53730697797683,
2021-09-08 15:00:00,63.31874028315802,
2021-09-08 15:30:30,63.31874028315802,
2021-09-08 23:59:59,66.39424081958187,c
2021-09-09 00:00:00,74.10665429087108,
2021-09-09 10:00:00,81.80210575327634,
2021-09-09 10:30:00,83.8399783901479,
2021-09-09 12:00:00,78.70614058747219,
2021-09-09 13:30:00,80.24471618829647,
2021-09-09 15:00:00,84.48514269057272,
2021-09-09 15:30:30,84.48514269057272,
2021-09-09 23:59:59,86.85953150454951,c
2021-09-10 00:00:00,95.15519308804488,
2021-09-10 10:00:00,92.52000408896329,
2021-09-10 10:30:00,85.50612932766347,
2021-09-10 12:00:00,82.50852474079144,
2021-09-10 13:30:00,82.23476693533739,
2021-09-10 15:00:00,82.60485738283931,
2021-09-10 15:30:30,82.60485738283931,
2021-09-10 23:59:59,80.66940298315498,w
2021-09-13 00:00:00,87.5929446513447,
2021-09-13 10:00:00,76.53087896871958,
2021-09-13 10:30:00,67.9408615139062,
2021-09-13 12:00:00,63.203651055595074,
2021-09-13 13:30:00,68.38457275257207,
2021-09-13 15:00:00,62.758139206479576,
2021-09-13 15:30:30,62.758139206479576,
2021-09-13 23:59:59,63.29789303167398,c
2021-09-14 00:00:00,64.80201579519098,
2021-09-14 10:00:00,61.83361586802816,
2021-09-14 10:30:00,73.61386675500334,
2021-09-14 12:00:00,82.39076056600558,
2021-09-14 13:30:00,83.70846399898653,
2021-09-14 15:00:00,92.81778620991163,
2021-09-14 15:30:30,92.81778620991163,
2021-09-14 23:59:59,88.80337319216298,c
