date,KOMP_2022_Q4,meta
2022-11-25 23:59:59,173.18803655311638,w
2022-11-28 00:00:00,174.54886416407587,
2022-11-28 10:00:00,153.01953984363385,
2022-11-28 10:30:00,121.89502318137481,
2022-11-28 12:00:00,104.5253935118797,
2022-11-28 13:30:00,83.85449160219612,
2022-11-28 15:00:00,78.81034822219638,
2022-11-28 15:30:30,78.81034822219638,
2022-11-28 23:59:59,68.87139066664884,c
2022-11-29 00:00:00,51.1483601738304,
2022-11-29 10:00:00,72.97466598174796,
2022-11-29 10:30:00,99.04451021118842,
2022-11-29 12:00:00,34.255710345570776,
2022-11-29 13:30:00,6.292103321101223,
2022-11-29 15:00:00,32.957741529204,
2022-11-29 15:30:30,32.957741529204,
2022-11-29 23:59:59,27.21562948612602,c
2022-11-30 00:00:00,49.26393954858641,
2022-11-30 10:00:00,83.2157190857324,
2022-11-30 10:30:00,86.9836640067119,
2022-11-30 12:00:00,63.85555108348247,
2022-11-30 13:30:00,64.00708652198286,
2022-11-30 15:00:00,113.28699264180709,
2022-11-30 15:30:30,113.28699264180709,m
2022-11-30 23:59:59,144.98402297178416,c
2022-12-01 00:00:00,165.8404738415606,
2022-12-01 10:00:00,176.2667369377779,
2022-12-01 10:30:00,136.00040911614863,
2022-12-01 12:00:00,183.59464719207404,
2022-12-01 13:30:00,184.99917593614353,
2022-12-01 15:00:00,184.6824059019666,
2022-12-01 15:30:30,184.6824059019666,
2022-12-01 23:59:59,188.29919301651253,c
2022-12-02 00:00:00,165.9780643915757,
2022-12-02 10:00:00,173.10451086093724,
2022-12-02 10:30:00,207.4746452830281,
2022-12-02 12:00:00,205.0535419325795,
2022-12-02 13:30:00,206.60812519338657,
2022-12-02 15:00:00,221.23909293131447,
2022-12-02 15:30:30,221.23909293131447,s
2022-12-02 23:59:59,244.3391319342771,w
2022-12-05 00:00:00,258.4657302361328,
2022-12-05 10:00:00,224.72154526948168,
2022-12-05 10:30:00,217.9385243477504,
2022-12-05 12:00:00,218.2437504068805,
2022-12-05 13:30:00,204.46786995943177,
2022-12-05 15:00:00,193.3151813286599,
2022-12-05 15:30:30,193.3151813286599,
2022-12-05 23:59:59,181.03871228382616,c
2022-12-06 00:00:00,162.69642546314935,
2022-12-06 10:00:00,62.33332096771532,
2022-12-06 10:30:00,61.80642202889064,
2022-12-06 12:00:00,67.47152476643697,
2022-12-06 13:30:00,61.23499341738041,
2022-12-06 15:00:00,64.08141168943833,
2022-12-06 15:30:30,64.08141168943833,
2022-12-06 23:59:59,78.38453338743327,c
2022-12-07 00:00:00,102.15189642827016,
2022-12-07 10:00:00,62.31495918375387,
2022-12-07 10:30:00,42.16619980596607,
2022-12-07 12:00:00,63.35104081756383,
2022-12-07 13:30:00,66.79529532437407,
2022-12-07 15:00:00,54.86298478949425,
2022-12-07 15:30:30,54.86298478949425,
2022-12-07 23:59:59,78.55852502003636,c
2022-12-08 00:00:00,56.85526450737328,
2022-12-08 10:00:00,47.05173122827216,
2022-12-08 10:30:00,69.23390708710582,
2022-12-08 12:00:00,45.852991842167356,
2022-12-08 13:30:00,67.86070634959896,
2022-12-08 15:00:00,67.81197445334016,
2022-12-08 15:30:30,67.81197445334016,
2022-12-08 23:59:59,88.0512321944974,c
2022-12-09 00:00:00,84.0824544353768,
2022-12-09 10:00:00,74.62919882326969,
2022-12-09 10:30:00,32.51269726263112,
2022-12-09 12:00:00,18.62760741610107,
2022-12-09 13:30:00,-1.6314511077015936,
2022-12-09 15:00:00,1.5840287819148386,
2022-12-09 15:30:30,1.5840287819148386,
2022-12-09 23:59:59,0.0,a
2022-12-12 00:00:00,-3.938918040470128,
2022-12-12 10:00:00,96.55866709327688,
2022-12-12 10:30:00,129.39738919728381,
2022-12-12 12:00:00,174.61852759758406,
2022-12-12 13:30:00,189.82681039765626,
2022-12-12 15:00:00,183.9280634114408,
2022-12-12 15:30:30,183.9280634114408,
2022-12-12 23:59:59,183.33504713764464,c
2022-12-13 00:00:00,245.63007814919763,
2022-12-13 10:00:00,274.40291915801004,
2022-12-13 10:30:00,217.2572916210915,
2022-12-13 12:00:00,157.30215676171673,
2022-12-13 13:30:00,186.49317738651558,
2022-12-13 15:00:00,204.2513784683398,
2022-12-13 15:30:30,204.2513784683398,
2022-12-13 23:59:59,198.42310556756138,c
2022-12-14 00:00:00,236.29691584204775,
2022-12-14 10:00:00,274.00244117075226,
2022-12-14 10:30:00,300.8557179389761,
2022-12-14 12:00:00,283.6428851601766,
2022-12-14 13:30:00,268.21315736196243,
2022-12-14 15:00:00,249.18008943670182,
2022-12-14 15:30:30,249.18008943670182,
2022-12-14 23:59:59,254.94031207134287,c
2022-12-15 00:00:00,214.75908047112713,
2022-12-15 10:00:00,220.20871374410098,
2022-12-15 10:30:00,237.48923522737564,
2022-12-15 12:00:00,202.33549093283068,
2022-12-15 13:30:00,182.78056953096632,
2022-12-15 15:00:00,169.83766501955063,
2022-12-15 15:30:30,169.83766501955063,
2022-12-15 23:59:59,159.76059583142538,c
2022-12-16 00:00:00,134.82660091693216,
2022-12-16 10:00:00,129.61014946695136,
2022-12-16 10:30:00,67.137824941421,
2022-12-16 12:00:00,47.30139859575331,
2022-12-16 13:30:00,87.89571795639758,
2022-12-16 15:00:00,107.19224594073701,
2022-12-16 15:30:30,107.19224594073701,
2022-12-16 23:59:59,90.45449838136335,e
2022-12-19 00:00:00,77.526429613581,
2022-12-19 10:00:00,-3.7380148019924206,
2022-12-19 10:30:00,-28.631475712516675,
2022-12-19 12:00:00,-78.7637440105506,
2022-12-19 13:30:00,-62.71133496918847,
2022-12-19 15:00:00,-80.48133608617113,
2022-12-19 15:30:30,-80.48133608617113,
2022-12-19 23:59:59,-95.15046288328261,c
2022-12-20 00:00:00,-121.63195477108809,
2022-12-20 10:00:00,-125.98453340041709,
2022-12-20 10:30:00,-125.83615650080071,
2022-12-20 12:00:00,-122.3370990418141,
2022-12-20 13:30:00,-140.85936029683643,
2022-12-20 15:00:00,-141.6861825004073,
2022-12-20 15:30:30,-141.6861825004073,
2022-12-20 23:59:59,-152.1815791846248,c
2022-12-21 00:00:00,-142.7209581792963,
2022-12-21 10:00:00,-139.63688600729876,
2022-12-21 10:30:00,-136.2618808774293,
2022-12-21 12:00:00,-125.1922805102069,
2022-12-21 13:30:00,-153.85865550373472,
2022-12-21 15:00:00,-155.2415657613655,
2022-12-21 15:30:30,-155.2415657613655,
2022-12-21 23:59:59,-158.69988728954388,c
2022-12-22 00:00:00,-193.39414175227944,
2022-12-22 10:00:00,-204.43387891384646,
2022-12-22 10:30:00,-215.817707059516,
2022-12-22 12:00:00,-232.40685581722977,
2022-12-22 13:30:00,-198.97447862089456,
2022-12-22 15:00:00,-178.8526496397251,
2022-12-22 15:30:30,-178.8526496397251,
2022-12-22 23:59:59,-167.88563355761067,c
2022-12-23 00:00:00,-195.45031334322738,
2022-12-23 10:00:00,-233.00325270551627,
2022-12-23 10:30:00,-219.7010096290926,
2022-12-23 12:00:00,-261.46314082709716,
2022-12-23 13:30:00,-270.86178175111877,
2022-12-23 15:00:00,-287.4733134008732,
2022-12-23 15:30:30,-287.4733134008732,
2022-12-23 23:59:59,-284.59513135696676,w
2022-12-26 00:00:00,-284.59513135696676,
2022-12-26 10:00:00,-284.59513135696676,
2022-12-26 10:30:00,-284.59513135696676,
2022-12-26 12:00:00,-284.59513135696676,
2022-12-26 13:30:00,-284.59513135696676,
2022-12-26 15:00:00,-284.59513135696676,
2022-12-26 15:30:30,-284.59513135696676,
2022-12-26 23:59:59,-284.59513135696676,c
2022-12-27 00:00:00,-292.2742476071004,
2022-12-27 10:00:00,-352.6041583101589,
2022-12-27 10:30:00,-339.3647062427264,
2022-12-27 12:00:00,-353.63263261996366,
2022-12-27 13:30:00,-372.20079223715106,
2022-12-27 15:00:00,-378.1841831545901,
2022-12-27 15:30:30,-378.1841831545901,
2022-12-27 23:59:59,-393.6962027471608,c
2022-12-28 00:00:00,-385.6717291611369,
2022-12-28 10:00:00,-356.9986350756679,
2022-12-28 10:30:00,-338.6565497529247,
2022-12-28 12:00:00,-352.31182594351327,
2022-12-28 13:30:00,-349.5193705467138,
2022-12-28 15:00:00,-352.2663877901806,
2022-12-28 15:30:30,-352.2663877901806,
2022-12-28 23:59:59,-332.5388373808697,c
2022-12-29 00:00:00,-305.83367770026194,
2022-12-29 10:00:00,-285.390857147965,
2022-12-29 10:30:00,-275.63424179597575,
2022-12-29 12:00:00,-244.66058361264294,
2022-12-29 13:30:00,-262.8191780951423,
2022-12-29 15:00:00,-265.6046283643393,
2022-12-29 15:30:30,-265.6046283643393,
2022-12-29 23:59:59,-246.54225234992657,c
2022-12-30 00:00:00,-279.2355908868544,
2022-12-30 10:00:00,-254.54760563118947,
2022-12-30 10:30:00,-249.16848190794082,
2022-12-30 12:00:00,-248.45759647617302,
2022-12-30 13:30:00,-264.30133326507035,
2022-12-30 15:00:00,-241.90458500431373,
2022-12-30 15:30:30,-241.90458500431373,
2022-12-30 23:59:59,-202.6692018523114,w
