date,XRT_WW_2021_Q3,meta
2021-08-26 15:30:30,-873.7904164212014,
2021-08-26 23:59:59,-909.3664766095353,c
2021-08-27 00:00:00,-930.3991958485794,
2021-08-27 10:00:00,-927.2149464079939,
2021-08-27 10:30:00,-969.7745779615425,
2021-08-27 12:00:00,-1000.888440964648,
2021-08-27 13:30:00,-973.592579006814,
2021-08-27 15:00:00,-975.5462011805912,
2021-08-27 15:30:30,-975.5462011805912,
2021-08-27 23:59:59,-974.9561620390932,w
2021-08-30 00:00:00,-1000.0324384328042,
2021-08-30 10:00:00,-932.7543819584562,
2021-08-30 10:30:00,-892.9668303040744,
2021-08-30 12:00:00,-875.0176008499384,
2021-08-30 13:30:00,-862.314377240973,
2021-08-30 15:00:00,-845.4957597930543,
2021-08-30 15:30:30,-845.4957597930543,
2021-08-30 23:59:59,-837.8208926628004,c
2021-08-31 00:00:00,-777.5350585420038,
2021-08-31 10:00:00,-625.8268381281428,
2021-08-31 10:30:00,-592.1315873077451,
2021-08-31 12:00:00,-636.6222068072329,
2021-08-31 13:30:00,-616.9377232461711,
2021-08-31 15:00:00,-638.5296067792578,
2021-08-31 15:30:30,-638.5296067792578,s
2021-08-31 23:59:59,-660.3855014811516,c
2021-09-01 00:00:00,-733.7261164093252,
2021-09-01 10:00:00,-673.3454862143735,
2021-09-01 10:30:00,-671.617582422271,
2021-09-01 12:00:00,-623.6403856948577,
2021-09-01 13:30:00,-662.546073021419,
2021-09-01 15:00:00,-670.2105657581733,
2021-09-01 15:30:30,-670.2105657581733,
2021-09-01 23:59:59,-657.8781472531327,c
2021-09-02 00:00:00,-578.0689376427108,
2021-09-02 10:00:00,-545.7453252786695,
2021-09-02 10:30:00,-561.0009751749799,
2021-09-02 12:00:00,-554.2357924502317,
2021-09-02 13:30:00,-478.7266458473232,
2021-09-02 15:00:00,-465.9860842249009,
2021-09-02 15:30:30,-465.9860842249009,
2021-09-02 23:59:59,-420.03277968461043,c
2021-09-03 00:00:00,-453.00086002434773,
2021-09-03 10:00:00,-390.6148515458417,
2021-09-03 10:30:00,-379.09106192869467,
2021-09-03 12:00:00,-314.9423562437569,
2021-09-03 13:30:00,-310.4797763177462,
2021-09-03 15:00:00,-286.4805541903215,
2021-09-03 15:30:30,-286.4805541903215,
2021-09-03 23:59:59,-295.2074551854139,w
2021-09-06 00:00:00,-295.2074551854139,
2021-09-06 10:00:00,-295.2074551854139,
2021-09-06 10:30:00,-295.2074551854139,
2021-09-06 12:00:00,-295.2074551854139,
2021-09-06 13:30:00,-295.2074551854139,
2021-09-06 15:00:00,-295.2074551854139,
2021-09-06 15:30:30,-295.2074551854139,
2021-09-06 23:59:59,-295.2074551854139,c
2021-09-07 00:00:00,-297.8132960518378,
2021-09-07 10:00:00,-230.63418293269615,
2021-09-07 10:30:00,-262.9609222169224,
2021-09-07 12:00:00,-172.92851747370105,
2021-09-07 13:30:00,-169.4775693282677,
2021-09-07 15:00:00,-170.3987370455484,
2021-09-07 15:30:30,-170.3987370455484,
2021-09-07 23:59:59,-135.55372761852868,c
2021-09-08 00:00:00,-137.27794493338206,
2021-09-08 10:00:00,-100.49260994389442,
2021-09-08 10:30:00,-87.97721199917305,
2021-09-08 12:00:00,-38.56981116989482,
2021-09-08 13:30:00,-34.98245141637517,
2021-09-08 15:00:00,-8.376059185804024,
2021-09-08 15:30:30,-8.376059185804024,
2021-09-08 23:59:59,-65.85163753846018,c
2021-09-09 00:00:00,-72.51224293461382,
2021-09-09 10:00:00,-41.67959712602851,
2021-09-09 10:30:00,-111.53556270454146,
2021-09-09 12:00:00,-75.99888004121703,
2021-09-09 13:30:00,-80.31891208747902,
2021-09-09 15:00:00,-106.25030969569934,
2021-09-09 15:30:30,-106.25030969569934,
2021-09-09 23:59:59,-113.5389179451231,c
2021-09-10 00:00:00,-104.8530479280189,
2021-09-10 10:00:00,-112.67771734806365,
2021-09-10 10:30:00,-79.72214678746423,
2021-09-10 12:00:00,-47.75903116382233,
2021-09-10 13:30:00,-48.533783967990985,
2021-09-10 15:00:00,-19.375548610235,
2021-09-10 15:30:30,-19.375548610235,
2021-09-10 23:59:59,0.0,a
2021-09-13 00:00:00,-74.54372726257725,
2021-09-13 10:00:00,-19.870634543722645,
2021-09-13 10:30:00,-35.71304255586256,
2021-09-13 12:00:00,-52.84581345445622,
2021-09-13 13:30:00,4.433237585029019,
2021-09-13 15:00:00,-35.73826469614005,
2021-09-13 15:30:30,-35.73826469614005,
2021-09-13 23:59:59,-33.23748967546726,c
2021-09-14 00:00:00,-41.94276573598245,
2021-09-14 10:00:00,53.12349487649362,
2021-09-14 10:30:00,99.07231845694514,
2021-09-14 12:00:00,70.72404286343908,
2021-09-14 13:30:00,30.982021295687446,
2021-09-14 15:00:00,71.35338053776695,
2021-09-14 15:30:30,71.35338053776695,
2021-09-14 23:59:59,59.568963645157055,c
2021-09-15 00:00:00,48.399764549646534,
2021-09-15 10:00:00,45.95543246680518,
2021-09-15 10:30:00,45.604309153876784,
2021-09-15 12:00:00,-0.5231701330130818,
2021-09-15 13:30:00,9.654015579662428,
2021-09-15 15:00:00,17.268662855318325,
2021-09-15 15:30:30,17.268662855318325,
2021-09-15 23:59:59,-1.3091112591550882,c
2021-09-16 00:00:00,17.532521319000352,
2021-09-16 10:00:00,-40.01913753201825,
2021-09-16 10:30:00,-21.146136939034022,
2021-09-16 12:00:00,-22.56932307096713,
2021-09-16 13:30:00,-21.54669561706396,
2021-09-16 15:00:00,-37.28150040900755,
2021-09-16 15:30:30,-37.28150040900755,
2021-09-16 23:59:59,16.96129001645977,c
2021-09-17 00:00:00,-14.674329530854266,
2021-09-17 10:00:00,-68.44735679490032,
2021-09-17 10:30:00,-47.17501229323943,
2021-09-17 12:00:00,-56.33581669896785,
2021-09-17 13:30:00,-14.096436665132842,
2021-09-17 15:00:00,-18.90505484944015,
2021-09-17 15:30:30,-18.90505484944015,
2021-09-17 23:59:59,-60.12495095703662,e
2021-09-20 00:00:00,42.31318790172327,
2021-09-20 10:00:00,52.40475430241486,
2021-09-20 10:30:00,57.97830003309673,
2021-09-20 12:00:00,35.65317803540711,
2021-09-20 13:30:00,36.5062242820004,
2021-09-20 15:00:00,46.293928107349075,
2021-09-20 15:30:30,46.293928107349075,
2021-09-20 23:59:59,-36.619422831412976,c
2021-09-21 00:00:00,-24.216295934217214,
2021-09-21 10:00:00,-55.750620560178504,
2021-09-21 10:30:00,-1.4445577644419245,
2021-09-21 12:00:00,24.266498865489666,
2021-09-21 13:30:00,12.33954551509396,
2021-09-21 15:00:00,1.4299251711067882,
2021-09-21 15:30:30,1.4299251711067882,
2021-09-21 23:59:59,0.058045431886057486,c
2021-09-22 00:00:00,-53.885944638340334,
2021-09-22 10:00:00,-111.48508670351384,
2021-09-22 10:30:00,-78.31841877401439,
2021-09-22 12:00:00,-112.33437053307671,
2021-09-22 13:30:00,-113.08455720365919,
2021-09-22 15:00:00,-151.19927857089715,
2021-09-22 15:30:30,-151.19927857089715,
2021-09-22 23:59:59,-157.42142783835925,c
2021-09-23 00:00:00,-171.77826159618326,
2021-09-23 10:00:00,-259.05563315128757,
2021-09-23 10:30:00,-253.13821328725135,
2021-09-23 12:00:00,-288.9890869496812,
2021-09-23 13:30:00,-327.6765751950247,
2021-09-23 15:00:00,-281.91555699234186,
2021-09-23 15:30:30,-281.91555699234186,
2021-09-23 23:59:59,-274.2397364345875,c
2021-09-24 00:00:00,-206.7116143681451,
2021-09-24 10:00:00,-196.4528153005126,
2021-09-24 10:30:00,-218.5604925218604,
2021-09-24 12:00:00,-277.860900412089,
2021-09-24 13:30:00,-274.66384131115956,
2021-09-24 15:00:00,-285.1695937289819,
2021-09-24 15:30:30,-285.1695937289819,
2021-09-24 23:59:59,-266.521464102123,w
2021-09-27 00:00:00,-300.2891741702015,
2021-09-27 10:00:00,-433.6972124581712,
2021-09-27 10:30:00,-380.5735023294528,
2021-09-27 12:00:00,-369.3698744153339,
2021-09-27 13:30:00,-378.2626955179221,
2021-09-27 15:00:00,-410.62628979603096,
2021-09-27 15:30:30,-410.62628979603096,
2021-09-27 23:59:59,-389.65608177935155,c
2021-09-28 00:00:00,-399.53077106077944,
2021-09-28 10:00:00,-411.7701830538326,
2021-09-28 10:30:00,-343.15257653163917,
2021-09-28 12:00:00,-389.32822222757386,
2021-09-28 13:30:00,-412.9692745653133,
2021-09-28 15:00:00,-424.2553192517553,
2021-09-28 15:30:30,-424.2553192517553,
2021-09-28 23:59:59,-368.6887760891691,c
2021-09-29 00:00:00,-388.1842402844318,
2021-09-29 10:00:00,-376.96785191644267,
2021-09-29 10:30:00,-387.1045640827683,
2021-09-29 12:00:00,-345.46270688854065,
2021-09-29 13:30:00,-332.9246949067401,
2021-09-29 15:00:00,-337.17495921117643,
2021-09-29 15:30:30,-337.17495921117643,
2021-09-29 23:59:59,-344.75714686050924,c
2021-09-30 00:00:00,-299.6187955850842,
2021-09-30 10:00:00,-178.5022416044667,
2021-09-30 10:30:00,-81.31071356937673,
2021-09-30 12:00:00,-26.3797421818399,
2021-09-30 13:30:00,-31.3909400046673,
2021-09-30 15:00:00,-18.733985881240187,
2021-09-30 15:30:30,-18.733985881240187,
2021-09-30 23:59:59,30.065699619676707,c
2021-10-01 00:00:00,-31.233620616314056,
2021-10-01 10:00:00,-63.60098296181786,
2021-10-01 10:30:00,-47.128696256971125,
2021-10-01 12:00:00,-64.03309952380005,
2021-10-01 13:30:00,-142.15529617840866,
2021-10-01 15:00:00,-178.15897549185775,
2021-10-01 15:30:30,-178.15897549185775,
2021-10-01 23:59:59,-160.76585791999605,w
