date,KOMP_2021_Q4,meta
2021-12-13 15:30:30,311.48102767631144,
2021-12-13 23:59:59,313.88534864905023,c
2021-12-14 00:00:00,269.5095279585637,
2021-12-14 10:00:00,258.53850718812896,
2021-12-14 10:30:00,282.7410595264978,
2021-12-14 12:00:00,237.16633860935758,
2021-12-14 13:30:00,223.55258420108783,
2021-12-14 15:00:00,218.29798605091185,
2021-12-14 15:30:30,218.29798605091185,
2021-12-14 23:59:59,210.92831767270673,c
2021-12-15 00:00:00,205.41314879934112,
2021-12-15 10:00:00,192.10788315739933,
2021-12-15 10:30:00,189.30888618788572,
2021-12-15 12:00:00,182.19516294429786,
2021-12-15 13:30:00,187.88708268510254,
2021-12-15 15:00:00,223.6140468190033,
2021-12-15 15:30:30,223.6140468190033,
2021-12-15 23:59:59,264.5996312354848,c
2021-12-16 00:00:00,290.39528816308484,
2021-12-16 10:00:00,324.8976486500874,
2021-12-16 10:30:00,323.51195306592786,
2021-12-16 12:00:00,310.4593039760621,
2021-12-16 13:30:00,319.5429673659362,
2021-12-16 15:00:00,268.4786982358594,
2021-12-16 15:30:30,268.4786982358594,
2021-12-16 23:59:59,287.12142236771115,c
2021-12-17 00:00:00,288.8981266738658,
2021-12-17 10:00:00,261.32530843019686,
2021-12-17 10:30:00,265.6462484927911,
2021-12-17 12:00:00,281.35946056567695,
2021-12-17 13:30:00,310.3832290845619,
2021-12-17 15:00:00,296.60681078156244,
2021-12-17 15:30:30,296.60681078156244,
2021-12-17 23:59:59,238.0722699880971,e
2021-12-20 00:00:00,231.34436356610854,
2021-12-20 10:00:00,196.078853362093,
2021-12-20 10:30:00,188.10510514573207,
2021-12-20 12:00:00,192.73094172726474,
2021-12-20 13:30:00,169.87151171587357,
2021-12-20 15:00:00,156.99706980470637,
2021-12-20 15:30:30,156.99706980470637,
2021-12-20 23:59:59,158.38703106130833,c
2021-12-21 00:00:00,175.78077161757835,
2021-12-21 10:00:00,144.42064636566306,
2021-12-21 10:30:00,148.6321806813212,
2021-12-21 12:00:00,142.16819228539885,
2021-12-21 13:30:00,139.47992239561518,
2021-12-21 15:00:00,149.7791143834728,
2021-12-21 15:30:30,149.7791143834728,
2021-12-21 23:59:59,147.76938429904408,c
2021-12-22 00:00:00,133.4090530522601,
2021-12-22 10:00:00,120.58829857593025,
2021-12-22 10:30:00,106.43831566354129,
2021-12-22 12:00:00,122.22351188846051,
2021-12-22 13:30:00,108.9804063040059,
2021-12-22 15:00:00,115.87714545766914,
2021-12-22 15:30:30,115.87714545766914,
2021-12-22 23:59:59,115.99243845051774,c
2021-12-23 00:00:00,118.14056067409012,
2021-12-23 10:00:00,100.9921254496985,
2021-12-23 10:30:00,104.26138733442997,
2021-12-23 12:00:00,108.8153952216054,
2021-12-23 13:30:00,138.55317979156894,
2021-12-23 15:00:00,132.78441616381724,
2021-12-23 15:30:30,132.78441616381724,
2021-12-23 23:59:59,130.61907208842308,c
2021-12-24 00:00:00,130.61907208842308,
2021-12-24 10:00:00,130.61907208842308,
2021-12-24 10:30:00,130.61907208842308,
2021-12-24 12:00:00,130.61907208842308,
2021-12-24 13:30:00,130.61907208842308,
2021-12-24 15:00:00,130.61907208842308,
2021-12-24 15:30:30,130.61907208842308,
2021-12-24 23:59:59,130.61907208842308,w
2021-12-27 00:00:00,105.60749933148759,
2021-12-27 10:00:00,80.10766956650286,
2021-12-27 10:30:00,76.59948065349829,
2021-12-27 12:00:00,60.878304004064944,
2021-12-27 13:30:00,64.48645768526092,
2021-12-27 15:00:00,75.76810806800916,
2021-12-27 15:30:30,75.76810806800916,
2021-12-27 23:59:59,82.70449404857823,c
2021-12-28 00:00:00,85.03563029535724,
2021-12-28 10:00:00,81.08710517530369,
2021-12-28 10:30:00,85.90172722559703,
2021-12-28 12:00:00,53.24153350352594,
2021-12-28 13:30:00,33.36470403371209,
2021-12-28 15:00:00,34.19783123694094,
2021-12-28 15:30:30,34.19783123694094,
2021-12-28 23:59:59,31.0207257204479,c
2021-12-29 00:00:00,32.98119858598011,
2021-12-29 10:00:00,2.130018378146019,
2021-12-29 10:30:00,14.956357754681676,
2021-12-29 12:00:00,29.167338320817066,
2021-12-29 13:30:00,23.579281838062116,
2021-12-29 15:00:00,25.358828433156305,
2021-12-29 15:30:30,25.358828433156305,
2021-12-29 23:59:59,13.932533962774755,c
2021-12-30 00:00:00,24.99151293499392,
2021-12-30 10:00:00,46.53200310121315,
2021-12-30 10:30:00,75.79026375814215,
2021-12-30 12:00:00,86.85655693237118,
2021-12-30 13:30:00,103.15599514096255,
2021-12-30 15:00:00,97.02197370402143,
2021-12-30 15:30:30,97.02197370402143,
2021-12-30 23:59:59,81.76701943907506,c
2021-12-31 00:00:00,90.67393745420009,
2021-12-31 10:00:00,108.56843964800271,
2021-12-31 10:30:00,91.48413637769829,
2021-12-31 12:00:00,76.92043814800888,
2021-12-31 13:30:00,69.77028381995956,
2021-12-31 15:00:00,63.41251645928082,
2021-12-31 15:30:30,63.41251645928082,
2021-12-31 23:59:59,59.24343476455158,w
