date,EU_IUKD_2022_Q3,meta
2022-09-06 04:00:00,54.510946125127944,
2022-09-06 06:00:00,61.319226562349954,
2022-09-06 08:00:00,51.69294980039489,
2022-09-06 10:30:00,53.88281637015821,
2022-09-06 11:00:00,59.15796714049969,
2022-09-06 23:59:59,53.53201856277336,c
2022-09-07 00:00:00,42.91787465727349,
2022-09-07 03:30:00,48.23037812767026,
2022-09-07 04:00:00,42.89491164086352,
2022-09-07 06:00:00,15.016331210085761,
2022-09-07 08:00:00,-1.5197177123857433,
2022-09-07 10:30:00,18.24193347365511,
2022-09-07 11:00:00,23.784938655448208,
2022-09-07 23:59:59,18.16081135916278,c
2022-09-08 00:00:00,39.810776447132625,
2022-09-08 03:30:00,1.8658732495922035,
2022-09-08 04:00:00,11.91672986203787,
2022-09-08 06:00:00,12.069166257370709,
2022-09-08 08:00:00,12.952365167391443,
2022-09-08 10:30:00,-4.187434467505132,
2022-09-08 11:00:00,-3.407582058837109,
2022-09-08 23:59:59,-3.7656077875882037,c
2022-09-09 00:00:00,26.45643088254323,
2022-09-09 03:30:00,40.84988396647007,
2022-09-09 04:00:00,45.92940429047843,
2022-09-09 06:00:00,27.389958490402115,
2022-09-09 08:00:00,8.11694412653796,
2022-09-09 10:30:00,33.331018132500894,
2022-09-09 11:00:00,30.741363045350056,
2022-09-09 23:59:59,37.28955845748081,w
2022-09-12 00:00:00,44.15101674704616,
2022-09-12 03:30:00,42.64553075253087,
2022-09-12 04:00:00,63.04411876722955,
2022-09-12 06:00:00,87.79782670702957,
2022-09-12 08:00:00,86.69518890727124,
2022-09-12 10:30:00,103.24558017846785,
2022-09-12 11:00:00,93.93308446749899,
2022-09-12 23:59:59,92.74095442319366,c
2022-09-13 00:00:00,104.39030628329587,
2022-09-13 03:30:00,73.3481076492328,
2022-09-13 04:00:00,76.64234763575925,
2022-09-13 06:00:00,69.5678395748576,
2022-09-13 08:00:00,88.5400011858403,
2022-09-13 10:30:00,18.440628537729516,
2022-09-13 11:00:00,15.141341560325378,
2022-09-13 23:59:59,15.280364587441932,c
2022-09-14 00:00:00,0.8940674250186866,
2022-09-14 03:30:00,7.356205222935019,
2022-09-14 04:00:00,34.7185143958768,
2022-09-14 06:00:00,16.939687505740075,
2022-09-14 08:00:00,-2.7840515231975367,
2022-09-14 10:30:00,-49.57435900266984,
2022-09-14 11:00:00,-48.163609390698745,
2022-09-14 23:59:59,-42.75964313925154,c
2022-09-15 00:00:00,-52.11581129082178,
2022-09-15 03:30:00,-13.61175907229942,
2022-09-15 04:00:00,-9.154160935229077,
2022-09-15 06:00:00,-3.756805564414634,
2022-09-15 08:00:00,-9.68548819079204,
2022-09-15 10:30:00,-1.014051038290587,
2022-09-15 11:00:00,-5.03021316904652,
2022-09-15 23:59:59,-5.982544800823042,c
2022-09-16 00:00:00,-56.30246893817566,
2022-09-16 03:30:00,-85.29211950439483,
2022-09-16 04:00:00,-79.05549431793563,
2022-09-16 06:00:00,-80.66108073428295,
2022-09-16 08:00:00,-91.69922893136257,
2022-09-16 10:30:00,-40.52450230943413,
2022-09-16 11:00:00,-42.307527928061866,
2022-09-16 23:59:59,-58.88684377830498,e
2022-09-19 00:00:00,-58.88684377830498,
2022-09-19 03:30:00,-58.88684377830498,
2022-09-19 04:00:00,-58.88684377830498,
2022-09-19 06:00:00,-58.88684377830498,
2022-09-19 08:00:00,-58.88684377830498,
2022-09-19 10:30:00,-58.88684377830498,
2022-09-19 11:00:00,-58.88684377830498,
2022-09-19 23:59:59,-58.88684377830498,c
2022-09-20 00:00:00,-43.95441344378069,
2022-09-20 03:30:00,-102.24207974391085,
2022-09-20 04:00:00,-127.76997903899458,
2022-09-20 06:00:00,-187.43397693619937,
2022-09-20 08:00:00,-183.24013880564823,
2022-09-20 10:30:00,-180.37497971852946,
2022-09-20 11:00:00,-184.95884497070395,
2022-09-20 23:59:59,-184.2255710652914,c
2022-09-21 00:00:00,-171.20936973014526,
2022-09-21 03:30:00,-149.29147384735873,
2022-09-21 04:00:00,-140.50970290104112,
2022-09-21 06:00:00,-160.99936678097245,
2022-09-21 08:00:00,-176.24454293010018,
2022-09-21 10:30:00,-148.94175107459523,
2022-09-21 11:00:00,-156.28268010500292,
2022-09-21 23:59:59,-150.53228493347325,c
2022-09-22 00:00:00,-170.76662488821842,
2022-09-22 03:30:00,-185.3196310405537,
2022-09-22 04:00:00,-217.1829487207092,
2022-09-22 06:00:00,-187.37071522644817,
2022-09-22 08:00:00,-165.98746573474716,
2022-09-22 10:30:00,-197.05916229505874,
2022-09-22 11:00:00,-193.47255887632872,
2022-09-22 23:59:59,-200.1035087905981,c
2022-09-23 00:00:00,-193.9221199824493,
2022-09-23 03:30:00,-182.81762167734738,
2022-09-23 04:00:00,-185.27663575079504,
2022-09-23 06:00:00,-191.89390967961003,
2022-09-23 08:00:00,-241.48258187392017,
2022-09-23 10:30:00,-206.67638486904605,
2022-09-23 11:00:00,-210.66204043693867,
2022-09-23 23:59:59,-223.15937799832815,w
2022-09-26 00:00:00,-246.16048851671079,
2022-09-26 03:30:00,-273.35438747589257,
2022-09-26 04:00:00,-268.6432679908733,
2022-09-26 06:00:00,-304.467463072727,
2022-09-26 08:00:00,-312.4410384003574,
2022-09-26 10:30:00,-325.58087965010344,
2022-09-26 11:00:00,-344.2592669905471,
2022-09-26 23:59:59,-337.4089778842138,c
2022-09-27 00:00:00,-294.44576855716275,
2022-09-27 03:30:00,-303.69661371679746,
2022-09-27 04:00:00,-312.7428381315664,
2022-09-27 06:00:00,-309.3862409172757,
2022-09-27 08:00:00,-282.13612546011296,
2022-09-27 10:30:00,-294.41339286398994,
2022-09-27 11:00:00,-292.0091990667597,
2022-09-27 23:59:59,-315.10194814123525,c
2022-09-28 00:00:00,-343.76748808174403,
2022-09-28 03:30:00,-356.2043767110756,
2022-09-28 04:00:00,-356.37069303667187,
2022-09-28 06:00:00,-389.60207767728673,
2022-09-28 08:00:00,-341.13871933571534,
2022-09-28 10:30:00,-309.42822286581173,
2022-09-28 11:00:00,-308.3565572539849,
2022-09-28 23:59:59,-293.5623627514005,c
2022-09-29 00:00:00,-303.15282577198815,
2022-09-29 03:30:00,-334.55478574404316,
2022-09-29 04:00:00,-333.91758949088023,
2022-09-29 06:00:00,-353.56740297415894,
2022-09-29 08:00:00,-350.7966987711174,
2022-09-29 10:30:00,-343.17331218001044,
2022-09-29 11:00:00,-351.92372446209134,
2022-09-29 23:59:59,-342.9447616694955,c
2022-09-30 00:00:00,-333.5603002452987,
2022-09-30 03:30:00,-306.1984320264857,
2022-09-30 04:00:00,-308.061281963695,
2022-09-30 06:00:00,-283.91128578763954,
2022-09-30 08:00:00,-307.29168668707024,
2022-09-30 10:30:00,-264.29432769360704,
2022-09-30 11:00:00,-254.25278383618178,
2022-09-30 23:59:59,-250.70231237231837,w
