date,US_MISC_2021_Q4,meta
2021-11-29 15:00:00,-42.24583403911197,
2021-11-29 15:30:30,-42.24583403911197,
2021-11-29 23:59:59,-54.552979060482585,c
2021-11-30 00:00:00,-68.89277483539286,
2021-11-30 10:00:00,-72.3174742199094,
2021-11-30 10:30:00,-75.17626874424764,
2021-11-30 12:00:00,-68.74248390084313,
2021-11-30 13:30:00,-76.63443591276382,
2021-11-30 15:00:00,-71.8886166220027,
2021-11-30 15:30:30,-71.8886166220027,s
2021-11-30 23:59:59,-84.10593532013513,c
2021-12-01 00:00:00,-72.25091520578758,
2021-12-01 10:00:00,-65.63080919108279,
2021-12-01 10:30:00,-59.939824448842046,
2021-12-01 12:00:00,-67.61382673788694,
2021-12-01 13:30:00,-89.24467414137825,
2021-12-01 15:00:00,-84.61228997392868,
2021-12-01 15:30:30,-84.61228997392868,
2021-12-01 23:59:59,-111.19094752588194,c
2021-12-02 00:00:00,-96.27566432099297,
2021-12-02 10:00:00,-92.99589281887143,
2021-12-02 10:30:00,-94.69771482212172,
2021-12-02 12:00:00,-89.2656270249663,
2021-12-02 13:30:00,-82.22453005138891,
2021-12-02 15:00:00,-85.26824256150962,
2021-12-02 15:30:30,-85.26824256150962,
2021-12-02 23:59:59,-85.50326811463901,c
2021-12-03 00:00:00,-87.46408286492351,
2021-12-03 10:00:00,-103.6370518755391,
2021-12-03 10:30:00,-94.69944852079857,
2021-12-03 12:00:00,-105.29495464393676,
2021-12-03 13:30:00,-73.8467125564996,
2021-12-03 15:00:00,-82.11288280568374,
2021-12-03 15:30:30,-82.11288280568374,
2021-12-03 23:59:59,-88.23971340935009,w
2021-12-06 00:00:00,-64.81519768821454,
2021-12-06 10:00:00,-15.608550378219661,
2021-12-06 10:30:00,-13.079483885382615,
2021-12-06 12:00:00,-1.429465638447482,
2021-12-06 13:30:00,-2.001047323289413,
2021-12-06 15:00:00,-11.316850208468622,
2021-12-06 15:30:30,-11.316850208468622,
2021-12-06 23:59:59,-2.773232527743403,c
2021-12-07 00:00:00,7.245333994553221,
2021-12-07 10:00:00,24.567196545343222,
2021-12-07 10:30:00,24.04375145712379,
2021-12-07 12:00:00,39.1850481145359,
2021-12-07 13:30:00,31.392978405570375,
2021-12-07 15:00:00,31.234495184966818,
2021-12-07 15:30:30,31.234495184966818,
2021-12-07 23:59:59,14.20719350950958,c
2021-12-08 00:00:00,15.686069111876122,
2021-12-08 10:00:00,20.494618247244034,
2021-12-08 10:30:00,21.2893997685062,
2021-12-08 12:00:00,4.903981780941194,
2021-12-08 13:30:00,15.94927950402689,
2021-12-08 15:00:00,20.43933462848713,
2021-12-08 15:30:30,20.43933462848713,
2021-12-08 23:59:59,10.809581025621128,c
2021-12-09 00:00:00,10.08936733233918,
2021-12-09 10:00:00,4.538552654315254,
2021-12-09 10:30:00,10.850331384030824,
2021-12-09 12:00:00,0.08898669953896388,
2021-12-09 13:30:00,9.335784819677428,
2021-12-09 15:00:00,12.10980340002152,
2021-12-09 15:30:30,12.10980340002152,
2021-12-09 23:59:59,9.154015141837817,c
2021-12-10 00:00:00,-5.293675429523091,
2021-12-10 10:00:00,23.906486789294377,
2021-12-10 10:30:00,23.805837936030002,
2021-12-10 12:00:00,17.6814193786106,
2021-12-10 13:30:00,15.8525026694615,
2021-12-10 15:00:00,5.943508097114318,
2021-12-10 15:30:30,5.943508097114318,
2021-12-10 23:59:59,0.0,a
2021-12-13 00:00:00,2.2901955212444136,
2021-12-13 10:00:00,53.578033483425315,
2021-12-13 10:30:00,56.43422134747334,
2021-12-13 12:00:00,85.22752237493341,
2021-12-13 13:30:00,82.95540152054764,
2021-12-13 15:00:00,92.23352012926262,
2021-12-13 15:30:30,92.23352012926262,
2021-12-13 23:59:59,89.56375075671917,c
2021-12-14 00:00:00,90.37677975562019,
2021-12-14 10:00:00,80.13886544419347,
2021-12-14 10:30:00,77.37414922928838,
2021-12-14 12:00:00,65.21810869342562,
2021-12-14 13:30:00,44.22028851717914,
2021-12-14 15:00:00,61.47785976831233,
2021-12-14 15:30:30,61.47785976831233,
2021-12-14 23:59:59,53.309720055524394,c
2021-12-15 00:00:00,69.27966424868328,
2021-12-15 10:00:00,81.51300633314531,
2021-12-15 10:30:00,78.64691966890064,
2021-12-15 12:00:00,78.99192043997164,
2021-12-15 13:30:00,69.39289069044185,
2021-12-15 15:00:00,69.18764836418836,
2021-12-15 15:30:30,69.18764836418836,
2021-12-15 23:59:59,80.77786753138002,c
2021-12-16 00:00:00,81.13480652609655,
2021-12-16 10:00:00,122.10413768467288,
2021-12-16 10:30:00,128.39125939006885,
2021-12-16 12:00:00,136.59162854210558,
2021-12-16 13:30:00,124.85041659944318,
2021-12-16 15:00:00,116.9929208857825,
2021-12-16 15:30:30,116.9929208857825,
2021-12-16 23:59:59,131.328529674038,c
2021-12-17 00:00:00,119.09153673379387,
2021-12-17 10:00:00,133.32767564887376,
2021-12-17 10:30:00,130.45639035167983,
2021-12-17 12:00:00,141.19831650711012,
2021-12-17 13:30:00,161.0782364437705,
2021-12-17 15:00:00,160.39231469355923,
2021-12-17 15:30:30,160.39231469355923,
2021-12-17 23:59:59,163.08633088019837,e
2021-12-20 00:00:00,152.15315040282235,
2021-12-20 10:00:00,116.49315214312014,
2021-12-20 10:30:00,124.37551467254548,
2021-12-20 12:00:00,121.72261272585274,
2021-12-20 13:30:00,128.52537086924758,
2021-12-20 15:00:00,131.99107216308357,
2021-12-20 15:30:30,131.99107216308357,
2021-12-20 23:59:59,140.54751602362194,c
2021-12-21 00:00:00,153.20243987971412,
2021-12-21 10:00:00,161.79465726213698,
2021-12-21 10:30:00,175.1306608569064,
2021-12-21 12:00:00,166.85303087485408,
2021-12-21 13:30:00,157.72713149842343,
2021-12-21 15:00:00,147.6550036925339,
2021-12-21 15:30:30,147.6550036925339,
2021-12-21 23:59:59,147.1312558474367,c
2021-12-22 00:00:00,135.3043347372154,
2021-12-22 10:00:00,137.78673379260886,
2021-12-22 10:30:00,141.92651072871035,
2021-12-22 12:00:00,146.82025182746702,
2021-12-22 13:30:00,151.35590211720069,
2021-12-22 15:00:00,152.19583863938624,
2021-12-22 15:30:30,152.19583863938624,
2021-12-22 23:59:59,163.39747711588325,c
2021-12-23 00:00:00,164.36421952055184,
2021-12-23 10:00:00,161.32133197214876,
2021-12-23 10:30:00,155.43260879025593,
2021-12-23 12:00:00,155.13101725844353,
2021-12-23 13:30:00,150.09527509440568,
2021-12-23 15:00:00,154.73901497281736,
2021-12-23 15:30:30,154.73901497281736,
2021-12-23 23:59:59,160.64572842833695,c
2021-12-24 00:00:00,159.4699828749924,
2021-12-24 10:00:00,159.7763793978079,
2021-12-24 10:30:00,159.8390520969558,
2021-12-24 12:00:00,159.93343152367925,
2021-12-24 13:30:00,159.93343152367925,
2021-12-24 15:00:00,159.93343152367925,
2021-12-24 15:30:30,159.93343152367925,
2021-12-24 23:59:59,160.24357840371408,w
2021-12-27 00:00:00,162.77423956416283,
2021-12-27 10:00:00,146.2598055771225,
2021-12-27 10:30:00,153.55937272378605,
2021-12-27 12:00:00,152.7866508370721,
2021-12-27 13:30:00,152.86155272814608,
2021-12-27 15:00:00,154.50004147412687,
2021-12-27 15:30:30,154.50004147412687,
2021-12-27 23:59:59,174.21284446706977,c
2021-12-28 00:00:00,160.49487407517745,
2021-12-28 10:00:00,185.6917221844053,
2021-12-28 10:30:00,196.98305482869796,
2021-12-28 12:00:00,202.85544097865727,
2021-12-28 13:30:00,204.55340199999955,
2021-12-28 15:00:00,202.83545231401604,
2021-12-28 15:30:30,202.83545231401604,
2021-12-28 23:59:59,204.4607907365555,c
2021-12-29 00:00:00,207.44107305854345,
2021-12-29 10:00:00,197.08706180123318,
2021-12-29 10:30:00,199.85019109306472,
2021-12-29 12:00:00,203.35703568038798,
2021-12-29 13:30:00,202.4834024789343,
2021-12-29 15:00:00,202.85867207666774,
2021-12-29 15:30:30,202.85867207666774,
2021-12-29 23:59:59,212.28882197612302,c
2021-12-30 00:00:00,213.2216766212955,
2021-12-30 10:00:00,227.4809937099658,
2021-12-30 10:30:00,227.7980200212312,
2021-12-30 12:00:00,231.74260596057843,
2021-12-30 13:30:00,236.57476260307226,
2021-12-30 15:00:00,243.02496068266146,
2021-12-30 15:30:30,243.02496068266146,
2021-12-30 23:59:59,239.45155268552116,c
2021-12-31 00:00:00,238.60234933793595,
2021-12-31 10:00:00,244.9801627168854,
2021-12-31 10:30:00,248.38742932150785,
2021-12-31 12:00:00,245.73639339220085,
2021-12-31 13:30:00,255.4776604062704,
2021-12-31 15:00:00,266.7825641598711,
2021-12-31 15:30:30,266.7825641598711,
2021-12-31 23:59:59,260.3336307519428,w
