date,AS_NKY_2022_Q3,meta
2022-10-25 02:30:00,-57.51799195979119,
2022-10-25 03:00:00,-57.51799195979119,
2022-10-25 18:30:00,-57.51799195979119,
2022-10-25 20:00:00,-57.1470910715218,
2022-10-25 23:00:00,-115.3418534629929,
2022-10-25 23:59:59,-116.88978908948764,c
2022-10-26 00:00:00,-108.73861502913977,
2022-10-26 01:00:00,-106.99155701099794,
2022-10-26 02:30:00,-106.99155701099794,
2022-10-26 03:00:00,-106.99155701099794,
2022-10-26 18:30:00,-106.99155701099794,
2022-10-26 20:00:00,-119.50044430783248,
2022-10-26 23:00:00,-86.51686720911749,
2022-10-26 23:59:59,-86.85367612345698,c
2022-10-27 00:00:00,-81.24187987530854,
2022-10-27 01:00:00,-96.84570714562061,
2022-10-27 02:30:00,-96.84570714562061,
2022-10-27 03:00:00,-96.84570714562061,
2022-10-27 18:30:00,-96.84570714562061,
2022-10-27 20:00:00,-114.6131146733632,
2022-10-27 23:00:00,-97.45890833944941,
2022-10-27 23:59:59,-82.71376455297978,c
2022-10-28 00:00:00,-129.7003730558326,
2022-10-28 01:00:00,-143.91447355882718,
2022-10-28 02:30:00,-143.91447355882718,
2022-10-28 03:00:00,-143.91447355882718,
2022-10-28 18:30:00,-143.91447355882718,
2022-10-28 20:00:00,-143.91447355882718,
2022-10-28 23:00:00,-143.91447355882718,
2022-10-28 23:59:59,-151.64579069456565,w
2022-10-31 00:00:00,-155.95538483559446,
2022-10-31 01:00:00,-160.62502163283145,
2022-10-31 02:30:00,-160.62502163283145,
2022-10-31 03:00:00,-160.62502163283145,
2022-10-31 18:30:00,-160.62502163283145,
2022-10-31 20:00:00,-150.84572159078124,
2022-10-31 23:00:00,-142.37405084612462,
2022-10-31 23:59:59,-148.58956524243416,c
2022-11-01 00:00:00,-154.18800561106116,
2022-11-01 01:00:00,-149.0692325701561,
2022-11-01 02:30:00,-149.0692325701561,
2022-11-01 03:00:00,-149.0692325701561,
2022-11-01 18:30:00,-149.0692325701561,
2022-11-01 20:00:00,-155.96341474500716,
2022-11-01 23:00:00,-190.27922017879624,
2022-11-01 23:59:59,-194.75530687803828,c
2022-11-02 00:00:00,-214.18562624592997,
2022-11-02 01:00:00,-220.34915325615071,
2022-11-02 02:30:00,-220.34915325615071,
2022-11-02 03:00:00,-220.34915325615071,
2022-11-02 18:30:00,-220.34915325615071,
2022-11-02 20:00:00,-218.2458264698412,
2022-11-02 23:00:00,-217.57826880946823,
2022-11-02 23:59:59,-217.1214218136793,c
2022-11-03 00:00:00,-218.46194307606945,
2022-11-03 01:00:00,-218.31595009562733,
2022-11-03 02:30:00,-218.31595009562733,
2022-11-03 03:00:00,-218.31595009562733,
2022-11-03 18:30:00,-218.31595009562733,
2022-11-03 20:00:00,-218.21799261018052,
2022-11-03 23:00:00,-193.99076270686882,
2022-11-03 23:59:59,-175.4773263209631,c
2022-11-04 00:00:00,-178.30434166006032,
2022-11-04 01:00:00,-181.229796383497,
2022-11-04 02:30:00,-181.229796383497,
2022-11-04 03:00:00,-181.229796383497,
2022-11-04 18:30:00,-181.229796383497,
2022-11-04 20:00:00,-181.229796383497,
2022-11-04 23:00:00,-181.229796383497,
2022-11-04 23:59:59,-174.9972342146658,w
