date,EU_FTSEUK_AD_2022_Q3,meta
2022-09-14 08:00:00,-55.010458977759995,
2022-09-14 10:30:00,-111.29291351933176,
2022-09-14 11:00:00,-88.96930996172819,
2022-09-14 23:59:59,-63.615535481679075,c
2022-09-15 00:00:00,-61.54020703587554,
2022-09-15 03:30:00,-82.73987145432022,
2022-09-15 04:00:00,-106.7571789837408,
2022-09-15 06:00:00,-86.54668688273048,
2022-09-15 08:00:00,-115.31039507806713,
2022-09-15 10:30:00,-116.27258119312441,
2022-09-15 11:00:00,-121.37931016401842,
2022-09-15 23:59:59,-136.50694693141443,c
2022-09-16 00:00:00,-141.11587423340148,
2022-09-16 03:30:00,-147.34836352852335,
2022-09-16 04:00:00,-112.58246384191139,
2022-09-16 06:00:00,-183.39972110640144,
2022-09-16 08:00:00,-174.80591533884953,
2022-09-16 10:30:00,-119.27437758302031,
2022-09-16 11:00:00,-146.74349748156206,
2022-09-16 23:59:59,-159.0927322816974,e
2022-09-19 00:00:00,-182.85607023315697,
2022-09-19 03:30:00,-213.44404402977588,
2022-09-19 04:00:00,-153.92027231792943,
2022-09-19 06:00:00,-157.44118010437592,
2022-09-19 08:00:00,-157.07268845811015,
2022-09-19 10:30:00,-160.03464008437248,
2022-09-19 11:00:00,-160.03464008437248,
2022-09-19 23:59:59,-159.0927322816974,c
2022-09-20 00:00:00,-146.3175438894241,
2022-09-20 03:30:00,-184.87430980513477,
2022-09-20 04:00:00,-156.70034351855395,
2022-09-20 06:00:00,-219.73390439760433,
2022-09-20 08:00:00,-227.85437283160368,
2022-09-20 10:30:00,-194.4400493328338,
2022-09-20 11:00:00,-170.26411848606224,
2022-09-20 23:59:59,-179.68463038045996,c
2022-09-21 00:00:00,-228.05807942544956,
2022-09-21 03:30:00,-252.86064804006165,
2022-09-21 04:00:00,-242.7133950252322,
2022-09-21 06:00:00,-230.75523942190867,
2022-09-21 08:00:00,-254.7341614672517,
2022-09-21 10:30:00,-248.11674301689996,
2022-09-21 11:00:00,-239.46616477064728,
2022-09-21 23:59:59,-262.7696371951647,c
2022-09-22 00:00:00,-255.9566050816497,
2022-09-22 03:30:00,-274.46988894538845,
2022-09-22 04:00:00,-318.6298739512458,
2022-09-22 06:00:00,-328.7222743554902,
2022-09-22 08:00:00,-403.9492726248661,
2022-09-22 10:30:00,-370.4884866924855,
2022-09-22 11:00:00,-370.1407293393436,
2022-09-22 23:59:59,-398.9295147080528,c
2022-09-23 00:00:00,-390.1130108957036,
2022-09-23 03:30:00,-473.5384324215315,
2022-09-23 04:00:00,-479.8986377101735,
2022-09-23 06:00:00,-509.9309026847633,
2022-09-23 08:00:00,-513.806189888656,
2022-09-23 10:30:00,-496.4274350017313,
2022-09-23 11:00:00,-639.4210435910395,
2022-09-23 23:59:59,-711.408331194118,w
2022-09-26 00:00:00,-723.5999255845423,
2022-09-26 03:30:00,-747.2996973160501,
2022-09-26 04:00:00,-662.1764326139274,
2022-09-26 06:00:00,-818.6055742053778,
2022-09-26 08:00:00,-876.585810009693,
2022-09-26 10:30:00,-895.8687861261396,
2022-09-26 11:00:00,-905.3562160920562,
2022-09-26 23:59:59,-858.4743458880679,c
2022-09-27 00:00:00,-823.8163118011712,
2022-09-27 03:30:00,-836.838797762133,
2022-09-27 04:00:00,-802.8753198500654,
2022-09-27 06:00:00,-995.417398076112,
2022-09-27 08:00:00,-1063.799686935998,
2022-09-27 10:30:00,-1167.1277225200135,
2022-09-27 11:00:00,-1169.1053562886473,
2022-09-27 23:59:59,-1173.2824461229895,c
2022-09-28 00:00:00,-1116.2038136144672,
2022-09-28 03:30:00,-1042.7823977671785,
2022-09-28 04:00:00,-1117.8294337387551,
2022-09-28 06:00:00,-1059.886048883764,
2022-09-28 08:00:00,-1108.128888652582,
2022-09-28 10:30:00,-1081.4889660317333,
2022-09-28 11:00:00,-1106.1517209365963,
2022-09-28 23:59:59,-1056.9157343369595,c
2022-09-29 00:00:00,-1051.7176443962255,
2022-09-29 03:30:00,-1018.6153135387265,
2022-09-29 04:00:00,-1037.2313899541812,
2022-09-29 06:00:00,-1090.0887330112055,
2022-09-29 08:00:00,-1152.3697303829667,
2022-09-29 10:30:00,-1118.066630816686,
2022-09-29 11:00:00,-1173.3623695686726,
2022-09-29 23:59:59,-1087.3078256710378,c
2022-09-30 00:00:00,-1146.4051220878016,
2022-09-30 03:30:00,-1118.5680914473767,
2022-09-30 04:00:00,-1094.5885665270916,
2022-09-30 06:00:00,-1091.6276661533498,
2022-09-30 08:00:00,-1056.0121751418937,
2022-09-30 10:30:00,-1035.3393864360946,
2022-09-30 11:00:00,-1064.084532809436,
2022-09-30 23:59:59,-1067.8983543844456,w
