date,MSCI_VNQ_2022_Q4,meta
2022-11-07 10:00:00,-76.69905090048402,
2022-11-07 10:30:00,-79.88240399705069,
2022-11-07 12:00:00,-80.79459150680285,
2022-11-07 13:30:00,-82.69628724143323,
2022-11-07 15:00:00,-90.57927910428648,
2022-11-07 15:30:30,-90.57927910428648,
2022-11-07 23:59:59,-108.36542136522823,c
2022-11-08 00:00:00,-79.61726400924562,
2022-11-08 10:00:00,-66.50441542337086,
2022-11-08 10:30:00,-62.73481182839899,
2022-11-08 12:00:00,-62.459647422840334,
2022-11-08 13:30:00,-51.77014502921347,
2022-11-08 15:00:00,-47.91641325333558,
2022-11-08 15:30:30,-47.91641325333558,
2022-11-08 23:59:59,-54.78920936947728,c
2022-11-09 00:00:00,-38.388575345933646,
2022-11-09 10:00:00,-27.62019658941594,
2022-11-09 10:30:00,-24.58212728294191,
2022-11-09 12:00:00,-23.854205910714484,
2022-11-09 13:30:00,-16.783095246972493,
2022-11-09 15:00:00,-12.484481753911979,
2022-11-09 15:30:30,-12.484481753911979,
2022-11-09 23:59:59,-20.63130774633632,c
2022-11-10 00:00:00,-38.10760106483363,
2022-11-10 10:00:00,-53.66209561191485,
2022-11-10 10:30:00,-35.71488633144642,
2022-11-10 12:00:00,-45.08544337468604,
2022-11-10 13:30:00,-49.22934032765136,
2022-11-10 15:00:00,-44.668549976966744,
2022-11-10 15:30:30,-44.668549976966744,
2022-11-10 23:59:59,-46.45770338283165,c
2022-11-11 00:00:00,-41.71594994267582,
2022-11-11 10:00:00,-47.655315192082384,
2022-11-11 10:30:00,-47.36108169993864,
2022-11-11 12:00:00,-45.98710605751319,
2022-11-11 13:30:00,-49.80452471082441,
2022-11-11 15:00:00,-53.69792966045273,
2022-11-11 15:30:30,-53.69792966045273,u
2022-11-11 23:59:59,-41.084414326432125,w
2022-11-14 00:00:00,-29.295053396423413,
2022-11-14 10:00:00,-53.77056387655807,
2022-11-14 10:30:00,-47.7633415301712,
2022-11-14 12:00:00,-42.27468080759411,
2022-11-14 13:30:00,-36.980465633045924,
2022-11-14 15:00:00,-23.45609022210624,
2022-11-14 15:30:30,-23.45609022210624,
2022-11-14 23:59:59,-12.333601423810563,c
2022-11-15 00:00:00,-43.24089253810274,
2022-11-15 10:00:00,-16.70592204123696,
2022-11-15 10:30:00,-19.658063316321943,
2022-11-15 12:00:00,-33.063951436309736,
2022-11-15 13:30:00,-12.31588508109408,
2022-11-15 15:00:00,-6.968007015011949,
2022-11-15 15:30:30,-6.968007015011949,
2022-11-15 23:59:59,5.573229460391644,c
2022-11-16 00:00:00,7.458718493409322,
2022-11-16 10:00:00,15.601284120182285,
2022-11-16 10:30:00,17.840716760973137,
2022-11-16 12:00:00,8.787441682112487,
2022-11-16 13:30:00,21.605995989980656,
2022-11-16 15:00:00,12.066841132826553,
2022-11-16 15:30:30,12.066841132826553,
2022-11-16 23:59:59,15.408123206185934,c
2022-11-17 00:00:00,41.21918515607585,
2022-11-17 10:00:00,33.326808346004256,
2022-11-17 10:30:00,32.38927110451783,
2022-11-17 12:00:00,25.023813760596937,
2022-11-17 13:30:00,16.37114733436701,
2022-11-17 15:00:00,21.919266849495216,
2022-11-17 15:30:30,21.919266849495216,
2022-11-17 23:59:59,23.666418168822503,c
2022-11-18 00:00:00,17.945916028583625,
2022-11-18 10:00:00,3.328365375226582,
2022-11-18 10:30:00,-1.6091160393324344,
2022-11-18 12:00:00,-7.855322044644737,
2022-11-18 13:30:00,-7.12829767394183,
2022-11-18 15:00:00,3.437864145975311,
2022-11-18 15:30:30,3.437864145975311,
2022-11-18 23:59:59,0.0,a
2022-11-21 00:00:00,7.113753818660214,
2022-11-21 10:00:00,-4.90317553878694,
2022-11-21 10:30:00,4.971443274001302,
2022-11-21 12:00:00,15.391812215152356,
2022-11-21 13:30:00,15.151723505709626,
2022-11-21 15:00:00,20.678711494829386,
2022-11-21 15:30:30,20.678711494829386,
2022-11-21 23:59:59,18.31349434391646,c
2022-11-22 00:00:00,3.9536201376156725,
2022-11-22 10:00:00,-4.601886483250411,
2022-11-22 10:30:00,-15.162100697151715,
2022-11-22 12:00:00,-0.5054031844687756,
2022-11-22 13:30:00,-13.198919861766257,
2022-11-22 15:00:00,-13.646570191744729,
2022-11-22 15:30:30,-13.646570191744729,
2022-11-22 23:59:59,-22.469875218510566,c
2022-11-23 00:00:00,-25.7426582000586,
2022-11-23 10:00:00,-14.658941780887602,
2022-11-23 10:30:00,-16.676095604567678,
2022-11-23 12:00:00,-21.211643826348677,
2022-11-23 13:30:00,-28.981993031035017,
2022-11-23 15:00:00,-37.65647670053758,
2022-11-23 15:30:30,-37.65647670053758,
2022-11-23 23:59:59,-28.490986549507028,c
0,-28.490986549507028,
0,-28.490986549507028,
0,-28.490986549507028,
0,-28.490986549507028,
0,-28.490986549507028,
0,-28.490986549507028,
0,-28.490986549507028,
0,-28.490986549507028,
0,-28.490986549507028,
0,-28.490986549507028,
0,-28.490986549507028,
0,-28.490986549507028,
0,-28.490986549507028,
0,-28.490986549507028,
0,-28.490986549507028,
0,-28.490986549507028,
0,-28.490986549507028,
0,-28.490986549507028,
0,-28.490986549507028,
0,-28.490986549507028,
0,-28.490986549507028,
0,-28.490986549507028,
0,-28.490986549507028,
0,-28.490986549507028,
2022-11-24 00:00:00,-28.490986549507028,
2022-11-24 10:00:00,-28.490986549507028,
2022-11-24 10:30:00,-28.490986549507028,
2022-11-24 12:00:00,-28.490986549507028,
2022-11-24 13:30:00,-28.490986549507028,
2022-11-24 15:00:00,-28.490986549507028,
2022-11-24 15:30:30,-28.490986549507028,
2022-11-24 23:59:59,-28.490986549507028,c
2022-11-25 00:00:00,-20.221716940804015,
2022-11-25 10:00:00,-20.096373353438878,
2022-11-25 10:30:00,-7.761471105419957,
2022-11-25 12:00:00,-14.710443661781852,
2022-11-25 13:30:00,-14.710443661781852,
2022-11-25 15:00:00,-14.710443661781852,
2022-11-25 15:30:30,-14.710443661781852,
2022-11-25 23:59:59,-19.486471426417978,w
2022-11-28 00:00:00,-18.33430735935525,
2022-11-28 10:00:00,-9.000334854092586,
2022-11-28 10:30:00,-18.04830895360638,
2022-11-28 12:00:00,-39.5415201830923,
2022-11-28 13:30:00,-45.98407303619197,
2022-11-28 15:00:00,-59.60049291260066,
2022-11-28 15:30:30,-59.60049291260066,
2022-11-28 23:59:59,-67.11666650476903,c
2022-11-29 00:00:00,-53.647770165337135,
2022-11-29 10:00:00,-80.69516102873126,
2022-11-29 10:30:00,-86.25849614474188,
2022-11-29 12:00:00,-81.58153344877735,
2022-11-29 13:30:00,-93.66698160820522,
2022-11-29 15:00:00,-90.34369450904904,
2022-11-29 15:30:30,-90.34369450904904,
2022-11-29 23:59:59,-90.49682533345526,c
2022-11-30 00:00:00,-92.47969718309093,
2022-11-30 10:00:00,-76.51185192417452,
2022-11-30 10:30:00,-98.18777319739124,
2022-11-30 12:00:00,-101.0953471534375,
2022-11-30 13:30:00,-91.80823134740012,
2022-11-30 15:00:00,-125.0088130596092,
2022-11-30 15:30:30,-125.0088130596092,
2022-11-30 23:59:59,-132.30136654113298,e
2022-12-01 00:00:00,-134.02689094834662,
2022-12-01 10:00:00,-122.72473315141124,
2022-12-01 10:30:00,-121.45499586704418,
2022-12-01 12:00:00,-124.01764591485684,
2022-12-01 13:30:00,-130.97883072347926,
2022-12-01 15:00:00,-128.59515308015702,
2022-12-01 15:30:30,-128.59515308015702,
2022-12-01 23:59:59,-137.31340204019077,c
2022-12-02 00:00:00,-128.43260165063717,
2022-12-02 10:00:00,-146.11577839114668,
2022-12-02 10:30:00,-136.5158147257607,
2022-12-02 12:00:00,-133.76846942628757,
2022-12-02 13:30:00,-121.74803972321791,
2022-12-02 15:00:00,-124.35078926151797,
2022-12-02 15:30:30,-124.35078926151797,
2022-12-02 23:59:59,-131.1580224032942,w
2022-12-05 00:00:00,-132.4871974379814,
2022-12-05 10:00:00,-117.27754029125185,
2022-12-05 10:30:00,-119.70470917440863,
2022-12-05 12:00:00,-112.50383148271388,
2022-12-05 13:30:00,-111.80272102009647,
2022-12-05 15:00:00,-110.44109056398526,
2022-12-05 15:30:30,-110.44109056398526,
2022-12-05 23:59:59,-103.18582802850264,c
2022-12-06 00:00:00,-103.01616179515992,
2022-12-06 10:00:00,-103.15256080990139,
2022-12-06 10:30:00,-104.49167081824942,
2022-12-06 12:00:00,-95.42919005412489,
2022-12-06 13:30:00,-96.00393140721721,
2022-12-06 15:00:00,-105.44632099094906,
2022-12-06 15:30:30,-105.44632099094906,
2022-12-06 23:59:59,-117.95439221927737,c
2022-12-07 00:00:00,-132.36468869679211,
2022-12-07 10:00:00,-117.27956836122223,
2022-12-07 10:30:00,-133.7315616326994,
2022-12-07 12:00:00,-149.6479319044428,
2022-12-07 13:30:00,-146.1454165459439,
2022-12-07 15:00:00,-142.05581383288572,
2022-12-07 15:30:30,-142.05581383288572,
2022-12-07 23:59:59,-134.10021206027753,c
2022-12-08 00:00:00,-150.38067325181967,
2022-12-08 10:00:00,-157.11955401825676,
2022-12-08 10:30:00,-150.64768828713053,
2022-12-08 12:00:00,-134.40921334921845,
2022-12-08 13:30:00,-124.93627006096372,
2022-12-08 15:00:00,-132.8489020168797,
2022-12-08 15:30:30,-132.8489020168797,
2022-12-08 23:59:59,-136.8603106165742,c
2022-12-09 00:00:00,-127.61317595479662,
2022-12-09 10:00:00,-128.14691394450855,
2022-12-09 10:30:00,-116.93085968326415,
2022-12-09 12:00:00,-126.17208259006,
2022-12-09 13:30:00,-118.96552276809919,
2022-12-09 15:00:00,-112.46914936016924,
2022-12-09 15:30:30,-112.46914936016924,
2022-12-09 23:59:59,-109.11279562538721,w
2022-12-12 00:00:00,-101.16250140737023,
2022-12-12 10:00:00,-94.77797313821097,
2022-12-12 10:30:00,-95.69602504880123,
2022-12-12 12:00:00,-107.74553276941282,
2022-12-12 13:30:00,-113.81664899405106,
2022-12-12 15:00:00,-130.71852474575624,
2022-12-12 15:30:30,-130.71852474575624,
2022-12-12 23:59:59,-134.1366199908135,c
2022-12-13 00:00:00,-166.9698785568241,
2022-12-13 10:00:00,-148.5269162693821,
2022-12-13 10:30:00,-144.5781039879163,
2022-12-13 12:00:00,-157.36525199222748,
2022-12-13 13:30:00,-162.32051237572065,
2022-12-13 15:00:00,-153.70653073976345,
2022-12-13 15:30:30,-153.70653073976345,
2022-12-13 23:59:59,-153.34392755205724,c
2022-12-14 00:00:00,-137.6908252695039,
2022-12-14 10:00:00,-136.9278197298262,
2022-12-14 10:30:00,-137.88703260975544,
2022-12-14 12:00:00,-145.27125750126268,
2022-12-14 13:30:00,-142.28411681014805,
2022-12-14 15:00:00,-139.33876486957658,
2022-12-14 15:30:30,-139.33876486957658,
2022-12-14 23:59:59,-153.30778559023392,c
2022-12-15 00:00:00,-145.3600837125086,
2022-12-15 10:00:00,-107.7710590182777,
2022-12-15 10:30:00,-107.08551219175479,
2022-12-15 12:00:00,-99.30509915353088,
2022-12-15 13:30:00,-104.58270717830362,
2022-12-15 15:00:00,-114.9670900144377,
2022-12-15 15:30:30,-114.9670900144377,
2022-12-15 23:59:59,-105.1852674797448,c
2022-12-16 00:00:00,-90.2466704681261,
2022-12-16 10:00:00,-88.44247934937425,
2022-12-16 10:30:00,-101.19116686672317,
2022-12-16 12:00:00,-99.01963115686598,
2022-12-16 13:30:00,-100.2540578047402,
2022-12-16 15:00:00,-101.02888668549471,
2022-12-16 15:30:30,-101.02888668549471,q
2022-12-16 23:59:59,-96.35653897081247,w
2022-12-19 00:00:00,-92.99053555712334,
2022-12-19 10:00:00,-105.86296577751042,
2022-12-19 10:30:00,-91.19553700773957,
2022-12-19 12:00:00,-89.05569163850862,
2022-12-19 13:30:00,-82.99576719382353,
2022-12-19 15:00:00,-94.2071177239632,
2022-12-19 15:30:30,-94.2071177239632,
2022-12-19 23:59:59,-86.52300468358999,c
2022-12-20 00:00:00,-88.01150967460276,
2022-12-20 10:00:00,-95.37624279595161,
2022-12-20 10:30:00,-101.61151418500768,
2022-12-20 12:00:00,-103.24749904646546,
2022-12-20 13:30:00,-101.13946323294522,
2022-12-20 15:00:00,-95.69365784442553,
2022-12-20 15:30:30,-95.69365784442553,
2022-12-20 23:59:59,-98.81476767969022,c
2022-12-21 00:00:00,-95.0908294447556,
2022-12-21 10:00:00,-76.46291674241391,
2022-12-21 10:30:00,-81.85086860125767,
2022-12-21 12:00:00,-79.77780451116601,
2022-12-21 13:30:00,-81.55709735516822,
2022-12-21 15:00:00,-84.23848727123945,
2022-12-21 15:30:30,-84.23848727123945,
2022-12-21 23:59:59,-75.97106869351214,c
