date,EU_RBOT_2022_Q2,meta
2022-05-31 11:00:00,-147.69759570631322,
2022-05-31 23:59:59,-118.07536768607088,c
2022-06-01 00:00:00,-103.88545115683564,
2022-06-01 03:30:00,-127.81128005814571,
2022-06-01 04:00:00,-129.67372185158,
2022-06-01 06:00:00,-79.42077332733334,
2022-06-01 08:00:00,-86.71380830704311,
2022-06-01 10:30:00,-116.19504398869185,
2022-06-01 11:00:00,-97.54343662282417,
2022-06-01 23:59:59,-92.64213246589634,c
2022-06-02 00:00:00,-100.38064809870139,
2022-06-02 03:30:00,-40.35029204707007,
2022-06-02 04:00:00,-26.86076174810887,
2022-06-02 06:00:00,4.853748049527894,
2022-06-02 08:00:00,62.53991015263955,
2022-06-02 10:30:00,53.722094468927935,
2022-06-02 11:00:00,69.73589879971632,
2022-06-02 23:59:59,65.93165649053435,c
2022-06-03 00:00:00,116.62111259475887,
2022-06-03 03:30:00,88.64522729197188,
2022-06-03 04:00:00,83.76660973060507,
2022-06-03 06:00:00,86.98350684568959,
2022-06-03 08:00:00,42.264215337903806,
2022-06-03 10:30:00,-8.467674667934261,
2022-06-03 11:00:00,-6.650202038531461,
2022-06-03 23:59:59,0.0,a
2022-06-06 00:00:00,1.2102846761563342,
2022-06-06 03:30:00,-22.157791391117826,
2022-06-06 04:00:00,-23.45310076780015,
2022-06-06 06:00:00,-2.841930821969072,
2022-06-06 08:00:00,-11.87948386245671,
2022-06-06 10:30:00,-1.300276579810543,
2022-06-06 11:00:00,-2.840124704030586,
2022-06-06 23:59:59,8.551674246739822,c
2022-06-07 00:00:00,37.64169197129968,
2022-06-07 03:30:00,18.319151328182215,
2022-06-07 04:00:00,27.502524832391828,
2022-06-07 06:00:00,-14.747035256299114,
2022-06-07 08:00:00,13.879214584078,
2022-06-07 10:30:00,76.45602608844547,
2022-06-07 11:00:00,91.5234228965628,
2022-06-07 23:59:59,87.39192228569755,c
2022-06-08 00:00:00,98.57600400959382,
2022-06-08 03:30:00,90.79714678284154,
2022-06-08 04:00:00,99.24705705319138,
2022-06-08 06:00:00,140.81365361726557,
2022-06-08 08:00:00,143.58137080022243,
2022-06-08 10:30:00,122.79453600896159,
2022-06-08 11:00:00,120.09035359883455,
2022-06-08 23:59:59,102.39475819721292,c
2022-06-09 00:00:00,96.62800122105136,
2022-06-09 03:30:00,100.81630342033941,
2022-06-09 04:00:00,59.88967688935918,
2022-06-09 06:00:00,50.12188985378452,
2022-06-09 08:00:00,43.71917032458532,
2022-06-09 10:30:00,-7.76085403397019,
2022-06-09 11:00:00,-29.15502046757365,
2022-06-09 23:59:59,-22.56651287338036,c
2022-06-10 00:00:00,-22.29101002747757,
2022-06-10 03:30:00,-64.82859109479841,
2022-06-10 04:00:00,-25.249647495073077,
2022-06-10 06:00:00,-39.703189630608904,
2022-06-10 08:00:00,-49.616650232173924,
2022-06-10 10:30:00,-134.02833326950713,
2022-06-10 11:00:00,-132.55994138622054,
2022-06-10 23:59:59,-96.87984942764524,w
2022-06-13 00:00:00,-133.37735615347947,
2022-06-13 03:30:00,-174.0051775145862,
2022-06-13 04:00:00,-172.85564708971197,
2022-06-13 06:00:00,-179.34683950756198,
2022-06-13 08:00:00,-164.13099671959117,
2022-06-13 10:30:00,-197.80736678852827,
2022-06-13 11:00:00,-208.14787072733952,
2022-06-13 23:59:59,-190.97491649666563,c
2022-06-14 00:00:00,-205.11721634650257,
2022-06-14 03:30:00,-240.05062541076086,
2022-06-14 04:00:00,-237.77956181696982,
2022-06-14 06:00:00,-327.73707563435755,
2022-06-14 08:00:00,-313.41572529883524,
2022-06-14 10:30:00,-272.1439990473659,
2022-06-14 11:00:00,-276.3587482606222,
2022-06-14 23:59:59,-252.93447185613604,c
2022-06-15 00:00:00,-216.4549762304523,
2022-06-15 03:30:00,-245.79396149403965,
2022-06-15 04:00:00,-248.54508374847228,
2022-06-15 06:00:00,-201.93753582619547,
2022-06-15 08:00:00,-209.25289245623208,
2022-06-15 10:30:00,-169.35933426936435,
2022-06-15 11:00:00,-175.0612836774858,
2022-06-15 23:59:59,-157.06221607811676,c
2022-06-16 00:00:00,-161.51810921717606,
2022-06-16 03:30:00,-206.13401706409604,
2022-06-16 04:00:00,-186.88650710612228,
2022-06-16 06:00:00,-222.14458454183796,
2022-06-16 08:00:00,-223.31421928800683,
2022-06-16 10:30:00,-216.07393578753044,
2022-06-16 11:00:00,-220.2668287920169,
2022-06-16 23:59:59,-251.63658969413336,c
2022-06-17 00:00:00,-263.0204027292498,
2022-06-17 03:30:00,-213.90105996595685,
2022-06-17 04:00:00,-178.73807425192308,
2022-06-17 06:00:00,-189.70881243404529,
2022-06-17 08:00:00,-183.90704470150695,
2022-06-17 10:30:00,-170.66178767660494,
2022-06-17 11:00:00,-173.8195648545934,
2022-06-17 23:59:59,-195.99967170480568,e
2022-06-20 00:00:00,-143.88627951689023,
2022-06-20 03:30:00,-226.04350992679656,
2022-06-20 04:00:00,-193.79544892912008,
2022-06-20 06:00:00,-182.40052157810442,
2022-06-20 08:00:00,-191.46283668014712,
2022-06-20 10:30:00,-235.26778519951677,
2022-06-20 11:00:00,-240.5679975140015,
2022-06-20 23:59:59,-239.8174186568208,c
2022-06-21 00:00:00,-206.5469346888881,
2022-06-21 03:30:00,-231.94241540757366,
2022-06-21 04:00:00,-221.29362616492153,
2022-06-21 06:00:00,-201.56636410011106,
2022-06-21 08:00:00,-229.92778876070452,
2022-06-21 10:30:00,-261.15119145844756,
2022-06-21 11:00:00,-257.5963500303633,
2022-06-21 23:59:59,-272.1848127300009,c
2022-06-22 00:00:00,-286.71093904982035,
2022-06-22 03:30:00,-402.0785371877596,
2022-06-22 04:00:00,-455.2906293876008,
2022-06-22 06:00:00,-472.43161235549996,
2022-06-22 08:00:00,-462.9085403248523,
2022-06-22 10:30:00,-392.57245131518084,
2022-06-22 11:00:00,-389.5813197243033,
2022-06-22 23:59:59,-434.7018723187434,c
2022-06-23 00:00:00,-409.5759926994215,
2022-06-23 03:30:00,-511.36600227367626,
2022-06-23 04:00:00,-541.3945713841258,
2022-06-23 06:00:00,-525.4985878837529,
2022-06-23 08:00:00,-499.97760120853945,
2022-06-23 10:30:00,-559.1667290640603,
2022-06-23 11:00:00,-549.1171138977365,
2022-06-23 23:59:59,-551.8436272570784,c
2022-06-24 00:00:00,-543.0668112070916,
2022-06-24 03:30:00,-562.7890103445761,
2022-06-24 04:00:00,-555.1363680252471,
2022-06-24 06:00:00,-527.9722784068395,
2022-06-24 08:00:00,-552.0985736247771,
2022-06-24 10:30:00,-524.6830973586943,
2022-06-24 11:00:00,-519.336046051817,
2022-06-24 23:59:59,-540.9065808580008,w
2022-06-27 00:00:00,-515.1606932036971,
2022-06-27 03:30:00,-498.42293650710735,
2022-06-27 04:00:00,-477.31970145037985,
2022-06-27 06:00:00,-514.8189289820593,
2022-06-27 08:00:00,-504.5809460356968,
2022-06-27 10:30:00,-522.596810381403,
2022-06-27 11:00:00,-513.4838621694266,
2022-06-27 23:59:59,-510.8896275053312,c
2022-06-28 00:00:00,-497.671389731438,
2022-06-28 03:30:00,-492.2723050157556,
2022-06-28 04:00:00,-516.554634746034,
2022-06-28 06:00:00,-526.6810167823519,
2022-06-28 08:00:00,-537.3748603660538,
2022-06-28 10:30:00,-522.3295367909377,
2022-06-28 11:00:00,-530.9771013566474,
2022-06-28 23:59:59,-519.741602837843,c
2022-06-29 00:00:00,-552.3215281412613,
2022-06-29 03:30:00,-595.3754467742165,
2022-06-29 04:00:00,-601.8817069403649,
2022-06-29 06:00:00,-592.5447453067713,
2022-06-29 08:00:00,-560.3078127963336,
2022-06-29 10:30:00,-577.2542601455157,
2022-06-29 11:00:00,-579.9462901126594,
2022-06-29 23:59:59,-591.1443128614924,c
2022-06-30 00:00:00,-632.1499835160116,
2022-06-30 03:30:00,-619.0991478381488,
2022-06-30 04:00:00,-614.5082287733517,
2022-06-30 06:00:00,-623.1704962475424,
2022-06-30 08:00:00,-673.2976874296814,
2022-06-30 10:30:00,-680.665625585305,
2022-06-30 11:00:00,-666.0122601077228,
2022-06-30 23:59:59,-647.8030749802606,c
2022-07-01 00:00:00,-645.578194906006,
2022-07-01 03:30:00,-675.1138476473925,
2022-07-01 04:00:00,-612.9644687830705,
2022-07-01 06:00:00,-584.9958215110364,
2022-07-01 08:00:00,-647.0647525785198,
2022-07-01 10:30:00,-640.3096491196688,
2022-07-01 11:00:00,-635.4070918911725,
2022-07-01 23:59:59,-610.8824905094552,w
