date,FVD_2022_Apr,meta
2022-04-21 00:00:00,79.07289807638284,
2022-04-21 10:00:00,57.69252893551353,
2022-04-21 10:30:00,68.84192259016505,
2022-04-21 12:00:00,18.870794007251153,
2022-04-21 13:30:00,23.590908660449287,
2022-04-21 15:00:00,10.673176928341386,
2022-04-21 15:30:30,10.673176928341386,
2022-04-21 23:59:59,24.423250977716435,c
2022-04-22 00:00:00,-1.823490608173278,
2022-04-22 10:00:00,-19.81090568094692,
2022-04-22 10:30:00,-18.61416591127666,
2022-04-22 12:00:00,-10.37447892124551,
2022-04-22 13:30:00,-16.787635963239243,
2022-04-22 15:00:00,-19.502701592077607,
2022-04-22 15:30:30,-19.502701592077607,s
2022-04-22 23:59:59,-11.199835940734847,w
2022-04-25 00:00:00,-22.78897026212532,
2022-04-25 10:00:00,-29.026397012870554,
2022-04-25 10:30:00,-16.66057887510105,
2022-04-25 12:00:00,-21.805634050288802,
2022-04-25 13:30:00,-14.602554707078136,
2022-04-25 15:00:00,-8.946802211437104,
2022-04-25 15:30:30,-8.946802211437104,
2022-04-25 23:59:59,0.0,a
2022-04-26 00:00:00,-16.59476580385759,
2022-04-26 10:00:00,-14.798230496406555,
2022-04-26 10:30:00,-17.65138863081576,
2022-04-26 12:00:00,-44.045290192226375,
2022-04-26 13:30:00,-34.33099842091386,
2022-04-26 15:00:00,-21.316925135085516,
2022-04-26 15:30:30,-21.316925135085516,
2022-04-26 23:59:59,-43.89628054537146,c
2022-04-27 00:00:00,-63.350696398673584,
2022-04-27 10:00:00,-44.92618535583449,
2022-04-27 10:30:00,-67.6176218879508,
2022-04-27 12:00:00,-65.6088983261318,
2022-04-27 13:30:00,-58.201377833090696,
2022-04-27 15:00:00,-62.43334051096456,
2022-04-27 15:30:30,-62.43334051096456,
2022-04-27 23:59:59,-61.819728142863305,e
2022-04-28 00:00:00,-84.31544085468164,
2022-04-28 10:00:00,-53.18168437690523,
2022-04-28 10:30:00,-61.70995052680481,
2022-04-28 12:00:00,-36.691673388955294,
2022-04-28 13:30:00,-17.436115194584406,
2022-04-28 15:00:00,-13.55859540025738,
2022-04-28 15:30:30,-13.55859540025738,
2022-04-28 23:59:59,-21.94307077551934,c
2022-04-29 00:00:00,-2.446640177714839,
2022-04-29 10:00:00,28.946302798414038,
2022-04-29 10:30:00,9.99348067607749,
2022-04-29 12:00:00,11.401137201478262,
2022-04-29 13:30:00,-2.0508689205999286,
2022-04-29 15:00:00,-19.460446338727987,
2022-04-29 15:30:30,-19.460446338727987,
2022-04-29 23:59:59,-7.60005748706876,w
2022-05-02 00:00:00,-23.502842204084605,
2022-05-02 10:00:00,20.09937298087405,
2022-05-02 10:30:00,12.754069156368525,
2022-05-02 12:00:00,23.435645948800612,
2022-05-02 13:30:00,10.353984023844845,
2022-05-02 15:00:00,18.191750128682337,
2022-05-02 15:30:30,18.191750128682337,
2022-05-02 23:59:59,38.64993058753886,c
2022-05-03 00:00:00,4.978965624515108,
2022-05-03 10:00:00,11.341907031964832,
2022-05-03 10:30:00,7.328779526599298,
2022-05-03 12:00:00,11.90996190870558,
2022-05-03 13:30:00,24.06823480924042,
2022-05-03 15:00:00,26.280950611057147,
2022-05-03 15:30:30,26.280950611057147,
2022-05-03 23:59:59,31.832061936629696,c
2022-05-04 00:00:00,19.38156425573089,
2022-05-04 10:00:00,15.583584824987893,
2022-05-04 10:30:00,2.4606740620876626,
2022-05-04 12:00:00,3.7576411235911227,
2022-05-04 13:30:00,15.850470753266906,
2022-05-04 15:00:00,47.437476567048364,
2022-05-04 15:30:30,47.437476567048364,
2022-05-04 23:59:59,51.604137868984886,c
2022-05-05 00:00:00,27.940744853173523,
2022-05-05 10:00:00,3.5716777821949655,
2022-05-05 10:30:00,-9.29011888284096,
2022-05-05 12:00:00,-17.250252822026578,
2022-05-05 13:30:00,-9.324367207719934,
2022-05-05 15:00:00,-14.616465218071285,
2022-05-05 15:30:30,-14.616465218071285,
2022-05-05 23:59:59,-14.520076478240851,c
2022-05-06 00:00:00,6.204706452070028,
2022-05-06 10:00:00,-28.827255171911823,
2022-05-06 10:30:00,-17.452449534461152,
2022-05-06 12:00:00,-20.7969659641889,
2022-05-06 13:30:00,-15.519572567190126,
2022-05-06 15:00:00,-35.912967226610554,
2022-05-06 15:30:30,-35.912967226610554,
2022-05-06 23:59:59,-39.87319411261934,w
2022-05-09 00:00:00,-61.1168259464686,
2022-05-09 10:00:00,-52.56936790041666,
2022-05-09 10:30:00,-67.64714441072135,
2022-05-09 12:00:00,-66.71681538695957,
2022-05-09 13:30:00,-77.93986743094624,
2022-05-09 15:00:00,-72.31252158089627,
2022-05-09 15:30:30,-72.31252158089627,
2022-05-09 23:59:59,-69.83226644776606,c
2022-05-10 00:00:00,-30.401927314398996,
2022-05-10 10:00:00,-79.16095022284202,
2022-05-10 10:30:00,-73.08271076865731,
2022-05-10 12:00:00,-72.06984764673436,
2022-05-10 13:30:00,-58.110970452857245,
2022-05-10 15:00:00,-40.67723181552279,
2022-05-10 15:30:30,-40.67723181552279,u
2022-05-10 23:59:59,-56.50812686189461,c
2022-05-11 00:00:00,-68.72062852721963,
2022-05-11 10:00:00,-52.13131126129035,
2022-05-11 10:30:00,-48.18381082539377,
2022-05-11 12:00:00,-63.9860154533449,
2022-05-11 13:30:00,-86.63835771259355,
2022-05-11 15:00:00,-78.1819490834515,
2022-05-11 15:30:30,-78.1819490834515,
2022-05-11 23:59:59,-79.14127543863574,c
