date,FBT_2023_Q1,meta
2023-01-20 13:30:00,78.74292035339622,
2023-01-20 15:00:00,18.518244691891432,
2023-01-20 15:30:30,18.518244691891432,
2023-01-20 23:59:59,52.37073393488293,e
2023-01-23 00:00:00,52.131115343092084,
2023-01-23 10:00:00,12.563365962317121,
2023-01-23 10:30:00,22.956449811116464,
2023-01-23 12:00:00,44.02158877941097,
2023-01-23 13:30:00,50.02223109547099,
2023-01-23 15:00:00,70.09505153343437,
2023-01-23 15:30:30,70.09505153343437,
2023-01-23 23:59:59,80.06846807088905,c
2023-01-24 00:00:00,122.01900223358868,
2023-01-24 10:00:00,105.98243182040045,
2023-01-24 10:30:00,147.51217141060158,
2023-01-24 12:00:00,152.82284620470713,
2023-01-24 13:30:00,181.51120184025245,
2023-01-24 15:00:00,192.1496380375157,
2023-01-24 15:30:30,192.1496380375157,
2023-01-24 23:59:59,213.09475346902175,c
2023-01-25 00:00:00,237.93302231111116,
2023-01-25 10:00:00,280.0690972605681,
2023-01-25 10:30:00,268.5586262786381,
2023-01-25 12:00:00,235.2215081980771,
2023-01-25 13:30:00,256.0468435189054,
2023-01-25 15:00:00,249.50069751857941,
2023-01-25 15:30:30,249.50069751857941,
2023-01-25 23:59:59,229.91918059445945,c
2023-01-26 00:00:00,202.04251239450593,
2023-01-26 10:00:00,244.95731953493444,
2023-01-26 10:30:00,260.8987866710305,
2023-01-26 12:00:00,245.65351102131777,
2023-01-26 13:30:00,239.75820109225137,
2023-01-26 15:00:00,212.95005018538663,
2023-01-26 15:30:30,212.95005018538663,
2023-01-26 23:59:59,226.09179473817338,c
2023-01-27 00:00:00,267.61540455906743,
2023-01-27 10:00:00,230.32818108679405,
2023-01-27 10:30:00,215.95945625485328,
2023-01-27 12:00:00,225.45179580001442,
2023-01-27 13:30:00,183.83270751253505,
2023-01-27 15:00:00,185.3317178853053,
2023-01-27 15:30:30,185.3317178853053,
2023-01-27 23:59:59,161.51026067186683,w
2023-01-30 00:00:00,203.60742091446474,
2023-01-30 10:00:00,211.76264127970646,
2023-01-30 10:30:00,214.82786359054998,
2023-01-30 12:00:00,226.45383410238813,
2023-01-30 13:30:00,185.4751522976893,
2023-01-30 15:00:00,191.64414378354462,
2023-01-30 15:30:30,191.64414378354462,
2023-01-30 23:59:59,204.0101432868429,c
2023-01-31 00:00:00,235.0780430217683,
2023-01-31 10:00:00,268.3829423476295,
2023-01-31 10:30:00,265.69466492991313,
2023-01-31 12:00:00,277.98416127444466,
2023-01-31 13:30:00,264.1793099428831,
2023-01-31 15:00:00,258.46388753473974,
2023-01-31 15:30:30,258.46388753473974,
2023-01-31 23:59:59,249.60973302369072,c
2023-02-01 00:00:00,202.00311331583688,
2023-02-01 10:00:00,218.3769200754816,
2023-02-01 10:30:00,238.38760085964006,
2023-02-01 12:00:00,224.08146710963874,
2023-02-01 13:30:00,238.7084615611934,
2023-02-01 15:00:00,208.7008532973682,
2023-02-01 15:30:30,208.7008532973682,
2023-02-01 23:59:59,197.18918667528828,c
2023-02-02 00:00:00,91.9346144563703,
2023-02-02 10:00:00,73.13136348306995,
2023-02-02 10:30:00,70.61830129088557,
2023-02-02 12:00:00,50.71886454664182,
2023-02-02 13:30:00,51.88262350051418,
2023-02-02 15:00:00,118.10970485311566,
2023-02-02 15:30:30,118.10970485311566,
2023-02-02 23:59:59,111.13894997006412,c
2023-02-03 00:00:00,188.5841484164969,
2023-02-03 10:00:00,168.78327651456374,
2023-02-03 10:30:00,147.38369025770922,
2023-02-03 12:00:00,145.32971411702394,
2023-02-03 13:30:00,165.31356548059608,
2023-02-03 15:00:00,187.46055916406797,
2023-02-03 15:30:30,187.46055916406797,
2023-02-03 23:59:59,187.52936877808528,w
