date,ICLN_2023_Q1,meta
2022-12-23 10:30:00,62.11819400244667,
2022-12-23 12:00:00,65.30034831310263,
2022-12-23 13:30:00,37.22902862245769,
2022-12-23 15:00:00,61.51961404973781,
2022-12-23 15:30:30,61.51961404973781,
2022-12-23 23:59:59,42.54283729223812,w
2022-12-26 00:00:00,42.54283729223812,
2022-12-26 10:00:00,42.54283729223812,
2022-12-26 10:30:00,42.54283729223812,
2022-12-26 12:00:00,42.54283729223812,
2022-12-26 13:30:00,42.54283729223812,
2022-12-26 15:00:00,42.54283729223812,
2022-12-26 15:30:30,42.54283729223812,
2022-12-26 23:59:59,42.54283729223812,c
2022-12-27 00:00:00,6.225226498413349,
2022-12-27 10:00:00,-67.9623137483984,
2022-12-27 10:30:00,-98.22975876715759,
2022-12-27 12:00:00,-118.30715720301805,
2022-12-27 13:30:00,-113.71816044068169,
2022-12-27 15:00:00,-132.7946047095686,
2022-12-27 15:30:30,-132.7946047095686,
2022-12-27 23:59:59,-164.44338239185208,c
2022-12-28 00:00:00,-174.59425186122758,
2022-12-28 10:00:00,-196.73052505792248,
2022-12-28 10:30:00,-287.5961042783815,
2022-12-28 12:00:00,-260.2981497911205,
2022-12-28 13:30:00,-240.60757629218733,
2022-12-28 15:00:00,-250.6536854497583,
2022-12-28 15:30:30,-250.6536854497583,
2022-12-28 23:59:59,-250.57689415986442,c
2022-12-29 00:00:00,-208.32371065419738,
2022-12-29 10:00:00,-243.3836251807652,
2022-12-29 10:30:00,-209.64110150036822,
2022-12-29 12:00:00,-169.67840987492514,
2022-12-29 13:30:00,-199.90956233649194,
2022-12-29 15:00:00,-201.00520245345456,
2022-12-29 15:30:30,-201.00520245345456,
2022-12-29 23:59:59,-199.96968639650663,c
2022-12-30 00:00:00,-252.73850389752465,
2022-12-30 10:00:00,-238.27406022355535,
2022-12-30 10:30:00,-217.30295169487658,
2022-12-30 12:00:00,-206.32113033080918,
2022-12-30 13:30:00,-226.5779734453738,
2022-12-30 15:00:00,-216.04105073044116,
2022-12-30 15:30:30,-216.04105073044116,
2022-12-30 23:59:59,-179.33990915954314,w
2023-01-02 00:00:00,-179.33990915954314,
2023-01-02 10:00:00,-179.33990915954314,
2023-01-02 10:30:00,-179.33990915954314,
2023-01-02 12:00:00,-179.33990915954314,
2023-01-02 13:30:00,-179.33990915954314,
2023-01-02 15:00:00,-179.33990915954314,
2023-01-02 15:30:30,-179.33990915954314,
2023-01-02 23:59:59,-179.33990915954314,c
2023-01-03 00:00:00,-110.25099560659669,
2023-01-03 10:00:00,-182.79158656755317,
2023-01-03 10:30:00,-212.75937261892273,
2023-01-03 12:00:00,-249.00813618730126,
2023-01-03 13:30:00,-214.72238641692684,
2023-01-03 15:00:00,-252.60553896428928,
2023-01-03 15:30:30,-252.60553896428928,
2023-01-03 23:59:59,-251.91973860389703,c
2023-01-04 00:00:00,-239.52033883648915,
2023-01-04 10:00:00,-224.38192253364514,
2023-01-04 10:30:00,-245.8905971863319,
2023-01-04 12:00:00,-201.17213685089564,
2023-01-04 13:30:00,-215.8928134106352,
2023-01-04 15:00:00,-212.46480639545848,
2023-01-04 15:30:30,-212.46480639545848,
2023-01-04 23:59:59,-214.47392724355245,c
2023-01-05 00:00:00,-230.77916065577415,
2023-01-05 10:00:00,-278.8404341654002,
2023-01-05 10:30:00,-235.85181753557004,
2023-01-05 12:00:00,-273.6552809446782,
2023-01-05 13:30:00,-296.3451431295541,
2023-01-05 15:00:00,-300.72724249091766,
2023-01-05 15:30:30,-300.72724249091766,
2023-01-05 23:59:59,-322.7787644670009,c
2023-01-06 00:00:00,-316.5770386027466,
2023-01-06 10:00:00,-415.6860871910035,
2023-01-06 10:30:00,-398.2760984096715,
2023-01-06 12:00:00,-370.43895286014686,
2023-01-06 13:30:00,-391.8489266710485,
2023-01-06 15:00:00,-347.70206294592776,
2023-01-06 15:30:30,-347.70206294592776,
2023-01-06 23:59:59,-366.9544255342091,w
2023-01-09 00:00:00,-326.76508388779484,
2023-01-09 10:00:00,-264.12037069341864,
2023-01-09 10:30:00,-302.89572631047986,
2023-01-09 12:00:00,-298.3397758041958,
2023-01-09 13:30:00,-318.2805809591125,
2023-01-09 15:00:00,-345.8173957245681,
2023-01-09 15:30:30,-345.8173957245681,
2023-01-09 23:59:59,-382.2405397976336,c
2023-01-10 00:00:00,-392.6457221904259,
2023-01-10 10:00:00,-366.8284109969841,
2023-01-10 10:30:00,-386.3722552134129,
2023-01-10 12:00:00,-350.3504233751837,
2023-01-10 13:30:00,-329.53809197174223,
2023-01-10 15:00:00,-312.1499892013378,
2023-01-10 15:30:30,-312.1499892013378,
2023-01-10 23:59:59,-310.4664139615006,c
2023-01-11 00:00:00,-301.79530981345874,
2023-01-11 10:00:00,-247.09583835802937,
2023-01-11 10:30:00,-160.14035403709795,
2023-01-11 12:00:00,-173.02278948343542,
2023-01-11 13:30:00,-184.33636112006184,
2023-01-11 15:00:00,-182.301491098018,
2023-01-11 15:30:30,-182.301491098018,
2023-01-11 23:59:59,-167.05984343254954,c
2023-01-12 00:00:00,-149.6155182981563,
2023-01-12 10:00:00,-190.79167219262922,
2023-01-12 10:30:00,-125.49444850520672,
2023-01-12 12:00:00,-123.6455631074441,
2023-01-12 13:30:00,-135.6639770341078,
2023-01-12 15:00:00,-95.13165094407032,
2023-01-12 15:30:30,-95.13165094407032,
2023-01-12 23:59:59,-65.26107414783178,c
2023-01-13 00:00:00,-102.88789964222633,
2023-01-13 10:00:00,-62.011606409799924,
2023-01-13 10:30:00,41.61389257041469,
2023-01-13 12:00:00,-38.732942932985225,
2023-01-13 13:30:00,1.1999732490137376,
2023-01-13 15:00:00,-17.18860243228437,
2023-01-13 15:30:30,-17.18860243228437,
2023-01-13 23:59:59,0.0,a
2023-01-16 00:00:00,-1.5354000718887164,
2023-01-16 10:00:00,5.080240610139072,
2023-01-16 10:30:00,6.304553899815119,
2023-01-16 12:00:00,5.723320205099299,
2023-01-16 13:30:00,5.794587403382138,
2023-01-16 15:00:00,4.706400971200765,
2023-01-16 15:30:30,4.706400971200765,
2023-01-16 23:59:59,5.787476634903896,c
2023-01-17 00:00:00,32.638882075578294,
2023-01-17 10:00:00,88.324532317886,
2023-01-17 10:30:00,105.27791342588057,
2023-01-17 12:00:00,98.21933294059659,
2023-01-17 13:30:00,85.04698717345468,
2023-01-17 15:00:00,69.60568177880054,
2023-01-17 15:30:30,69.60568177880054,
2023-01-17 23:59:59,48.42714579322728,c
2023-01-18 00:00:00,99.82415534163738,
2023-01-18 10:00:00,133.86961605272631,
2023-01-18 10:30:00,120.99402874831026,
2023-01-18 12:00:00,47.66272620085647,
2023-01-18 13:30:00,47.56067193545255,
2023-01-18 15:00:00,65.10356223481813,
2023-01-18 15:30:30,65.10356223481813,
2023-01-18 23:59:59,82.80433802176503,c
2023-01-19 00:00:00,71.17542951650034,
2023-01-19 10:00:00,-4.085909932942059,
2023-01-19 10:30:00,-90.32683913271535,
2023-01-19 12:00:00,-156.16429749606755,
2023-01-19 13:30:00,-159.56673860817682,
2023-01-19 15:00:00,-153.82549079146952,
2023-01-19 15:30:30,-153.82549079146952,
2023-01-19 23:59:59,-182.89114422079024,c
2023-01-20 00:00:00,-154.67312954546264,
2023-01-20 10:00:00,-141.26808588568747,
2023-01-20 10:30:00,-182.39693351367487,
2023-01-20 12:00:00,-155.8883720702495,
2023-01-20 13:30:00,-199.2615925374073,
2023-01-20 15:00:00,-206.47573217071863,
2023-01-20 15:30:30,-206.47573217071863,
2023-01-20 23:59:59,-162.31165700442898,e
2023-01-23 00:00:00,-142.74038826980882,
2023-01-23 10:00:00,-116.2117904263448,
2023-01-23 10:30:00,-58.708483068904115,
2023-01-23 12:00:00,-43.613871457349205,
2023-01-23 13:30:00,-6.709147409797197,
2023-01-23 15:00:00,-25.614064947067845,
2023-01-23 15:30:30,-25.614064947067845,
2023-01-23 23:59:59,-18.331948590497404,c
2023-01-24 00:00:00,-56.46162879555504,
2023-01-24 10:00:00,-47.195423239771344,
2023-01-24 10:30:00,-45.12385096758112,
2023-01-24 12:00:00,-22.263348733462863,
2023-01-24 13:30:00,-83.04358715003764,
2023-01-24 15:00:00,-57.76930885577485,
2023-01-24 15:30:30,-57.76930885577485,
2023-01-24 23:59:59,-72.59358237407332,c
2023-01-25 00:00:00,-193.8458819187167,
2023-01-25 10:00:00,-268.0357101567629,
2023-01-25 10:30:00,-266.9149489498741,
2023-01-25 12:00:00,-201.46341600116602,
2023-01-25 13:30:00,-168.3118444544382,
2023-01-25 15:00:00,-192.58623450547998,
2023-01-25 15:30:30,-192.58623450547998,
2023-01-25 23:59:59,-178.88028962048884,c
2023-01-26 00:00:00,-109.56776626117971,
2023-01-26 10:00:00,-253.04993093256257,
2023-01-26 10:30:00,-236.65219014677882,
2023-01-26 12:00:00,-268.8457361846988,
2023-01-26 13:30:00,-243.34836393199407,
2023-01-26 15:00:00,-244.05707248433282,
2023-01-26 15:30:30,-244.05707248433282,
2023-01-26 23:59:59,-239.8397850018066,c
2023-01-27 00:00:00,-240.5684986406818,
2023-01-27 10:00:00,-191.46914804104858,
2023-01-27 10:30:00,-204.471648904861,
2023-01-27 12:00:00,-200.9749130923392,
2023-01-27 13:30:00,-130.08366553208202,
2023-01-27 15:00:00,-140.94549504786437,
2023-01-27 15:30:30,-140.94549504786437,
2023-01-27 23:59:59,-151.18435257702117,w
2023-01-30 00:00:00,-198.39578759088977,
2023-01-30 10:00:00,-201.93505056204572,
2023-01-30 10:30:00,-179.73517365852877,
2023-01-30 12:00:00,-183.58875656380224,
2023-01-30 13:30:00,-191.69233515103747,
2023-01-30 15:00:00,-207.3528124402476,
2023-01-30 15:30:30,-207.3528124402476,
2023-01-30 23:59:59,-213.71672458683906,c
2023-01-31 00:00:00,-201.30225312514062,
2023-01-31 10:00:00,-183.58020384373253,
2023-01-31 10:30:00,-145.95678530630016,
2023-01-31 12:00:00,-122.82347980419013,
2023-01-31 13:30:00,-99.70969692526205,
2023-01-31 15:00:00,-72.9231225970941,
2023-01-31 15:30:30,-72.9231225970941,
2023-01-31 23:59:59,-75.06184459759288,c
2023-02-01 00:00:00,-72.5470235495934,
2023-02-01 10:00:00,-44.062214310233685,
2023-02-01 10:30:00,-66.41164123708677,
2023-02-01 12:00:00,-115.86239728872397,
2023-02-01 13:30:00,-92.28102332725484,
2023-02-01 15:00:00,-33.071544698002526,
2023-02-01 15:30:30,-33.071544698002526,
2023-02-01 23:59:59,-8.261419747928812,c
2023-02-02 00:00:00,54.910263639641926,
2023-02-02 10:00:00,1.3375774956914483,
2023-02-02 10:30:00,-13.196169281805624,
2023-02-02 12:00:00,-15.197386451766079,
2023-02-02 13:30:00,4.861099049829363,
2023-02-02 15:00:00,-86.57097715201962,
2023-02-02 15:30:30,-86.57097715201962,
2023-02-02 23:59:59,-48.05438458519848,c
2023-02-03 00:00:00,-99.49000052939004,
2023-02-03 10:00:00,-39.63283629253283,
2023-02-03 10:30:00,-37.88482350379559,
2023-02-03 12:00:00,-48.243900399702625,
2023-02-03 13:30:00,-74.68434596684688,
2023-02-03 15:00:00,-85.18080814199493,
2023-02-03 15:30:30,-85.18080814199493,
2023-02-03 23:59:59,-82.97991386493891,w
2023-02-06 00:00:00,-103.94888838901284,
2023-02-06 10:00:00,-66.67424856005323,
2023-02-06 10:30:00,-67.30636580128157,
2023-02-06 12:00:00,-59.53976983079065,
2023-02-06 13:30:00,-75.50353245479346,
2023-02-06 15:00:00,-97.63879811431116,
2023-02-06 15:30:30,-97.63879811431116,
2023-02-06 23:59:59,-83.36081511746033,c
2023-02-07 00:00:00,-64.61931265707176,
2023-02-07 10:00:00,-104.82181140931652,
2023-02-07 10:30:00,-141.27332282875977,
2023-02-07 12:00:00,-121.48638893742236,
2023-02-07 13:30:00,-119.34212171466288,
2023-02-07 15:00:00,-94.01274825676478,
2023-02-07 15:30:30,-94.01274825676478,
2023-02-07 23:59:59,-62.60494621064754,c
2023-02-08 00:00:00,53.97813038498293,
2023-02-08 10:00:00,-24.82371064893846,
2023-02-08 10:30:00,-24.568110787399974,
2023-02-08 12:00:00,-58.14560411997877,
2023-02-08 13:30:00,-82.81363160170395,
2023-02-08 15:00:00,-83.36376553262812,
2023-02-08 15:30:30,-83.36376553262812,
2023-02-08 23:59:59,-105.32439300177703,c
2023-02-09 00:00:00,-74.9607018846225,
2023-02-09 10:00:00,-122.84350816774509,
2023-02-09 10:30:00,-194.5183669238079,
2023-02-09 12:00:00,-242.72802655557348,
2023-02-09 13:30:00,-210.45119610215693,
2023-02-09 15:00:00,-231.23241748583132,
2023-02-09 15:30:30,-231.23241748583132,
2023-02-09 23:59:59,-243.13508668281656,c
2023-02-10 00:00:00,-221.3170816685074,
2023-02-10 10:00:00,-269.99364116505035,
2023-02-10 10:30:00,-200.6604904461367,
2023-02-10 12:00:00,-213.91342680001708,
2023-02-10 13:30:00,-201.07697750022476,
2023-02-10 15:00:00,-228.25742158418484,
2023-02-10 15:30:30,-228.25742158418484,
2023-02-10 23:59:59,-223.6000672578275,w
