date,EU_MSCI_DM_MIG_2022_Q3,meta
2022-08-05 06:00:00,22.999151773381982,
2022-08-05 08:00:00,11.791942342753828,
2022-08-05 10:30:00,-3.906105452733186,
2022-08-05 11:00:00,-11.625698192139907,
2022-08-05 23:59:59,-19.758006850900983,w
2022-08-08 00:00:00,-29.18141172799028,
2022-08-08 03:30:00,28.985904365905185,
2022-08-08 04:00:00,18.019242877771035,
2022-08-08 06:00:00,21.542689922395994,
2022-08-08 08:00:00,47.58248129382423,
2022-08-08 10:30:00,27.014478351063303,
2022-08-08 11:00:00,14.58672758972341,
2022-08-08 23:59:59,10.12795552560965,c
2022-08-09 00:00:00,6.617477720965667,
2022-08-09 03:30:00,15.13610233818224,
2022-08-09 04:00:00,-16.010346809575594,
2022-08-09 06:00:00,-60.11267354815368,
2022-08-09 08:00:00,-40.81723910854589,
2022-08-09 10:30:00,-68.72109070779766,
2022-08-09 11:00:00,-55.97804713074083,
2022-08-09 23:59:59,-54.08859094178945,c
2022-08-10 00:00:00,-42.817298224089654,
2022-08-10 03:30:00,-70.24340664140323,
2022-08-10 04:00:00,-58.51334019093906,
2022-08-10 06:00:00,-7.147990926059151,
2022-08-10 08:00:00,-11.277721457176767,
2022-08-10 10:30:00,16.23130936404914,
2022-08-10 11:00:00,5.946625117972758,
2022-08-10 23:59:59,10.547041414995306,c
2022-08-11 00:00:00,27.90072287624355,
2022-08-11 03:30:00,-13.763830861857741,
2022-08-11 04:00:00,-12.969038050475433,
2022-08-11 06:00:00,-7.23538389808823,
2022-08-11 08:00:00,-17.94269449708645,
2022-08-11 10:30:00,23.63972647917376,
2022-08-11 11:00:00,11.913186993316344,
2022-08-11 23:59:59,0.0,a
2022-08-12 00:00:00,62.79320027543042,
2022-08-12 03:30:00,17.82827970330129,
2022-08-12 04:00:00,20.361218913482276,
2022-08-12 06:00:00,-33.19490761937129,
2022-08-12 08:00:00,-40.716559016215,
2022-08-12 10:30:00,-73.84478209933536,
2022-08-12 11:00:00,-58.93955931856624,
2022-08-12 23:59:59,-84.39852346664179,w
2022-08-15 00:00:00,-95.47533085170369,
2022-08-15 03:30:00,-22.95184596287902,
2022-08-15 04:00:00,-12.727000707009097,
2022-08-15 06:00:00,14.348096224299297,
2022-08-15 08:00:00,-11.964110330909762,
2022-08-15 10:30:00,-33.32532120911992,
2022-08-15 11:00:00,-35.107183614502674,
2022-08-15 23:59:59,-29.482725710123077,c
2022-08-16 00:00:00,-9.581804580720473,
2022-08-16 03:30:00,-36.52054559682347,
2022-08-16 04:00:00,-58.779026820871195,
2022-08-16 06:00:00,-57.271353668295546,
2022-08-16 08:00:00,-42.688728715000366,
2022-08-16 10:30:00,-32.97079839916546,
2022-08-16 11:00:00,-35.39282000845844,
2022-08-16 23:59:59,-41.039090033609114,c
0,-41.039090033609114,
0,-41.039090033609114,
0,-41.039090033609114,
0,-41.039090033609114,
0,-41.039090033609114,
0,-41.039090033609114,
0,-41.039090033609114,
0,-41.039090033609114,
0,-41.039090033609114,
0,-41.039090033609114,
0,-41.039090033609114,
0,-41.039090033609114,
0,-41.039090033609114,
0,-41.039090033609114,
0,-41.039090033609114,
0,-41.039090033609114,
2022-08-17 00:00:00,-40.71364768211424,
2022-08-17 03:30:00,21.58627627840417,
2022-08-17 04:00:00,-16.992541032069653,
2022-08-17 06:00:00,-11.048271444593524,
2022-08-17 08:00:00,-26.265992762862993,
2022-08-17 10:30:00,-23.051894555628564,
2022-08-17 11:00:00,-13.156229071766347,
2022-08-17 23:59:59,-20.905099091764328,c
2022-08-18 00:00:00,-30.118714654592168,
2022-08-18 03:30:00,-6.562076396774842,
2022-08-18 04:00:00,-18.994792093620276,
2022-08-18 06:00:00,5.697280864236632,
2022-08-18 08:00:00,7.661743562578863,
2022-08-18 10:30:00,-9.820891722517786,
2022-08-18 11:00:00,-6.433463260284611,
2022-08-18 23:59:59,-18.68320932633867,c
2022-08-19 00:00:00,4.307128436132075,
2022-08-19 03:30:00,-3.2894120198651535,
2022-08-19 04:00:00,-20.344226903441267,
2022-08-19 06:00:00,-5.922918909531859,
2022-08-19 08:00:00,-17.36563425955785,
2022-08-19 10:30:00,-3.347517609368083,
2022-08-19 11:00:00,14.18167501613459,
2022-08-19 23:59:59,-15.50505736951095,w
2022-08-22 00:00:00,4.683647854539117,
2022-08-22 03:30:00,7.3599275354027895,
2022-08-22 04:00:00,-11.355057503354601,
2022-08-22 06:00:00,-8.182827413521977,
2022-08-22 08:00:00,-41.137987297159384,
2022-08-22 10:30:00,1.8699053012517197,
2022-08-22 11:00:00,-1.6111228355832736,
2022-08-22 23:59:59,-10.890123060166843,c
2022-08-23 00:00:00,3.688243277149695,
2022-08-23 03:30:00,7.795079435597017,
2022-08-23 04:00:00,-4.148851844827163,
2022-08-23 06:00:00,-50.789929730895665,
2022-08-23 08:00:00,-84.33185893703592,
2022-08-23 10:30:00,-58.365693144017655,
2022-08-23 11:00:00,-60.518035607248976,
2022-08-23 23:59:59,-77.81299724398468,c
2022-08-24 00:00:00,-74.46721300491629,
2022-08-24 03:30:00,-52.65977987571193,
2022-08-24 04:00:00,-25.500111246152414,
2022-08-24 06:00:00,-36.650072805696595,
2022-08-24 08:00:00,-46.99197449043652,
2022-08-24 10:30:00,-42.11752112497743,
2022-08-24 11:00:00,-45.9541145403615,
2022-08-24 23:59:59,-41.55295978396373,c
2022-08-25 00:00:00,-64.60766960416504,
2022-08-25 03:30:00,-27.224955863477135,
2022-08-25 04:00:00,-41.38970914361926,
2022-08-25 06:00:00,-117.60052467334879,
2022-08-25 08:00:00,-31.87983707794308,
2022-08-25 10:30:00,-38.164649562006616,
2022-08-25 11:00:00,-46.09503866084333,
2022-08-25 23:59:59,-48.82579294534082,c
2022-08-26 00:00:00,-68.59439367358652,
2022-08-26 03:30:00,-101.61830988731981,
2022-08-26 04:00:00,-142.77814669249074,
2022-08-26 06:00:00,-124.41602105779828,
2022-08-26 08:00:00,-130.15223734757217,
2022-08-26 10:30:00,-143.54380871434546,
2022-08-26 11:00:00,-109.48029300613177,
2022-08-26 23:59:59,-132.85321251755784,w
2022-08-29 00:00:00,-128.5077653701244,
2022-08-29 03:30:00,-126.86027800661032,
2022-08-29 04:00:00,-146.15987319031194,
2022-08-29 06:00:00,-179.4083741677092,
2022-08-29 08:00:00,-163.86436521703462,
2022-08-29 10:30:00,-188.2197282742731,
2022-08-29 11:00:00,-190.3102797186918,
2022-08-29 23:59:59,-194.07269508983052,c
2022-08-30 00:00:00,-177.38941980761462,
2022-08-30 03:30:00,-170.6130641546805,
2022-08-30 04:00:00,-144.8058307236755,
2022-08-30 06:00:00,-159.7868839904653,
2022-08-30 08:00:00,-148.25089022676445,
2022-08-30 10:30:00,-244.0435372319589,
2022-08-30 11:00:00,-240.81625293337686,
2022-08-30 23:59:59,-245.48254753434202,c
2022-08-31 00:00:00,-157.6269227125095,
2022-08-31 03:30:00,-226.25000868542242,
2022-08-31 04:00:00,-273.8571300047985,
2022-08-31 06:00:00,-175.2618293569114,
2022-08-31 08:00:00,-210.9616532322359,
2022-08-31 10:30:00,-243.17121862428536,
2022-08-31 11:00:00,-253.45604676371408,
2022-08-31 23:59:59,-237.51979038196782,e
2022-09-01 00:00:00,-220.31516370581096,
2022-09-01 03:30:00,-160.73099993924342,
2022-09-01 04:00:00,-122.72882506404528,
2022-09-01 06:00:00,-80.1315640858437,
2022-09-01 08:00:00,-72.75861747049964,
2022-09-01 10:30:00,-109.807170422416,
2022-09-01 11:00:00,-92.5230343133477,
2022-09-01 23:59:59,-99.62405076591142,c
2022-09-02 00:00:00,-106.14613779707565,
2022-09-02 03:30:00,-105.78555649141401,
2022-09-02 04:00:00,-94.68408870357177,
2022-09-02 06:00:00,-114.20204161640004,
2022-09-02 08:00:00,-113.96152524989361,
2022-09-02 10:30:00,-177.73431666115562,
2022-09-02 11:00:00,-181.62274782318826,
2022-09-02 23:59:59,-175.71842683400376,w
2022-09-05 00:00:00,-181.93627455001234,
2022-09-05 03:30:00,-171.07962075105422,
2022-09-05 04:00:00,-177.3674175739966,
2022-09-05 06:00:00,-173.79570637602745,
2022-09-05 08:00:00,-199.21947005512123,
2022-09-05 10:30:00,-222.1065104196186,
2022-09-05 11:00:00,-226.0036314157565,
2022-09-05 23:59:59,-222.96899384697957,c
2022-09-06 00:00:00,-264.3730391732421,
2022-09-06 03:30:00,-194.65685994609242,
2022-09-06 04:00:00,-213.99763193579895,
2022-09-06 06:00:00,-182.09113322763596,
2022-09-06 08:00:00,-181.9185639340419,
2022-09-06 10:30:00,-172.44895318971896,
2022-09-06 11:00:00,-155.78557670565806,
2022-09-06 23:59:59,-165.58019803147448,c
2022-09-07 00:00:00,-153.51449438778178,
2022-09-07 03:30:00,-210.57199630249164,
2022-09-07 04:00:00,-169.63875471586624,
2022-09-07 06:00:00,-162.7144269795649,
2022-09-07 08:00:00,-159.23803192855866,
2022-09-07 10:30:00,-110.65270060513012,
2022-09-07 11:00:00,-117.61369981044447,
2022-09-07 23:59:59,-110.82406711252872,c
2022-09-08 00:00:00,-91.57228354079598,
2022-09-08 03:30:00,-92.89814643469379,
2022-09-08 04:00:00,-79.24607118441043,
2022-09-08 06:00:00,-97.09692518597433,
2022-09-08 08:00:00,-97.63467990899858,
2022-09-08 10:30:00,-61.97099961366882,
2022-09-08 11:00:00,-62.20989352505967,
2022-09-08 23:59:59,-80.11498716301514,c
2022-09-09 00:00:00,-82.43449690583861,
2022-09-09 03:30:00,-92.2970045544389,
2022-09-09 04:00:00,-82.29423438084962,
2022-09-09 06:00:00,-85.03944444576689,
2022-09-09 08:00:00,-76.59313490634725,
2022-09-09 10:30:00,-89.06553145693522,
2022-09-09 11:00:00,-96.681930981699,
2022-09-09 23:59:59,-106.9709552658502,w
2022-09-12 00:00:00,-70.79120382758208,
2022-09-12 03:30:00,-29.32483455811405,
2022-09-12 04:00:00,-22.69119965380787,
2022-09-12 06:00:00,-62.339369418961155,
2022-09-12 08:00:00,-33.27741636835526,
2022-09-12 10:30:00,-35.40023903871793,
2022-09-12 11:00:00,-29.33870548137702,
2022-09-12 23:59:59,-35.93038211597252,c
2022-09-13 00:00:00,-33.70202919578628,
2022-09-13 03:30:00,-24.726858490650557,
2022-09-13 04:00:00,-0.7415338506104945,
2022-09-13 06:00:00,-81.84135591150687,
2022-09-13 08:00:00,-58.24096257307235,
2022-09-13 10:30:00,-55.000066236915245,
2022-09-13 11:00:00,-70.8742765345562,
2022-09-13 23:59:59,-53.98917086041615,c
2022-09-14 00:00:00,-47.274159438292145,
2022-09-14 03:30:00,-50.58744355553415,
2022-09-14 04:00:00,0.8390233791982382,
2022-09-14 06:00:00,-16.81081387763311,
2022-09-14 08:00:00,-27.549142535954843,
2022-09-14 10:30:00,-48.87807851471359,
2022-09-14 11:00:00,-63.09291033753493,
2022-09-14 23:59:59,-54.99007000010158,c
2022-09-15 00:00:00,-71.29965136697524,
2022-09-15 03:30:00,-44.34353542703707,
2022-09-15 04:00:00,-27.489031007810127,
2022-09-15 06:00:00,-29.741425114356275,
2022-09-15 08:00:00,-29.22779616363937,
2022-09-15 10:30:00,-70.8362422657932,
2022-09-15 11:00:00,-79.63078527707614,
2022-09-15 23:59:59,-76.45873140266349,c
2022-09-16 00:00:00,-66.87117471966951,
2022-09-16 03:30:00,-66.18603980101102,
2022-09-16 04:00:00,-72.02349392819747,
2022-09-16 06:00:00,-70.9482060318569,
2022-09-16 08:00:00,-84.84194715117508,
2022-09-16 10:30:00,-29.110692257330584,
2022-09-16 11:00:00,-22.615706619379807,
2022-09-16 23:59:59,-18.675132520291527,w
2022-09-19 00:00:00,-20.626454964024788,
2022-09-19 03:30:00,-107.18943563260973,
2022-09-19 04:00:00,-166.85035892200608,
2022-09-19 06:00:00,-130.10290992915816,
2022-09-19 08:00:00,-102.18650080128225,
2022-09-19 10:30:00,-188.38070718263413,
2022-09-19 11:00:00,-163.72185849471958,
2022-09-19 23:59:59,-156.16524710714424,c
2022-09-20 00:00:00,-151.674783749953,
2022-09-20 03:30:00,-124.29592546401489,
2022-09-20 04:00:00,-78.88231130886038,
2022-09-20 06:00:00,-94.52250516418667,
2022-09-20 08:00:00,-99.1144643984145,
2022-09-20 10:30:00,-52.44635306475686,
2022-09-20 11:00:00,-56.56678985479027,
2022-09-20 23:59:59,-31.389386272623028,c
2022-09-21 00:00:00,-24.090325588107248,
2022-09-21 03:30:00,-53.23941438804593,
2022-09-21 04:00:00,-54.03619708649899,
2022-09-21 06:00:00,-58.541114141938465,
2022-09-21 08:00:00,-22.271810236967895,
2022-09-21 10:30:00,-12.485037767207814,
2022-09-21 11:00:00,-10.101179514833007,
2022-09-21 23:59:59,-14.88228865221754,c
2022-09-22 00:00:00,-3.101513142531985,
2022-09-22 03:30:00,-13.300576457929083,
2022-09-22 04:00:00,10.657986074872042,
2022-09-22 06:00:00,17.897974233746595,
2022-09-22 08:00:00,-5.886611999085403,
2022-09-22 10:30:00,-21.61151684539925,
2022-09-22 11:00:00,-22.658387063388545,
2022-09-22 23:59:59,-20.692929618230778,c
2022-09-23 00:00:00,-22.33589336852515,
2022-09-23 03:30:00,-17.21608713976741,
2022-09-23 04:00:00,-5.662425910547313,
2022-09-23 06:00:00,-14.79677329426545,
2022-09-23 08:00:00,28.82638835810235,
2022-09-23 10:30:00,17.900255439269813,
2022-09-23 11:00:00,21.65107470215628,
2022-09-23 23:59:59,13.808742547254269,w
2022-09-26 00:00:00,5.095929738513632,
2022-09-26 03:30:00,25.3069454049529,
2022-09-26 04:00:00,9.558646225700045,
2022-09-26 06:00:00,51.033214675257454,
2022-09-26 08:00:00,61.362264528657875,
2022-09-26 10:30:00,23.972076884395506,
2022-09-26 11:00:00,24.576980242869354,
2022-09-26 23:59:59,16.474507367715773,c
2022-09-27 00:00:00,31.93192880642016,
2022-09-27 03:30:00,29.76056989234064,
2022-09-27 04:00:00,1.4511298772656573,
2022-09-27 06:00:00,34.02016123594774,
2022-09-27 08:00:00,17.98198315064576,
2022-09-27 10:30:00,-12.03973012021936,
2022-09-27 11:00:00,0.08834722346455237,
2022-09-27 23:59:59,8.024862806227134,c
2022-09-28 00:00:00,-36.35676960036142,
2022-09-28 03:30:00,-130.22852407381322,
2022-09-28 04:00:00,-161.94794528829425,
2022-09-28 06:00:00,-211.20944152275314,
2022-09-28 08:00:00,-233.32485783646047,
2022-09-28 10:30:00,-281.10646368813923,
2022-09-28 11:00:00,-291.1535086733966,
2022-09-28 23:59:59,-256.4118974731806,c
