date,FDN_2021_Q3,meta
2021-08-31 15:30:30,-165.02586590384152,m
2021-08-31 23:59:59,-165.25773488949366,c
2021-09-01 00:00:00,-167.39473751015618,
2021-09-01 10:00:00,-144.91789262461373,
2021-09-01 10:30:00,-145.58978114994144,
2021-09-01 12:00:00,-145.48991474454243,
2021-09-01 13:30:00,-166.37341825717755,
2021-09-01 15:00:00,-164.09818611683966,
2021-09-01 15:30:30,-164.09818611683966,
2021-09-01 23:59:59,-152.725476265262,c
2021-09-02 00:00:00,-165.63330903171234,
2021-09-02 10:00:00,-151.28843941024493,
2021-09-02 10:30:00,-169.72656125924016,
2021-09-02 12:00:00,-134.20538377633414,
2021-09-02 13:30:00,-140.1561806169653,
2021-09-02 15:00:00,-137.91074209434177,
2021-09-02 15:30:30,-137.91074209434177,
2021-09-02 23:59:59,-143.6916579776165,c
2021-09-03 00:00:00,-118.94104977108486,
2021-09-03 10:00:00,-142.733195697582,
2021-09-03 10:30:00,-173.06223157587024,
2021-09-03 12:00:00,-195.8089026599775,
2021-09-03 13:30:00,-189.8171273282407,
2021-09-03 15:00:00,-194.5874720128739,
2021-09-03 15:30:30,-194.5874720128739,
2021-09-03 23:59:59,-186.09909807996024,w
2021-09-06 00:00:00,-186.09909807996024,
2021-09-06 10:00:00,-186.09909807996024,
2021-09-06 10:30:00,-186.09909807996024,
2021-09-06 12:00:00,-186.09909807996024,
2021-09-06 13:30:00,-186.09909807996024,
2021-09-06 15:00:00,-186.09909807996024,
2021-09-06 15:30:30,-186.09909807996024,
2021-09-06 23:59:59,-186.09909807996024,c
2021-09-07 00:00:00,-166.38136791076624,
2021-09-07 10:00:00,-158.56605649030942,
2021-09-07 10:30:00,-138.90270028272596,
2021-09-07 12:00:00,-121.99255553198964,
2021-09-07 13:30:00,-60.76431344830456,
2021-09-07 15:00:00,-33.414923159347275,
2021-09-07 15:30:30,-33.414923159347275,
2021-09-07 23:59:59,-42.310890746150605,c
2021-09-08 00:00:00,-45.30080530502481,
2021-09-08 10:00:00,-16.050862604417063,
2021-09-08 10:30:00,-34.49945337301055,
2021-09-08 12:00:00,-24.04731582824867,
2021-09-08 13:30:00,-16.891622415906873,
2021-09-08 15:00:00,-29.179226938950535,
2021-09-08 15:30:30,-29.179226938950535,
2021-09-08 23:59:59,-40.11583649694441,c
2021-09-09 00:00:00,-71.55277191047314,
2021-09-09 10:00:00,-46.26697972578294,
2021-09-09 10:30:00,-17.373820754480164,
2021-09-09 12:00:00,0.6447564177787655,
2021-09-09 13:30:00,15.213551526002547,
2021-09-09 15:00:00,10.716076720544322,
2021-09-09 15:30:30,10.716076720544322,
2021-09-09 23:59:59,18.777465599021227,c
2021-09-10 00:00:00,39.28279604037918,
2021-09-10 10:00:00,42.04849819968743,
2021-09-10 10:30:00,37.689816437304685,
2021-09-10 12:00:00,31.806748708800598,
2021-09-10 13:30:00,16.376464827761467,
2021-09-10 15:00:00,-1.606233026532223,
2021-09-10 15:30:30,-1.606233026532223,
2021-09-10 23:59:59,0.0,a
2021-09-13 00:00:00,-31.57367431575385,
2021-09-13 10:00:00,-77.5865065587217,
2021-09-13 10:30:00,-41.14076295440387,
2021-09-13 12:00:00,9.358908282740856,
2021-09-13 13:30:00,23.806988335189715,
2021-09-13 15:00:00,31.66386919767666,
2021-09-13 15:30:30,31.66386919767666,
2021-09-13 23:59:59,6.6955421191279925,c
2021-09-14 00:00:00,7.89040596518376,
2021-09-14 10:00:00,98.23406906348299,
2021-09-14 10:30:00,105.44871244795127,
2021-09-14 12:00:00,98.01822908203238,
2021-09-14 13:30:00,135.92081126789822,
2021-09-14 15:00:00,112.46172890387379,
2021-09-14 15:30:30,112.46172890387379,
2021-09-14 23:59:59,117.02024266029389,c
2021-09-15 00:00:00,82.38953200779224,
2021-09-15 10:00:00,104.22543309785905,
2021-09-15 10:30:00,118.87429056270366,
2021-09-15 12:00:00,123.59893497449275,
2021-09-15 13:30:00,110.55140715875098,
2021-09-15 15:00:00,112.65426985355606,
2021-09-15 15:30:30,112.65426985355606,
2021-09-15 23:59:59,119.82226213825743,c
2021-09-16 00:00:00,104.81716490112873,
2021-09-16 10:00:00,142.13453990429917,
2021-09-16 10:30:00,154.70319643522336,
2021-09-16 12:00:00,134.55554689041065,
2021-09-16 13:30:00,140.66426526782084,
2021-09-16 15:00:00,129.70441082145342,
2021-09-16 15:30:30,129.70441082145342,
2021-09-16 23:59:59,128.13789583873373,c
2021-09-17 00:00:00,172.66437988517643,
2021-09-17 10:00:00,174.91659404017418,
2021-09-17 10:30:00,194.84363210459077,
2021-09-17 12:00:00,179.58182461532442,
2021-09-17 13:30:00,219.14764995020158,
2021-09-17 15:00:00,226.69438687553685,
2021-09-17 15:30:30,226.69438687553685,
2021-09-17 23:59:59,177.54323677047137,e
2021-09-20 00:00:00,118.0818367523072,
2021-09-20 10:00:00,173.8654855597105,
2021-09-20 10:30:00,164.73200620755497,
2021-09-20 12:00:00,168.34314019201923,
2021-09-20 13:30:00,150.2852399153721,
2021-09-20 15:00:00,106.51951207353699,
2021-09-20 15:30:30,106.51951207353699,
2021-09-20 23:59:59,125.32819797316694,c
2021-09-21 00:00:00,139.45951641901354,
2021-09-21 10:00:00,191.90661243497635,
2021-09-21 10:30:00,239.38522895428707,
2021-09-21 12:00:00,234.03321881104273,
2021-09-21 13:30:00,262.0158581183509,
2021-09-21 15:00:00,256.1541201345311,
2021-09-21 15:30:30,256.1541201345311,
2021-09-21 23:59:59,253.03113229801914,c
2021-09-22 00:00:00,245.048245991918,
2021-09-22 10:00:00,225.32309977364054,
2021-09-22 10:30:00,213.49551696642925,
2021-09-22 12:00:00,232.71995961615266,
2021-09-22 13:30:00,235.33361374843258,
2021-09-22 15:00:00,245.38701598934352,
2021-09-22 15:30:30,245.38701598934352,
2021-09-22 23:59:59,241.1802922854336,c
2021-09-23 00:00:00,251.60377782752482,
2021-09-23 10:00:00,217.37474497860245,
2021-09-23 10:30:00,216.80269795312876,
2021-09-23 12:00:00,261.68247145191265,
2021-09-23 13:30:00,264.6873509293967,
2021-09-23 15:00:00,275.62434805167106,
2021-09-23 15:30:30,275.62434805167106,
2021-09-23 23:59:59,281.105678121075,c
2021-09-24 00:00:00,301.2724115259798,
2021-09-24 10:00:00,266.74712490143156,
2021-09-24 10:30:00,281.7409210659971,
2021-09-24 12:00:00,278.23620162205185,
2021-09-24 13:30:00,266.26838858449946,
2021-09-24 15:00:00,270.8452308421729,
2021-09-24 15:30:30,270.8452308421729,
2021-09-24 23:59:59,272.00885380070014,w
2021-09-27 00:00:00,275.3244914227307,
2021-09-27 10:00:00,256.60390959022095,
2021-09-27 10:30:00,234.47073915779356,
2021-09-27 12:00:00,234.7295157742371,
2021-09-27 13:30:00,204.27818623077764,
2021-09-27 15:00:00,227.9259474644238,
2021-09-27 15:30:30,227.9259474644238,
2021-09-27 23:59:59,219.07299007935626,c
2021-09-28 00:00:00,213.84378134369683,
2021-09-28 10:00:00,153.7360724239445,
2021-09-28 10:30:00,158.04699130007012,
2021-09-28 12:00:00,173.3961871331331,
2021-09-28 13:30:00,196.15045000330446,
2021-09-28 15:00:00,200.55255780108007,
2021-09-28 15:30:30,200.55255780108007,
2021-09-28 23:59:59,191.0813319008305,c
2021-09-29 00:00:00,203.56111597096236,
2021-09-29 10:00:00,208.5065018003209,
2021-09-29 10:30:00,182.8248944230012,
2021-09-29 12:00:00,176.87273620981983,
2021-09-29 13:30:00,182.92505815992862,
2021-09-29 15:00:00,199.0934971752303,
2021-09-29 15:30:30,199.0934971752303,
2021-09-29 23:59:59,198.32322719605548,c
2021-09-30 00:00:00,206.53384642560837,
2021-09-30 10:00:00,177.44941103020173,
2021-09-30 10:30:00,175.01587260253763,
2021-09-30 12:00:00,209.85620530512068,
2021-09-30 13:30:00,224.43386935986183,
2021-09-30 15:00:00,221.6000474268642,
2021-09-30 15:30:30,221.6000474268642,
2021-09-30 23:59:59,226.40108012384076,c
2021-10-01 00:00:00,251.67485104229854,
2021-10-01 10:00:00,249.775646485168,
2021-10-01 10:30:00,253.38721268478844,
2021-10-01 12:00:00,250.41403542235037,
2021-10-01 13:30:00,242.25938220954487,
2021-10-01 15:00:00,225.76736880517808,
2021-10-01 15:30:30,225.76736880517808,
2021-10-01 23:59:59,246.20565421376767,w
