date,IGF_2022_Q1,meta
2022-04-01 10:30:00,-72.23755726414038,
2022-04-01 12:00:00,-81.2503407541335,
2022-04-01 13:30:00,-81.21510613678379,
2022-04-01 15:00:00,-91.89217119848172,
2022-04-01 15:30:30,-91.89217119848172,
2022-04-01 23:59:59,-95.13838124845347,w
2022-04-04 00:00:00,-107.87543489879113,
2022-04-04 10:00:00,-87.26812458024824,
2022-04-04 10:30:00,-92.90742429317515,
2022-04-04 12:00:00,-105.62658103858666,
2022-04-04 13:30:00,-121.11613527073655,
2022-04-04 15:00:00,-114.41287355174904,
2022-04-04 15:30:30,-114.41287355174904,
2022-04-04 23:59:59,-103.24575382494936,c
2022-04-05 00:00:00,-97.2579388566437,
2022-04-05 10:00:00,-114.48885038376557,
2022-04-05 10:30:00,-114.06441856398101,
2022-04-05 12:00:00,-119.9190771560202,
2022-04-05 13:30:00,-107.62311176546064,
2022-04-05 15:00:00,-114.06306187846553,
2022-04-05 15:30:30,-114.06306187846553,
2022-04-05 23:59:59,-130.77975711507906,c
2022-04-06 00:00:00,-104.89386860440823,
2022-04-06 10:00:00,-121.70603174082703,
2022-04-06 10:30:00,-97.86037746435136,
2022-04-06 12:00:00,-148.24082573784654,
2022-04-06 13:30:00,-160.48311870732664,
2022-04-06 15:00:00,-157.56864561294583,
2022-04-06 15:30:30,-157.56864561294583,
2022-04-06 23:59:59,-180.43902394413635,c
2022-04-07 00:00:00,-176.40396020209664,
2022-04-07 10:00:00,-156.58367024721065,
2022-04-07 10:30:00,-161.6757639660268,
2022-04-07 12:00:00,-183.70727109354038,
2022-04-07 13:30:00,-178.7541292260587,
2022-04-07 15:00:00,-187.42945579308366,
2022-04-07 15:30:30,-187.42945579308366,
2022-04-07 23:59:59,-191.42935049965035,c
2022-04-08 00:00:00,-197.6545913054947,
2022-04-08 10:00:00,-164.32669317164095,
2022-04-08 10:30:00,-175.20054568689943,
2022-04-08 12:00:00,-201.49430416320592,
2022-04-08 13:30:00,-208.30732201657565,
2022-04-08 15:00:00,-215.89806738071434,
2022-04-08 15:30:30,-215.89806738071434,
2022-04-08 23:59:59,-215.05307891810776,w
2022-04-11 00:00:00,-217.51834413056235,
2022-04-11 10:00:00,-241.47316384929445,
2022-04-11 10:30:00,-233.29835185436764,
2022-04-11 12:00:00,-229.2214205652965,
2022-04-11 13:30:00,-201.02247286571924,
2022-04-11 15:00:00,-192.10923985891327,
2022-04-11 15:30:30,-192.10923985891327,
2022-04-11 23:59:59,-199.08956725297503,c
2022-04-12 00:00:00,-171.25266505839045,
2022-04-12 10:00:00,-121.5733977945772,
2022-04-12 10:30:00,-126.95369842388573,
2022-04-12 12:00:00,-165.50485618410357,
2022-04-12 13:30:00,-167.5963891035915,
2022-04-12 15:00:00,-175.47242431398377,
2022-04-12 15:30:30,-175.47242431398377,
2022-04-12 23:59:59,-175.06547661058698,c
2022-04-13 00:00:00,-153.3158494440654,
2022-04-13 10:00:00,-181.92728521280605,
2022-04-13 10:30:00,-181.88175549485322,
2022-04-13 12:00:00,-175.6335992626216,
2022-04-13 13:30:00,-166.5686405083013,
2022-04-13 15:00:00,-185.23636882740925,
2022-04-13 15:30:30,-185.23636882740925,
2022-04-13 23:59:59,-160.45059694669067,c
2022-04-14 00:00:00,-158.0901171540636,
2022-04-14 10:00:00,-165.1381823063084,
2022-04-14 10:30:00,-157.3926770482683,
2022-04-14 12:00:00,-160.91116628153986,
2022-04-14 13:30:00,-156.60297320457153,
2022-04-14 15:00:00,-158.795793118745,
2022-04-14 15:30:30,-158.795793118745,
2022-04-14 23:59:59,-155.5944658797223,c
