date,IPRV_2022_Q3,meta
2022-08-31 00:00:00,56.37341611708797,
2022-08-31 10:00:00,17.968865843328388,
2022-08-31 10:30:00,14.611923967056555,
2022-08-31 12:00:00,-9.318223466565883,
2022-08-31 13:30:00,-8.35015250278775,
2022-08-31 15:00:00,-15.143606112993666,
2022-08-31 15:30:30,-15.143606112993666,s
2022-08-31 23:59:59,-14.324243514927616,c
2022-09-01 00:00:00,-9.30763903929602,
2022-09-01 10:00:00,-5.358554227605339,
2022-09-01 10:30:00,-20.820793165928876,
2022-09-01 12:00:00,-41.58424747550117,
2022-09-01 13:30:00,-40.76149685560438,
2022-09-01 15:00:00,-17.249892163402762,
2022-09-01 15:30:30,-17.249892163402762,
2022-09-01 23:59:59,2.6112163026139115,c
2022-09-02 00:00:00,18.910474293211678,
2022-09-02 10:00:00,-15.325422725018655,
2022-09-02 10:30:00,3.4411304345042595,
2022-09-02 12:00:00,21.57874037628079,
2022-09-02 13:30:00,6.294223579736411,
2022-09-02 15:00:00,9.446602131631892,
2022-09-02 15:30:30,9.446602131631892,
2022-09-02 23:59:59,0.0,a
2022-09-05 00:00:00,0.0,
2022-09-05 10:00:00,0.0,
2022-09-05 10:30:00,0.0,
2022-09-05 12:00:00,0.0,
2022-09-05 13:30:00,0.0,
2022-09-05 15:00:00,0.0,
2022-09-05 15:30:30,0.0,
2022-09-05 23:59:59,0.0,c
2022-09-06 00:00:00,6.306326709631719,
2022-09-06 10:00:00,48.352536557465214,
2022-09-06 10:30:00,24.814043997881356,
2022-09-06 12:00:00,63.18553790457969,
2022-09-06 13:30:00,77.14277409573026,
2022-09-06 15:00:00,83.71722541887763,
2022-09-06 15:30:30,83.71722541887763,
2022-09-06 23:59:59,91.33109050620891,c
2022-09-07 00:00:00,95.67887117310332,
2022-09-07 10:00:00,97.66876781257182,
2022-09-07 10:30:00,90.27456362544137,
2022-09-07 12:00:00,108.12939587875621,
2022-09-07 13:30:00,136.5754490915561,
2022-09-07 15:00:00,137.45077624763204,
2022-09-07 15:30:30,137.45077624763204,
2022-09-07 23:59:59,154.3041857141427,c
2022-09-08 00:00:00,164.75334086928322,
2022-09-08 10:00:00,137.77173538317788,
2022-09-08 10:30:00,149.78380325964864,
2022-09-08 12:00:00,120.46333067908628,
2022-09-08 13:30:00,116.37376622525039,
2022-09-08 15:00:00,115.67536704222587,
2022-09-08 15:30:30,115.67536704222587,
2022-09-08 23:59:59,130.96896447412377,c
2022-09-09 00:00:00,131.69791732019533,
2022-09-09 10:00:00,181.22963214490693,
2022-09-09 10:30:00,182.26313860296347,
2022-09-09 12:00:00,193.5811703868569,
2022-09-09 13:30:00,214.04509596958013,
2022-09-09 15:00:00,195.04361050808694,
2022-09-09 15:30:30,195.04361050808694,
2022-09-09 23:59:59,218.1678380849247,w
2022-09-12 00:00:00,204.16655957363344,
2022-09-12 10:00:00,205.77185503487985,
2022-09-12 10:30:00,199.15358940895368,
2022-09-12 12:00:00,180.2744216346925,
2022-09-12 13:30:00,211.91868413597012,
2022-09-12 15:00:00,218.6635771842508,
2022-09-12 15:30:30,218.6635771842508,
2022-09-12 23:59:59,209.7987596153908,c
2022-09-13 00:00:00,46.65254405699295,
2022-09-13 10:00:00,163.64431836222474,
2022-09-13 10:30:00,163.05738851725116,
2022-09-13 12:00:00,156.12597990610683,
2022-09-13 13:30:00,165.05598048892932,
2022-09-13 15:00:00,147.02502064980598,
2022-09-13 15:30:30,147.02502064980598,
2022-09-13 23:59:59,134.3184769785299,c
2022-09-14 00:00:00,157.4176131452061,
2022-09-14 10:00:00,175.89030457637315,
2022-09-14 10:30:00,166.77687386117006,
2022-09-14 12:00:00,174.87168418576604,
2022-09-14 13:30:00,172.96360592724912,
2022-09-14 15:00:00,185.0550356848773,
2022-09-14 15:30:30,185.0550356848773,
2022-09-14 23:59:59,193.901206073982,c
2022-09-15 00:00:00,157.4707704725145,
2022-09-15 10:00:00,204.6604836111631,
2022-09-15 10:30:00,180.93482825753898,
2022-09-15 12:00:00,196.87610915812147,
2022-09-15 13:30:00,201.42922107495156,
2022-09-15 15:00:00,197.34838595576576,
2022-09-15 15:30:30,197.34838595576576,
2022-09-15 23:59:59,192.65691966551665,c
2022-09-16 00:00:00,201.79785283506766,
2022-09-16 10:00:00,156.25878868752747,
2022-09-16 10:30:00,146.2088512843846,
2022-09-16 12:00:00,171.04039098847542,
2022-09-16 13:30:00,180.8155331193616,
2022-09-16 15:00:00,170.00608006323637,
2022-09-16 15:30:30,170.00608006323637,
2022-09-16 23:59:59,177.21110010908322,e
2022-09-19 00:00:00,149.4040535946014,
2022-09-19 10:00:00,173.93711811403725,
2022-09-19 10:30:00,178.15700495846764,
2022-09-19 12:00:00,165.48780038478657,
2022-09-19 13:30:00,165.93767045835574,
2022-09-19 15:00:00,164.62222699848377,
2022-09-19 15:30:30,164.62222699848377,
2022-09-19 23:59:59,167.04409423233668,c
2022-09-20 00:00:00,173.05976899560918,
2022-09-20 10:00:00,161.2810192936809,
2022-09-20 10:30:00,166.906165974561,
2022-09-20 12:00:00,176.86466531011823,
2022-09-20 13:30:00,163.87839917368268,
2022-09-20 15:00:00,137.12254793337422,
2022-09-20 15:30:30,137.12254793337422,
2022-09-20 23:59:59,131.60316042004453,c
2022-09-21 00:00:00,131.98678701778255,
2022-09-21 10:00:00,105.5182730262764,
2022-09-21 10:30:00,127.63762170714571,
2022-09-21 12:00:00,103.04573857911006,
2022-09-21 13:30:00,85.46797622443668,
2022-09-21 15:00:00,114.85893630391763,
2022-09-21 15:30:30,114.85893630391763,
2022-09-21 23:59:59,66.52705971721659,c
2022-09-22 00:00:00,52.05433687419884,
2022-09-22 10:00:00,37.196674360328586,
2022-09-22 10:30:00,41.007873077670524,
2022-09-22 12:00:00,71.35950072127471,
2022-09-22 13:30:00,83.30515430153372,
2022-09-22 15:00:00,88.76018570528063,
2022-09-22 15:30:30,88.76018570528063,
2022-09-22 23:59:59,97.01780805046019,c
2022-09-23 00:00:00,104.41305345148993,
2022-09-23 10:00:00,99.1786616912905,
2022-09-23 10:30:00,78.2145677396932,
2022-09-23 12:00:00,69.07497017877247,
2022-09-23 13:30:00,48.570800555088965,
2022-09-23 15:00:00,18.295580543427263,
2022-09-23 15:30:30,18.295580543427263,
2022-09-23 23:59:59,42.02268323625589,w
2022-09-26 00:00:00,64.16387451715246,
2022-09-26 10:00:00,81.17413625580582,
2022-09-26 10:30:00,88.2921283081296,
2022-09-26 12:00:00,56.41811998958531,
2022-09-26 13:30:00,66.71586208277611,
2022-09-26 15:00:00,78.72847776864407,
2022-09-26 15:30:30,78.72847776864407,
2022-09-26 23:59:59,75.44689628745417,c
2022-09-27 00:00:00,106.54467329490268,
2022-09-27 10:00:00,29.982548223494973,
2022-09-27 10:30:00,44.35092030506814,
2022-09-27 12:00:00,41.68043967335211,
2022-09-27 13:30:00,19.672789533160255,
2022-09-27 15:00:00,45.99377295303731,
2022-09-27 15:30:30,45.99377295303731,
2022-09-27 23:59:59,63.63721641931815,c
2022-09-28 00:00:00,86.73081106049946,
2022-09-28 10:00:00,90.74876267166914,
2022-09-28 10:30:00,91.44136951217129,
2022-09-28 12:00:00,103.53300609459436,
2022-09-28 13:30:00,104.99063564027719,
2022-09-28 15:00:00,111.77491743705897,
2022-09-28 15:30:30,111.77491743705897,
2022-09-28 23:59:59,116.29101420565254,c
2022-09-29 00:00:00,77.39409253880359,
2022-09-29 10:00:00,124.63614240680613,
2022-09-29 10:30:00,132.73952457026323,
2022-09-29 12:00:00,123.8541926356472,
2022-09-29 13:30:00,116.98279329425137,
2022-09-29 15:00:00,116.07660108814659,
2022-09-29 15:30:30,116.07660108814659,
2022-09-29 23:59:59,120.9321997655347,c
2022-09-30 00:00:00,105.8400698499245,
2022-09-30 10:00:00,73.66490811607187,
2022-09-30 10:30:00,83.25417561875099,
2022-09-30 12:00:00,97.79997680404341,
2022-09-30 13:30:00,105.98419627355511,
2022-09-30 15:00:00,93.57644203315547,
2022-09-30 15:30:30,93.57644203315547,
2022-09-30 23:59:59,86.26270247908914,w
