date,CGW_2021_Q4,meta
2021-10-21 15:30:30,-105.85328105596807,
2021-10-21 23:59:59,-109.37434325229754,c
2021-10-22 00:00:00,-93.63234099280123,
2021-10-22 10:00:00,-165.74836325686135,
2021-10-22 10:30:00,-173.55707267210835,
2021-10-22 12:00:00,-159.96117160723963,
2021-10-22 13:30:00,-156.57966420396394,
2021-10-22 15:00:00,-142.33078362369213,
2021-10-22 15:30:30,-142.33078362369213,
2021-10-22 23:59:59,-147.77408382343776,w
2021-10-25 00:00:00,-156.86522415898196,
2021-10-25 10:00:00,-133.1436312469924,
2021-10-25 10:30:00,-140.78120022135192,
2021-10-25 12:00:00,-157.0150838413782,
2021-10-25 13:30:00,-173.51094427232317,
2021-10-25 15:00:00,-176.71035627931622,
2021-10-25 15:30:30,-176.71035627931622,
2021-10-25 23:59:59,-172.26333606558853,c
2021-10-26 00:00:00,-175.0999179340423,
2021-10-26 10:00:00,-144.57080767754962,
2021-10-26 10:30:00,-177.20398955935536,
2021-10-26 12:00:00,-168.70264542424763,
2021-10-26 13:30:00,-160.88945982780763,
2021-10-26 15:00:00,-133.44414292757062,
2021-10-26 15:30:30,-133.44414292757062,
2021-10-26 23:59:59,-138.27380144781284,c
2021-10-27 00:00:00,-43.132548463814715,
2021-10-27 10:00:00,-119.42361731753942,
2021-10-27 10:30:00,-84.16706773472481,
2021-10-27 12:00:00,-71.60751081141473,
2021-10-27 13:30:00,-84.23295072517487,
2021-10-27 15:00:00,-115.57638042898395,
2021-10-27 15:30:30,-115.57638042898395,
2021-10-27 23:59:59,-101.3300090846484,c
2021-10-28 00:00:00,-147.03515223313377,
2021-10-28 10:00:00,-122.5323054960271,
2021-10-28 10:30:00,-101.4404692982447,
2021-10-28 12:00:00,-114.85055181269752,
2021-10-28 13:30:00,-100.57941727993727,
2021-10-28 15:00:00,-96.17004991108286,
2021-10-28 15:30:30,-96.17004991108286,
2021-10-28 23:59:59,-105.59125437516866,c
2021-10-29 00:00:00,-104.39288238412598,
2021-10-29 10:00:00,-153.90593051516964,
2021-10-29 10:30:00,-171.6623035502372,
2021-10-29 12:00:00,-167.69682676897503,
2021-10-29 13:30:00,-166.9932272607274,
2021-10-29 15:00:00,-155.3351315508936,
2021-10-29 15:30:30,-155.3351315508936,
2021-10-29 23:59:59,-161.86943799445555,w
