date,HEAL_2022_Q2,meta
2022-05-31 15:30:30,-4.929369857872132,s
2022-05-31 23:59:59,25.157881825636252,c
2022-06-01 00:00:00,45.73659185489038,
2022-06-01 10:00:00,61.73596710643318,
2022-06-01 10:30:00,6.50786412840381,
2022-06-01 12:00:00,-37.32796684711434,
2022-06-01 13:30:00,-40.769800764934985,
2022-06-01 15:00:00,-18.4865527944267,
2022-06-01 15:30:30,-18.4865527944267,
2022-06-01 23:59:59,-37.31982786020478,c
2022-06-02 00:00:00,-28.408795393108676,
2022-06-02 10:00:00,26.218907970426585,
2022-06-02 10:30:00,23.415542239335423,
2022-06-02 12:00:00,56.7916789966701,
2022-06-02 13:30:00,117.39953354244875,
2022-06-02 15:00:00,125.35371575216226,
2022-06-02 15:30:30,125.35371575216226,
2022-06-02 23:59:59,120.32470473630855,c
2022-06-03 00:00:00,46.970815012833725,
2022-06-03 10:00:00,81.61335506302743,
2022-06-03 10:30:00,46.0035697456571,
2022-06-03 12:00:00,-6.894042581165422,
2022-06-03 13:30:00,-4.509219169140977,
2022-06-03 15:00:00,2.3307176804349297,
2022-06-03 15:30:30,2.3307176804349297,
2022-06-03 23:59:59,0.0,a
2022-06-06 00:00:00,116.52962077831472,
2022-06-06 10:00:00,45.02400638891254,
2022-06-06 10:30:00,45.827916706328836,
2022-06-06 12:00:00,43.693239058791676,
2022-06-06 13:30:00,47.27052582145387,
2022-06-06 15:00:00,55.67952003711099,
2022-06-06 15:30:30,55.67952003711099,
2022-06-06 23:59:59,57.80369217968058,c
2022-06-07 00:00:00,35.09855835543402,
2022-06-07 10:00:00,60.79593632051336,
2022-06-07 10:30:00,88.23669501014564,
2022-06-07 12:00:00,82.37881972912004,
2022-06-07 13:30:00,62.485630838228815,
2022-06-07 15:00:00,64.65455731655362,
2022-06-07 15:30:30,64.65455731655362,u
2022-06-07 23:59:59,80.17836921046404,c
2022-06-08 00:00:00,75.92182016886073,
2022-06-08 10:00:00,133.71277561771302,
2022-06-08 10:30:00,108.7712139201339,
2022-06-08 12:00:00,127.40251047211899,
2022-06-08 13:30:00,129.8908039789465,
2022-06-08 15:00:00,138.66652254812965,
2022-06-08 15:30:30,138.66652254812965,
2022-06-08 23:59:59,125.28473428825015,c
2022-06-09 00:00:00,82.7961209848973,
2022-06-09 10:00:00,59.52975897189441,
2022-06-09 10:30:00,80.0330694094535,
2022-06-09 12:00:00,12.060929424476626,
2022-06-09 13:30:00,-7.597790474512635,
2022-06-09 15:00:00,-24.984424743176987,
2022-06-09 15:30:30,-24.984424743176987,
2022-06-09 23:59:59,-34.96986008246347,c
2022-06-10 00:00:00,-80.8916297434576,
2022-06-10 10:00:00,-82.44780818061889,
2022-06-10 10:30:00,-106.72885492740181,
2022-06-10 12:00:00,-118.92711850856995,
2022-06-10 13:30:00,-131.770874514598,
2022-06-10 15:00:00,-123.63361979045817,
2022-06-10 15:30:30,-123.63361979045817,
2022-06-10 23:59:59,-106.79679371576731,w
2022-06-13 00:00:00,-260.56739633314044,
2022-06-13 10:00:00,-223.59413091173104,
2022-06-13 10:30:00,-238.97212925895712,
2022-06-13 12:00:00,-225.1572107692362,
2022-06-13 13:30:00,-217.82358491428369,
2022-06-13 15:00:00,-206.98109280187688,
2022-06-13 15:30:30,-206.98109280187688,
2022-06-13 23:59:59,-207.70248886414856,c
2022-06-14 00:00:00,-178.01029291495968,
2022-06-14 10:00:00,-240.81103327435088,
2022-06-14 10:30:00,-266.1978508162864,
2022-06-14 12:00:00,-206.13445963095353,
2022-06-14 13:30:00,-193.89708438918683,
2022-06-14 15:00:00,-240.6779797189467,
2022-06-14 15:30:30,-240.6779797189467,
2022-06-14 23:59:59,-225.99259362489235,c
2022-06-15 00:00:00,-201.56632873652268,
2022-06-15 10:00:00,-194.97111381829956,
2022-06-15 10:30:00,-181.8886014860489,
2022-06-15 12:00:00,-176.66417903544595,
2022-06-15 13:30:00,-195.18197893531539,
2022-06-15 15:00:00,-187.11376085315106,
2022-06-15 15:30:30,-187.11376085315106,
2022-06-15 23:59:59,-172.9332132844129,c
2022-06-16 00:00:00,-197.22583737741786,
2022-06-16 10:00:00,-233.67279946597097,
2022-06-16 10:30:00,-245.91277966138838,
2022-06-16 12:00:00,-217.75743110021443,
2022-06-16 13:30:00,-207.68362095687718,
2022-06-16 15:00:00,-215.08403871722805,
2022-06-16 15:30:30,-215.08403871722805,
2022-06-16 23:59:59,-214.15940802629677,c
2022-06-17 00:00:00,-202.86204414889937,
2022-06-17 10:00:00,-139.64862597358257,
2022-06-17 10:30:00,-184.4154729113721,
2022-06-17 12:00:00,-149.91959014562326,
2022-06-17 13:30:00,-141.28615303983707,
2022-06-17 15:00:00,-149.96258830643188,
2022-06-17 15:30:30,-149.96258830643188,
2022-06-17 23:59:59,-150.77964649072453,e
2022-06-20 00:00:00,-150.77964649072453,
2022-06-20 10:00:00,-150.77964649072453,
2022-06-20 10:30:00,-150.77964649072453,
2022-06-20 12:00:00,-150.77964649072453,
2022-06-20 13:30:00,-150.77964649072453,
2022-06-20 15:00:00,-150.77964649072453,
2022-06-20 15:30:30,-150.77964649072453,
2022-06-20 23:59:59,-150.77964649072453,c
2022-06-21 00:00:00,-127.71754487599901,
2022-06-21 10:00:00,-78.36707077722451,
2022-06-21 10:30:00,-96.75256728197331,
2022-06-21 12:00:00,-92.29630140452707,
2022-06-21 13:30:00,-84.21357369905405,
2022-06-21 15:00:00,-118.42282632701404,
2022-06-21 15:30:30,-118.42282632701404,
2022-06-21 23:59:59,-108.44793057522583,c
2022-06-22 00:00:00,-161.62002155392616,
2022-06-22 10:00:00,-84.16671702353068,
2022-06-22 10:30:00,-34.17010892220975,
2022-06-22 12:00:00,-48.50667553580229,
2022-06-22 13:30:00,-27.93607395467501,
2022-06-22 15:00:00,-20.54665834925646,
2022-06-22 15:30:30,-20.54665834925646,
2022-06-22 23:59:59,-35.201470163357556,c
2022-06-23 00:00:00,-35.22169913646587,
2022-06-23 10:00:00,-27.024667186719512,
2022-06-23 10:30:00,-6.689704036738078,
2022-06-23 12:00:00,35.02104102839587,
2022-06-23 13:30:00,20.5486213725369,
2022-06-23 15:00:00,49.512304297209084,
2022-06-23 15:30:30,49.512304297209084,
2022-06-23 23:59:59,85.58704520611053,c
2022-06-24 00:00:00,133.670369146631,
2022-06-24 10:00:00,129.26663276582457,
2022-06-24 10:30:00,130.20614419020177,
2022-06-24 12:00:00,99.72054794836373,
2022-06-24 13:30:00,136.7281986292624,
2022-06-24 15:00:00,165.6760303832254,
2022-06-24 15:30:30,165.6760303832254,
2022-06-24 23:59:59,163.5466909732226,w
2022-06-27 00:00:00,173.44386400613104,
2022-06-27 10:00:00,135.64679766641535,
2022-06-27 10:30:00,98.44347081283473,
2022-06-27 12:00:00,131.90602103056693,
2022-06-27 13:30:00,149.24093655160442,
2022-06-27 15:00:00,145.61892784164849,
2022-06-27 15:30:30,145.61892784164849,
2022-06-27 23:59:59,136.07197787655326,c
2022-06-28 00:00:00,124.93061937422289,
2022-06-28 10:00:00,123.94810670735757,
2022-06-28 10:30:00,129.7928227058497,
2022-06-28 12:00:00,92.85351900695065,
2022-06-28 13:30:00,72.2129256186343,
2022-06-28 15:00:00,89.95615215047638,
2022-06-28 15:30:30,89.95615215047638,
2022-06-28 23:59:59,88.81616327479145,c
2022-06-29 00:00:00,70.78629340176707,
2022-06-29 10:00:00,94.03872686829635,
2022-06-29 10:30:00,77.33497009586182,
2022-06-29 12:00:00,87.2539566406279,
2022-06-29 13:30:00,68.16442727363,
2022-06-29 15:00:00,70.81748018013963,
2022-06-29 15:30:30,70.81748018013963,
2022-06-29 23:59:59,77.09797902611916,c
2022-06-30 00:00:00,55.052971436511996,
2022-06-30 10:00:00,16.938541066119797,
2022-06-30 10:30:00,4.204037323851196,
2022-06-30 12:00:00,43.23996632509187,
2022-06-30 13:30:00,43.635786718070506,
2022-06-30 15:00:00,33.78935967432818,
2022-06-30 15:30:30,33.78935967432818,
2022-06-30 23:59:59,28.09735448880366,c
2022-07-01 00:00:00,34.94005380666579,
2022-07-01 10:00:00,84.33515812744207,
2022-07-01 10:30:00,87.45376043645064,
2022-07-01 12:00:00,96.05677997053152,
2022-07-01 13:30:00,66.86702339930804,
2022-07-01 15:00:00,78.13364410734738,
2022-07-01 15:30:30,78.13364410734738,
2022-07-01 23:59:59,87.29533639446191,w
