date,AS_FTSE_DM_MIG_2023_Q1,meta
2023-01-26 03:00:00,-69.7841241427268,
2023-01-26 18:30:00,-145.98636849066133,
2023-01-26 20:00:00,-165.77717268821834,
2023-01-26 23:00:00,-194.876217162413,
2023-01-26 23:59:59,-190.7688047745978,c
2023-01-27 00:00:00,-192.0184731322297,
2023-01-27 01:00:00,-173.3155641402882,
2023-01-27 02:30:00,-173.3155641402882,
2023-01-27 03:00:00,-173.3155641402882,
2023-01-27 18:30:00,-173.3155641402882,
2023-01-27 20:00:00,-173.3155641402882,
2023-01-27 23:00:00,-173.3155641402882,
2023-01-27 23:59:59,-157.95784779743917,w
2023-01-30 00:00:00,-210.2082090424119,
2023-01-30 01:00:00,-209.47172870402756,
2023-01-30 02:30:00,-209.47172870402756,
2023-01-30 03:00:00,-209.47172870402756,
2023-01-30 18:30:00,-271.8392510292251,
2023-01-30 20:00:00,-269.3552357527351,
2023-01-30 23:00:00,-300.74018389699995,
2023-01-30 23:59:59,-301.0849705352721,c
2023-01-31 00:00:00,-291.5821464620785,
2023-01-31 01:00:00,-289.96923409143164,
2023-01-31 02:30:00,-289.96923409143164,
2023-01-31 03:00:00,-289.96923409143164,
2023-01-31 18:30:00,-235.43773633644923,
2023-01-31 20:00:00,-216.2080235473204,
2023-01-31 23:00:00,-262.089746477739,
2023-01-31 23:59:59,-279.9199705809933,c
2023-02-01 00:00:00,-268.8264093762482,
2023-02-01 01:00:00,-266.2757852050818,
2023-02-01 02:30:00,-266.2757852050818,
2023-02-01 03:00:00,-266.2757852050818,
2023-02-01 18:30:00,-226.6176319647111,
2023-02-01 20:00:00,-209.6443203252784,
2023-02-01 23:00:00,-303.4407032597883,
2023-02-01 23:59:59,-287.9571945844782,c
2023-02-02 00:00:00,-318.08451565904943,
2023-02-02 01:00:00,-316.88261050545043,
2023-02-02 02:30:00,-316.88261050545043,
2023-02-02 03:00:00,-316.88261050545043,
2023-02-02 18:30:00,-381.60165929434515,
2023-02-02 20:00:00,-318.50149525651614,
2023-02-02 23:00:00,-372.18065944007503,
2023-02-02 23:59:59,-379.62033136695027,c
2023-02-03 00:00:00,-365.2880355361667,
2023-02-03 01:00:00,-357.92185602977406,
2023-02-03 02:30:00,-357.92185602977406,
2023-02-03 03:00:00,-357.92185602977406,
2023-02-03 18:30:00,-357.92185602977406,
2023-02-03 20:00:00,-357.92185602977406,
2023-02-03 23:00:00,-357.92185602977406,
2023-02-03 23:59:59,-351.44975140391216,w
2023-02-06 00:00:00,-236.58483168845123,
2023-02-06 01:00:00,-235.5109542535265,
2023-02-06 02:30:00,-235.5109542535265,
2023-02-06 03:00:00,-235.5109542535265,
2023-02-06 18:30:00,-244.80439276809193,
2023-02-06 20:00:00,-203.7337476015382,
2023-02-06 23:00:00,-124.34850065221144,
2023-02-06 23:59:59,-172.42701329012561,c
2023-02-07 00:00:00,-154.90751584298414,
2023-02-07 01:00:00,-143.1886369775748,
2023-02-07 02:30:00,-143.1886369775748,
2023-02-07 03:00:00,-143.1886369775748,
2023-02-07 18:30:00,-153.4579941479842,
2023-02-07 20:00:00,-90.90299367138141,
2023-02-07 23:00:00,-133.81659920647144,
2023-02-07 23:59:59,-179.48495509156055,c
2023-02-08 00:00:00,-184.39784135907576,
2023-02-08 01:00:00,-168.59471103295255,
2023-02-08 02:30:00,-168.59471103295255,
2023-02-08 03:00:00,-168.59471103295255,
2023-02-08 18:30:00,-159.45348825359906,
2023-02-08 20:00:00,-158.8748041758572,
2023-02-08 23:00:00,-155.24352175093372,
2023-02-08 23:59:59,-125.38313261602707,c
2023-02-09 00:00:00,-164.77700295932664,
2023-02-09 01:00:00,-167.60290498202266,
2023-02-09 02:30:00,-167.60290498202266,
2023-02-09 03:00:00,-167.60290498202266,
2023-02-09 18:30:00,-148.12302747289868,
2023-02-09 20:00:00,-241.05673790243418,
2023-02-09 23:00:00,-248.0640847642262,
2023-02-09 23:59:59,-304.67037018208066,c
2023-02-10 00:00:00,-370.78082295517015,
2023-02-10 01:00:00,-377.00316538176594,
2023-02-10 02:30:00,-377.00316538176594,
2023-02-10 03:00:00,-377.00316538176594,
2023-02-10 18:30:00,-377.00316538176594,
2023-02-10 20:00:00,-377.00316538176594,
2023-02-10 23:00:00,-377.00316538176594,
2023-02-10 23:59:59,-355.7607089749472,w
2023-02-13 00:00:00,-331.7855806318039,
2023-02-13 01:00:00,-316.282560650332,
2023-02-13 02:30:00,-316.282560650332,
2023-02-13 03:00:00,-316.282560650332,
2023-02-13 18:30:00,-321.84561998852587,
2023-02-13 20:00:00,-290.25369023272833,
2023-02-13 23:00:00,-266.01435828818103,
2023-02-13 23:59:59,-252.42147231094168,c
2023-02-14 00:00:00,-236.55560008487373,
2023-02-14 01:00:00,-230.58252338151397,
2023-02-14 02:30:00,-230.58252338151397,
2023-02-14 03:00:00,-230.58252338151397,
2023-02-14 18:30:00,-177.72884195183724,
2023-02-14 20:00:00,-94.05895543612496,
2023-02-14 23:00:00,-129.4827936577749,
2023-02-14 23:59:59,-159.7177722269662,c
2023-02-15 00:00:00,-144.2490304154544,
2023-02-15 01:00:00,-146.67730217678218,
2023-02-15 02:30:00,-146.67730217678218,
2023-02-15 03:00:00,-146.67730217678218,
2023-02-15 18:30:00,-45.988639155733836,
2023-02-15 20:00:00,-93.77716847449483,
2023-02-15 23:00:00,62.939851368597374,
2023-02-15 23:59:59,90.11711126113187,c
2023-02-16 00:00:00,88.52127345307053,
2023-02-16 01:00:00,94.9605526454452,
2023-02-16 02:30:00,94.9605526454452,
2023-02-16 03:00:00,94.9605526454452,
2023-02-16 18:30:00,48.828380750710494,
2023-02-16 20:00:00,23.942283679365573,
2023-02-16 23:00:00,-17.850582856084657,
2023-02-16 23:59:59,-71.46845404594569,c
2023-02-17 00:00:00,-62.11908473166113,
2023-02-17 01:00:00,-48.339327253896045,
2023-02-17 02:30:00,-48.339327253896045,
2023-02-17 03:00:00,-48.339327253896045,
2023-02-17 18:30:00,-48.339327253896045,
2023-02-17 20:00:00,-48.339327253896045,
2023-02-17 23:00:00,-48.339327253896045,
2023-02-17 23:59:59,0.0,a
2023-02-20 00:00:00,8.688170632125548,
2023-02-20 01:00:00,17.638554687780925,
2023-02-20 02:30:00,17.638554687780925,
2023-02-20 03:00:00,17.638554687780925,
2023-02-20 18:30:00,-25.842339508528312,
2023-02-20 20:00:00,-61.996222752339236,
2023-02-20 23:00:00,-42.48981397086936,
2023-02-20 23:59:59,-81.71262806533377,c
2023-02-21 00:00:00,-59.9380405187585,
2023-02-21 01:00:00,-35.2104957866577,
2023-02-21 02:30:00,-35.2104957866577,
2023-02-21 03:00:00,-35.2104957866577,
2023-02-21 18:30:00,-13.86349280417744,
2023-02-21 20:00:00,43.624231768844766,
2023-02-21 23:00:00,31.66395613282657,
2023-02-21 23:59:59,34.444274766965464,c
2023-02-22 00:00:00,19.746082765834217,
2023-02-22 01:00:00,32.687816370280416,
2023-02-22 02:30:00,32.687816370280416,
2023-02-22 03:00:00,32.687816370280416,
2023-02-22 18:30:00,68.78393989962933,
2023-02-22 20:00:00,92.34111291411864,
2023-02-22 23:00:00,125.82865688307356,
2023-02-22 23:59:59,129.97275389788592,c
2023-02-23 00:00:00,151.66124942151328,
2023-02-23 01:00:00,151.34286334456556,
2023-02-23 02:30:00,151.34286334456556,
2023-02-23 03:00:00,151.34286334456556,
2023-02-23 18:30:00,154.96778820427608,
2023-02-23 20:00:00,73.09786788322162,
2023-02-23 23:00:00,124.50697034963196,
2023-02-23 23:59:59,121.55755088110891,c
2023-02-24 00:00:00,164.37489485955484,
2023-02-24 01:00:00,182.20842540989543,
2023-02-24 02:30:00,182.20842540989543,
2023-02-24 03:00:00,182.20842540989543,
2023-02-24 18:30:00,182.20842540989543,
2023-02-24 20:00:00,182.20842540989543,
2023-02-24 23:00:00,182.20842540989543,
2023-02-24 23:59:59,174.94087746565128,w
2023-02-27 00:00:00,74.23472919233973,
2023-02-27 01:00:00,93.49951502667136,
2023-02-27 02:30:00,93.49951502667136,
2023-02-27 03:00:00,93.49951502667136,
2023-02-27 18:30:00,105.65108443783356,
2023-02-27 20:00:00,151.58698395315332,
2023-02-27 23:00:00,122.61291600189907,
2023-02-27 23:59:59,126.65318668358304,c
2023-02-28 00:00:00,156.56600785804403,
2023-02-28 01:00:00,125.29935646395461,
2023-02-28 02:30:00,125.29935646395461,
2023-02-28 03:00:00,125.29935646395461,
2023-02-28 18:30:00,142.36557832011022,
2023-02-28 20:00:00,188.88921599219066,
2023-02-28 23:00:00,205.83270672457365,
2023-02-28 23:59:59,193.86481369793546,c
2023-03-01 00:00:00,165.94228357891006,
2023-03-01 01:00:00,154.73838664991854,
2023-03-01 02:30:00,154.73838664991854,
2023-03-01 03:00:00,154.73838664991854,
2023-03-01 18:30:00,160.5758167668755,
2023-03-01 20:00:00,132.00724365306633,
2023-03-01 23:00:00,210.79774037286916,
2023-03-01 23:59:59,199.4756828504742,c
2023-03-02 00:00:00,170.17274782660024,
2023-03-02 01:00:00,165.91565053498016,
2023-03-02 02:30:00,165.91565053498016,
2023-03-02 03:00:00,165.91565053498016,
2023-03-02 18:30:00,177.09667745653678,
2023-03-02 20:00:00,198.70728916603912,
2023-03-02 23:00:00,177.50257030530338,
2023-03-02 23:59:59,205.36115426484685,c
2023-03-03 00:00:00,185.45505355243222,
2023-03-03 01:00:00,189.13500838984146,
2023-03-03 02:30:00,189.13500838984146,
2023-03-03 03:00:00,189.13500838984146,
2023-03-03 18:30:00,189.13500838984146,
2023-03-03 20:00:00,189.13500838984146,
2023-03-03 23:00:00,189.13500838984146,
2023-03-03 23:59:59,175.60809192021588,w
2023-03-06 00:00:00,163.843479482568,
2023-03-06 01:00:00,169.91999979868524,
2023-03-06 02:30:00,169.91999979868524,
2023-03-06 03:00:00,169.91999979868524,
2023-03-06 18:30:00,221.98785244807914,
2023-03-06 20:00:00,204.49768554150614,
2023-03-06 23:00:00,237.96633828166887,
2023-03-06 23:59:59,215.48122821678953,c
2023-03-07 00:00:00,202.2093283905033,
2023-03-07 01:00:00,194.7864710579379,
2023-03-07 02:30:00,194.7864710579379,
2023-03-07 03:00:00,194.7864710579379,
2023-03-07 18:30:00,190.88443290054238,
2023-03-07 20:00:00,198.9110702664566,
2023-03-07 23:00:00,163.8630308800457,
2023-03-07 23:59:59,196.15597865263226,c
2023-03-08 00:00:00,170.83092557122654,
2023-03-08 01:00:00,163.58004051805437,
2023-03-08 02:30:00,163.58004051805437,
2023-03-08 03:00:00,163.58004051805437,
2023-03-08 18:30:00,179.27164189736322,
2023-03-08 20:00:00,165.9111575861716,
2023-03-08 23:00:00,256.11479617439363,
2023-03-08 23:59:59,278.95280472638115,c
2023-03-09 00:00:00,290.5705033216418,
2023-03-09 01:00:00,299.53730577699935,
2023-03-09 02:30:00,299.53730577699935,
2023-03-09 03:00:00,299.53730577699935,
2023-03-09 18:30:00,299.53730577699935,
2023-03-09 20:00:00,320.4676966655679,
2023-03-09 23:00:00,276.10493833386863,
2023-03-09 23:59:59,239.48424647767388,c
2023-03-10 00:00:00,228.2828779553074,
2023-03-10 01:00:00,229.85364233153996,
2023-03-10 02:30:00,229.85364233153996,
2023-03-10 03:00:00,229.85364233153996,
2023-03-10 18:30:00,229.85364233153996,
2023-03-10 20:00:00,229.85364233153996,
2023-03-10 23:00:00,229.85364233153996,
2023-03-10 23:59:59,239.24879029708063,w
2023-03-13 00:00:00,239.24879029708063,
2023-03-13 01:00:00,239.24879029708063,
2023-03-13 02:30:00,239.24879029708063,
2023-03-13 03:00:00,239.24879029708063,
2023-03-13 18:30:00,239.24879029708063,
2023-03-13 20:00:00,239.24879029708063,
2023-03-13 23:00:00,239.24879029708063,
2023-03-13 23:59:59,239.24879029708063,c
2023-03-14 00:00:00,239.24879029708063,
2023-03-14 01:00:00,239.24879029708063,
2023-03-14 02:30:00,239.24879029708063,
2023-03-14 03:00:00,239.24879029708063,
2023-03-14 18:30:00,239.24879029708063,
2023-03-14 20:00:00,239.24879029708063,
2023-03-14 23:00:00,239.24879029708063,
2023-03-14 23:59:59,239.24879029708063,c
2023-03-15 00:00:00,239.24879029708063,
2023-03-15 01:00:00,239.24879029708063,
2023-03-15 02:30:00,239.24879029708063,
2023-03-15 03:00:00,239.24879029708063,
2023-03-15 18:30:00,239.24879029708063,
2023-03-15 20:00:00,239.24879029708063,
2023-03-15 23:00:00,239.24879029708063,
2023-03-15 23:59:59,239.24879029708063,c
2023-03-16 00:00:00,239.24879029708063,
2023-03-16 01:00:00,239.24879029708063,
2023-03-16 02:30:00,239.24879029708063,
2023-03-16 03:00:00,239.24879029708063,
2023-03-16 18:30:00,239.24879029708063,
2023-03-16 20:00:00,239.24879029708063,
2023-03-16 23:00:00,239.24879029708063,
2023-03-16 23:59:59,239.24879029708063,c
2023-03-17 00:00:00,239.24879029708063,
2023-03-17 01:00:00,239.24879029708063,
2023-03-17 02:30:00,239.24879029708063,
2023-03-17 03:00:00,239.24879029708063,
2023-03-17 18:30:00,239.24879029708063,
2023-03-17 20:00:00,239.24879029708063,
2023-03-17 23:00:00,239.24879029708063,
2023-03-17 23:59:59,239.24879029708063,e
2023-03-20 00:00:00,239.24879029708063,
2023-03-20 01:00:00,239.24879029708063,
2023-03-20 02:30:00,239.24879029708063,
2023-03-20 03:00:00,239.24879029708063,
2023-03-20 18:30:00,239.24879029708063,
2023-03-20 20:00:00,239.24879029708063,
2023-03-20 23:00:00,239.24879029708063,
2023-03-20 23:59:59,239.24879029708063,c
2023-03-21 00:00:00,239.24879029708063,
2023-03-21 01:00:00,239.24879029708063,
2023-03-21 02:30:00,239.24879029708063,
2023-03-21 03:00:00,239.24879029708063,
2023-03-21 18:30:00,239.24879029708063,
2023-03-21 20:00:00,239.24879029708063,
2023-03-21 23:00:00,239.24879029708063,
2023-03-21 23:59:59,239.24879029708063,c
2023-03-22 00:00:00,239.24879029708063,
2023-03-22 01:00:00,239.24879029708063,
2023-03-22 02:30:00,239.24879029708063,
2023-03-22 03:00:00,239.24879029708063,
2023-03-22 18:30:00,239.24879029708063,
2023-03-22 20:00:00,239.24879029708063,
2023-03-22 23:00:00,239.24879029708063,
2023-03-22 23:59:59,239.24879029708063,c
2023-03-23 00:00:00,239.24879029708063,
2023-03-23 01:00:00,239.24879029708063,
2023-03-23 02:30:00,239.24879029708063,
2023-03-23 03:00:00,239.24879029708063,
2023-03-23 18:30:00,239.24879029708063,
2023-03-23 20:00:00,239.24879029708063,
2023-03-23 23:00:00,239.24879029708063,
2023-03-23 23:59:59,239.24879029708063,c
2023-03-24 00:00:00,239.24879029708063,
2023-03-24 01:00:00,239.24879029708063,
2023-03-24 02:30:00,239.24879029708063,
2023-03-24 03:00:00,239.24879029708063,
2023-03-24 18:30:00,239.24879029708063,
2023-03-24 20:00:00,239.24879029708063,
2023-03-24 23:00:00,239.24879029708063,
2023-03-24 23:59:59,239.24879029708063,w
2023-03-27 00:00:00,239.24879029708063,
2023-03-27 01:00:00,239.24879029708063,
2023-03-27 02:30:00,239.24879029708063,
2023-03-27 03:00:00,239.24879029708063,
2023-03-27 18:30:00,239.24879029708063,
2023-03-27 20:00:00,239.24879029708063,
2023-03-27 23:00:00,239.24879029708063,
2023-03-27 23:59:59,239.24879029708063,c
2023-03-28 00:00:00,239.24879029708063,
2023-03-28 01:00:00,239.24879029708063,
2023-03-28 02:30:00,239.24879029708063,
2023-03-28 03:00:00,239.24879029708063,
2023-03-28 18:30:00,239.24879029708063,
2023-03-28 20:00:00,239.24879029708063,
2023-03-28 23:00:00,239.24879029708063,
2023-03-28 23:59:59,239.24879029708063,c
2023-03-29 00:00:00,239.24879029708063,
2023-03-29 01:00:00,239.24879029708063,
2023-03-29 02:30:00,239.24879029708063,
2023-03-29 03:00:00,239.24879029708063,
2023-03-29 18:30:00,239.24879029708063,
2023-03-29 20:00:00,239.24879029708063,
2023-03-29 23:00:00,239.24879029708063,
2023-03-29 23:59:59,239.24879029708063,c
2023-03-30 00:00:00,239.24879029708063,
2023-03-30 01:00:00,239.24879029708063,
2023-03-30 02:30:00,239.24879029708063,
2023-03-30 03:00:00,239.24879029708063,
2023-03-30 18:30:00,239.24879029708063,
2023-03-30 20:00:00,239.24879029708063,
2023-03-30 23:00:00,239.24879029708063,
2023-03-30 23:59:59,239.24879029708063,c
2023-03-31 00:00:00,239.24879029708063,
2023-03-31 01:00:00,239.24879029708063,
2023-03-31 02:30:00,239.24879029708063,
2023-03-31 03:00:00,239.24879029708063,
2023-03-31 18:30:00,239.24879029708063,
2023-03-31 20:00:00,239.24879029708063,
2023-03-31 23:00:00,239.24879029708063,
2023-03-31 23:59:59,239.24879029708063,w
2023-04-03 00:00:00,239.24879029708063,
2023-04-03 01:00:00,239.24879029708063,
2023-04-03 02:30:00,239.24879029708063,
2023-04-03 03:00:00,239.24879029708063,
2023-04-03 18:30:00,239.24879029708063,
2023-04-03 20:00:00,239.24879029708063,
2023-04-03 23:00:00,239.24879029708063,
2023-04-03 23:59:59,239.24879029708063,c
2023-04-04 00:00:00,239.24879029708063,
2023-04-04 01:00:00,239.24879029708063,
2023-04-04 02:30:00,239.24879029708063,
2023-04-04 03:00:00,239.24879029708063,
2023-04-04 18:30:00,239.24879029708063,
2023-04-04 20:00:00,239.24879029708063,
2023-04-04 23:00:00,239.24879029708063,
2023-04-04 23:59:59,239.24879029708063,c
2023-04-05 00:00:00,239.24879029708063,
2023-04-05 01:00:00,239.24879029708063,
2023-04-05 02:30:00,239.24879029708063,
2023-04-05 03:00:00,239.24879029708063,
2023-04-05 18:30:00,239.24879029708063,
2023-04-05 20:00:00,239.24879029708063,
2023-04-05 23:00:00,239.24879029708063,
2023-04-05 23:59:59,239.24879029708063,c
2023-04-06 00:00:00,239.24879029708063,
2023-04-06 01:00:00,239.24879029708063,
2023-04-06 02:30:00,239.24879029708063,
2023-04-06 03:00:00,239.24879029708063,
2023-04-06 18:30:00,239.24879029708063,
2023-04-06 20:00:00,239.24879029708063,
2023-04-06 23:00:00,239.24879029708063,
2023-04-06 23:59:59,239.24879029708063,c
2023-04-07 00:00:00,239.24879029708063,
2023-04-07 01:00:00,239.24879029708063,
2023-04-07 02:30:00,239.24879029708063,
2023-04-07 03:00:00,239.24879029708063,
2023-04-07 18:30:00,239.24879029708063,
2023-04-07 20:00:00,239.24879029708063,
2023-04-07 23:00:00,239.24879029708063,
2023-04-07 23:59:59,239.24879029708063,w
