date,SCHD_2021_Q2,meta
2021-06-14 00:00:00,18.714663871406522,
2021-06-14 10:00:00,39.511705695467285,
2021-06-14 10:30:00,37.952941437056026,
2021-06-14 12:00:00,40.609667089601025,
2021-06-14 13:30:00,44.55624836955107,
2021-06-14 15:00:00,38.26498250234489,
2021-06-14 15:30:30,38.26498250234489,
2021-06-14 23:59:59,27.835824400962466,c
2021-06-15 00:00:00,33.87101494672549,
2021-06-15 10:00:00,55.04316802875019,
2021-06-15 10:30:00,49.65222062104282,
2021-06-15 12:00:00,57.54830425444771,
2021-06-15 13:30:00,71.33710766106844,
2021-06-15 15:00:00,67.85820448438439,
2021-06-15 15:30:30,67.85820448438439,
2021-06-15 23:59:59,82.88358011734215,c
2021-06-16 00:00:00,91.98630496730921,
2021-06-16 10:00:00,99.2596981967645,
2021-06-16 10:30:00,95.78565341479596,
2021-06-16 12:00:00,88.33703690493974,
2021-06-16 13:30:00,98.85336085381846,
2021-06-16 15:00:00,119.93234534057788,
2021-06-16 15:30:30,119.93234534057788,
2021-06-16 23:59:59,108.733714400489,c
2021-06-17 00:00:00,102.97654120610191,
2021-06-17 10:00:00,108.15776855994352,
2021-06-17 10:30:00,118.81683984765135,
2021-06-17 12:00:00,116.87655035186013,
2021-06-17 13:30:00,121.35043874886442,
2021-06-17 15:00:00,125.9757388823699,
2021-06-17 15:30:30,125.9757388823699,
2021-06-17 23:59:59,124.66951605966975,c
2021-06-18 00:00:00,147.64683018611515,
2021-06-18 10:00:00,118.6529593805023,
2021-06-18 10:30:00,105.90068941679655,
2021-06-18 12:00:00,105.39431135825133,
2021-06-18 13:30:00,108.77972484144158,
2021-06-18 15:00:00,109.81832531917561,
2021-06-18 15:30:30,109.81832531917561,
2021-06-18 23:59:59,109.01435052670779,e
2021-06-21 00:00:00,102.45395595524994,
2021-06-21 10:00:00,84.52453138681186,
2021-06-21 10:30:00,65.02239580269517,
2021-06-21 12:00:00,63.253279706302116,
2021-06-21 13:30:00,56.7514625837095,
2021-06-21 15:00:00,54.612138626786006,
2021-06-21 15:30:30,54.612138626786006,
2021-06-21 23:59:59,54.62415165489642,c
2021-06-22 00:00:00,50.898993699199735,
2021-06-22 10:00:00,39.989963500427365,
2021-06-22 10:30:00,29.619504356954216,
2021-06-22 12:00:00,32.11537221711911,
2021-06-22 13:30:00,28.887257122940902,
2021-06-22 15:00:00,24.209374256592803,
2021-06-22 15:30:30,24.209374256592803,
2021-06-22 23:59:59,21.958440458984832,c
2021-06-23 00:00:00,29.214961758804137,
2021-06-23 10:00:00,67.07040658933416,
2021-06-23 10:30:00,47.59606661326039,
2021-06-23 12:00:00,43.51469658353718,
2021-06-23 13:30:00,50.54433574327193,
2021-06-23 15:00:00,47.96582974379439,
2021-06-23 15:30:30,47.96582974379439,
2021-06-23 23:59:59,39.628775885188055,c
2021-06-24 00:00:00,27.60816956217092,
2021-06-24 10:00:00,41.56877426470357,
2021-06-24 10:30:00,54.172132409489535,
2021-06-24 12:00:00,53.98683964737799,
2021-06-24 13:30:00,68.32433254136413,
2021-06-24 15:00:00,55.97694856934913,
2021-06-24 15:30:30,55.97694856934913,
2021-06-24 23:59:59,71.64026228461482,c
2021-06-25 00:00:00,57.410728138093546,
2021-06-25 10:00:00,64.67183915424478,
2021-06-25 10:30:00,60.65443573847997,
2021-06-25 12:00:00,54.08553601132057,
2021-06-25 13:30:00,63.131677814744826,
2021-06-25 15:00:00,60.04026997528024,
2021-06-25 15:30:30,60.04026997528024,
2021-06-25 23:59:59,82.1057082595207,w
2021-06-28 00:00:00,62.82981957113407,
2021-06-28 10:00:00,75.34153752983137,
2021-06-28 10:30:00,74.55784173739077,
2021-06-28 12:00:00,84.3914721931145,
2021-06-28 13:30:00,95.18911651437773,
2021-06-28 15:00:00,81.74270185519832,
2021-06-28 15:30:30,81.74270185519832,
2021-06-28 23:59:59,82.01174823742227,c
2021-06-29 00:00:00,87.46505560609863,
2021-06-29 10:00:00,56.068059520659446,
2021-06-29 10:30:00,55.50881061620787,
2021-06-29 12:00:00,52.478116320956914,
2021-06-29 13:30:00,51.03500930841039,
2021-06-29 15:00:00,44.58530065278884,
2021-06-29 15:30:30,44.58530065278884,
2021-06-29 23:59:59,52.79859644999615,c
2021-06-30 00:00:00,58.963950509801165,
2021-06-30 10:00:00,52.44640967196571,
2021-06-30 10:30:00,55.87522276666468,
2021-06-30 12:00:00,50.370427545845786,
2021-06-30 13:30:00,50.038642593923505,
2021-06-30 15:00:00,48.48922415434193,
2021-06-30 15:30:30,48.48922415434193,
2021-06-30 23:59:59,46.41668325620969,c
2021-07-01 00:00:00,37.852654701763704,
2021-07-01 10:00:00,39.30347672642996,
2021-07-01 10:30:00,35.98982346409075,
2021-07-01 12:00:00,38.0432544553923,
2021-07-01 13:30:00,49.53282409909929,
2021-07-01 15:00:00,43.16873125104156,
2021-07-01 15:30:30,43.16873125104156,
2021-07-01 23:59:59,43.67783894405125,c
2021-07-02 00:00:00,34.51239629460476,
2021-07-02 10:00:00,54.632867234483214,
2021-07-02 10:30:00,70.38672579610503,
2021-07-02 12:00:00,100.27534789012715,
2021-07-02 13:30:00,91.47672640474175,
2021-07-02 15:00:00,102.76530875325547,
2021-07-02 15:30:30,102.76530875325547,
2021-07-02 23:59:59,94.74347640271247,w
