date,AS_GDXJ_2022_Q4,meta
2022-12-12 01:00:00,244.073606304848,
2022-12-12 02:30:00,244.073606304848,
2022-12-12 03:00:00,244.073606304848,
2022-12-12 18:30:00,334.9296641144506,
2022-12-12 20:00:00,270.7879150543331,
2022-12-12 23:00:00,278.2871707510958,
2022-12-12 23:59:59,258.27186251225476,c
2022-12-13 00:00:00,222.35939626025265,
2022-12-13 01:00:00,222.35939626025265,
2022-12-13 02:30:00,222.35939626025265,
2022-12-13 03:00:00,222.35939626025265,
2022-12-13 18:30:00,272.6338554730878,
2022-12-13 20:00:00,257.5201270856651,
2022-12-13 23:00:00,237.21815565137922,
2022-12-13 23:59:59,230.1828818147792,c
2022-12-14 00:00:00,154.7964852364753,
2022-12-14 01:00:00,154.7964852364753,
2022-12-14 02:30:00,154.7964852364753,
2022-12-14 03:00:00,154.7964852364753,
2022-12-14 18:30:00,78.47651396859055,
2022-12-14 20:00:00,139.39051088664564,
2022-12-14 23:00:00,82.38435064628584,
2022-12-14 23:59:59,111.76871010360628,c
2022-12-15 00:00:00,113.29738725984544,
2022-12-15 01:00:00,113.29738725984544,
2022-12-15 02:30:00,113.29738725984544,
2022-12-15 03:00:00,113.29738725984544,
2022-12-15 18:30:00,132.47922412200842,
2022-12-15 20:00:00,120.58406329402987,
2022-12-15 23:00:00,136.85152177016562,
2022-12-15 23:59:59,35.86001066751123,c
2022-12-16 00:00:00,107.00062523920087,
2022-12-16 01:00:00,107.00062523920087,
2022-12-16 02:30:00,107.00062523920087,
2022-12-16 03:00:00,107.00062523920087,
2022-12-16 18:30:00,107.00062523920087,
2022-12-16 20:00:00,107.00062523920087,
2022-12-16 23:00:00,107.00062523920087,
2022-12-16 23:59:59,106.28208442679215,e
2022-12-19 00:00:00,-41.003260694274104,
2022-12-19 01:00:00,-41.003260694274104,
2022-12-19 02:30:00,-41.003260694274104,
2022-12-19 03:00:00,-41.003260694274104,
2022-12-19 18:30:00,-85.8403260373675,
2022-12-19 20:00:00,-80.45645851550717,
2022-12-19 23:00:00,-51.19980583016013,
2022-12-19 23:59:59,-43.2679595538375,c
2022-12-20 00:00:00,0.29949086992564844,
2022-12-20 01:00:00,0.29949086992564844,
2022-12-20 02:30:00,0.29949086992564844,
2022-12-20 03:00:00,0.29949086992564844,
2022-12-20 18:30:00,-120.30512002025989,
2022-12-20 20:00:00,-210.08297835687472,
2022-12-20 23:00:00,-262.1519299620736,
2022-12-20 23:59:59,-282.63608041872703,c
2022-12-21 00:00:00,-348.11341693551867,
2022-12-21 01:00:00,-348.11341693551867,
2022-12-21 02:30:00,-348.11341693551867,
2022-12-21 03:00:00,-348.11341693551867,
2022-12-21 18:30:00,-323.0827234374051,
2022-12-21 20:00:00,-340.18944116608554,
2022-12-21 23:00:00,-360.7414939226828,
2022-12-21 23:59:59,-319.2591205850549,c
2022-12-22 00:00:00,-343.7006913293535,
2022-12-22 01:00:00,-343.7006913293535,
2022-12-22 02:30:00,-343.7006913293535,
2022-12-22 03:00:00,-343.7006913293535,
2022-12-22 18:30:00,-346.894123992648,
2022-12-22 20:00:00,-301.74753103913827,
2022-12-22 23:00:00,-341.4654242956972,
2022-12-22 23:59:59,-326.7706277291095,c
2022-12-23 00:00:00,-275.03380712294893,
2022-12-23 01:00:00,-275.03380712294893,
2022-12-23 02:30:00,-275.03380712294893,
2022-12-23 03:00:00,-275.03380712294893,
2022-12-23 18:30:00,-275.03380712294893,
2022-12-23 20:00:00,-275.03380712294893,
2022-12-23 23:00:00,-275.03380712294893,
2022-12-23 23:59:59,-268.311581672835,w
2022-12-26 00:00:00,-268.311581672835,
2022-12-26 01:00:00,-268.311581672835,
2022-12-26 02:30:00,-268.311581672835,
2022-12-26 03:00:00,-268.311581672835,
2022-12-26 18:30:00,-268.311581672835,
2022-12-26 20:00:00,-268.311581672835,
2022-12-26 23:00:00,-268.311581672835,
2022-12-26 23:59:59,-268.311581672835,c
2022-12-27 00:00:00,-268.311581672835,
2022-12-27 01:00:00,-268.311581672835,
2022-12-27 02:30:00,-268.311581672835,
2022-12-27 03:00:00,-268.311581672835,
2022-12-27 18:30:00,-249.99317694168803,
2022-12-27 20:00:00,-229.91752359832526,
2022-12-27 23:00:00,-250.98105374798524,
2022-12-27 23:59:59,-250.98105374798524,c
2022-12-28 00:00:00,-286.1538055049623,
2022-12-28 01:00:00,-286.1538055049623,
2022-12-28 02:30:00,-286.1538055049623,
2022-12-28 03:00:00,-286.1538055049623,
2022-12-28 18:30:00,-282.32300747840554,
2022-12-28 20:00:00,-226.47304203691783,
2022-12-28 23:00:00,-331.88037185584426,
2022-12-28 23:59:59,-308.88760668747,c
2022-12-29 00:00:00,-276.223782423594,
2022-12-29 01:00:00,-276.223782423594,
2022-12-29 02:30:00,-276.223782423594,
2022-12-29 03:00:00,-276.223782423594,
2022-12-29 18:30:00,-221.87199228535565,
2022-12-29 20:00:00,-213.60900703803827,
2022-12-29 23:00:00,-143.54376672146964,
2022-12-29 23:59:59,-135.09311655448573,c
2022-12-30 00:00:00,-146.69631148205235,
2022-12-30 01:00:00,-146.69631148205235,
2022-12-30 02:30:00,-146.69631148205235,
2022-12-30 03:00:00,-146.69631148205235,
2022-12-30 18:30:00,-146.69631148205235,
2022-12-30 20:00:00,-146.69631148205235,
2022-12-30 23:00:00,-146.69631148205235,
2022-12-30 23:59:59,-147.20833148072143,w
