date,MOAT_2021_Q4,meta
2021-11-30 15:00:00,33.35479620898059,
2021-11-30 15:30:30,33.35479620898059,m
2021-11-30 23:59:59,42.43071010213703,c
2021-12-01 00:00:00,90.18443432906133,
2021-12-01 10:00:00,50.32053192138369,
2021-12-01 10:30:00,51.64117673074293,
2021-12-01 12:00:00,29.056486047780254,
2021-12-01 13:30:00,5.539244618466228,
2021-12-01 15:00:00,-27.21026618241558,
2021-12-01 15:30:30,-27.21026618241558,
2021-12-01 23:59:59,-52.66155002331402,c
2021-12-02 00:00:00,-112.14659577217594,
2021-12-02 10:00:00,-65.88594445619992,
2021-12-02 10:30:00,-90.4805721381149,
2021-12-02 12:00:00,-71.33880443623252,
2021-12-02 13:30:00,-68.3801352361686,
2021-12-02 15:00:00,-45.71232147431101,
2021-12-02 15:30:30,-45.71232147431101,
2021-12-02 23:59:59,-14.417208915261881,c
2021-12-03 00:00:00,-5.608878947651874,
2021-12-03 10:00:00,-72.50220893468531,
2021-12-03 10:30:00,-75.80941735221631,
2021-12-03 12:00:00,-130.12888529058614,
2021-12-03 13:30:00,-136.77281298912112,
2021-12-03 15:00:00,-140.7115082690218,
2021-12-03 15:30:30,-140.7115082690218,
2021-12-03 23:59:59,-133.86174658753225,w
2021-12-06 00:00:00,-149.42245720370033,
2021-12-06 10:00:00,-114.12507866284773,
2021-12-06 10:30:00,-88.67315136034085,
2021-12-06 12:00:00,-78.35529810742378,
2021-12-06 13:30:00,-64.25645642413792,
2021-12-06 15:00:00,-53.4428739872601,
2021-12-06 15:30:30,-53.4428739872601,
2021-12-06 23:59:59,-50.94493973488602,c
2021-12-07 00:00:00,6.469862949343906,
2021-12-07 10:00:00,12.459519275056437,
2021-12-07 10:30:00,-12.677563709185733,
2021-12-07 12:00:00,-5.131154360446089,
2021-12-07 13:30:00,25.60013630415824,
2021-12-07 15:00:00,22.401992166589707,
2021-12-07 15:30:30,22.401992166589707,s
2021-12-07 23:59:59,14.137814727238265,c
2021-12-08 00:00:00,-5.473103702572416,
2021-12-08 10:00:00,20.875635155128293,
2021-12-08 10:30:00,24.393470769695796,
2021-12-08 12:00:00,4.801096748781902,
2021-12-08 13:30:00,30.17663378968632,
2021-12-08 15:00:00,35.1372568306283,
2021-12-08 15:30:30,35.1372568306283,
2021-12-08 23:59:59,39.177263974215975,c
2021-12-09 00:00:00,29.158729108744637,
2021-12-09 10:00:00,33.29348698139279,
2021-12-09 10:30:00,13.63384883338199,
2021-12-09 12:00:00,5.3919378502944255,
2021-12-09 13:30:00,2.7642965767979604,
2021-12-09 15:00:00,-2.5302826340891897,
2021-12-09 15:30:30,-2.5302826340891897,
2021-12-09 23:59:59,-19.064383368210656,c
2021-12-10 00:00:00,-0.22905873141917255,
2021-12-10 10:00:00,6.195126839401382,
2021-12-10 10:30:00,-5.4537415776324,
2021-12-10 12:00:00,7.339279341673318,
2021-12-10 13:30:00,4.714074625491094,
2021-12-10 15:00:00,3.1114909321424875,
2021-12-10 15:30:30,3.1114909321424875,
2021-12-10 23:59:59,0.0,a
2021-12-13 00:00:00,12.311875487219595,
2021-12-13 10:00:00,42.72927807246674,
2021-12-13 10:30:00,27.7930908573137,
2021-12-13 12:00:00,7.966252995886634,
2021-12-13 13:30:00,12.787417904007725,
2021-12-13 15:00:00,19.987962960363575,
2021-12-13 15:30:30,19.987962960363575,
2021-12-13 23:59:59,13.216431949428397,c
2021-12-14 00:00:00,-15.614746269566012,
2021-12-14 10:00:00,18.645208617873777,
2021-12-14 10:30:00,-9.825988427086259,
2021-12-14 12:00:00,-23.941900179227105,
2021-12-14 13:30:00,-49.19252193247894,
2021-12-14 15:00:00,-51.16184029237479,
2021-12-14 15:30:30,-51.16184029237479,
2021-12-14 23:59:59,-48.58759077159675,c
2021-12-15 00:00:00,-63.32728041375299,
2021-12-15 10:00:00,-54.29020936236839,
2021-12-15 10:30:00,-46.664934761349514,
2021-12-15 12:00:00,-61.56687716472538,
2021-12-15 13:30:00,-74.96358266833045,
2021-12-15 15:00:00,-53.55168053278089,
2021-12-15 15:30:30,-53.55168053278089,
2021-12-15 23:59:59,-40.796341329291636,c
2021-12-16 00:00:00,-43.96663560107959,
2021-12-16 10:00:00,3.794554201968822,
2021-12-16 10:30:00,-18.22253954659982,
2021-12-16 12:00:00,-60.03230420573345,
2021-12-16 13:30:00,-63.28819533122896,
2021-12-16 15:00:00,-86.36361263684057,
2021-12-16 15:30:30,-86.36361263684057,
2021-12-16 23:59:59,-70.69112755090191,c
2021-12-17 00:00:00,-197.35796008386205,
2021-12-17 10:00:00,-197.72030181126001,
2021-12-17 10:30:00,-179.9315694402992,
2021-12-17 12:00:00,-163.5053040635105,
2021-12-17 13:30:00,-153.7935948977538,
2021-12-17 15:00:00,-185.87352099693362,
2021-12-17 15:30:30,-185.87352099693362,
2021-12-17 23:59:59,-194.91115382444036,e
2021-12-20 00:00:00,-250.55917122363348,
2021-12-20 10:00:00,-214.21796073666565,
2021-12-20 10:30:00,-218.6159195752657,
2021-12-20 12:00:00,-226.53217750217345,
2021-12-20 13:30:00,-221.2580844165409,
2021-12-20 15:00:00,-212.96356003472965,
2021-12-20 15:30:30,-212.96356003472965,
2021-12-20 23:59:59,-222.48792611246927,c
2021-12-21 00:00:00,-199.4175290131916,
2021-12-21 10:00:00,-216.94849854894346,
2021-12-21 10:30:00,-220.3735611165116,
2021-12-21 12:00:00,-191.03535466367134,
2021-12-21 13:30:00,-190.40298645713688,
2021-12-21 15:00:00,-180.7163206044704,
2021-12-21 15:30:30,-180.7163206044704,
2021-12-21 23:59:59,-183.8544817465886,c
2021-12-22 00:00:00,-198.7612891548606,
2021-12-22 10:00:00,-215.16516979895687,
2021-12-22 10:30:00,-217.5648642553574,
2021-12-22 12:00:00,-214.95564059041567,
2021-12-22 13:30:00,-223.03684806370666,
2021-12-22 15:00:00,-224.5217002457225,
2021-12-22 15:30:30,-224.5217002457225,
2021-12-22 23:59:59,-218.31032887415063,c
2021-12-23 00:00:00,-210.47515281093615,
2021-12-23 10:00:00,-216.61365162339575,
2021-12-23 10:30:00,-212.4296096078408,
2021-12-23 12:00:00,-183.2689056080328,
2021-12-23 13:30:00,-170.82344546726995,
2021-12-23 15:00:00,-171.5941389473678,
2021-12-23 15:30:30,-171.5941389473678,
2021-12-23 23:59:59,-176.09537255848386,c
2021-12-24 00:00:00,-176.09537255848386,
2021-12-24 10:00:00,-176.09537255848386,
2021-12-24 10:30:00,-176.09537255848386,
2021-12-24 12:00:00,-176.09537255848386,
2021-12-24 13:30:00,-176.09537255848386,
2021-12-24 15:00:00,-176.09537255848386,
2021-12-24 15:30:30,-176.09537255848386,
2021-12-24 23:59:59,-176.09537255848386,w
2021-12-27 00:00:00,-172.95123241929673,
2021-12-27 10:00:00,-178.50378431119088,
2021-12-27 10:30:00,-161.97277054999677,
2021-12-27 12:00:00,-180.98735127883288,
2021-12-27 13:30:00,-176.0602968300591,
2021-12-27 15:00:00,-175.8355683737218,
2021-12-27 15:30:30,-175.8355683737218,
2021-12-27 23:59:59,-173.08939410022458,c
2021-12-28 00:00:00,-166.02780364429282,
2021-12-28 10:00:00,-151.59896161150277,
2021-12-28 10:30:00,-141.72933787326474,
2021-12-28 12:00:00,-147.15410211736253,
2021-12-28 13:30:00,-139.78536843974598,
2021-12-28 15:00:00,-146.21661065394255,
2021-12-28 15:30:30,-146.21661065394255,
2021-12-28 23:59:59,-139.76112775570232,c
2021-12-29 00:00:00,-145.13363564312726,
2021-12-29 10:00:00,-151.15763943707316,
2021-12-29 10:30:00,-153.4327508789479,
2021-12-29 12:00:00,-151.16955664216243,
2021-12-29 13:30:00,-151.00965572904215,
2021-12-29 15:00:00,-145.86390251727312,
2021-12-29 15:30:30,-145.86390251727312,
2021-12-29 23:59:59,-149.73400768899728,c
2021-12-30 00:00:00,-141.4860499438148,
2021-12-30 10:00:00,-120.86024167042638,
2021-12-30 10:30:00,-119.4660810690034,
2021-12-30 12:00:00,-116.69127308760926,
2021-12-30 13:30:00,-110.08861777265406,
2021-12-30 15:00:00,-109.52421415885237,
2021-12-30 15:30:30,-109.52421415885237,
2021-12-30 23:59:59,-119.15006837743158,c
2021-12-31 00:00:00,-129.22819869826276,
2021-12-31 10:00:00,-122.76695421284262,
2021-12-31 10:30:00,-128.50518952694006,
2021-12-31 12:00:00,-131.69448345629758,
2021-12-31 13:30:00,-136.29812556364368,
2021-12-31 15:00:00,-126.52412090403845,
2021-12-31 15:30:30,-126.52412090403845,
2021-12-31 23:59:59,-138.8371308988751,w
2022-01-03 00:00:00,-126.08241853926484,
2022-01-03 10:00:00,-152.96659340137808,
2022-01-03 10:30:00,-134.39915330487497,
2022-01-03 12:00:00,-146.10862727595008,
2022-01-03 13:30:00,-141.18033143358457,
2022-01-03 15:00:00,-128.10358130002942,
2022-01-03 15:30:30,-128.10358130002942,
2022-01-03 23:59:59,-134.80544069972143,c
2022-01-04 00:00:00,-121.99562014313096,
2022-01-04 10:00:00,-149.4711859273052,
2022-01-04 10:30:00,-160.70526821594285,
2022-01-04 12:00:00,-169.08300160574663,
2022-01-04 13:30:00,-170.46138458804467,
2022-01-04 15:00:00,-170.18059162490908,
2022-01-04 15:30:30,-170.18059162490908,
2022-01-04 23:59:59,-165.93233348739977,c
2022-01-05 00:00:00,-164.23788649833182,
2022-01-05 10:00:00,-131.934423759134,
2022-01-05 10:30:00,-142.03627151371052,
2022-01-05 12:00:00,-154.94355591253088,
2022-01-05 13:30:00,-174.28725313479868,
2022-01-05 15:00:00,-214.53217547990334,
2022-01-05 15:30:30,-214.53217547990334,
2022-01-05 23:59:59,-224.02898583875094,c
2022-01-06 00:00:00,-221.37721508978666,
2022-01-06 10:00:00,-221.1310043094079,
2022-01-06 10:30:00,-208.67261376093074,
2022-01-06 12:00:00,-185.3557285831714,
2022-01-06 13:30:00,-188.55137687837805,
2022-01-06 15:00:00,-185.38539782262046,
2022-01-06 15:30:30,-185.38539782262046,
2022-01-06 23:59:59,-194.28959332352588,c
2022-01-07 00:00:00,-229.53232411498652,
2022-01-07 10:00:00,-174.1111511342658,
2022-01-07 10:30:00,-184.49389211353673,
2022-01-07 12:00:00,-181.57816801781087,
2022-01-07 13:30:00,-199.99357708723528,
2022-01-07 15:00:00,-217.9443064610823,
2022-01-07 15:30:30,-217.9443064610823,
2022-01-07 23:59:59,-229.13868453868827,w
