date,EU_HEX25_2022_Q1,meta
2022-02-03 08:00:00,-14.049679247665637,
2022-02-03 10:30:00,14.957293559986994,
2022-02-03 11:00:00,14.882784960116481,
2022-02-03 23:59:59,21.40186432606447,c
2022-02-04 00:00:00,47.05565219972161,
2022-02-04 03:30:00,-0.7798503328317565,
2022-02-04 04:00:00,-24.389614742865035,
2022-02-04 06:00:00,-67.41665635229089,
2022-02-04 08:00:00,-87.2847969216619,
2022-02-04 10:30:00,-78.70458817893837,
2022-02-04 11:00:00,-86.81405548358515,
2022-02-04 23:59:59,-84.13445651927753,w
2022-02-07 00:00:00,-74.00624453414883,
2022-02-07 03:30:00,-105.5974430471203,
2022-02-07 04:00:00,-96.32261145747651,
2022-02-07 06:00:00,-95.90282005789697,
2022-02-07 08:00:00,-100.8533278300975,
2022-02-07 10:30:00,-92.6949993572598,
2022-02-07 11:00:00,-89.44471071158756,
2022-02-07 23:59:59,-93.67460958739451,c
2022-02-08 00:00:00,-92.79678578975745,
2022-02-08 03:30:00,-84.49005899866592,
2022-02-08 04:00:00,-51.31129905624397,
2022-02-08 06:00:00,-32.2586711924734,
2022-02-08 08:00:00,-47.990942154261575,
2022-02-08 10:30:00,-51.94020394622606,
2022-02-08 11:00:00,-48.635710904441225,
2022-02-08 23:59:59,-37.572073099776134,c
2022-02-09 00:00:00,-10.818571196843493,
2022-02-09 03:30:00,-24.659517449714883,
2022-02-09 04:00:00,-19.582460436605004,
2022-02-09 06:00:00,41.422095743295586,
2022-02-09 08:00:00,41.53577158049825,
2022-02-09 10:30:00,55.62156925738853,
2022-02-09 11:00:00,47.65859167454971,
2022-02-09 23:59:59,48.14997527971656,c
2022-02-10 00:00:00,-109.48321478938584,
2022-02-10 03:30:00,-100.48939359438594,
2022-02-10 04:00:00,-93.6587748051682,
2022-02-10 06:00:00,-109.34847448608701,
2022-02-10 08:00:00,-143.7710963076422,
2022-02-10 10:30:00,-152.86866803158114,
2022-02-10 11:00:00,-151.56377110325042,
2022-02-10 23:59:59,-144.69887805471086,c
2022-02-11 00:00:00,-144.69887805471086,
2022-02-11 03:30:00,-144.69887805471086,
2022-02-11 04:00:00,-144.69887805471086,
2022-02-11 06:00:00,-144.69887805471086,
2022-02-11 08:00:00,-144.69887805471086,
2022-02-11 10:30:00,-144.69887805471086,
2022-02-11 11:00:00,-144.69887805471086,
2022-02-11 23:59:59,-144.69887805471086,w
2022-02-14 00:00:00,-183.180872946507,
2022-02-14 03:30:00,-173.5536376970606,
2022-02-14 04:00:00,-179.9403660030033,
2022-02-14 06:00:00,-139.62008924577674,
2022-02-14 08:00:00,-131.1214988366358,
2022-02-14 10:30:00,-74.34392922901037,
2022-02-14 11:00:00,-85.83937390173668,
2022-02-14 23:59:59,-86.11103017959255,c
