date,DJSECT_2022_Q3,meta
2022-09-15 13:30:00,-15.850914691571234,
2022-09-15 15:00:00,-51.46631546341359,
2022-09-15 15:30:30,-51.46631546341359,
2022-09-15 23:59:59,-71.00653521455115,c
2022-09-16 00:00:00,-154.36278084853348,
2022-09-16 10:00:00,-234.83236942381927,
2022-09-16 10:30:00,-241.21332377364251,
2022-09-16 12:00:00,-243.37094263190374,
2022-09-16 13:30:00,-237.51836524541523,
2022-09-16 15:00:00,-240.4992081701348,
2022-09-16 15:30:30,-240.4992081701348,
2022-09-16 23:59:59,-258.1850367080797,e
2022-09-19 00:00:00,-315.5473473566283,
2022-09-19 10:00:00,-296.29119991849575,
2022-09-19 10:30:00,-337.0057172481079,
2022-09-19 12:00:00,-322.81300846373983,
2022-09-19 13:30:00,-321.91599599414167,
2022-09-19 15:00:00,-312.7261179244115,
2022-09-19 15:30:30,-312.7261179244115,
2022-09-19 23:59:59,-310.23243434413394,c
2022-09-20 00:00:00,-307.1316324895829,
2022-09-20 10:00:00,-324.854901122156,
2022-09-20 10:30:00,-282.6917998352649,
2022-09-20 12:00:00,-243.82723516443957,
2022-09-20 13:30:00,-270.6450685967218,
2022-09-20 15:00:00,-284.76412950558665,
2022-09-20 15:30:30,-284.76412950558665,
2022-09-20 23:59:59,-290.17687633272544,c
2022-09-21 00:00:00,-266.4160925902886,
2022-09-21 10:00:00,-305.03938810825935,
2022-09-21 10:30:00,-278.5821293850206,
2022-09-21 12:00:00,-283.22144970976206,
2022-09-21 13:30:00,-301.70255210201003,
2022-09-21 15:00:00,-267.3288871862444,
2022-09-21 15:30:30,-267.3288871862444,
2022-09-21 23:59:59,-362.21035254941944,c
2022-09-22 00:00:00,-357.3875739963689,
2022-09-22 10:00:00,-417.40397036923196,
2022-09-22 10:30:00,-443.15275153601465,
2022-09-22 12:00:00,-498.4915464329058,
2022-09-22 13:30:00,-499.84842748012056,
2022-09-22 15:00:00,-495.9298259743912,
2022-09-22 15:30:30,-495.9298259743912,
2022-09-22 23:59:59,-493.8514687074635,c
2022-09-23 00:00:00,-549.2412148300118,
2022-09-23 10:00:00,-589.5036173791009,
2022-09-23 10:30:00,-586.0276967305783,
2022-09-23 12:00:00,-606.6618104551374,
2022-09-23 13:30:00,-602.8517142321564,
2022-09-23 15:00:00,-595.4342340757341,
2022-09-23 15:30:30,-595.4342340757341,
2022-09-23 23:59:59,-558.9962397028264,w
2022-09-26 00:00:00,-587.2130289031534,
2022-09-26 10:00:00,-525.6429466377688,
2022-09-26 10:30:00,-523.4561048970315,
2022-09-26 12:00:00,-559.2335946864996,
2022-09-26 13:30:00,-572.9393202353801,
2022-09-26 15:00:00,-543.2681949631992,
2022-09-26 15:30:30,-543.2681949631992,
2022-09-26 23:59:59,-557.2705783791744,c
2022-09-27 00:00:00,-511.63960784069945,
2022-09-27 10:00:00,-491.0258505617253,
2022-09-27 10:30:00,-483.80001754417117,
2022-09-27 12:00:00,-504.2144431785732,
2022-09-27 13:30:00,-541.4599917797514,
2022-09-27 15:00:00,-518.9842852148156,
2022-09-27 15:30:30,-518.9842852148156,
2022-09-27 23:59:59,-519.9976477931298,c
2022-09-28 00:00:00,-508.4863539682108,
2022-09-28 10:00:00,-480.3643528944135,
2022-09-28 10:30:00,-451.7054893345435,
2022-09-28 12:00:00,-434.958432589875,
2022-09-28 13:30:00,-418.1914502322413,
2022-09-28 15:00:00,-405.03390784091425,
2022-09-28 15:30:30,-405.03390784091425,
2022-09-28 23:59:59,-400.49518099520446,c
2022-09-29 00:00:00,-424.13641751784826,
2022-09-29 10:00:00,-471.83619634095066,
2022-09-29 10:30:00,-495.0581265889052,
2022-09-29 12:00:00,-479.8680319910652,
2022-09-29 13:30:00,-490.33614147933395,
2022-09-29 15:00:00,-522.5699519382686,
2022-09-29 15:30:30,-522.5699519382686,
2022-09-29 23:59:59,-490.1062717391824,c
2022-09-30 00:00:00,-506.79561833040384,
2022-09-30 10:00:00,-494.9349895033449,
2022-09-30 10:30:00,-475.48706992797725,
2022-09-30 12:00:00,-466.7831146737658,
2022-09-30 13:30:00,-474.5444901484175,
2022-09-30 15:00:00,-514.8338004892369,
2022-09-30 15:30:30,-514.8338004892369,
2022-09-30 23:59:59,-541.0714730943505,w
