date,DGRO_2021_Q3,meta
2021-08-27 12:00:00,-6.639264014475884,
2021-08-27 13:30:00,-7.42843554520141,
2021-08-27 15:00:00,-0.10102333712211475,
2021-08-27 15:30:30,-0.10102333712211475,
2021-08-27 23:59:59,-1.8436486535160839,w
2021-08-30 00:00:00,-0.03474393440683343,
2021-08-30 10:00:00,-25.444791961528153,
2021-08-30 10:30:00,-34.921916798934035,
2021-08-30 12:00:00,-40.17327524321445,
2021-08-30 13:30:00,-41.74367264927241,
2021-08-30 15:00:00,-36.53362731345351,
2021-08-30 15:30:30,-36.53362731345351,
2021-08-30 23:59:59,-41.12479847355917,c
2021-08-31 00:00:00,-38.71093816527218,
2021-08-31 10:00:00,-47.43681391067412,
2021-08-31 10:30:00,-38.46742280997432,
2021-08-31 12:00:00,-24.86443050644948,
2021-08-31 13:30:00,-15.017513176072953,
2021-08-31 15:00:00,-17.160255690846498,
2021-08-31 15:30:30,-17.160255690846498,s
2021-08-31 23:59:59,-19.927632542527135,c
2021-09-01 00:00:00,-25.443798510272245,
2021-09-01 10:00:00,-25.968181833980452,
2021-09-01 10:30:00,-28.79892683978187,
2021-09-01 12:00:00,-31.963096491830584,
2021-09-01 13:30:00,-39.30028764347617,
2021-09-01 15:00:00,-36.77431505960385,
2021-09-01 15:30:30,-36.77431505960385,
2021-09-01 23:59:59,-41.09721010572366,c
2021-09-02 00:00:00,-56.22381213018343,
2021-09-02 10:00:00,-70.45532046615108,
2021-09-02 10:30:00,-69.35037189070454,
2021-09-02 12:00:00,-62.48317453003983,
2021-09-02 13:30:00,-63.49058235675693,
2021-09-02 15:00:00,-74.61368435981831,
2021-09-02 15:30:30,-74.61368435981831,
2021-09-02 23:59:59,-86.03507765481345,c
2021-09-03 00:00:00,-90.78573683678042,
2021-09-03 10:00:00,-68.50107362690369,
2021-09-03 10:30:00,-76.79037051852629,
2021-09-03 12:00:00,-85.53926147845277,
2021-09-03 13:30:00,-88.95097542609619,
2021-09-03 15:00:00,-91.28884369770049,
2021-09-03 15:30:30,-91.28884369770049,
2021-09-03 23:59:59,-85.44768545227316,w
2021-09-06 00:00:00,-85.44768545227316,
2021-09-06 10:00:00,-85.44768545227316,
2021-09-06 10:30:00,-85.44768545227316,
2021-09-06 12:00:00,-85.44768545227316,
2021-09-06 13:30:00,-85.44768545227316,
2021-09-06 15:00:00,-85.44768545227316,
2021-09-06 15:30:30,-85.44768545227316,
2021-09-06 23:59:59,-85.44768545227316,c
2021-09-07 00:00:00,-88.54327547689081,
2021-09-07 10:00:00,-67.361526747266,
2021-09-07 10:30:00,-61.76364273908757,
2021-09-07 12:00:00,-63.53820990235772,
2021-09-07 13:30:00,-70.83888512735393,
2021-09-07 15:00:00,-65.59793860763784,
2021-09-07 15:30:30,-65.59793860763784,
2021-09-07 23:59:59,-64.74384416291377,c
2021-09-08 00:00:00,-56.532220047190094,
2021-09-08 10:00:00,-67.01895932940351,
2021-09-08 10:30:00,-65.39510653915295,
2021-09-08 12:00:00,-80.59828095173862,
2021-09-08 13:30:00,-80.71755316698454,
2021-09-08 15:00:00,-81.94799874708542,
2021-09-08 15:30:30,-81.94799874708542,
2021-09-08 23:59:59,-80.65224068055113,c
2021-09-09 00:00:00,-82.99800695731392,
2021-09-09 10:00:00,-72.78070769498072,
2021-09-09 10:30:00,-72.08355119348016,
2021-09-09 12:00:00,-54.27357926385639,
2021-09-09 13:30:00,-49.797014483714975,
2021-09-09 15:00:00,-43.51995032898412,
2021-09-09 15:30:30,-43.51995032898412,
2021-09-09 23:59:59,-36.814129451321605,c
2021-09-10 00:00:00,-47.99744260667421,
2021-09-10 10:00:00,-25.210171481848192,
2021-09-10 10:30:00,-29.195032936317602,
2021-09-10 12:00:00,-6.692598426702261,
2021-09-10 13:30:00,-12.413383354102734,
2021-09-10 15:00:00,-11.91700521971552,
2021-09-10 15:30:30,-11.91700521971552,
2021-09-10 23:59:59,0.0,a
2021-09-13 00:00:00,-14.766078933302197,
2021-09-13 10:00:00,6.9085828139159275,
2021-09-13 10:30:00,22.324916180000855,
2021-09-13 12:00:00,41.555533131987886,
2021-09-13 13:30:00,42.72692184047537,
2021-09-13 15:00:00,42.69761510385297,
2021-09-13 15:30:30,42.69761510385297,
2021-09-13 23:59:59,33.61713170771327,c
2021-09-14 00:00:00,27.609163802731473,
2021-09-14 10:00:00,25.590062028973534,
2021-09-14 10:30:00,23.54372825117025,
2021-09-14 12:00:00,22.391190767037642,
2021-09-14 13:30:00,32.42393511066075,
2021-09-14 15:00:00,34.04534045209448,
2021-09-14 15:30:30,34.04534045209448,
2021-09-14 23:59:59,38.39276434930025,c
2021-09-15 00:00:00,35.65490863648483,
2021-09-15 10:00:00,27.0171229947141,
2021-09-15 10:30:00,25.096497256786733,
2021-09-15 12:00:00,27.43888126483398,
2021-09-15 13:30:00,11.10120204387249,
2021-09-15 15:00:00,26.933404880339822,
2021-09-15 15:30:30,26.933404880339822,
2021-09-15 23:59:59,31.771387499472894,c
2021-09-16 00:00:00,22.160260841501895,
2021-09-16 10:00:00,42.26894228171659,
2021-09-16 10:30:00,59.64438351756553,
2021-09-16 12:00:00,61.40262360985662,
2021-09-16 13:30:00,55.57980924031881,
2021-09-16 15:00:00,49.9063057738731,
2021-09-16 15:30:30,49.9063057738731,
2021-09-16 23:59:59,47.841825663874715,c
2021-09-17 00:00:00,55.510433895702135,
2021-09-17 10:00:00,64.61869132878064,
2021-09-17 10:30:00,64.16322491073925,
2021-09-17 12:00:00,64.84114982630581,
2021-09-17 13:30:00,75.10935737205864,
2021-09-17 15:00:00,79.94389309808776,
2021-09-17 15:30:30,79.94389309808776,
2021-09-17 23:59:59,86.89569053509285,e
2021-09-20 00:00:00,107.08423932686173,
2021-09-20 10:00:00,85.04034906632887,
2021-09-20 10:30:00,70.64505045978603,
2021-09-20 12:00:00,86.3432460572676,
2021-09-20 13:30:00,98.01076322026711,
2021-09-20 15:00:00,106.19158840998307,
2021-09-20 15:30:30,106.19158840998307,
2021-09-20 23:59:59,89.15742407709558,c
2021-09-21 00:00:00,76.34617814185049,
2021-09-21 10:00:00,56.4422967511764,
2021-09-21 10:30:00,67.8681379375098,
2021-09-21 12:00:00,78.56821999355725,
2021-09-21 13:30:00,84.54740300318781,
2021-09-21 15:00:00,87.29450974017846,
2021-09-21 15:30:30,87.29450974017846,
2021-09-21 23:59:59,90.40792120309197,c
2021-09-22 00:00:00,68.96571945318965,
2021-09-22 10:00:00,74.96538586009046,
2021-09-22 10:30:00,61.86044100206618,
2021-09-22 12:00:00,59.34544363566465,
2021-09-22 13:30:00,63.95974128187936,
2021-09-22 15:00:00,75.19573689957588,
2021-09-22 15:30:30,75.19573689957588,
2021-09-22 23:59:59,77.29713984147565,c
2021-09-23 00:00:00,64.6244114340434,
2021-09-23 10:00:00,61.39003982643908,
2021-09-23 10:30:00,63.03993941352246,
2021-09-23 12:00:00,59.41933146849624,
2021-09-23 13:30:00,59.25293555914004,
2021-09-23 15:00:00,59.91647117954608,
2021-09-23 15:30:30,59.91647117954608,
2021-09-23 23:59:59,71.03588042775073,c
2021-09-24 00:00:00,75.56521304506168,
2021-09-24 10:00:00,70.0486695664872,
2021-09-24 10:30:00,77.65231478298483,
2021-09-24 12:00:00,88.58293882511498,
2021-09-24 13:30:00,91.88281148155966,
2021-09-24 15:00:00,85.36929106101343,
2021-09-24 15:30:30,85.36929106101343,
2021-09-24 23:59:59,90.0065158550442,w
2021-09-27 00:00:00,99.50961517507676,
2021-09-27 10:00:00,118.68818277284981,
2021-09-27 10:30:00,115.18415486638287,
2021-09-27 12:00:00,135.44746820443152,
2021-09-27 13:30:00,141.42715929162569,
2021-09-27 15:00:00,141.86361177370281,
2021-09-27 15:30:30,141.86361177370281,
2021-09-27 23:59:59,147.92003708824268,c
2021-09-28 00:00:00,164.28071423636902,
2021-09-28 10:00:00,172.61383605724586,
2021-09-28 10:30:00,182.2809484639629,
2021-09-28 12:00:00,191.70903652679954,
2021-09-28 13:30:00,197.3119333082509,
2021-09-28 15:00:00,186.0903148724865,
2021-09-28 15:30:30,186.0903148724865,
2021-09-28 23:59:59,196.09167508578912,c
2021-09-29 00:00:00,177.27646977398308,
2021-09-29 10:00:00,168.02201411755823,
2021-09-29 10:30:00,159.91490700187433,
2021-09-29 12:00:00,150.36925133474597,
2021-09-29 13:30:00,147.62755459406253,
2021-09-29 15:00:00,136.59611943919208,
2021-09-29 15:30:30,136.59611943919208,
2021-09-29 23:59:59,146.21643352602905,c
2021-09-30 00:00:00,133.17153371905488,
2021-09-30 10:00:00,136.35653065685938,
2021-09-30 10:30:00,134.27442421541855,
2021-09-30 12:00:00,172.1388449713013,
2021-09-30 13:30:00,184.25130080833424,
2021-09-30 15:00:00,172.07021176042963,
2021-09-30 15:30:30,172.07021176042963,
2021-09-30 23:59:59,196.9174294846748,c
2021-10-01 00:00:00,191.88740650212912,
2021-10-01 10:00:00,211.4996235728313,
2021-10-01 10:30:00,218.29444945591695,
2021-10-01 12:00:00,191.58724466297917,
2021-10-01 13:30:00,186.97130925708234,
2021-10-01 15:00:00,169.73852998718667,
2021-10-01 15:30:30,169.73852998718667,
2021-10-01 23:59:59,171.01347990420027,w
