date,ISPY_2021_Q2,meta
2021-04-22 13:30:00,-66.81464660898621,
2021-04-22 15:00:00,-83.15098645934017,
2021-04-22 15:30:30,-83.15098645934017,
2021-04-22 23:59:59,-88.34219310737922,c
2021-04-23 00:00:00,-122.86463699998023,
2021-04-23 10:00:00,-56.852342081805546,
2021-04-23 10:30:00,-52.085203460446905,
2021-04-23 12:00:00,-54.15548861110392,
2021-04-23 13:30:00,-80.22748251212158,
2021-04-23 15:00:00,-86.01553822395545,
2021-04-23 15:30:30,-86.01553822395545,
2021-04-23 23:59:59,-74.61370888512522,w
2021-04-26 00:00:00,34.11725604427261,
2021-04-26 10:00:00,18.77745767162037,
2021-04-26 10:30:00,44.69890081839651,
2021-04-26 12:00:00,52.32350832653083,
2021-04-26 13:30:00,75.96976169051277,
2021-04-26 15:00:00,78.17297207519027,
2021-04-26 15:30:30,78.17297207519027,
2021-04-26 23:59:59,80.64492139820197,c
2021-04-27 00:00:00,76.28928657575557,
2021-04-27 10:00:00,61.49775343662225,
2021-04-27 10:30:00,78.17010810302736,
2021-04-27 12:00:00,87.34719238151911,
2021-04-27 13:30:00,89.90926200548051,
2021-04-27 15:00:00,60.162439530395886,
2021-04-27 15:30:30,60.162439530395886,
2021-04-27 23:59:59,51.13594107016763,c
2021-04-28 00:00:00,49.83939938739104,
2021-04-28 10:00:00,46.255442227432695,
2021-04-28 10:30:00,45.82227703463127,
2021-04-28 12:00:00,27.97131380716155,
2021-04-28 13:30:00,17.395167771554043,
2021-04-28 15:00:00,19.07599525337639,
2021-04-28 15:30:30,19.07599525337639,
2021-04-28 23:59:59,14.985787106528619,c
2021-04-29 00:00:00,14.971959118576706,
2021-04-29 10:00:00,13.124323127913726,
2021-04-29 10:30:00,-26.872680417666515,
2021-04-29 12:00:00,-45.327958155675105,
2021-04-29 13:30:00,-17.442418118054093,
2021-04-29 15:00:00,-15.666026345747923,
2021-04-29 15:30:30,-15.666026345747923,
2021-04-29 23:59:59,-17.729434887293223,c
2021-04-30 00:00:00,-29.22604769321049,
2021-04-30 10:00:00,-23.024858524158617,
2021-04-30 10:30:00,-14.070254410139341,
2021-04-30 12:00:00,-36.21453884662583,
2021-04-30 13:30:00,-33.264747758096405,
2021-04-30 15:00:00,-54.844826684188206,
2021-04-30 15:30:30,-54.844826684188206,
2021-04-30 23:59:59,-56.734897921947436,w
