date,XLCCAP_2022_Q3,meta
2022-10-03 10:30:00,63.28340323874018,
2022-10-03 12:00:00,65.18406472895636,
2022-10-03 13:30:00,46.54136274528904,
2022-10-03 15:00:00,52.01738829536889,
2022-10-03 15:30:30,52.01738829536889,
2022-10-03 23:59:59,81.57998774677225,c
2022-10-04 00:00:00,69.79017987861454,
2022-10-04 10:00:00,161.6245353069182,
2022-10-04 10:30:00,164.76973516594936,
2022-10-04 12:00:00,179.71372368133035,
2022-10-04 13:30:00,241.36834378638846,
2022-10-04 15:00:00,239.09405259874697,
2022-10-04 15:30:30,239.09405259874697,
2022-10-04 23:59:59,289.291730231095,c
2022-10-05 00:00:00,231.56154277442837,
2022-10-05 10:00:00,239.96916160753855,
2022-10-05 10:30:00,291.22779654465023,
2022-10-05 12:00:00,304.1382002990678,
2022-10-05 13:30:00,309.0144410107593,
2022-10-05 15:00:00,295.8672115284708,
2022-10-05 15:30:30,295.8672115284708,
2022-10-05 23:59:59,299.7760672142701,c
2022-10-06 00:00:00,293.3067684167156,
2022-10-06 10:00:00,278.3566229830631,
2022-10-06 10:30:00,270.8662244478235,
2022-10-06 12:00:00,281.79147288727796,
2022-10-06 13:30:00,287.4220502122578,
2022-10-06 15:00:00,270.8476893106461,
2022-10-06 15:30:30,270.8476893106461,
2022-10-06 23:59:59,265.2058057634673,c
2022-10-07 00:00:00,253.98601923912955,
2022-10-07 10:00:00,271.7475583359174,
2022-10-07 10:30:00,275.2227376947159,
2022-10-07 12:00:00,267.76191398958036,
2022-10-07 13:30:00,290.72417710267985,
2022-10-07 15:00:00,306.6893110608736,
2022-10-07 15:30:30,306.6893110608736,
2022-10-07 23:59:59,331.5306616360181,w
2022-10-10 00:00:00,339.1547855786005,
2022-10-10 10:00:00,319.39876573210927,
2022-10-10 10:30:00,295.1029756167829,
2022-10-10 12:00:00,303.4452053457664,
2022-10-10 13:30:00,287.1700890735453,
2022-10-10 15:00:00,295.3770919650615,
2022-10-10 15:30:30,295.3770919650615,
2022-10-10 23:59:59,285.65469023483064,c
2022-10-11 00:00:00,297.02463533839205,
2022-10-11 10:00:00,289.6067473930686,
2022-10-11 10:30:00,320.41188118057886,
2022-10-11 12:00:00,364.2764641788571,
2022-10-11 13:30:00,333.50275214400915,
2022-10-11 15:00:00,337.6378617959607,
2022-10-11 15:30:30,337.6378617959607,
2022-10-11 23:59:59,349.5850176673827,c
2022-10-12 00:00:00,349.71030068547276,
2022-10-12 10:00:00,317.69143486622147,
2022-10-12 10:30:00,313.8699725350397,
2022-10-12 12:00:00,328.2215610708665,
2022-10-12 13:30:00,333.31934414471175,
2022-10-12 15:00:00,327.4198665364573,
2022-10-12 15:30:30,327.4198665364573,
2022-10-12 23:59:59,321.7205552557798,c
2022-10-13 00:00:00,340.5713099372599,
2022-10-13 10:00:00,398.80609164017176,
2022-10-13 10:30:00,383.23246435288553,
2022-10-13 12:00:00,389.2271642565073,
2022-10-13 13:30:00,373.79585550469506,
2022-10-13 15:00:00,346.7690861750816,
2022-10-13 15:30:30,346.7690861750816,
2022-10-13 23:59:59,351.789632180892,c
2022-10-14 00:00:00,325.5729576100744,
2022-10-14 10:00:00,347.06159736236043,
2022-10-14 10:30:00,335.7243627066113,
2022-10-14 12:00:00,338.00748889586,
2022-10-14 13:30:00,348.3254345527609,
2022-10-14 15:00:00,348.6815753050757,
2022-10-14 15:30:30,348.6815753050757,
2022-10-14 23:59:59,343.55448549772063,w
