date,MTECH_2021_Q4,meta
2021-12-20 15:30:30,144.01494323978704,
2021-12-20 23:59:59,126.78977230576277,c
2021-12-21 00:00:00,129.83408406201124,
2021-12-21 10:00:00,91.12027748079095,
2021-12-21 10:30:00,118.0516965463811,
2021-12-21 12:00:00,165.9084960060245,
2021-12-21 13:30:00,174.67215972238455,
2021-12-21 15:00:00,174.17780052477167,
2021-12-21 15:30:30,174.17780052477167,
2021-12-21 23:59:59,182.2237353459593,c
2021-12-22 00:00:00,168.2597495516187,
2021-12-22 10:00:00,169.82223936027788,
2021-12-22 10:30:00,150.18882022805326,
2021-12-22 12:00:00,171.59767796960693,
2021-12-22 13:30:00,144.34940555457865,
2021-12-22 15:00:00,157.51770769964946,
2021-12-22 15:30:30,157.51770769964946,
2021-12-22 23:59:59,152.61197833426763,c
2021-12-23 00:00:00,141.026274353516,
2021-12-23 10:00:00,116.04912187421985,
2021-12-23 10:30:00,115.97754669417372,
2021-12-23 12:00:00,132.8029865376069,
2021-12-23 13:30:00,169.45907566777976,
2021-12-23 15:00:00,147.89269815243995,
2021-12-23 15:30:30,147.89269815243995,
2021-12-23 23:59:59,158.1410318301447,c
2021-12-24 00:00:00,158.1410318301447,
2021-12-24 10:00:00,158.1410318301447,
2021-12-24 10:30:00,158.1410318301447,
2021-12-24 12:00:00,158.1410318301447,
2021-12-24 13:30:00,158.1410318301447,
2021-12-24 15:00:00,158.1410318301447,
2021-12-24 15:30:30,158.1410318301447,
2021-12-24 23:59:59,158.1410318301447,w
2021-12-27 00:00:00,165.0402645879741,
2021-12-27 10:00:00,152.6662197069951,
2021-12-27 10:30:00,152.72726040506052,
2021-12-27 12:00:00,124.32026266222942,
2021-12-27 13:30:00,134.9633171344168,
2021-12-27 15:00:00,120.4972858696442,
2021-12-27 15:30:30,120.4972858696442,
2021-12-27 23:59:59,124.96789352518954,c
2021-12-28 00:00:00,124.54779701144457,
2021-12-28 10:00:00,127.37391978986216,
2021-12-28 10:30:00,136.55017024273513,
2021-12-28 12:00:00,103.23369723053554,
2021-12-28 13:30:00,88.72994922971691,
2021-12-28 15:00:00,80.7347462260924,
2021-12-28 15:30:30,80.7347462260924,
2021-12-28 23:59:59,91.37304206167073,c
2021-12-29 00:00:00,86.28226478658769,
2021-12-29 10:00:00,28.198576138017643,
2021-12-29 10:30:00,50.16125752436528,
2021-12-29 12:00:00,75.23963926259535,
2021-12-29 13:30:00,79.17930245784419,
2021-12-29 15:00:00,71.21388720230141,
2021-12-29 15:30:30,71.21388720230141,
2021-12-29 23:59:59,73.6225560252625,c
2021-12-30 00:00:00,83.75551403864438,
2021-12-30 10:00:00,109.25473190277535,
2021-12-30 10:30:00,101.58639279066847,
2021-12-30 12:00:00,128.87098400152354,
2021-12-30 13:30:00,159.27883042349026,
2021-12-30 15:00:00,161.5368119675187,
2021-12-30 15:30:30,161.5368119675187,
2021-12-30 23:59:59,147.11975379289004,c
2021-12-31 00:00:00,141.3350211213707,
2021-12-31 10:00:00,142.68420157528033,
2021-12-31 10:30:00,124.15338881797004,
2021-12-31 12:00:00,134.03147624187272,
2021-12-31 13:30:00,118.22391067954732,
2021-12-31 15:00:00,117.05778670921939,
2021-12-31 15:30:30,117.05778670921939,
2021-12-31 23:59:59,97.99955635116817,w
