date,ISPY_2022_Q3,meta
2022-07-11 00:00:00,67.98363448034252,
2022-07-11 10:00:00,6.796216431721973,
2022-07-11 10:30:00,62.800876429688856,
2022-07-11 12:00:00,41.427604296350296,
2022-07-11 13:30:00,12.64899066220994,
2022-07-11 15:00:00,-16.581715171600422,
2022-07-11 15:30:30,-16.581715171600422,
2022-07-11 23:59:59,8.510954910619034,c
2022-07-12 00:00:00,25.67204447074016,
2022-07-12 10:00:00,-34.07570321076139,
2022-07-12 10:30:00,-15.267068456451398,
2022-07-12 12:00:00,-58.624039369327534,
2022-07-12 13:30:00,-90.09518359600008,
2022-07-12 15:00:00,-116.03144891584282,
2022-07-12 15:30:30,-116.03144891584282,
2022-07-12 23:59:59,-112.15046788021652,c
2022-07-13 00:00:00,-179.63775280348466,
2022-07-13 10:00:00,-108.63425723173611,
2022-07-13 10:30:00,-110.49892317200522,
2022-07-13 12:00:00,-104.36986624753433,
2022-07-13 13:30:00,-120.68601734706124,
2022-07-13 15:00:00,-107.37604165942037,
2022-07-13 15:30:30,-107.37604165942037,
2022-07-13 23:59:59,-94.23510971161306,c
2022-07-14 00:00:00,-116.29010856744014,
2022-07-14 10:00:00,-171.84142314665962,
2022-07-14 10:30:00,-152.80125590478735,
2022-07-14 12:00:00,-125.79588392136054,
2022-07-14 13:30:00,-154.78617445838393,
2022-07-14 15:00:00,-193.53604779393402,
2022-07-14 15:30:30,-193.53604779393402,
2022-07-14 23:59:59,-203.7726339516488,c
2022-07-15 00:00:00,-178.18245697567625,
2022-07-15 10:00:00,-218.57084633991178,
2022-07-15 10:30:00,-199.98279013061085,
2022-07-15 12:00:00,-192.26905392242418,
2022-07-15 13:30:00,-158.28725556817483,
2022-07-15 15:00:00,-149.94789933922232,
2022-07-15 15:30:30,-149.94789933922232,
2022-07-15 23:59:59,-161.68410910557066,e
2022-07-18 00:00:00,-117.6906057413911,
2022-07-18 10:00:00,-54.3833852491756,
2022-07-18 10:30:00,-90.84075905240695,
2022-07-18 12:00:00,-75.98263752235073,
2022-07-18 13:30:00,-72.84890571338008,
2022-07-18 15:00:00,-95.76158645132557,
2022-07-18 15:30:30,-95.76158645132557,
2022-07-18 23:59:59,-69.16438739198213,c
2022-07-19 00:00:00,-25.83387903579387,
2022-07-19 10:00:00,-75.33567107558031,
2022-07-19 10:30:00,-129.88475057184712,
2022-07-19 12:00:00,-90.3651472833634,
2022-07-19 13:30:00,-96.45089057815892,
2022-07-19 15:00:00,-80.12080362005429,
2022-07-19 15:30:30,-80.12080362005429,
2022-07-19 23:59:59,-92.90112046156344,c
2022-07-20 00:00:00,-106.38865058355248,
2022-07-20 10:00:00,-39.76228148755547,
2022-07-20 10:30:00,9.44082105823452,
2022-07-20 12:00:00,34.46049188184816,
2022-07-20 13:30:00,21.790581478637705,
2022-07-20 15:00:00,34.435293996908854,
2022-07-20 15:30:30,34.435293996908854,
2022-07-20 23:59:59,30.069836900682162,c
2022-07-21 00:00:00,29.780361450140163,
2022-07-21 10:00:00,42.58972018481495,
2022-07-21 10:30:00,2.248819237731368,
2022-07-21 12:00:00,25.621358325744723,
2022-07-21 13:30:00,50.18928542142737,
2022-07-21 15:00:00,51.572913191855605,
2022-07-21 15:30:30,51.572913191855605,
2022-07-21 23:59:59,62.47039345459041,c
2022-07-22 00:00:00,17.467552486982527,
2022-07-22 10:00:00,49.84097746843827,
2022-07-22 10:30:00,-8.605828815725658,
2022-07-22 12:00:00,-66.8300920602743,
2022-07-22 13:30:00,-93.63035091261906,
2022-07-22 15:00:00,-71.42186467770159,
2022-07-22 15:30:30,-71.42186467770159,
2022-07-22 23:59:59,-49.834413435845704,w
2022-07-25 00:00:00,-100.79129236467213,
2022-07-25 10:00:00,-116.81221582053456,
2022-07-25 10:30:00,-139.28699199847313,
2022-07-25 12:00:00,-130.720892856761,
2022-07-25 13:30:00,-124.19958910668936,
2022-07-25 15:00:00,-133.18123569352372,
2022-07-25 15:30:30,-133.18123569352372,
2022-07-25 23:59:59,-122.03413183168084,c
2022-07-26 00:00:00,-164.83029993411003,
2022-07-26 10:00:00,-232.39546780702665,
2022-07-26 10:30:00,-265.12639835260495,
2022-07-26 12:00:00,-261.20005662700794,
2022-07-26 13:30:00,-296.86686187279645,
2022-07-26 15:00:00,-291.7905474429705,
2022-07-26 15:30:30,-291.7905474429705,
2022-07-26 23:59:59,-287.1554902704851,c
2022-07-27 00:00:00,-212.14314662228196,
2022-07-27 10:00:00,-248.7697059226806,
2022-07-27 10:30:00,-246.4227894476213,
2022-07-27 12:00:00,-254.8636508131841,
2022-07-27 13:30:00,-279.17089770882023,
2022-07-27 15:00:00,-208.5069826360742,
2022-07-27 15:30:30,-208.5069826360742,
2022-07-27 23:59:59,-184.17224539712186,c
2022-07-28 00:00:00,-184.79514590929205,
2022-07-28 10:00:00,-202.0634057368153,
2022-07-28 10:30:00,-234.75741457302968,
2022-07-28 12:00:00,-186.29677169750937,
2022-07-28 13:30:00,-207.18258433812628,
2022-07-28 15:00:00,-201.72931391095574,
2022-07-28 15:30:30,-201.72931391095574,
2022-07-28 23:59:59,-183.72333097637272,c
2022-07-29 00:00:00,-164.91444208944029,
2022-07-29 10:00:00,-202.46082197175554,
2022-07-29 10:30:00,-192.3081703174181,
2022-07-29 12:00:00,-228.40672630638403,
2022-07-29 13:30:00,-207.7945835370566,
2022-07-29 15:00:00,-189.25749881395802,
2022-07-29 15:30:30,-189.25749881395802,
2022-07-29 23:59:59,-183.34306822716087,w
