date,SOXX_2021_Q4,meta
2021-12-10 10:00:00,14.287602841388434,
2021-12-10 10:30:00,-10.67143866537981,
2021-12-10 12:00:00,43.6760997532308,
2021-12-10 13:30:00,69.71171836463782,
2021-12-10 15:00:00,68.78640219903627,
2021-12-10 15:30:30,68.78640219903627,
2021-12-10 23:59:59,54.37222314785981,w
2021-12-13 00:00:00,52.00464829397265,
2021-12-13 10:00:00,100.14945617838157,
2021-12-13 10:30:00,95.59889896615482,
2021-12-13 12:00:00,177.15305812674092,
2021-12-13 13:30:00,164.27556046542213,
2021-12-13 15:00:00,190.26073787965493,
2021-12-13 15:30:30,190.26073787965493,
2021-12-13 23:59:59,257.25146911297975,c
2021-12-14 00:00:00,301.6860744088176,
2021-12-14 10:00:00,232.62015913367077,
2021-12-14 10:30:00,198.01339805738212,
2021-12-14 12:00:00,251.7695814844767,
2021-12-14 13:30:00,253.55090714925268,
2021-12-14 15:00:00,237.19492727823945,
2021-12-14 15:30:30,237.19492727823945,
2021-12-14 23:59:59,217.29620655858412,c
2021-12-15 00:00:00,235.07705496182734,
2021-12-15 10:00:00,274.68234188538986,
2021-12-15 10:30:00,213.9785673797212,
2021-12-15 12:00:00,258.2492752915098,
2021-12-15 13:30:00,255.62607146930986,
2021-12-15 15:00:00,194.0484928200051,
2021-12-15 15:30:30,194.0484928200051,
2021-12-15 23:59:59,83.15961751883424,c
2021-12-16 00:00:00,16.488264268250532,
2021-12-16 10:00:00,165.31795064376115,
2021-12-16 10:30:00,165.27917326004876,
2021-12-16 12:00:00,270.0737713878002,
2021-12-16 13:30:00,199.24610032038527,
2021-12-16 15:00:00,249.44223391752848,
2021-12-16 15:30:30,249.44223391752848,
2021-12-16 23:59:59,232.34326685594237,c
2021-12-17 00:00:00,269.99498248486634,
2021-12-17 10:00:00,234.3142309058003,
2021-12-17 10:30:00,236.23118311995563,
2021-12-17 12:00:00,224.54497601383082,
2021-12-17 13:30:00,238.46239342835247,
2021-12-17 15:00:00,249.9095331793376,
2021-12-17 15:30:30,249.9095331793376,
2021-12-17 23:59:59,301.78306063283503,e
2021-12-20 00:00:00,345.44327669931795,
2021-12-20 10:00:00,288.22537284156056,
2021-12-20 10:30:00,304.0124367481362,
2021-12-20 12:00:00,339.96427528688196,
2021-12-20 13:30:00,358.60523893357254,
2021-12-20 15:00:00,332.4800944235715,
2021-12-20 15:30:30,332.4800944235715,
2021-12-20 23:59:59,322.7641781329153,c
2021-12-21 00:00:00,257.66312827130923,
2021-12-21 10:00:00,307.96602297252934,
2021-12-21 10:30:00,348.77012828526813,
2021-12-21 12:00:00,285.9155526180898,
2021-12-21 13:30:00,227.59135016659525,
2021-12-21 15:00:00,203.62354425996568,
2021-12-21 15:30:30,203.62354425996568,
2021-12-21 23:59:59,195.93456186148205,c
2021-12-22 00:00:00,186.28002007849182,
2021-12-22 10:00:00,185.15038326913646,
2021-12-22 10:30:00,202.81559266666,
2021-12-22 12:00:00,134.57680466916509,
2021-12-22 13:30:00,167.98894438736852,
2021-12-22 15:00:00,143.6746404161347,
2021-12-22 15:30:30,143.6746404161347,
2021-12-22 23:59:59,140.75768576299924,c
2021-12-23 00:00:00,103.379057475418,
2021-12-23 10:00:00,99.33066944492384,
2021-12-23 10:30:00,93.72678741704658,
2021-12-23 12:00:00,72.44377321275715,
2021-12-23 13:30:00,91.77362553242529,
2021-12-23 15:00:00,118.30865047093107,
2021-12-23 15:30:30,118.30865047093107,
2021-12-23 23:59:59,123.09819017375935,c
2021-12-24 00:00:00,123.09819017375935,
2021-12-24 10:00:00,123.09819017375935,
2021-12-24 10:30:00,123.09819017375935,
2021-12-24 12:00:00,123.09819017375935,
2021-12-24 13:30:00,123.09819017375935,
2021-12-24 15:00:00,123.09819017375935,
2021-12-24 15:30:30,123.09819017375935,
2021-12-24 23:59:59,123.09819017375935,w
2021-12-27 00:00:00,111.4670126390206,
2021-12-27 10:00:00,24.145917672933365,
2021-12-27 10:30:00,-3.8771362969489473,
2021-12-27 12:00:00,-5.645773427990889,
2021-12-27 13:30:00,-2.453135522671573,
2021-12-27 15:00:00,-16.29142891279912,
2021-12-27 15:30:30,-16.29142891279912,
2021-12-27 23:59:59,-13.639096265534135,c
2021-12-28 00:00:00,-46.77569209764215,
2021-12-28 10:00:00,-3.666281578714006,
2021-12-28 10:30:00,27.777735957191226,
2021-12-28 12:00:00,53.94768332193962,
2021-12-28 13:30:00,72.63177133212889,
2021-12-28 15:00:00,37.47915727337863,
2021-12-28 15:30:30,37.47915727337863,
2021-12-28 23:59:59,60.309424730102364,c
2021-12-29 00:00:00,49.818868546822614,
2021-12-29 10:00:00,101.98610001537145,
2021-12-29 10:30:00,134.08663393481083,
2021-12-29 12:00:00,137.6116805573688,
2021-12-29 13:30:00,132.3246218684053,
2021-12-29 15:00:00,104.87222935268005,
2021-12-29 15:30:30,104.87222935268005,
2021-12-29 23:59:59,94.49468030897083,c
2021-12-30 00:00:00,123.56434639127428,
2021-12-30 10:00:00,92.64238458444856,
2021-12-30 10:30:00,73.12120563793087,
2021-12-30 12:00:00,76.37049437329028,
2021-12-30 13:30:00,106.06078761820731,
2021-12-30 15:00:00,125.93151258394687,
2021-12-30 15:30:30,125.93151258394687,
2021-12-30 23:59:59,148.46961325887673,c
2021-12-31 00:00:00,156.6856254815541,
2021-12-31 10:00:00,156.10973189341712,
2021-12-31 10:30:00,156.16837797160065,
2021-12-31 12:00:00,137.7658169219137,
2021-12-31 13:30:00,153.04835018016706,
2021-12-31 15:00:00,173.8240250855083,
2021-12-31 15:30:30,173.8240250855083,
2021-12-31 23:59:59,160.51332972068008,w
