date,EU_NAREIT_2022_Q1,meta
2022-03-04 06:00:00,76.65772647025283,
2022-03-04 08:00:00,91.70238989988889,
2022-03-04 10:30:00,82.7480975267597,
2022-03-04 11:00:00,84.80601395759489,
2022-03-04 23:59:59,89.73757994106886,w
2022-03-07 00:00:00,68.90877269627836,
2022-03-07 03:30:00,83.2762964453339,
2022-03-07 04:00:00,73.97357091151429,
2022-03-07 06:00:00,64.24478787578073,
2022-03-07 08:00:00,49.05808598999592,
2022-03-07 10:30:00,52.227635734986,
2022-03-07 11:00:00,46.13487111848118,
2022-03-07 23:59:59,71.11496069261614,c
2022-03-08 00:00:00,64.27082739697997,
2022-03-08 03:30:00,64.71420293038881,
2022-03-08 04:00:00,47.82008588689801,
2022-03-08 06:00:00,36.99227737326886,
2022-03-08 08:00:00,29.887914451982482,
2022-03-08 10:30:00,33.85391752999367,
2022-03-08 11:00:00,38.658712508462585,
2022-03-08 23:59:59,48.474972996408354,c
2022-03-09 00:00:00,72.22678825615357,
2022-03-09 03:30:00,45.912498029956225,
2022-03-09 04:00:00,54.175556971454185,
2022-03-09 06:00:00,40.423137017526294,
2022-03-09 08:00:00,52.201726045417104,
2022-03-09 10:30:00,107.18550065425435,
2022-03-09 11:00:00,106.28782725943427,
2022-03-09 23:59:59,105.3991496067097,c
2022-03-10 00:00:00,138.2771465385689,
2022-03-10 03:30:00,161.96401334249154,
2022-03-10 04:00:00,166.9552900028757,
2022-03-10 06:00:00,183.2869652915875,
2022-03-10 08:00:00,230.93813670319054,
2022-03-10 10:30:00,194.42792542370802,
2022-03-10 11:00:00,189.86977760964243,
2022-03-10 23:59:59,203.63897001153413,c
2022-03-11 00:00:00,217.42795734058058,
2022-03-11 03:30:00,202.28838971914342,
2022-03-11 04:00:00,204.17189504584752,
2022-03-11 06:00:00,208.52814178612647,
2022-03-11 08:00:00,196.47333867320725,
2022-03-11 10:30:00,197.40554995813145,
2022-03-11 11:00:00,209.46421027387277,
2022-03-11 23:59:59,212.7811527264074,w
2022-03-14 00:00:00,162.66923737633982,
2022-03-14 03:30:00,162.66923737633982,
2022-03-14 04:00:00,162.4289808902235,
2022-03-14 06:00:00,200.39692125011567,
2022-03-14 08:00:00,232.42647292302797,
2022-03-14 10:30:00,249.57485599268006,
2022-03-14 11:00:00,285.19660252349024,
2022-03-14 23:59:59,262.8616530860462,c
2022-03-15 00:00:00,261.70276631139564,
2022-03-15 03:30:00,261.70276631139564,
2022-03-15 04:00:00,261.70276631139564,
2022-03-15 06:00:00,233.61631099925108,
2022-03-15 08:00:00,230.02034841846773,
2022-03-15 10:30:00,201.79173794691496,
2022-03-15 11:00:00,199.26916146816785,
2022-03-15 23:59:59,205.19894767595883,c
2022-03-16 00:00:00,187.01018669813726,
2022-03-16 03:30:00,187.01018669813726,
2022-03-16 04:00:00,171.0674483493686,
2022-03-16 06:00:00,150.51594985649456,
2022-03-16 08:00:00,143.23828964173293,
2022-03-16 10:30:00,129.091340562196,
2022-03-16 11:00:00,125.7810548702511,
2022-03-16 23:59:59,131.33239942266508,c
2022-03-17 00:00:00,136.18918145201957,
2022-03-17 03:30:00,136.18918145201957,
2022-03-17 04:00:00,136.18918145201957,
2022-03-17 06:00:00,109.93011112637748,
2022-03-17 08:00:00,97.46669272495798,
2022-03-17 10:30:00,86.79464316400785,
2022-03-17 11:00:00,77.85858555953372,
2022-03-17 23:59:59,113.5100700293219,c
2022-03-18 00:00:00,96.9265537656379,
2022-03-18 03:30:00,96.9265537656379,
2022-03-18 04:00:00,96.9265537656379,
2022-03-18 06:00:00,131.67957023634665,
2022-03-18 08:00:00,165.17863748271915,
2022-03-18 10:30:00,158.03530989459588,
2022-03-18 11:00:00,161.79729599418715,
2022-03-18 23:59:59,203.17772448166883,e
2022-03-21 00:00:00,204.00685410072543,
2022-03-21 03:30:00,204.00685410072543,
2022-03-21 04:00:00,203.8078593064813,
2022-03-21 06:00:00,191.19733185877624,
2022-03-21 08:00:00,175.94183528759584,
2022-03-21 10:30:00,170.154173928916,
2022-03-21 11:00:00,186.61214452730349,
2022-03-21 23:59:59,196.4219193736523,c
2022-03-22 00:00:00,194.61383337972615,
2022-03-22 03:30:00,194.61383337972615,
2022-03-22 04:00:00,194.62457118009235,
2022-03-22 06:00:00,193.75199622955247,
2022-03-22 08:00:00,186.69017397048864,
2022-03-22 10:30:00,189.89303296304683,
2022-03-22 11:00:00,202.11537253656658,
2022-03-22 23:59:59,189.7542308718196,c
2022-03-23 00:00:00,203.0021328130887,
2022-03-23 03:30:00,203.0021328130887,
2022-03-23 04:00:00,203.64664620684772,
2022-03-23 06:00:00,169.4736405694123,
2022-03-23 08:00:00,175.78791570006751,
2022-03-23 10:30:00,175.42388590543635,
2022-03-23 11:00:00,164.47120978924534,
2022-03-23 23:59:59,164.20340941659947,c
2022-03-24 00:00:00,161.17915549401306,
2022-03-24 03:30:00,161.17915549401306,
2022-03-24 04:00:00,160.99322955450663,
2022-03-24 06:00:00,163.64204788883973,
2022-03-24 08:00:00,148.70481091304475,
2022-03-24 10:30:00,134.87856323789063,
2022-03-24 11:00:00,134.86891816621755,
2022-03-24 23:59:59,134.42404429943736,c
2022-03-25 00:00:00,119.23205966204893,
2022-03-25 03:30:00,119.23205966204893,
2022-03-25 04:00:00,119.23205966204893,
2022-03-25 06:00:00,158.61158559343167,
2022-03-25 08:00:00,156.5322532261573,
2022-03-25 10:30:00,144.23764637553182,
2022-03-25 11:00:00,149.50675241336367,
2022-03-25 23:59:59,135.04582579140143,w
2022-03-28 00:00:00,149.51220333311352,
2022-03-28 03:30:00,143.33004328269686,
2022-03-28 04:00:00,147.1564480864301,
2022-03-28 06:00:00,130.28180202608448,
2022-03-28 08:00:00,132.30889990519105,
2022-03-28 10:30:00,140.3391640357783,
2022-03-28 11:00:00,150.3692505651475,
2022-03-28 23:59:59,165.18570426781034,c
2022-03-29 00:00:00,166.47077894019586,
2022-03-29 03:30:00,187.11387533167354,
2022-03-29 04:00:00,190.1264384943653,
2022-03-29 06:00:00,200.092602986043,
2022-03-29 08:00:00,204.10699082665616,
2022-03-29 10:30:00,232.96394659854076,
2022-03-29 11:00:00,230.91311399321057,
2022-03-29 23:59:59,229.48985231324286,c
2022-03-30 00:00:00,242.22957523903602,
2022-03-30 03:30:00,213.2224382558651,
2022-03-30 04:00:00,214.9144215922608,
2022-03-30 06:00:00,209.73956954965536,
2022-03-30 08:00:00,214.5006797698166,
2022-03-30 10:30:00,226.88542996946546,
2022-03-30 11:00:00,229.1899237477598,
2022-03-30 23:59:59,238.95690500222537,c
2022-03-31 00:00:00,235.05161477891363,
2022-03-31 03:30:00,246.80292591070378,
2022-03-31 04:00:00,258.24635726728707,
2022-03-31 06:00:00,258.0092507164098,
2022-03-31 08:00:00,286.0711346437823,
2022-03-31 10:30:00,273.70989227144656,
2022-03-31 11:00:00,278.8919410921834,
2022-03-31 23:59:59,281.54165671255515,c
2022-04-01 00:00:00,276.1561570005005,
2022-04-01 03:30:00,271.6113128596603,
2022-04-01 04:00:00,263.73054785165755,
2022-04-01 06:00:00,259.53630154092684,
2022-04-01 08:00:00,260.0204614031063,
2022-04-01 10:30:00,283.26379203331516,
2022-04-01 11:00:00,287.8960607993091,
2022-04-01 23:59:59,275.4726328462333,w
