date,SOXX_2021_Q1,meta
2021-04-01 15:00:00,-556.0125634751557,
2021-04-01 15:30:30,-556.0125634751557,
2021-04-01 23:59:59,-567.8692838244024,c
2021-04-02 00:00:00,-567.8692838244024,
2021-04-02 10:00:00,-567.8692838244024,
2021-04-02 10:30:00,-567.8692838244024,
2021-04-02 12:00:00,-567.8692838244024,
2021-04-02 13:30:00,-567.8692838244024,
2021-04-02 15:00:00,-567.8692838244024,
2021-04-02 15:30:30,-567.8692838244024,
2021-04-02 23:59:59,-567.8692838244024,w
