date,EU_NAREIT_2022_Q4,meta
2022-12-07 11:00:00,87.51380943425329,
2022-12-07 23:59:59,129.23240088665943,c
2022-12-08 00:00:00,85.7875142176822,
2022-12-08 03:30:00,-94.8682396969989,
2022-12-08 04:00:00,21.69806992630174,
2022-12-08 06:00:00,87.45792857134074,
2022-12-08 08:00:00,36.794741365567916,
2022-12-08 10:30:00,-27.914548459589696,
2022-12-08 11:00:00,-2.4632488222123357,
2022-12-08 23:59:59,-37.30126192023181,c
2022-12-09 00:00:00,-10.900403934980659,
2022-12-09 03:30:00,20.02755674828768,
2022-12-09 04:00:00,22.176794824083572,
2022-12-09 06:00:00,20.530011025872682,
2022-12-09 08:00:00,-24.014138722765438,
2022-12-09 10:30:00,88.47760418964208,
2022-12-09 11:00:00,72.27982655363576,
2022-12-09 23:59:59,66.68792506814088,w
2022-12-12 00:00:00,120.45815342133801,
2022-12-12 03:30:00,155.60575315910273,
2022-12-12 04:00:00,159.88243929952432,
2022-12-12 06:00:00,99.59867275437045,
2022-12-12 08:00:00,68.65366698142088,
2022-12-12 10:30:00,149.28097215031767,
2022-12-12 11:00:00,147.20362136266658,
2022-12-12 23:59:59,98.92512584284395,c
2022-12-13 00:00:00,98.12391852715155,
2022-12-13 03:30:00,81.78475166504631,
2022-12-13 04:00:00,126.16981622919639,
2022-12-13 06:00:00,3.723431321123371,
2022-12-13 08:00:00,-109.11003623178294,
2022-12-13 10:30:00,-242.16247602545855,
2022-12-13 11:00:00,-189.59421587145107,
2022-12-13 23:59:59,-180.04284914394339,c
2022-12-14 00:00:00,-142.62811230544276,
2022-12-14 03:30:00,-124.50944580140003,
2022-12-14 04:00:00,-165.59261367360796,
2022-12-14 06:00:00,-115.14732982442729,
2022-12-14 08:00:00,-140.04211341974542,
2022-12-14 10:30:00,-182.7258465756786,
2022-12-14 11:00:00,-234.47528945772547,
2022-12-14 23:59:59,-210.74689191178095,c
2022-12-15 00:00:00,-125.20249165697533,
2022-12-15 03:30:00,-116.03007392403924,
2022-12-15 04:00:00,-169.9684267229636,
2022-12-15 06:00:00,-175.1990169771666,
2022-12-15 08:00:00,-182.16853295216424,
2022-12-15 10:30:00,-105.09338837187579,
2022-12-15 11:00:00,-88.25810490261756,
2022-12-15 23:59:59,-67.07926506558351,c
2022-12-16 00:00:00,-92.70202243231688,
2022-12-16 03:30:00,24.330656429760893,
2022-12-16 04:00:00,19.832204850913058,
2022-12-16 06:00:00,101.11864541380055,
2022-12-16 08:00:00,125.735212665179,
2022-12-16 10:30:00,367.7436094516229,
2022-12-16 11:00:00,362.7798874395644,
2022-12-16 23:59:59,312.52139630887814,e
2022-12-19 00:00:00,345.49467513682566,
2022-12-19 03:30:00,330.24849044627354,
2022-12-19 04:00:00,360.4877021689713,
2022-12-19 06:00:00,357.0598229712691,
2022-12-19 08:00:00,343.1896060426816,
2022-12-19 10:30:00,328.4300861900765,
2022-12-19 11:00:00,355.59731220408594,
2022-12-19 23:59:59,343.7275555284432,c
2022-12-20 00:00:00,486.1171401634292,
2022-12-20 03:30:00,574.7679809910974,
2022-12-20 04:00:00,568.888903285068,
2022-12-20 06:00:00,527.5692393954728,
2022-12-20 08:00:00,548.6351979787792,
2022-12-20 10:30:00,570.7093974298086,
2022-12-20 11:00:00,575.2159831165372,
2022-12-20 23:59:59,593.3035271107965,c
2022-12-21 00:00:00,561.8063660283437,
2022-12-21 03:30:00,489.1733338721124,
2022-12-21 04:00:00,520.9242412456501,
2022-12-21 06:00:00,571.5804970877484,
2022-12-21 08:00:00,527.1372738420896,
2022-12-21 10:30:00,469.33897631469836,
2022-12-21 11:00:00,446.4092747609966,
2022-12-21 23:59:59,448.23884711674646,c
2022-12-22 00:00:00,511.57388104643496,
2022-12-22 03:30:00,451.5010041906294,
2022-12-22 04:00:00,468.9819406757606,
2022-12-22 06:00:00,463.2385871844963,
2022-12-22 08:00:00,504.273829311177,
2022-12-22 10:30:00,553.0237661871165,
2022-12-22 11:00:00,539.7974723461825,
2022-12-22 23:59:59,506.43291229311853,c
2022-12-23 00:00:00,519.2757593100555,
2022-12-23 03:30:00,527.0182626996948,
2022-12-23 04:00:00,504.9141645470181,
2022-12-23 06:00:00,448.0049651000918,
2022-12-23 08:00:00,457.77776509252317,
2022-12-23 10:30:00,441.5867463771119,
2022-12-23 11:00:00,443.2192513203581,
2022-12-23 23:59:59,445.6506886258371,w
2022-12-26 00:00:00,445.6506886258371,
2022-12-26 03:30:00,445.6506886258371,
2022-12-26 04:00:00,445.6506886258371,
2022-12-26 06:00:00,445.6506886258371,
2022-12-26 08:00:00,445.6506886258371,
2022-12-26 10:30:00,445.6506886258371,
2022-12-26 11:00:00,445.6506886258371,
2022-12-26 23:59:59,445.6506886258371,c
2022-12-27 00:00:00,453.89992559504026,
2022-12-27 03:30:00,423.20458590689896,
2022-12-27 04:00:00,429.17628993686003,
2022-12-27 06:00:00,409.15890565815744,
2022-12-27 08:00:00,433.7987960367159,
2022-12-27 10:30:00,456.6078609696451,
2022-12-27 11:00:00,446.13406149852653,
2022-12-27 23:59:59,423.284077068814,c
2022-12-28 00:00:00,451.7187606667226,
2022-12-28 03:30:00,467.7969921437957,
2022-12-28 04:00:00,490.06452733447304,
2022-12-28 06:00:00,410.94443980973574,
2022-12-28 08:00:00,399.40390228335946,
2022-12-28 10:30:00,421.0786561994687,
2022-12-28 11:00:00,444.8839296729593,
2022-12-28 23:59:59,440.8212682454023,c
2022-12-29 00:00:00,429.0418808416339,
2022-12-29 03:30:00,446.81062552740104,
2022-12-29 04:00:00,452.45755519749855,
2022-12-29 06:00:00,431.7697479159474,
2022-12-29 08:00:00,443.8672562342658,
2022-12-29 10:30:00,334.7733979929658,
2022-12-29 11:00:00,322.2332946986885,
2022-12-29 23:59:59,342.38789761436465,c
2022-12-30 00:00:00,364.5747822386543,
2022-12-30 03:30:00,367.5557728831177,
2022-12-30 04:00:00,398.2400507953457,
2022-12-30 06:00:00,431.05199223464433,
2022-12-30 08:00:00,415.2751047583911,
2022-12-30 10:30:00,408.2147848278323,
2022-12-30 11:00:00,404.871463469241,
2022-12-30 23:59:59,411.77627783073103,w
