date,AS_MSCI_MOM_2022_Q4,meta
2022-12-09 03:00:00,-66.46498301246271,
2022-12-09 18:30:00,-66.46498301246271,
2022-12-09 20:00:00,-66.46498301246271,
2022-12-09 23:00:00,-66.46498301246271,
2022-12-09 23:59:59,-67.84988840172161,w
2022-12-12 00:00:00,-63.315241253590216,
2022-12-12 01:00:00,-60.64940959960643,
2022-12-12 02:30:00,-60.64940959960643,
2022-12-12 03:00:00,-60.64940959960643,
2022-12-12 18:30:00,-60.621547370686415,
2022-12-12 20:00:00,-59.95182823067796,
2022-12-12 23:00:00,-51.41559474908979,
2022-12-12 23:59:59,-50.436752594309496,c
2022-12-13 00:00:00,-51.05403367277739,
2022-12-13 01:00:00,-46.33254533959342,
2022-12-13 02:30:00,-46.33254533959342,
2022-12-13 03:00:00,-46.33254533959342,
2022-12-13 18:30:00,-47.281187218770754,
2022-12-13 20:00:00,-38.691676852147,
2022-12-13 23:00:00,-38.48642849162877,
2022-12-13 23:59:59,-38.05052826889448,c
2022-12-14 00:00:00,-42.26702554146385,
2022-12-14 01:00:00,-40.979470931623155,
2022-12-14 02:30:00,-40.979470931623155,
2022-12-14 03:00:00,-40.979470931623155,
2022-12-14 18:30:00,-52.08773412662373,
2022-12-14 20:00:00,-55.691807951109354,
2022-12-14 23:00:00,-50.944464364159614,
2022-12-14 23:59:59,-51.507287581529624,c
2022-12-15 00:00:00,-49.99316429223643,
2022-12-15 01:00:00,-50.86113455201462,
2022-12-15 02:30:00,-50.86113455201462,
2022-12-15 03:00:00,-50.86113455201462,
2022-12-15 18:30:00,-47.410516823173054,
2022-12-15 20:00:00,-56.80812520301902,
2022-12-15 23:00:00,-50.53427671729895,
2022-12-15 23:59:59,-52.744844047236654,c
2022-12-16 00:00:00,-45.19603622753647,
2022-12-16 01:00:00,-38.81442591777642,
2022-12-16 02:30:00,-38.81442591777642,
2022-12-16 03:00:00,-38.81442591777642,
2022-12-16 18:30:00,-38.81442591777642,
2022-12-16 20:00:00,-38.81442591777642,
2022-12-16 23:00:00,-38.81442591777642,
2022-12-16 23:59:59,-40.45773482693568,w
2022-12-19 00:00:00,-46.23824458235612,
2022-12-19 01:00:00,-46.43021397754637,
2022-12-19 02:30:00,-46.43021397754637,
2022-12-19 03:00:00,-46.43021397754637,
2022-12-19 18:30:00,-46.69665400204411,
2022-12-19 20:00:00,-42.23619472412838,
2022-12-19 23:00:00,-33.05448595189051,
2022-12-19 23:59:59,-32.388736653375304,c
2022-12-20 00:00:00,-28.53393232860344,
2022-12-20 01:00:00,-37.804226792786096,
2022-12-20 02:30:00,-37.804226792786096,
