date,SPX500_PURE_2022_Q4,meta
2022-11-21 15:30:30,-0.05970640237435987,
2022-11-21 23:59:59,7.263950473349695,c
2022-11-22 00:00:00,2.035883865597583,
2022-11-22 10:00:00,13.210926159401112,
2022-11-22 10:30:00,28.347240443123724,
2022-11-22 12:00:00,12.065796718312242,
2022-11-22 13:30:00,13.575752064635054,
2022-11-22 15:00:00,4.633872633262428,
2022-11-22 15:30:30,4.633872633262428,
2022-11-22 23:59:59,16.264677780957925,c
2022-11-23 00:00:00,14.634226031793162,
2022-11-23 10:00:00,0.05988264307055147,
2022-11-23 10:30:00,9.416545306134907,
2022-11-23 12:00:00,14.048421862247437,
2022-11-23 13:30:00,10.388034402644507,
2022-11-23 15:00:00,18.895734927974274,
2022-11-23 15:30:30,18.895734927974274,
2022-11-23 23:59:59,31.09702616260637,c
2022-11-24 00:00:00,31.09702616260637,
2022-11-24 10:00:00,31.09702616260637,
2022-11-24 10:30:00,31.09702616260637,
2022-11-24 12:00:00,31.09702616260637,
2022-11-24 13:30:00,31.09702616260637,
2022-11-24 15:00:00,31.09702616260637,
2022-11-24 15:30:30,31.09702616260637,
2022-11-24 23:59:59,31.09702616260637,c
2022-11-25 00:00:00,22.050503968276672,
2022-11-25 10:00:00,45.9645748701858,
2022-11-25 10:30:00,47.62857542743734,
2022-11-25 12:00:00,55.44728801835791,
2022-11-25 13:30:00,55.44728801835791,
2022-11-25 15:00:00,55.44728801835791,
2022-11-25 15:30:30,55.44728801835791,
2022-11-25 23:59:59,53.21693509236286,w
2022-11-28 00:00:00,24.652381046803242,
2022-11-28 10:00:00,10.192208074361673,
2022-11-28 10:30:00,5.291890967712192,
2022-11-28 12:00:00,-8.74515413312426,
2022-11-28 13:30:00,-10.879770700166915,
2022-11-28 15:00:00,-5.347988547825906,
2022-11-28 15:30:30,-5.347988547825906,
2022-11-28 23:59:59,-3.825403734356456,c
2022-11-29 00:00:00,16.55378258132609,
2022-11-29 10:00:00,29.177647395289625,
2022-11-29 10:30:00,26.314064243511865,
2022-11-29 12:00:00,14.404453039402142,
2022-11-29 13:30:00,17.645724958005076,
2022-11-29 15:00:00,36.30394254839527,
2022-11-29 15:30:30,36.30394254839527,
2022-11-29 23:59:59,44.484299247523154,c
2022-11-30 00:00:00,46.58540876489823,
2022-11-30 10:00:00,17.21383629011791,
2022-11-30 10:30:00,13.609559265708413,
2022-11-30 12:00:00,17.133023140075323,
2022-11-30 13:30:00,1.6636551451202877,
2022-11-30 15:00:00,5.762621216380637,
2022-11-30 15:30:30,5.762621216380637,s
2022-11-30 23:59:59,6.035316093671554,c
2022-12-01 00:00:00,6.154688029562891,
2022-12-01 10:00:00,22.115461931059883,
2022-12-01 10:30:00,22.708980454136878,
2022-12-01 12:00:00,21.875433432155518,
2022-12-01 13:30:00,-3.5189237865693315,
2022-12-01 15:00:00,-0.449388317310337,
2022-12-01 15:30:30,-0.449388317310337,
2022-12-01 23:59:59,-0.3878552217347533,c
2022-12-02 00:00:00,5.712057431604762,
2022-12-02 10:00:00,-14.19840305757512,
2022-12-02 10:30:00,-12.8798182213566,
2022-12-02 12:00:00,-12.194317802398018,
2022-12-02 13:30:00,-16.563053583177748,
2022-12-02 15:00:00,-13.137329970731486,
2022-12-02 15:30:30,-13.137329970731486,
2022-12-02 23:59:59,-13.770872682292605,w
2022-12-05 00:00:00,-5.475771178639519,
2022-12-05 10:00:00,-7.941973547926153,
2022-12-05 10:30:00,-18.145615173960238,
2022-12-05 12:00:00,-28.840326575738416,
2022-12-05 13:30:00,-50.343316535114354,
2022-12-05 15:00:00,-48.32116018583166,
2022-12-05 15:30:30,-48.32116018583166,
2022-12-05 23:59:59,-60.53588324471947,c
2022-12-06 00:00:00,-35.44218932985828,
2022-12-06 10:00:00,-41.40507680302616,
2022-12-06 10:30:00,-39.51789054999608,
2022-12-06 12:00:00,-52.93832815168794,
2022-12-06 13:30:00,-47.81062998647883,
2022-12-06 15:00:00,-44.26632831038461,
2022-12-06 15:30:30,-44.26632831038461,
2022-12-06 23:59:59,-39.32775180169634,c
2022-12-07 00:00:00,-40.69103977819768,
2022-12-07 10:00:00,-73.0192323190847,
2022-12-07 10:30:00,-71.29914713608409,
2022-12-07 12:00:00,-59.626200568152484,
2022-12-07 13:30:00,-47.8162058558693,
2022-12-07 15:00:00,-56.045020391855715,
2022-12-07 15:30:30,-56.045020391855715,
2022-12-07 23:59:59,-58.043622364445156,c
2022-12-08 00:00:00,-57.83884532111641,
2022-12-08 10:00:00,-53.99811836972275,
2022-12-08 10:30:00,-68.2362209517646,
2022-12-08 12:00:00,-62.7562765918709,
2022-12-08 13:30:00,-67.39440392547795,
2022-12-08 15:00:00,-68.20356865246195,
2022-12-08 15:30:30,-68.20356865246195,
2022-12-08 23:59:59,-61.09099902020556,c
2022-12-09 00:00:00,-52.28278559765829,
2022-12-09 10:00:00,-32.14397808853313,
2022-12-09 10:30:00,-10.186405264398445,
2022-12-09 12:00:00,6.676290585806015,
2022-12-09 13:30:00,-5.001603167999377,
2022-12-09 15:00:00,-10.75955787401665,
2022-12-09 15:30:30,-10.75955787401665,
2022-12-09 23:59:59,0.0,a
2022-12-12 00:00:00,4.318915169459274,
2022-12-12 10:00:00,43.50435278220823,
2022-12-12 10:30:00,37.14639894050876,
2022-12-12 12:00:00,64.3084612776832,
2022-12-12 13:30:00,51.93950360183243,
2022-12-12 15:00:00,59.312823688409196,
2022-12-12 15:30:30,59.312823688409196,
2022-12-12 23:59:59,53.60894401497103,c
2022-12-13 00:00:00,51.17134761588633,
2022-12-13 10:00:00,72.34079669883761,
2022-12-13 10:30:00,54.414810268389004,
2022-12-13 12:00:00,29.475389684503824,
2022-12-13 13:30:00,31.0718884234426,
2022-12-13 15:00:00,29.149234210307583,
2022-12-13 15:30:30,29.149234210307583,
2022-12-13 23:59:59,33.314471086250336,c
2022-12-14 00:00:00,21.183269579255267,
2022-12-14 10:00:00,29.073605828091303,
2022-12-14 10:30:00,34.5115736419595,
2022-12-14 12:00:00,27.81164479391154,
2022-12-14 13:30:00,40.37458015124068,
2022-12-14 15:00:00,32.146708648215736,
2022-12-14 15:30:30,32.146708648215736,
2022-12-14 23:59:59,38.33421107457741,c
2022-12-15 00:00:00,18.922105810453218,
2022-12-15 10:00:00,29.849387620690067,
2022-12-15 10:30:00,22.166896772440083,
2022-12-15 12:00:00,16.184776596842994,
2022-12-15 13:30:00,20.09211059441259,
2022-12-15 15:00:00,14.071344928869848,
2022-12-15 15:30:30,14.071344928869848,
2022-12-15 23:59:59,-6.728976424904687,c
2022-12-16 00:00:00,-15.500977368792348,
2022-12-16 10:00:00,-22.88653518330213,
2022-12-16 10:30:00,-33.718304567183125,
2022-12-16 12:00:00,-56.01597006120181,
2022-12-16 13:30:00,-43.61307477061236,
2022-12-16 15:00:00,-55.76263253510284,
2022-12-16 15:30:30,-55.76263253510284,
2022-12-16 23:59:59,-53.57542006431325,e
2022-12-19 00:00:00,-70.17013786074835,
2022-12-19 10:00:00,-100.71533574954397,
2022-12-19 10:30:00,-97.62397795548635,
2022-12-19 12:00:00,-99.00158774103272,
2022-12-19 13:30:00,-109.20717004935582,
2022-12-19 15:00:00,-126.59045876595869,
2022-12-19 15:30:30,-126.59045876595869,
2022-12-19 23:59:59,-120.56934763845504,c
2022-12-20 00:00:00,-131.5198459680187,
2022-12-20 10:00:00,-133.03012950468315,
2022-12-20 10:30:00,-132.47981192665384,
2022-12-20 12:00:00,-156.29802558067902,
2022-12-20 13:30:00,-157.94433801019707,
2022-12-20 15:00:00,-157.37695919795334,
2022-12-20 15:30:30,-157.37695919795334,
2022-12-20 23:59:59,-153.11777188309046,c
2022-12-21 00:00:00,-142.3480019938746,
2022-12-21 10:00:00,-149.15058240734254,
2022-12-21 10:30:00,-151.5750380331371,
2022-12-21 12:00:00,-153.81187666565518,
2022-12-21 13:30:00,-170.76048072292153,
2022-12-21 15:00:00,-169.8770845358965,
2022-12-21 15:30:30,-169.8770845358965,
2022-12-21 23:59:59,-177.02114389263195,c
2022-12-22 00:00:00,-194.73236875513385,
2022-12-22 10:00:00,-176.07161625042446,
2022-12-22 10:30:00,-157.74638178724544,
2022-12-22 12:00:00,-170.2048206089407,
2022-12-22 13:30:00,-169.31187505297004,
2022-12-22 15:00:00,-160.53415269434979,
2022-12-22 15:30:30,-160.53415269434979,
2022-12-22 23:59:59,-140.43569912699326,c
2022-12-23 00:00:00,-143.4600776821357,
2022-12-23 10:00:00,-137.27937359945463,
2022-12-23 10:30:00,-129.76348819136518,
2022-12-23 12:00:00,-129.28658800866938,
2022-12-23 13:30:00,-127.10369438679857,
2022-12-23 15:00:00,-124.08607895597461,
2022-12-23 15:30:30,-124.08607895597461,
2022-12-23 23:59:59,-112.40144678727665,w
2022-12-26 00:00:00,-112.40144678727665,
2022-12-26 10:00:00,-112.40144678727665,
2022-12-26 10:30:00,-112.40144678727665,
2022-12-26 12:00:00,-112.40144678727665,
2022-12-26 13:30:00,-112.40144678727665,
2022-12-26 15:00:00,-112.40144678727665,
2022-12-26 15:30:30,-112.40144678727665,
2022-12-26 23:59:59,-112.40144678727665,c
2022-12-27 00:00:00,-130.5372618663606,
2022-12-27 10:00:00,-131.2720104154143,
2022-12-27 10:30:00,-123.50111709452825,
2022-12-27 12:00:00,-105.90248227645837,
2022-12-27 13:30:00,-104.5318106886165,
2022-12-27 15:00:00,-100.94092192412401,
2022-12-27 15:30:30,-100.94092192412401,
2022-12-27 23:59:59,-93.1626593420979,c
2022-12-28 00:00:00,-98.76976749497916,
2022-12-28 10:00:00,-101.43194434623638,
2022-12-28 10:30:00,-107.6085625082938,
2022-12-28 12:00:00,-128.7528133657826,
2022-12-28 13:30:00,-136.60247690039418,
2022-12-28 15:00:00,-142.78750660433985,
2022-12-28 15:30:30,-142.78750660433985,
2022-12-28 23:59:59,-149.82476682025768,c
2022-12-29 00:00:00,-156.63742695800534,
2022-12-29 10:00:00,-127.21607307573858,
2022-12-29 10:30:00,-118.29494326902997,
2022-12-29 12:00:00,-112.37541839353835,
2022-12-29 13:30:00,-106.48394105741134,
2022-12-29 15:00:00,-110.2754844037641,
2022-12-29 15:30:30,-110.2754844037641,
2022-12-29 23:59:59,-102.11133413352788,c
2022-12-30 00:00:00,-106.05048025555973,
2022-12-30 10:00:00,-97.80102995485744,
2022-12-30 10:30:00,-94.74180722295928,
2022-12-30 12:00:00,-96.77002273791248,
2022-12-30 13:30:00,-99.0691836643803,
2022-12-30 15:00:00,-109.48837832525626,
2022-12-30 15:30:30,-109.48837832525626,
2022-12-30 23:59:59,-94.05852948839602,w
2023-01-02 00:00:00,-94.05852948839602,
2023-01-02 10:00:00,-94.05852948839602,
2023-01-02 10:30:00,-94.05852948839602,
2023-01-02 12:00:00,-94.05852948839602,
2023-01-02 13:30:00,-94.05852948839602,
2023-01-02 15:00:00,-94.05852948839602,
2023-01-02 15:30:30,-94.05852948839602,
2023-01-02 23:59:59,-94.05852948839602,c
2023-01-03 00:00:00,-88.09932711827125,
2023-01-03 10:00:00,-76.93597893940976,
2023-01-03 10:30:00,-74.53802932222011,
2023-01-03 12:00:00,-62.49886009101404,
2023-01-03 13:30:00,-71.10559628797964,
2023-01-03 15:00:00,-63.4047564568352,
2023-01-03 15:30:30,-63.4047564568352,
2023-01-03 23:59:59,-58.70881753039406,c
2023-01-04 00:00:00,-40.43276651274698,
2023-01-04 10:00:00,-9.483052094431201,
2023-01-04 10:30:00,9.4870792903927,
2023-01-04 12:00:00,50.700502034131546,
2023-01-04 13:30:00,54.16312187164536,
2023-01-04 15:00:00,56.49842031070958,
2023-01-04 15:30:30,56.49842031070958,
2023-01-04 23:59:59,49.7341770807719,c
2023-01-05 00:00:00,37.977716752088725,
2023-01-05 10:00:00,28.712349008433364,
2023-01-05 10:30:00,33.95962165354493,
2023-01-05 12:00:00,63.00274789628327,
2023-01-05 13:30:00,68.2876136694386,
2023-01-05 15:00:00,67.27779683333944,
2023-01-05 15:30:30,67.27779683333944,
2023-01-05 23:59:59,79.1719373336501,c
2023-01-06 00:00:00,70.32585034773894,
2023-01-06 10:00:00,61.42090922034049,
2023-01-06 10:30:00,65.10651595483591,
2023-01-06 12:00:00,76.45493345543281,
2023-01-06 13:30:00,85.7141050040448,
2023-01-06 15:00:00,80.70852346751016,
2023-01-06 15:30:30,80.70852346751016,
2023-01-06 23:59:59,85.53243575718312,w
