date,EU_BEL20_2022_Q1,meta
2022-03-07 11:00:00,394.7029505712177,
2022-03-07 23:59:59,358.6765259092391,c
2022-03-08 00:00:00,390.1424426966832,
2022-03-08 03:30:00,367.1699043157981,
2022-03-08 04:00:00,349.9384649756114,
2022-03-08 06:00:00,411.06836351810506,
2022-03-08 08:00:00,357.6416167694209,
2022-03-08 10:30:00,361.3024495393263,
2022-03-08 11:00:00,355.54973807835177,
2022-03-08 23:59:59,340.429937377562,c
2022-03-09 00:00:00,330.6825934372284,
2022-03-09 03:30:00,88.29093161956146,
2022-03-09 04:00:00,72.13644385878911,
2022-03-09 06:00:00,46.546609683885904,
2022-03-09 08:00:00,-45.54154783683229,
2022-03-09 10:30:00,-52.55723279129219,
2022-03-09 11:00:00,-16.141241149178267,
2022-03-09 23:59:59,0.0,a
2022-03-10 00:00:00,48.80476178574714,
2022-03-10 03:30:00,44.689894876169376,
2022-03-10 04:00:00,75.45622325360407,
2022-03-10 06:00:00,47.63445713254034,
2022-03-10 08:00:00,2.0640452955956774,
2022-03-10 10:30:00,-4.014297617500696,
2022-03-10 11:00:00,-5.841798055951559,
2022-03-10 23:59:59,-16.273187218811103,c
2022-03-11 00:00:00,-29.00083522271309,
2022-03-11 03:30:00,-33.03154188306799,
2022-03-11 04:00:00,-26.16642640494313,
2022-03-11 06:00:00,-15.263198236029789,
2022-03-11 08:00:00,-75.633291257699,
2022-03-11 10:30:00,-44.374396093882616,
2022-03-11 11:00:00,-45.79634386609712,
2022-03-11 23:59:59,-27.65046209041183,w
2022-03-14 00:00:00,-38.72253014587095,
2022-03-14 03:30:00,-38.72253014587095,
2022-03-14 04:00:00,-38.72253014587095,
2022-03-14 06:00:00,-59.78950541587358,
2022-03-14 08:00:00,-77.81427837993282,
2022-03-14 10:30:00,-69.4737537570615,
2022-03-14 11:00:00,-45.1643048236517,
2022-03-14 23:59:59,-33.444292813281194,c
2022-03-15 00:00:00,-12.158492734020651,
2022-03-15 03:30:00,-12.158492734020651,
2022-03-15 04:00:00,-12.158492734020651,
2022-03-15 06:00:00,16.394508728619623,
2022-03-15 08:00:00,36.30917441379308,
2022-03-15 10:30:00,18.854635885460553,
2022-03-15 11:00:00,-6.39905878696722,
2022-03-15 23:59:59,-41.40820335625386,c
2022-03-16 00:00:00,2.9069710499763013,
2022-03-16 03:30:00,2.9069710499763013,
2022-03-16 04:00:00,2.9069710499763013,
2022-03-16 06:00:00,-37.19345780161558,
2022-03-16 08:00:00,-31.76360559758811,
2022-03-16 10:30:00,27.175279276124837,
2022-03-16 11:00:00,-12.474330340242922,
2022-03-16 23:59:59,-49.723571802197995,c
2022-03-17 00:00:00,-11.335852363004294,
2022-03-17 03:30:00,-11.335852363004294,
2022-03-17 04:00:00,-11.335852363004294,
2022-03-17 06:00:00,42.910089226477446,
2022-03-17 08:00:00,37.416861011167235,
2022-03-17 10:30:00,24.326265888657378,
2022-03-17 11:00:00,46.37403411603179,
2022-03-17 23:59:59,60.86955672596036,c
2022-03-18 00:00:00,90.38322235567806,
2022-03-18 03:30:00,90.38322235567806,
2022-03-18 04:00:00,90.38322235567806,
2022-03-18 06:00:00,67.79250471806414,
2022-03-18 08:00:00,69.68756875330003,
2022-03-18 10:30:00,69.75553072106739,
2022-03-18 11:00:00,63.249774903014966,
2022-03-18 23:59:59,54.23296251841418,e
2022-03-21 00:00:00,38.26253057643066,
2022-03-21 03:30:00,38.26253057643066,
2022-03-21 04:00:00,38.26253057643066,
2022-03-21 06:00:00,74.14352017866399,
2022-03-21 08:00:00,56.76376707260098,
2022-03-21 10:30:00,33.61309182599923,
2022-03-21 11:00:00,45.11800405394049,
2022-03-21 23:59:59,-7.264900256311494,c
2022-03-22 00:00:00,-7.875663880361936,
2022-03-22 03:30:00,-7.875663880361936,
2022-03-22 04:00:00,-7.875663880361936,
2022-03-22 06:00:00,77.0221966639692,
2022-03-22 08:00:00,117.6768678417307,
2022-03-22 10:30:00,140.17238588896734,
2022-03-22 11:00:00,184.52537093063412,
2022-03-22 23:59:59,194.50674719954225,c
2022-03-23 00:00:00,246.05262448123264,
2022-03-23 03:30:00,246.05262448123264,
2022-03-23 04:00:00,246.05262448123264,
2022-03-23 06:00:00,202.46135555226417,
2022-03-23 08:00:00,174.32502453967282,
2022-03-23 10:30:00,208.41227376348746,
2022-03-23 11:00:00,196.7437176623587,
2022-03-23 23:59:59,229.24344494953385,c
2022-03-24 00:00:00,228.08752035701,
2022-03-24 03:30:00,228.08752035701,
2022-03-24 04:00:00,228.08752035701,
2022-03-24 06:00:00,243.15220444830936,
2022-03-24 08:00:00,213.56840750611337,
2022-03-24 10:30:00,220.2941049254976,
2022-03-24 11:00:00,206.66018817103645,
2022-03-24 23:59:59,220.1739284673579,c
2022-03-25 00:00:00,203.86038049676523,
2022-03-25 03:30:00,203.86038049676523,
2022-03-25 04:00:00,203.86038049676523,
2022-03-25 06:00:00,372.66184795822466,
2022-03-25 08:00:00,320.4173296885226,
2022-03-25 10:30:00,325.02180887627884,
2022-03-25 11:00:00,328.6130781817102,
2022-03-25 23:59:59,329.3717563390174,w
2022-03-28 00:00:00,326.45925198252314,
2022-03-28 03:30:00,326.59683378779386,
2022-03-28 04:00:00,310.20298602788046,
2022-03-28 06:00:00,343.48801747468104,
2022-03-28 08:00:00,307.42611443893827,
2022-03-28 10:30:00,386.1603876334713,
2022-03-28 11:00:00,432.3577214008101,
2022-03-28 23:59:59,458.6808740635356,c
2022-03-29 00:00:00,466.2183942841723,
2022-03-29 03:30:00,486.3497176291107,
2022-03-29 04:00:00,483.69203605384206,
2022-03-29 06:00:00,503.668338380767,
2022-03-29 08:00:00,500.9096560445195,
2022-03-29 10:30:00,565.3595223139421,
2022-03-29 11:00:00,539.4989951778446,
2022-03-29 23:59:59,552.5906008393962,c
2022-03-30 00:00:00,551.6779407718335,
2022-03-30 03:30:00,566.0134601353429,
2022-03-30 04:00:00,557.4697706719247,
2022-03-30 06:00:00,574.1047248399213,
2022-03-30 08:00:00,622.2452216830134,
2022-03-30 10:30:00,650.0354522093188,
2022-03-30 11:00:00,627.8442423617395,
2022-03-30 23:59:59,616.2416540175444,c
2022-03-31 00:00:00,629.4223106538084,
2022-03-31 03:30:00,590.858545682566,
2022-03-31 04:00:00,578.5245935422743,
2022-03-31 06:00:00,565.386208980884,
2022-03-31 08:00:00,589.9452709739771,
2022-03-31 10:30:00,596.754613298059,
2022-03-31 11:00:00,594.5371680559077,
2022-03-31 23:59:59,604.4116719112633,c
2022-04-01 00:00:00,605.9139857074708,
2022-04-01 03:30:00,592.8559184118402,
2022-04-01 04:00:00,605.2438747897932,
2022-04-01 06:00:00,645.0531196174489,
2022-04-01 08:00:00,631.532306765536,
2022-04-01 10:30:00,685.1505514588742,
2022-04-01 11:00:00,683.6998985582261,
2022-04-01 23:59:59,707.1123667650364,w
2022-04-04 00:00:00,727.9579271851079,
2022-04-04 03:30:00,676.7621775130795,
2022-04-04 04:00:00,662.883388435135,
2022-04-04 06:00:00,683.3667975275699,
2022-04-04 08:00:00,682.9219135320488,
2022-04-04 10:30:00,684.5415868797974,
2022-04-04 11:00:00,705.7604069318103,
2022-04-04 23:59:59,710.8724429084536,c
2022-04-05 00:00:00,733.4544994431761,
2022-04-05 03:30:00,728.7061878138071,
2022-04-05 04:00:00,710.1843534056327,
2022-04-05 06:00:00,819.6940022457849,
2022-04-05 08:00:00,833.9715629721018,
2022-04-05 10:30:00,879.1332107157914,
2022-04-05 11:00:00,870.7507615241119,
2022-04-05 23:59:59,891.8872347812844,c
2022-04-06 00:00:00,877.762169356701,
2022-04-06 03:30:00,846.023127208418,
2022-04-06 04:00:00,844.5995068440625,
2022-04-06 06:00:00,776.6530607066306,
2022-04-06 08:00:00,823.9130925052278,
2022-04-06 10:30:00,817.0759605132617,
2022-04-06 11:00:00,798.5077413077755,
2022-04-06 23:59:59,789.0542836293322,c
2022-04-07 00:00:00,831.4045640631966,
2022-04-07 03:30:00,822.0943323125667,
2022-04-07 04:00:00,841.852748356692,
2022-04-07 06:00:00,858.0785542501399,
2022-04-07 08:00:00,827.0456688528939,
2022-04-07 10:30:00,791.5453810765637,
2022-04-07 11:00:00,781.6327538808456,
2022-04-07 23:59:59,794.9815421989371,c
2022-04-08 00:00:00,797.2033459668365,
2022-04-08 03:30:00,741.145388192313,
2022-04-08 04:00:00,738.818711977971,
2022-04-08 06:00:00,664.5968610089614,
2022-04-08 08:00:00,674.7143254463028,
2022-04-08 10:30:00,650.7211756295992,
2022-04-08 11:00:00,653.2607554407998,
2022-04-08 23:59:59,670.497789353442,w
