date,FIVG_2021_Q4,meta
2021-12-06 10:30:00,98.35389605787259,
2021-12-06 12:00:00,90.21861336043821,
2021-12-06 13:30:00,65.49371259015834,
2021-12-06 15:00:00,48.13594144588296,
2021-12-06 15:30:30,48.13594144588296,
2021-12-06 23:59:59,33.790644322487424,c
2021-12-07 00:00:00,68.56191268836164,
2021-12-07 10:00:00,100.19691108485222,
2021-12-07 10:30:00,51.955475158836634,
2021-12-07 12:00:00,66.24835685823246,
2021-12-07 13:30:00,35.68149921909071,
2021-12-07 15:00:00,32.16512964977301,
2021-12-07 15:30:30,32.16512964977301,
2021-12-07 23:59:59,-8.488066043479648,c
2021-12-08 00:00:00,32.49868950051223,
2021-12-08 10:00:00,41.554100637125885,
2021-12-08 10:30:00,26.922234458491857,
2021-12-08 12:00:00,16.783566399182746,
2021-12-08 13:30:00,46.002853868053535,
2021-12-08 15:00:00,59.953742004875494,
2021-12-08 15:30:30,59.953742004875494,
2021-12-08 23:59:59,38.51545569514383,c
2021-12-09 00:00:00,32.97549658657181,
2021-12-09 10:00:00,1.170621396610386,
2021-12-09 10:30:00,14.38603278957089,
2021-12-09 12:00:00,1.830296674154397,
2021-12-09 13:30:00,19.367352097856838,
2021-12-09 15:00:00,26.81621937321188,
2021-12-09 15:30:30,26.81621937321188,
2021-12-09 23:59:59,34.176181102891405,c
2021-12-10 00:00:00,20.233709625698793,
2021-12-10 10:00:00,26.42961973485444,
2021-12-10 10:30:00,16.912760224527574,
2021-12-10 12:00:00,8.43872997951894,
2021-12-10 13:30:00,10.017762602999483,
2021-12-10 15:00:00,6.024626910253119,
2021-12-10 15:30:30,6.024626910253119,
2021-12-10 23:59:59,0.0,a
2021-12-13 00:00:00,-34.66378645586883,
2021-12-13 10:00:00,98.22746412239121,
2021-12-13 10:30:00,106.79905955341292,
2021-12-13 12:00:00,151.32873437634498,
2021-12-13 13:30:00,143.60538193798266,
2021-12-13 15:00:00,158.10581957671184,
2021-12-13 15:30:30,158.10581957671184,
2021-12-13 23:59:59,179.19955510192221,c
2021-12-14 00:00:00,175.82450536249007,
2021-12-14 10:00:00,186.1334404215986,
2021-12-14 10:30:00,160.98001438956044,
2021-12-14 12:00:00,176.0313580256102,
2021-12-14 13:30:00,144.54098674245733,
2021-12-14 15:00:00,119.17951578531347,
2021-12-14 15:30:30,119.17951578531347,
2021-12-14 23:59:59,117.26003444201115,c
2021-12-15 00:00:00,88.88012227313948,
2021-12-15 10:00:00,123.71505765806705,
2021-12-15 10:30:00,91.56565258032515,
2021-12-15 12:00:00,100.2031015399516,
2021-12-15 13:30:00,83.42217723126942,
2021-12-15 15:00:00,52.64283029899252,
2021-12-15 15:30:30,52.64283029899252,
2021-12-15 23:59:59,11.572451129602996,c
2021-12-16 00:00:00,-13.174270503040589,
2021-12-16 10:00:00,116.98567639057546,
2021-12-16 10:30:00,155.6696038393352,
2021-12-16 12:00:00,190.4128950139716,
2021-12-16 13:30:00,190.2757577313473,
2021-12-16 15:00:00,182.56963766566514,
2021-12-16 15:30:30,182.56963766566514,
2021-12-16 23:59:59,185.84069981514085,c
2021-12-17 00:00:00,201.76199485476582,
2021-12-17 10:00:00,162.6362133745597,
2021-12-17 10:30:00,174.17151363671974,
2021-12-17 12:00:00,191.12893815467078,
2021-12-17 13:30:00,220.4875295607203,
2021-12-17 15:00:00,218.07739754814747,
2021-12-17 15:30:30,218.07739754814747,
2021-12-17 23:59:59,219.62543548294434,e
2021-12-20 00:00:00,191.29103729251028,
2021-12-20 10:00:00,125.81845245796967,
2021-12-20 10:30:00,134.23541527650832,
2021-12-20 12:00:00,143.72330087223827,
2021-12-20 13:30:00,148.93851232360748,
2021-12-20 15:00:00,155.0872336360094,
2021-12-20 15:30:30,155.0872336360094,
2021-12-20 23:59:59,159.60561523155775,c
2021-12-21 00:00:00,149.22491584754152,
2021-12-21 10:00:00,181.25069803562383,
2021-12-21 10:30:00,212.42302742014954,
2021-12-21 12:00:00,196.63132300347888,
2021-12-21 13:30:00,175.92601832916353,
2021-12-21 15:00:00,161.36665940619832,
2021-12-21 15:30:30,161.36665940619832,
2021-12-21 23:59:59,149.81727313456622,c
2021-12-22 00:00:00,170.33869014512538,
2021-12-22 10:00:00,132.89753853788443,
2021-12-22 10:30:00,152.75864246160063,
2021-12-22 12:00:00,122.39319585300427,
2021-12-22 13:30:00,148.29913387700208,
2021-12-22 15:00:00,147.50603439051702,
2021-12-22 15:30:30,147.50603439051702,
2021-12-22 23:59:59,162.70534863151488,c
2021-12-23 00:00:00,154.37930325036632,
2021-12-23 10:00:00,162.46103193675162,
2021-12-23 10:30:00,149.7849768638157,
2021-12-23 12:00:00,162.63988361750444,
2021-12-23 13:30:00,166.93200756975193,
2021-12-23 15:00:00,175.00512773880018,
2021-12-23 15:30:30,175.00512773880018,
2021-12-23 23:59:59,189.13551548911528,c
2021-12-24 00:00:00,189.13551548911528,
2021-12-24 10:00:00,189.13551548911528,
2021-12-24 10:30:00,189.13551548911528,
2021-12-24 12:00:00,189.13551548911528,
2021-12-24 13:30:00,189.13551548911528,
2021-12-24 15:00:00,189.13551548911528,
2021-12-24 15:30:30,189.13551548911528,
2021-12-24 23:59:59,189.13551548911528,w
2021-12-27 00:00:00,195.5607224851433,
2021-12-27 10:00:00,134.65415016024235,
2021-12-27 10:30:00,125.31427356218592,
2021-12-27 12:00:00,126.01257168681241,
2021-12-27 13:30:00,120.56685879398219,
2021-12-27 15:00:00,121.43251443724739,
2021-12-27 15:30:30,121.43251443724739,
2021-12-27 23:59:59,120.27985330766842,c
2021-12-28 00:00:00,83.062994241855,
2021-12-28 10:00:00,112.18097545652518,
2021-12-28 10:30:00,125.0595487876335,
2021-12-28 12:00:00,128.8996193936664,
2021-12-28 13:30:00,134.17713011438082,
2021-12-28 15:00:00,106.87944811921398,
2021-12-28 15:30:30,106.87944811921398,
2021-12-28 23:59:59,106.72421251788774,c
2021-12-29 00:00:00,101.8333393541543,
2021-12-29 10:00:00,109.891505129714,
2021-12-29 10:30:00,126.4271910963007,
2021-12-29 12:00:00,129.8091717369348,
2021-12-29 13:30:00,119.83589256764981,
2021-12-29 15:00:00,111.80575275552883,
2021-12-29 15:30:30,111.80575275552883,
2021-12-29 23:59:59,110.3949013714896,c
2021-12-30 00:00:00,109.28938675826203,
2021-12-30 10:00:00,139.66421127880994,
2021-12-30 10:30:00,121.22822995917295,
2021-12-30 12:00:00,126.4550756445251,
2021-12-30 13:30:00,157.15455626452922,
2021-12-30 15:00:00,181.9113859416766,
2021-12-30 15:30:30,181.9113859416766,
2021-12-30 23:59:59,185.8688673668562,c
2021-12-31 00:00:00,202.45410136040027,
2021-12-31 10:00:00,215.30250930037937,
2021-12-31 10:30:00,210.44241535888568,
2021-12-31 12:00:00,193.45005086945912,
2021-12-31 13:30:00,192.46146971477629,
2021-12-31 15:00:00,201.7070678815394,
2021-12-31 15:30:30,201.7070678815394,
2021-12-31 23:59:59,187.16120021030065,w
