date,SDOG_2021_Q1,meta
2021-03-04 12:00:00,211.7230744919834,
2021-03-04 13:30:00,246.15192036644538,
2021-03-04 15:00:00,231.32145373956126,
2021-03-04 15:30:30,231.32145373956126,
2021-03-04 23:59:59,207.3816827597944,c
2021-03-05 00:00:00,169.57960441555346,
2021-03-05 10:00:00,170.6395407418181,
2021-03-05 10:30:00,211.60934870316066,
2021-03-05 12:00:00,219.50238107648232,
2021-03-05 13:30:00,167.17306208846395,
2021-03-05 15:00:00,151.3961439638387,
2021-03-05 15:30:30,151.3961439638387,
2021-03-05 23:59:59,140.64571341438477,w
2021-03-08 00:00:00,112.94256614778834,
2021-03-08 10:00:00,90.49609181176332,
2021-03-08 10:30:00,82.32825330066383,
2021-03-08 12:00:00,65.34834746627106,
2021-03-08 13:30:00,50.19218209437743,
2021-03-08 15:00:00,50.60590494606991,
2021-03-08 15:30:30,50.60590494606991,
2021-03-08 23:59:59,26.79414450675972,c
2021-03-09 00:00:00,64.65280970289183,
2021-03-09 10:00:00,134.8803747774622,
2021-03-09 10:30:00,138.9649070271868,
2021-03-09 12:00:00,71.64316467742736,
2021-03-09 13:30:00,123.00933752597622,
2021-03-09 15:00:00,123.39533528733861,
2021-03-09 15:30:30,123.39533528733861,
2021-03-09 23:59:59,143.23262790529733,c
2021-03-10 00:00:00,138.1113947558153,
2021-03-10 10:00:00,111.91367225253379,
2021-03-10 10:30:00,130.81555106162912,
2021-03-10 12:00:00,98.30284003137136,
2021-03-10 13:30:00,96.71498498362219,
2021-03-10 15:00:00,83.60500927311206,
2021-03-10 15:30:30,83.60500927311206,
2021-03-10 23:59:59,80.0778260054212,c
2021-03-11 00:00:00,78.90571506853486,
2021-03-11 10:00:00,60.9546715820248,
2021-03-11 10:30:00,38.93413979051249,
2021-03-11 12:00:00,57.844126031657424,
2021-03-11 13:30:00,74.64054019701815,
2021-03-11 15:00:00,51.60823345943736,
2021-03-11 15:30:30,51.60823345943736,
2021-03-11 23:59:59,29.979650054816148,c
2021-03-12 00:00:00,-2.103856967829529,
2021-03-12 10:00:00,-7.365996007201687,
2021-03-12 10:30:00,7.870871522701776,
2021-03-12 12:00:00,9.293991152264624,
2021-03-12 13:30:00,9.025128249021236,
2021-03-12 15:00:00,8.221405467826571,
2021-03-12 15:30:30,8.221405467826571,
2021-03-12 23:59:59,0.0,a
2021-03-15 00:00:00,27.954935622071815,
2021-03-15 10:00:00,73.3854560295733,
2021-03-15 10:30:00,32.39931106885075,
2021-03-15 12:00:00,86.92944381699718,
2021-03-15 13:30:00,81.66668482635747,
2021-03-15 15:00:00,76.19706285490166,
2021-03-15 15:30:30,76.19706285490166,
2021-03-15 23:59:59,70.08663445673818,c
2021-03-16 00:00:00,91.10461640253729,
2021-03-16 10:00:00,172.92684443315667,
2021-03-16 10:30:00,183.49785652215365,
2021-03-16 12:00:00,147.36690064565653,
2021-03-16 13:30:00,150.94380271457527,
2021-03-16 15:00:00,165.70036025316247,
2021-03-16 15:30:30,165.70036025316247,
2021-03-16 23:59:59,177.23664553892,c
2021-03-17 00:00:00,165.0556055522756,
2021-03-17 10:00:00,120.10023205648113,
2021-03-17 10:30:00,141.93529854366912,
2021-03-17 12:00:00,166.87527828837977,
2021-03-17 13:30:00,179.25148278196326,
2021-03-17 15:00:00,161.63237408207254,
2021-03-17 15:30:30,161.63237408207254,
2021-03-17 23:59:59,142.02955407948264,c
2021-03-18 00:00:00,131.34785444916696,
2021-03-18 10:00:00,137.17379122342956,
2021-03-18 10:30:00,107.620323901646,
2021-03-18 12:00:00,106.65458895502832,
2021-03-18 13:30:00,138.11102429140684,
2021-03-18 15:00:00,169.6110501951881,
2021-03-18 15:30:30,169.6110501951881,
2021-03-18 23:59:59,227.82755609740354,c
2021-03-19 00:00:00,251.7706990720624,
2021-03-19 10:00:00,220.36305380025422,
2021-03-19 10:30:00,197.8671162289043,
2021-03-19 12:00:00,178.51002658764014,
2021-03-19 13:30:00,194.562743483759,
2021-03-19 15:00:00,211.8760024010657,
2021-03-19 15:30:30,211.8760024010657,
2021-03-19 23:59:59,242.66608198863804,e
2021-03-22 00:00:00,223.7272095041929,
2021-03-22 10:00:00,282.5732015430567,
2021-03-22 10:30:00,327.05022634815566,
2021-03-22 12:00:00,305.9865757522983,
2021-03-22 13:30:00,297.8183543738663,
2021-03-22 15:00:00,291.6329511073436,
2021-03-22 15:30:30,291.6329511073436,
2021-03-22 23:59:59,315.77485953174914,c
2021-03-23 00:00:00,359.25106612673835,
2021-03-23 10:00:00,348.2457083503664,
2021-03-23 10:30:00,371.1701515410848,
2021-03-23 12:00:00,419.0609832891432,
2021-03-23 13:30:00,401.34868264085435,
2021-03-23 15:00:00,466.36860092370046,
2021-03-23 15:30:30,466.36860092370046,
2021-03-23 23:59:59,449.45414176249795,c
2021-03-24 00:00:00,388.25463423656845,
2021-03-24 10:00:00,393.7584597437897,
2021-03-24 10:30:00,374.7193254144837,
2021-03-24 12:00:00,401.6073949172817,
2021-03-24 13:30:00,401.21674395856223,
2021-03-24 15:00:00,434.7826108689415,
2021-03-24 15:30:30,434.7826108689415,
2021-03-24 23:59:59,442.20339712196335,c
2021-03-25 00:00:00,487.70899534066103,
2021-03-25 10:00:00,487.4494552920089,
2021-03-25 10:30:00,462.3523145083623,
2021-03-25 12:00:00,404.3202134263505,
2021-03-25 13:30:00,393.6388670514892,
2021-03-25 15:00:00,382.665460930657,
2021-03-25 15:30:30,382.665460930657,
2021-03-25 23:59:59,367.02584987658315,c
2021-03-26 00:00:00,323.10853457698613,
2021-03-26 10:00:00,350.882495408442,
2021-03-26 10:30:00,294.1342515678735,
2021-03-26 12:00:00,348.3505186275005,
2021-03-26 13:30:00,371.90661147924015,
2021-03-26 15:00:00,378.34450757579873,
2021-03-26 15:30:30,378.34450757579873,
2021-03-26 23:59:59,363.1316528855297,w
2021-03-29 00:00:00,392.36822403187955,
2021-03-29 10:00:00,385.4737762098667,
2021-03-29 10:30:00,445.23222957348753,
2021-03-29 12:00:00,470.27884807678737,
2021-03-29 13:30:00,486.57543471370474,
2021-03-29 15:00:00,489.5725007588045,
2021-03-29 15:30:30,489.5725007588045,
2021-03-29 23:59:59,493.68772333144796,c
2021-03-30 00:00:00,469.9487482476406,
2021-03-30 10:00:00,425.0506259461646,
2021-03-30 10:30:00,415.6929308597129,
2021-03-30 12:00:00,411.34538911569393,
2021-03-30 13:30:00,413.22968883404496,
2021-03-30 15:00:00,397.2390675291066,
2021-03-30 15:30:30,397.2390675291066,
2021-03-30 23:59:59,391.10961460388273,c
2021-03-31 00:00:00,400.3071305871332,
2021-03-31 10:00:00,371.91398151150577,
2021-03-31 10:30:00,396.6436772718953,
2021-03-31 12:00:00,407.55872273893453,
2021-03-31 13:30:00,394.3153965449215,
2021-03-31 15:00:00,371.7952064919732,
2021-03-31 15:30:30,371.7952064919732,
2021-03-31 23:59:59,388.029234225919,c
2021-04-01 00:00:00,394.37028230950636,
2021-04-01 10:00:00,385.73445348028514,
2021-04-01 10:30:00,380.9581966198554,
2021-04-01 12:00:00,406.2514500189316,
2021-04-01 13:30:00,381.07377804697927,
2021-04-01 15:00:00,362.81527816779146,
2021-04-01 15:30:30,362.81527816779146,
2021-04-01 23:59:59,352.6813489495978,c
2021-04-02 00:00:00,352.6813489495978,
2021-04-02 10:00:00,352.6813489495978,
2021-04-02 10:30:00,352.6813489495978,
2021-04-02 12:00:00,352.6813489495978,
2021-04-02 13:30:00,352.6813489495978,
2021-04-02 15:00:00,352.6813489495978,
2021-04-02 15:30:30,352.6813489495978,
2021-04-02 23:59:59,352.6813489495978,w
