date,PCEF_2022_Q2,meta
2022-07-01 15:00:00,87.24868849464107,
2022-07-01 15:30:30,87.24868849464107,
2022-07-01 23:59:59,94.09836812201124,w
2022-07-04 00:00:00,94.09836812201124,
2022-07-04 10:00:00,94.09836812201124,
2022-07-04 10:30:00,94.09836812201124,
2022-07-04 12:00:00,94.09836812201124,
2022-07-04 13:30:00,94.09836812201124,
2022-07-04 15:00:00,94.09836812201124,
2022-07-04 15:30:30,94.09836812201124,
2022-07-04 23:59:59,94.09836812201124,c
2022-07-05 00:00:00,94.09836812201124,
2022-07-05 10:00:00,95.51215587576635,
2022-07-05 10:30:00,84.21377454162698,
2022-07-05 12:00:00,84.87093884528153,
2022-07-05 13:30:00,72.06996183496867,
2022-07-05 15:00:00,48.85759157523813,
2022-07-05 15:30:30,48.85759157523813,
2022-07-05 23:59:59,49.11269112675262,c
2022-07-06 00:00:00,49.11269112675262,
2022-07-06 10:00:00,36.50867735497164,
2022-07-06 10:30:00,33.521322206950344,
2022-07-06 12:00:00,40.002738451177066,
2022-07-06 13:30:00,39.00622468420434,
2022-07-06 15:00:00,30.336229508585035,
2022-07-06 15:30:30,30.336229508585035,
2022-07-06 23:59:59,29.472559667947564,c
2022-07-07 00:00:00,29.472559667947564,
2022-07-07 10:00:00,34.29413276203775,
2022-07-07 10:30:00,39.686752104026,
2022-07-07 12:00:00,34.98485252671637,
2022-07-07 13:30:00,33.18717536116151,
2022-07-07 15:00:00,29.36917074091619,
2022-07-07 15:30:30,29.36917074091619,
2022-07-07 23:59:59,33.49392138097457,c
2022-07-08 00:00:00,33.49392138097457,
2022-07-08 10:00:00,31.230389660823732,
2022-07-08 10:30:00,23.639236484388675,
2022-07-08 12:00:00,15.109757366174222,
2022-07-08 13:30:00,19.144800927932977,
2022-07-08 15:00:00,20.25355630662682,
2022-07-08 15:30:30,20.25355630662682,
2022-07-08 23:59:59,18.623321933790237,w
2022-07-11 00:00:00,18.623321933790237,
2022-07-11 10:00:00,29.375358465460124,
2022-07-11 10:30:00,19.385845882944352,
2022-07-11 12:00:00,15.957602971727539,
2022-07-11 13:30:00,20.437698096994524,
2022-07-11 15:00:00,14.609887608229656,
2022-07-11 15:30:30,14.609887608229656,
2022-07-11 23:59:59,13.359433558459472,c
2022-07-12 00:00:00,13.359433558459472,
2022-07-12 10:00:00,24.95998947590158,
2022-07-12 10:30:00,25.12403035793932,
2022-07-12 12:00:00,21.231222333849246,
2022-07-12 13:30:00,26.846352172942346,
2022-07-12 15:00:00,28.30165498965087,
2022-07-12 15:30:30,28.30165498965087,
2022-07-12 23:59:59,24.907586819174554,c
2022-07-13 00:00:00,24.907586819174554,
2022-07-13 10:00:00,11.944059441527827,
2022-07-13 10:30:00,19.501194210060163,
2022-07-13 12:00:00,13.08699445001784,
2022-07-13 13:30:00,9.012614516402891,
2022-07-13 15:00:00,16.226573675841905,
2022-07-13 15:30:30,16.226573675841905,
2022-07-13 23:59:59,19.93384713370719,c
2022-07-14 00:00:00,19.93384713370719,
2022-07-14 10:00:00,39.40186813117029,
2022-07-14 10:30:00,29.89365735841264,
2022-07-14 12:00:00,9.400331037470465,
2022-07-14 13:30:00,14.464005065590982,
2022-07-14 15:00:00,8.289382586875917,
2022-07-14 15:30:30,8.289382586875917,
2022-07-14 23:59:59,19.77087086115398,c
