date,NUFAM_2022_Q1,meta
2022-03-07 15:00:00,-120.02436964415915,
2022-03-07 15:30:30,-120.02436964415915,
2022-03-07 23:59:59,-124.39070144651191,c
2022-03-08 00:00:00,-111.10662915097782,
2022-03-08 10:00:00,-126.70294245987338,
2022-03-08 10:30:00,-113.38231389028078,
2022-03-08 12:00:00,-114.08037676410027,
2022-03-08 13:30:00,-111.64726447202997,
2022-03-08 15:00:00,-98.51918886142766,
2022-03-08 15:30:30,-98.51918886142766,
2022-03-08 23:59:59,-53.749265404725065,c
2022-03-09 00:00:00,-144.52894074715186,
2022-03-09 10:00:00,-74.20569823603068,
2022-03-09 10:30:00,-56.17448677849029,
2022-03-09 12:00:00,-86.39862829434333,
2022-03-09 13:30:00,-108.83442969043745,
2022-03-09 15:00:00,-112.05467512643577,
2022-03-09 15:30:30,-112.05467512643577,
2022-03-09 23:59:59,-128.64632191205078,c
2022-03-10 00:00:00,-115.97534815305767,
2022-03-10 10:00:00,-120.03624954997827,
2022-03-10 10:30:00,-113.90224168545114,
2022-03-10 12:00:00,-128.25194385026953,
2022-03-10 13:30:00,-133.1117158763302,
2022-03-10 15:00:00,-132.05876273209356,
2022-03-10 15:30:30,-132.05876273209356,
2022-03-10 23:59:59,-149.63148961811453,c
2022-03-11 00:00:00,-159.50171926849657,
2022-03-11 10:00:00,-186.63455009284144,
2022-03-11 10:30:00,-184.87553511195324,
2022-03-11 12:00:00,-176.40018630923578,
2022-03-11 13:30:00,-150.472128342549,
2022-03-11 15:00:00,-151.40029023920897,
2022-03-11 15:30:30,-151.40029023920897,
2022-03-11 23:59:59,-158.8855004866075,w
2022-03-14 00:00:00,-175.02928282822245,
2022-03-14 10:00:00,-137.7857141211614,
2022-03-14 10:30:00,-127.48103613069748,
2022-03-14 12:00:00,-78.90453511264809,
2022-03-14 13:30:00,-61.01846940494988,
2022-03-14 15:00:00,-57.21621361994198,
2022-03-14 15:30:30,-57.21621361994198,
2022-03-14 23:59:59,-70.56485294703089,c
