date,FPX_2021_Q2,meta
2021-06-08 15:00:00,-103.58997867285541,
2021-06-08 15:30:30,-103.58997867285541,
2021-06-08 23:59:59,-96.1149872802306,c
2021-06-09 00:00:00,-113.95871525113037,
2021-06-09 10:00:00,-116.52279845529958,
2021-06-09 10:30:00,-105.40904432040318,
2021-06-09 12:00:00,-101.57906886748361,
2021-06-09 13:30:00,-109.44053739016289,
2021-06-09 15:00:00,-111.40637463502225,
2021-06-09 15:30:30,-111.40637463502225,
2021-06-09 23:59:59,-107.8635273900079,c
2021-06-10 00:00:00,-107.7528696381705,
2021-06-10 10:00:00,-89.03707723028275,
2021-06-10 10:30:00,-89.3565068846048,
2021-06-10 12:00:00,-94.05028253422357,
2021-06-10 13:30:00,-83.04599253495658,
2021-06-10 15:00:00,-73.6556020149611,
2021-06-10 15:30:30,-73.6556020149611,
2021-06-10 23:59:59,-78.95049699184813,c
2021-06-11 00:00:00,-85.30136253414587,
2021-06-11 10:00:00,-87.96921984415636,
2021-06-11 10:30:00,-97.74776793086005,
2021-06-11 12:00:00,-72.19428915756056,
2021-06-11 13:30:00,-73.50433041719373,
2021-06-11 15:00:00,-70.71855262292648,
2021-06-11 15:30:30,-70.71855262292648,
2021-06-11 23:59:59,-58.192464745471085,w
2021-06-14 00:00:00,-57.827606076185546,
2021-06-14 10:00:00,-36.74823664364227,
2021-06-14 10:30:00,-29.63696756340409,
2021-06-14 12:00:00,-8.120391427951922,
2021-06-14 13:30:00,-2.7180442980998407,
2021-06-14 15:00:00,-12.056427500198865,
2021-06-14 15:30:30,-12.056427500198865,
2021-06-14 23:59:59,-13.29009803973819,c
2021-06-15 00:00:00,-20.312940774686,
2021-06-15 10:00:00,-3.8377693799888988,
2021-06-15 10:30:00,-14.904415069669135,
2021-06-15 12:00:00,-0.01148156677290757,
2021-06-15 13:30:00,4.486271064711104,
2021-06-15 15:00:00,-2.6543456537133068,
2021-06-15 15:30:30,-2.6543456537133068,s
2021-06-15 23:59:59,0.0,a
2021-06-16 00:00:00,-2.3092617497464616,
2021-06-16 10:00:00,23.047351414478683,
2021-06-16 10:30:00,35.39829406688027,
2021-06-16 12:00:00,49.15902342369831,
2021-06-16 13:30:00,57.01366181959082,
2021-06-16 15:00:00,65.03531198416445,
2021-06-16 15:30:30,65.03531198416445,
2021-06-16 23:59:59,70.4630416110796,c
2021-06-17 00:00:00,64.27838158130359,
2021-06-17 10:00:00,71.15235920210779,
2021-06-17 10:30:00,59.60646457468518,
2021-06-17 12:00:00,47.22845529793601,
2021-06-17 13:30:00,65.36169837509745,
2021-06-17 15:00:00,60.69952376536271,
2021-06-17 15:30:30,60.69952376536271,
2021-06-17 23:59:59,72.2883914176031,c
2021-06-18 00:00:00,99.26071410864306,
2021-06-18 10:00:00,108.77476272079238,
2021-06-18 10:30:00,110.18457467331136,
2021-06-18 12:00:00,102.3118754772329,
2021-06-18 13:30:00,91.22222486146251,
2021-06-18 15:00:00,94.73258165514102,
2021-06-18 15:30:30,94.73258165514102,
2021-06-18 23:59:59,105.50180058941201,e
2021-06-21 00:00:00,82.60301801133096,
2021-06-21 10:00:00,74.61749280921526,
2021-06-21 10:30:00,60.53226429020763,
2021-06-21 12:00:00,66.31614918869347,
2021-06-21 13:30:00,81.51399622197519,
2021-06-21 15:00:00,75.04409194790159,
2021-06-21 15:30:30,75.04409194790159,
2021-06-21 23:59:59,72.63556160805646,c
2021-06-22 00:00:00,52.24229412329605,
2021-06-22 10:00:00,57.98773046340571,
2021-06-22 10:30:00,55.46997394730002,
2021-06-22 12:00:00,47.258746731977226,
2021-06-22 13:30:00,47.270055681987735,
2021-06-22 15:00:00,39.82590000583939,
2021-06-22 15:30:30,39.82590000583939,
2021-06-22 23:59:59,35.356559106049204,c
2021-06-23 00:00:00,29.165505405280367,
2021-06-23 10:00:00,42.941679343646356,
2021-06-23 10:30:00,35.67581551210291,
2021-06-23 12:00:00,33.481573067876866,
2021-06-23 13:30:00,17.04744089338764,
2021-06-23 15:00:00,-4.645330907607139,
2021-06-23 15:30:30,-4.645330907607139,
2021-06-23 23:59:59,-5.112691116315332,c
2021-06-24 00:00:00,-9.79167236804394,
2021-06-24 10:00:00,-17.794453962457702,
2021-06-24 10:30:00,-41.32160445107259,
2021-06-24 12:00:00,-60.91935024824467,
2021-06-24 13:30:00,-53.95030550024089,
2021-06-24 15:00:00,-61.27541996814371,
2021-06-24 15:30:30,-61.27541996814371,
2021-06-24 23:59:59,-61.33845449237536,c
2021-06-25 00:00:00,-67.92671848573319,
2021-06-25 10:00:00,-86.84011064339879,
2021-06-25 10:30:00,-85.79495566373994,
2021-06-25 12:00:00,-80.65585348793327,
2021-06-25 13:30:00,-87.24720927880848,
2021-06-25 15:00:00,-76.69154351449941,
2021-06-25 15:30:30,-76.69154351449941,
2021-06-25 23:59:59,-74.60770907086643,w
2021-06-28 00:00:00,-61.481720328755415,
2021-06-28 10:00:00,-43.24231184647921,
2021-06-28 10:30:00,-35.74553232433104,
2021-06-28 12:00:00,-47.42210946709072,
2021-06-28 13:30:00,-48.404456488126996,
2021-06-28 15:00:00,-38.67762658281134,
2021-06-28 15:30:30,-38.67762658281134,
2021-06-28 23:59:59,-32.6144984690408,c
2021-06-29 00:00:00,-35.791742471418004,
2021-06-29 10:00:00,-40.44535487227084,
2021-06-29 10:30:00,-39.31365266000597,
2021-06-29 12:00:00,-27.31649396362407,
2021-06-29 13:30:00,-18.73002091288987,
2021-06-29 15:00:00,-24.687255761162376,
2021-06-29 15:30:30,-24.687255761162376,
2021-06-29 23:59:59,-24.317198565064885,c
2021-06-30 00:00:00,-36.013512069075844,
2021-06-30 10:00:00,-35.139315502778075,
2021-06-30 10:30:00,-29.95936545104253,
2021-06-30 12:00:00,-37.75529508620437,
2021-06-30 13:30:00,-45.61279552128086,
2021-06-30 15:00:00,-51.940039359960025,
2021-06-30 15:30:30,-51.940039359960025,
2021-06-30 23:59:59,-66.49940870208586,c
2021-07-01 00:00:00,-80.0683102199064,
2021-07-01 10:00:00,-82.3882091139087,
2021-07-01 10:30:00,-76.51806379495497,
2021-07-01 12:00:00,-82.98859443348948,
2021-07-01 13:30:00,-91.7350439739564,
2021-07-01 15:00:00,-95.14933489621366,
2021-07-01 15:30:30,-95.14933489621366,
2021-07-01 23:59:59,-94.29727640271417,c
2021-07-02 00:00:00,-93.22444582421629,
2021-07-02 10:00:00,-89.51832261995116,
2021-07-02 10:30:00,-98.30616149832268,
2021-07-02 12:00:00,-89.68838231708565,
2021-07-02 13:30:00,-93.12629752022484,
2021-07-02 15:00:00,-95.32514949098747,
2021-07-02 15:30:30,-95.32514949098747,
2021-07-02 23:59:59,-90.20507572350218,w
