date,BRL_FTSE_2022_Q1,meta
2022-04-05 10:00:00,-338.50218282528834,
2022-04-05 10:30:00,-340.8855892071769,
2022-04-05 12:00:00,-287.3553577209871,
2022-04-05 13:30:00,-267.9009340153832,
2022-04-05 15:00:00,-243.1641801005789,
2022-04-05 15:30:30,-243.1641801005789,
2022-04-05 23:59:59,-204.30070188656234,c
2022-04-06 00:00:00,-180.1046838350636,
2022-04-06 10:00:00,-222.79904699662154,
2022-04-06 10:30:00,-244.08985725977305,
2022-04-06 12:00:00,-235.07579964067986,
2022-04-06 13:30:00,-220.00051137826017,
2022-04-06 15:00:00,-229.3500975452872,
2022-04-06 15:30:30,-229.3500975452872,
2022-04-06 23:59:59,-174.8748123671591,c
2022-04-07 00:00:00,-176.6653806955728,
2022-04-07 10:00:00,-255.65290727547648,
2022-04-07 10:30:00,-258.07192201429285,
2022-04-07 12:00:00,-239.67555350858225,
2022-04-07 13:30:00,-230.9149099801174,
2022-04-07 15:00:00,-267.88477617710276,
2022-04-07 15:30:30,-267.88477617710276,
2022-04-07 23:59:59,-193.59166373018388,c
2022-04-08 00:00:00,-189.73248237508307,
2022-04-08 10:00:00,-189.12973132733634,
2022-04-08 10:30:00,-167.053005061768,
2022-04-08 12:00:00,-156.56058580293308,
2022-04-08 13:30:00,-170.9267666872904,
2022-04-08 15:00:00,-172.16452175212294,
2022-04-08 15:30:30,-172.16452175212294,
2022-04-08 23:59:59,-194.3964251764188,w
