date,KRE_2021_Q1,meta
2021-03-02 13:30:00,-84.64752733215619,
2021-03-02 15:00:00,-85.97326777837145,
2021-03-02 15:30:30,-85.97326777837145,
2021-03-02 23:59:59,-87.41417145850517,c
2021-03-03 00:00:00,-79.06598063293302,
2021-03-03 10:00:00,-66.91521186318118,
2021-03-03 10:30:00,-82.98661139553758,
2021-03-03 12:00:00,-67.13657581102098,
2021-03-03 13:30:00,-61.36275521941366,
2021-03-03 15:00:00,-46.46718460530656,
2021-03-03 15:30:30,-46.46718460530656,
2021-03-03 23:59:59,-40.624350632718574,c
2021-03-04 00:00:00,-91.82237230700832,
2021-03-04 10:00:00,-60.775458121147494,
2021-03-04 10:30:00,-40.50603397236716,
2021-03-04 12:00:00,-32.654967002002536,
2021-03-04 13:30:00,-45.40500953135677,
2021-03-04 15:00:00,-66.59748873717729,
2021-03-04 15:30:30,-66.59748873717729,
2021-03-04 23:59:59,-84.06030868068865,c
2021-03-05 00:00:00,-129.67182395141185,
2021-03-05 10:00:00,-98.47596965812545,
2021-03-05 10:30:00,-95.22978067708982,
2021-03-05 12:00:00,-96.71607372518065,
2021-03-05 13:30:00,-106.39926579384382,
2021-03-05 15:00:00,-127.21241054405755,
2021-03-05 15:30:30,-127.21241054405755,
2021-03-05 23:59:59,-131.77131724142998,w
2021-03-08 00:00:00,-147.13076978378967,
2021-03-08 10:00:00,-139.92559591836846,
2021-03-08 10:30:00,-137.0626364268661,
2021-03-08 12:00:00,-128.44053840252127,
2021-03-08 13:30:00,-148.73656699513322,
2021-03-08 15:00:00,-142.89149030476756,
2021-03-08 15:30:30,-142.89149030476756,
2021-03-08 23:59:59,-141.4734615106097,c
2021-03-09 00:00:00,-100.73363639933643,
2021-03-09 10:00:00,-50.07215885788776,
2021-03-09 10:30:00,-58.681418769170136,
2021-03-09 12:00:00,-65.90646335590168,
2021-03-09 13:30:00,-43.13049052569602,
2021-03-09 15:00:00,-43.776628589946654,
2021-03-09 15:30:30,-43.776628589946654,
2021-03-09 23:59:59,-15.191708549062696,c
2021-03-10 00:00:00,3.9160834394361927,
2021-03-10 10:00:00,-27.768899341589986,
2021-03-10 10:30:00,-42.33221244065521,
2021-03-10 12:00:00,-55.00465467016261,
2021-03-10 13:30:00,-62.97088548476677,
2021-03-10 15:00:00,-66.1715634041517,
2021-03-10 15:30:30,-66.1715634041517,
2021-03-10 23:59:59,-65.27128488519361,c
2021-03-11 00:00:00,-40.54631472121309,
2021-03-11 10:00:00,-41.28428655996515,
2021-03-11 10:30:00,-40.22929318630463,
2021-03-11 12:00:00,-44.87286477119676,
2021-03-11 13:30:00,-12.400273382216255,
2021-03-11 15:00:00,13.24337123019518,
2021-03-11 15:30:30,13.24337123019518,
2021-03-11 23:59:59,5.235583696098843,c
2021-03-12 00:00:00,-46.35520522158265,
2021-03-12 10:00:00,-15.724858804667292,
2021-03-12 10:30:00,-20.55771250420264,
2021-03-12 12:00:00,-1.67465838980047,
2021-03-12 13:30:00,2.071592395197513,
2021-03-12 15:00:00,5.434507575322527,
2021-03-12 15:30:30,5.434507575322527,
2021-03-12 23:59:59,0.0,a
2021-03-15 00:00:00,21.567496143032827,
2021-03-15 10:00:00,62.63856942668451,
2021-03-15 10:30:00,62.691031341782036,
2021-03-15 12:00:00,103.69760430501412,
2021-03-15 13:30:00,121.04045999493155,
2021-03-15 15:00:00,134.03577461949737,
2021-03-15 15:30:30,134.03577461949737,
2021-03-15 23:59:59,107.49648410518932,c
2021-03-16 00:00:00,105.49160123799618,
2021-03-16 10:00:00,131.0233035620846,
2021-03-16 10:30:00,165.5601894766478,
2021-03-16 12:00:00,167.65638331734215,
2021-03-16 13:30:00,158.78266760808697,
2021-03-16 15:00:00,137.19914100954293,
2021-03-16 15:30:30,137.19914100954293,
2021-03-16 23:59:59,137.229137229221,c
2021-03-17 00:00:00,67.57977344520327,
2021-03-17 10:00:00,125.161287687386,
2021-03-17 10:30:00,136.83605719332775,
2021-03-17 12:00:00,128.46953166082824,
2021-03-17 13:30:00,144.47128589815622,
2021-03-17 15:00:00,180.84101844239933,
2021-03-17 15:30:30,180.84101844239933,
2021-03-17 23:59:59,169.54065064810754,c
2021-03-18 00:00:00,138.92765624704896,
2021-03-18 10:00:00,164.79642562096683,
2021-03-18 10:30:00,126.22522504839424,
2021-03-18 12:00:00,112.51603860665182,
2021-03-18 13:30:00,111.4638028787931,
2021-03-18 15:00:00,73.3178665443155,
2021-03-18 15:30:30,73.3178665443155,
2021-03-18 23:59:59,51.60728853426622,c
2021-03-19 00:00:00,107.1656686737806,
2021-03-19 10:00:00,105.14313449427175,
2021-03-19 10:30:00,106.73168134795208,
2021-03-19 12:00:00,114.71254043882232,
2021-03-19 13:30:00,137.37828751443476,
2021-03-19 15:00:00,109.76623750368321,
2021-03-19 15:30:30,109.76623750368321,
2021-03-19 23:59:59,168.17997892715584,e
2021-03-22 00:00:00,153.36826143308474,
2021-03-22 10:00:00,146.0362674353005,
2021-03-22 10:30:00,164.90566832999127,
2021-03-22 12:00:00,161.40887623157187,
2021-03-22 13:30:00,144.91238724362233,
2021-03-22 15:00:00,163.1833776768808,
2021-03-22 15:30:30,163.1833776768808,
2021-03-22 23:59:59,144.69778166608762,c
2021-03-23 00:00:00,162.80550546391373,
2021-03-23 10:00:00,159.33066467963408,
2021-03-23 10:30:00,165.09016670595872,
2021-03-23 12:00:00,161.65293470663687,
2021-03-23 13:30:00,147.57770221030557,
2021-03-23 15:00:00,121.65611921267873,
2021-03-23 15:30:30,121.65611921267873,
2021-03-23 23:59:59,108.31280974674598,c
2021-03-24 00:00:00,105.2130169527394,
2021-03-24 10:00:00,111.12305286674541,
2021-03-24 10:30:00,115.1343244211971,
2021-03-24 12:00:00,118.35279236790564,
2021-03-24 13:30:00,98.97714849824195,
2021-03-24 15:00:00,79.02765320944536,
2021-03-24 15:30:30,79.02765320944536,
2021-03-24 23:59:59,68.56424392705276,c
2021-03-25 00:00:00,6.2830190576499945,
2021-03-25 10:00:00,39.61698022941255,
2021-03-25 10:30:00,31.692699530204436,
2021-03-25 12:00:00,1.779956622162672,
2021-03-25 13:30:00,3.8124743323429584,
2021-03-25 15:00:00,7.893578601538934,
2021-03-25 15:30:30,7.893578601538934,
2021-03-25 23:59:59,17.183239070500235,c
2021-03-26 00:00:00,37.953851995515606,
2021-03-26 10:00:00,35.53700267850559,
2021-03-26 10:30:00,14.271957066332448,
2021-03-26 12:00:00,19.120246865300714,
2021-03-26 13:30:00,34.241843963553265,
2021-03-26 15:00:00,8.569197171754467,
2021-03-26 15:30:30,8.569197171754467,
2021-03-26 23:59:59,13.712069061634566,w
2021-03-29 00:00:00,61.51944026739261,
2021-03-29 10:00:00,51.1855356067814,
2021-03-29 10:30:00,59.01695343393408,
2021-03-29 12:00:00,42.582677440876864,
2021-03-29 13:30:00,39.02058603069759,
2021-03-29 15:00:00,40.73583594670163,
2021-03-29 15:30:30,40.73583594670163,
2021-03-29 23:59:59,50.344718514505416,c
2021-03-30 00:00:00,73.84233685614163,
2021-03-30 10:00:00,19.218534904734838,
2021-03-30 10:30:00,21.480076146052852,
2021-03-30 12:00:00,30.851459755488577,
2021-03-30 13:30:00,36.22179933942573,
2021-03-30 15:00:00,38.24370307098411,
2021-03-30 15:30:30,38.24370307098411,
2021-03-30 23:59:59,44.26405915941882,c
2021-03-31 00:00:00,40.98929891872854,
2021-03-31 10:00:00,38.18670705062004,
2021-03-31 10:30:00,29.87917094229556,
2021-03-31 12:00:00,33.54737296272549,
2021-03-31 13:30:00,44.91829416778842,
2021-03-31 15:00:00,39.50962945893002,
2021-03-31 15:30:30,39.50962945893002,
2021-03-31 23:59:59,48.42727535193171,c
2021-04-01 00:00:00,71.45707118354744,
2021-04-01 10:00:00,70.9709771924255,
2021-04-01 10:30:00,60.4606343886893,
2021-04-01 12:00:00,32.79382351272375,
2021-04-01 13:30:00,36.739417214180435,
2021-04-01 15:00:00,43.2890063476425,
2021-04-01 15:30:30,43.2890063476425,
2021-04-01 23:59:59,43.863018749473554,c
2021-04-02 00:00:00,43.863018749473554,
2021-04-02 10:00:00,43.863018749473554,
2021-04-02 10:30:00,43.863018749473554,
2021-04-02 12:00:00,43.863018749473554,
2021-04-02 13:30:00,43.863018749473554,
2021-04-02 15:00:00,43.863018749473554,
2021-04-02 15:30:30,43.863018749473554,
2021-04-02 23:59:59,43.863018749473554,w
