date,EU_AEX_2023_Q1,meta
2023-03-06 00:00:00,-95.14796142783813,
2023-03-06 03:30:00,-79.73947839123839,
2023-03-06 04:00:00,-86.07811776479292,
2023-03-06 06:00:00,-91.47210291905756,
2023-03-06 08:00:00,-81.71405754765122,
2023-03-06 10:30:00,-69.97941304487557,
2023-03-06 11:00:00,-77.20550012497232,
2023-03-06 23:59:59,-70.14256815139909,c
2023-03-07 00:00:00,-29.791049040301317,
2023-03-07 03:30:00,-44.22719124085637,
2023-03-07 04:00:00,-46.38660962511125,
2023-03-07 06:00:00,-45.26146279086133,
2023-03-07 08:00:00,-40.9658437655315,
2023-03-07 10:30:00,-9.966550767606236,
2023-03-07 11:00:00,-15.789241333032635,
2023-03-07 23:59:59,0.0,a
2023-03-08 00:00:00,-3.9596999263167163,
2023-03-08 03:30:00,-7.345989191471375,
2023-03-08 04:00:00,-2.1423362138515074,
2023-03-08 06:00:00,-1.2977319200956856,
2023-03-08 08:00:00,-11.251435712413354,
2023-03-08 10:30:00,-13.927025199486167,
2023-03-08 11:00:00,-17.070385320052395,
2023-03-08 23:59:59,-16.04293942553906,c
2023-03-09 00:00:00,-4.534534317757846,
2023-03-09 03:30:00,16.61912811403039,
2023-03-09 04:00:00,17.70947064151696,
2023-03-09 06:00:00,38.4371284188974,
2023-03-09 08:00:00,24.61091997163544,
2023-03-09 10:30:00,27.773860970604915,
2023-03-09 11:00:00,28.265613817264892,
2023-03-09 23:59:59,34.82596049876338,c
2023-03-10 00:00:00,34.82596049876338,
2023-03-10 03:30:00,34.82596049876338,
2023-03-10 04:00:00,34.82596049876338,
2023-03-10 06:00:00,34.82596049876338,
2023-03-10 08:00:00,34.82596049876338,
2023-03-10 10:30:00,34.82596049876338,
2023-03-10 11:00:00,34.82596049876338,
2023-03-10 23:59:59,34.82596049876338,w
2023-03-13 00:00:00,34.82596049876338,
2023-03-13 03:30:00,34.82596049876338,
2023-03-13 04:00:00,34.82596049876338,
2023-03-13 06:00:00,34.82596049876338,
2023-03-13 08:00:00,34.82596049876338,
2023-03-13 10:30:00,34.82596049876338,
2023-03-13 11:00:00,34.82596049876338,
2023-03-13 23:59:59,34.82596049876338,c
2023-03-14 00:00:00,34.82596049876338,
2023-03-14 03:30:00,34.82596049876338,
2023-03-14 04:00:00,34.82596049876338,
2023-03-14 06:00:00,34.82596049876338,
2023-03-14 08:00:00,34.82596049876338,
2023-03-14 10:30:00,34.82596049876338,
2023-03-14 11:00:00,34.82596049876338,
2023-03-14 23:59:59,34.82596049876338,c
2023-03-15 00:00:00,34.82596049876338,
2023-03-15 03:30:00,34.82596049876338,
2023-03-15 04:00:00,34.82596049876338,
2023-03-15 06:00:00,34.82596049876338,
2023-03-15 08:00:00,34.82596049876338,
2023-03-15 10:30:00,34.82596049876338,
2023-03-15 11:00:00,34.82596049876338,
2023-03-15 23:59:59,34.82596049876338,c
2023-03-16 00:00:00,34.82596049876338,
2023-03-16 03:30:00,34.82596049876338,
2023-03-16 04:00:00,34.82596049876338,
2023-03-16 06:00:00,34.82596049876338,
2023-03-16 08:00:00,34.82596049876338,
2023-03-16 10:30:00,34.82596049876338,
2023-03-16 11:00:00,34.82596049876338,
2023-03-16 23:59:59,34.82596049876338,c
2023-03-17 00:00:00,34.82596049876338,
2023-03-17 03:30:00,34.82596049876338,
2023-03-17 04:00:00,34.82596049876338,
2023-03-17 06:00:00,34.82596049876338,
2023-03-17 08:00:00,34.82596049876338,
2023-03-17 10:30:00,34.82596049876338,
2023-03-17 11:00:00,34.82596049876338,
2023-03-17 23:59:59,34.82596049876338,e
2023-03-20 00:00:00,34.82596049876338,
2023-03-20 03:30:00,34.82596049876338,
2023-03-20 04:00:00,34.82596049876338,
2023-03-20 06:00:00,34.82596049876338,
2023-03-20 08:00:00,34.82596049876338,
2023-03-20 10:30:00,34.82596049876338,
2023-03-20 11:00:00,34.82596049876338,
2023-03-20 23:59:59,34.82596049876338,c
2023-03-21 00:00:00,34.82596049876338,
2023-03-21 03:30:00,34.82596049876338,
2023-03-21 04:00:00,34.82596049876338,
2023-03-21 06:00:00,34.82596049876338,
2023-03-21 08:00:00,34.82596049876338,
2023-03-21 10:30:00,34.82596049876338,
2023-03-21 11:00:00,34.82596049876338,
2023-03-21 23:59:59,34.82596049876338,c
2023-03-22 00:00:00,34.82596049876338,
2023-03-22 03:30:00,34.82596049876338,
2023-03-22 04:00:00,34.82596049876338,
2023-03-22 06:00:00,34.82596049876338,
2023-03-22 08:00:00,34.82596049876338,
2023-03-22 10:30:00,34.82596049876338,
2023-03-22 11:00:00,34.82596049876338,
2023-03-22 23:59:59,34.82596049876338,c
2023-03-23 00:00:00,34.82596049876338,
2023-03-23 03:30:00,34.82596049876338,
2023-03-23 04:00:00,34.82596049876338,
2023-03-23 06:00:00,34.82596049876338,
2023-03-23 08:00:00,34.82596049876338,
2023-03-23 10:30:00,34.82596049876338,
2023-03-23 11:00:00,34.82596049876338,
2023-03-23 23:59:59,34.82596049876338,c
2023-03-24 00:00:00,34.82596049876338,
2023-03-24 03:30:00,34.82596049876338,
2023-03-24 04:00:00,34.82596049876338,
2023-03-24 06:00:00,34.82596049876338,
2023-03-24 08:00:00,34.82596049876338,
2023-03-24 10:30:00,34.82596049876338,
2023-03-24 11:00:00,34.82596049876338,
2023-03-24 23:59:59,34.82596049876338,w
2023-03-27 00:00:00,34.82596049876338,
2023-03-27 03:30:00,34.82596049876338,
2023-03-27 04:00:00,34.82596049876338,
2023-03-27 06:00:00,34.82596049876338,
2023-03-27 08:00:00,34.82596049876338,
2023-03-27 10:30:00,34.82596049876338,
2023-03-27 11:00:00,34.82596049876338,
2023-03-27 23:59:59,34.82596049876338,c
2023-03-28 00:00:00,34.82596049876338,
2023-03-28 03:30:00,34.82596049876338,
2023-03-28 04:00:00,34.82596049876338,
2023-03-28 06:00:00,34.82596049876338,
2023-03-28 08:00:00,34.82596049876338,
2023-03-28 10:30:00,34.82596049876338,
2023-03-28 11:00:00,34.82596049876338,
2023-03-28 23:59:59,34.82596049876338,c
2023-03-29 00:00:00,34.82596049876338,
2023-03-29 03:30:00,34.82596049876338,
2023-03-29 04:00:00,34.82596049876338,
2023-03-29 06:00:00,34.82596049876338,
2023-03-29 08:00:00,34.82596049876338,
2023-03-29 10:30:00,34.82596049876338,
2023-03-29 11:00:00,34.82596049876338,
2023-03-29 23:59:59,34.82596049876338,c
2023-03-30 00:00:00,34.82596049876338,
2023-03-30 03:30:00,34.82596049876338,
2023-03-30 04:00:00,34.82596049876338,
2023-03-30 06:00:00,34.82596049876338,
2023-03-30 08:00:00,34.82596049876338,
2023-03-30 10:30:00,34.82596049876338,
2023-03-30 11:00:00,34.82596049876338,
2023-03-30 23:59:59,34.82596049876338,c
2023-03-31 00:00:00,34.82596049876338,
2023-03-31 03:30:00,34.82596049876338,
2023-03-31 04:00:00,34.82596049876338,
2023-03-31 06:00:00,34.82596049876338,
2023-03-31 08:00:00,34.82596049876338,
2023-03-31 10:30:00,34.82596049876338,
2023-03-31 11:00:00,34.82596049876338,
2023-03-31 23:59:59,34.82596049876338,w
2023-04-03 00:00:00,34.82596049876338,
2023-04-03 03:30:00,34.82596049876338,
2023-04-03 04:00:00,34.82596049876338,
2023-04-03 06:00:00,34.82596049876338,
2023-04-03 08:00:00,34.82596049876338,
2023-04-03 10:30:00,34.82596049876338,
2023-04-03 11:00:00,34.82596049876338,
2023-04-03 23:59:59,34.82596049876338,c
2023-04-04 00:00:00,34.82596049876338,
2023-04-04 03:30:00,34.82596049876338,
2023-04-04 04:00:00,34.82596049876338,
2023-04-04 06:00:00,34.82596049876338,
2023-04-04 08:00:00,34.82596049876338,
2023-04-04 10:30:00,34.82596049876338,
2023-04-04 11:00:00,34.82596049876338,
2023-04-04 23:59:59,34.82596049876338,c
2023-04-05 00:00:00,34.82596049876338,
2023-04-05 03:30:00,34.82596049876338,
2023-04-05 04:00:00,34.82596049876338,
2023-04-05 06:00:00,34.82596049876338,
2023-04-05 08:00:00,34.82596049876338,
2023-04-05 10:30:00,34.82596049876338,
2023-04-05 11:00:00,34.82596049876338,
2023-04-05 23:59:59,34.82596049876338,c
2023-04-06 00:00:00,34.82596049876338,
2023-04-06 03:30:00,34.82596049876338,
2023-04-06 04:00:00,34.82596049876338,
2023-04-06 06:00:00,34.82596049876338,
2023-04-06 08:00:00,34.82596049876338,
2023-04-06 10:30:00,34.82596049876338,
2023-04-06 11:00:00,34.82596049876338,
2023-04-06 23:59:59,34.82596049876338,c
2023-04-07 00:00:00,34.82596049876338,
2023-04-07 03:30:00,34.82596049876338,
2023-04-07 04:00:00,34.82596049876338,
2023-04-07 06:00:00,34.82596049876338,
2023-04-07 08:00:00,34.82596049876338,
2023-04-07 10:30:00,34.82596049876338,
2023-04-07 11:00:00,34.82596049876338,
2023-04-07 23:59:59,34.82596049876338,w
2023-04-10 00:00:00,34.82596049876338,
2023-04-10 03:30:00,34.82596049876338,
2023-04-10 04:00:00,34.82596049876338,
2023-04-10 06:00:00,34.82596049876338,
2023-04-10 08:00:00,34.82596049876338,
2023-04-10 10:30:00,34.82596049876338,
2023-04-10 11:00:00,34.82596049876338,
2023-04-10 23:59:59,34.82596049876338,c
2023-04-11 00:00:00,34.82596049876338,
2023-04-11 03:30:00,34.82596049876338,
2023-04-11 04:00:00,34.82596049876338,
2023-04-11 06:00:00,34.82596049876338,
2023-04-11 08:00:00,34.82596049876338,
2023-04-11 10:30:00,34.82596049876338,
2023-04-11 11:00:00,34.82596049876338,
2023-04-11 23:59:59,34.82596049876338,c
2023-04-12 00:00:00,34.82596049876338,
2023-04-12 03:30:00,34.82596049876338,
2023-04-12 04:00:00,34.82596049876338,
2023-04-12 06:00:00,34.82596049876338,
2023-04-12 08:00:00,34.82596049876338,
2023-04-12 10:30:00,34.82596049876338,
2023-04-12 11:00:00,34.82596049876338,
2023-04-12 23:59:59,34.82596049876338,c
2023-04-13 00:00:00,34.82596049876338,
2023-04-13 03:30:00,34.82596049876338,
2023-04-13 04:00:00,34.82596049876338,
2023-04-13 06:00:00,34.82596049876338,
2023-04-13 08:00:00,34.82596049876338,
2023-04-13 10:30:00,34.82596049876338,
2023-04-13 11:00:00,34.82596049876338,
2023-04-13 23:59:59,34.82596049876338,c
2023-04-14 00:00:00,34.82596049876338,
2023-04-14 03:30:00,34.82596049876338,
2023-04-14 04:00:00,34.82596049876338,
2023-04-14 06:00:00,34.82596049876338,
2023-04-14 08:00:00,34.82596049876338,
2023-04-14 10:30:00,34.82596049876338,
2023-04-14 11:00:00,34.82596049876338,
2023-04-14 23:59:59,34.82596049876338,w
