date,MSCI_FACT_VLUE_HEDGED_2021_Q2,meta
2021-05-18 15:30:30,-5.092555681911392,
2021-05-18 23:59:59,-2.9907049608355294,c
2021-05-19 00:00:00,-13.960784557037698,
2021-05-19 10:00:00,-5.5267716985482025,
2021-05-19 10:30:00,-5.530055578787568,
2021-05-19 12:00:00,-12.623737858014891,
2021-05-19 13:30:00,-16.395794024411458,
2021-05-19 15:00:00,-19.0469821089234,
2021-05-19 15:30:30,-19.0469821089234,
2021-05-19 23:59:59,-21.048879063211928,c
2021-05-20 00:00:00,-39.669991841191745,
2021-05-20 10:00:00,-13.611138937856936,
2021-05-20 10:30:00,8.494171704219582,
2021-05-20 12:00:00,7.0576368523834105,
2021-05-20 13:30:00,3.90336198088238,
2021-05-20 15:00:00,-7.5773547565960655,
2021-05-20 15:30:30,-7.5773547565960655,
2021-05-20 23:59:59,-3.9970199826344412,c
0,-3.9970199826344412,
0,-3.9970199826344412,
0,-3.9970199826344412,
0,-3.9970199826344412,
0,-3.9970199826344412,
0,-3.9970199826344412,
0,-3.9970199826344412,
0,-3.9970199826344412,
0,-3.9970199826344412,
0,-3.9970199826344412,
0,-3.9970199826344412,
0,-3.9970199826344412,
0,-3.9970199826344412,
0,-3.9970199826344412,
0,-3.9970199826344412,
0,-3.9970199826344412,
0,-3.9970199826344412,
0,-3.9970199826344412,
0,-3.9970199826344412,
0,-3.9970199826344412,
0,-3.9970199826344412,
0,-3.9970199826344412,
0,-3.9970199826344412,
0,-3.9970199826344412,
2021-05-21 00:00:00,9.607795171738417,
2021-05-21 10:00:00,5.620796970001379,
2021-05-21 10:30:00,3.5376852097733718,
2021-05-21 12:00:00,1.201424713906647,
2021-05-21 13:30:00,-5.972040407774358,
2021-05-21 15:00:00,-8.488801516320166,
2021-05-21 15:30:30,-8.488801516320166,
2021-05-21 23:59:59,-8.09914071889213,w
2021-05-24 00:00:00,-14.273872543084735,
2021-05-24 10:00:00,-9.648468259816582,
2021-05-24 10:30:00,-16.217170245518275,
2021-05-24 12:00:00,-21.14935843733366,
2021-05-24 13:30:00,-18.154512270233823,
2021-05-24 15:00:00,-20.151737163788994,
2021-05-24 15:30:30,-20.151737163788994,
2021-05-24 23:59:59,-15.164894177101303,c
2021-05-25 00:00:00,-28.845786758871384,
2021-05-25 10:00:00,-19.013350486487695,
2021-05-25 10:30:00,-21.354752306280687,
2021-05-25 12:00:00,-13.689850859427281,
2021-05-25 13:30:00,-18.109891362140473,
2021-05-25 15:00:00,-13.949434301853984,
2021-05-25 15:30:30,-13.949434301853984,
2021-05-25 23:59:59,-6.119340603282353,c
2021-05-26 00:00:00,-17.54591306127395,
2021-05-26 10:00:00,-8.167333899219756,
2021-05-26 10:30:00,-20.38405539331177,
2021-05-26 12:00:00,-20.44449199229794,
2021-05-26 13:30:00,-18.23989270545721,
2021-05-26 15:00:00,-19.12099899194962,
2021-05-26 15:30:30,-19.12099899194962,
2021-05-26 23:59:59,-21.698811098253145,c
2021-05-27 00:00:00,-25.854754179401,
2021-05-27 10:00:00,-41.3220882694894,
2021-05-27 10:30:00,-36.32175458931425,
2021-05-27 12:00:00,-47.48347895048306,
2021-05-27 13:30:00,-42.6325814150986,
2021-05-27 15:00:00,-42.91182607652627,
2021-05-27 15:30:30,-42.91182607652627,
2021-05-27 23:59:59,-46.243530675768085,e
2021-05-28 00:00:00,-44.38796370801279,
2021-05-28 10:00:00,-37.8087718723485,
2021-05-28 10:30:00,-28.143262435812574,
2021-05-28 12:00:00,-30.407918772474915,
2021-05-28 13:30:00,-33.28521786023839,
2021-05-28 15:00:00,-34.27450428122174,
2021-05-28 15:30:30,-34.27450428122174,
2021-05-28 23:59:59,-30.098865044530186,w
2021-05-31 00:00:00,-30.098865044530186,
2021-05-31 10:00:00,-30.098865044530186,
2021-05-31 10:30:00,-30.098865044530186,
2021-05-31 12:00:00,-30.098865044530186,
2021-05-31 13:30:00,-30.098865044530186,
2021-05-31 15:00:00,-30.098865044530186,
2021-05-31 15:30:30,-30.098865044530186,
2021-05-31 23:59:59,-30.098865044530186,c
2021-06-01 00:00:00,-34.52158349188596,
2021-06-01 10:00:00,-46.29188522251795,
2021-06-01 10:30:00,-39.03010709802339,
2021-06-01 12:00:00,-46.688201030755806,
2021-06-01 13:30:00,-41.64030452476317,
2021-06-01 15:00:00,-40.844329666606626,
2021-06-01 15:30:30,-40.844329666606626,
2021-06-01 23:59:59,-43.57068877524716,c
2021-06-02 00:00:00,-49.30258579755346,
2021-06-02 10:00:00,-47.38140751275478,
2021-06-02 10:30:00,-45.49416321080287,
2021-06-02 12:00:00,-51.64120411222427,
2021-06-02 13:30:00,-44.86881429432657,
2021-06-02 15:00:00,-45.96637809403106,
2021-06-02 15:30:30,-45.96637809403106,
2021-06-02 23:59:59,-50.17115606989003,c
2021-06-03 00:00:00,-56.989836513988365,
2021-06-03 10:00:00,-60.38000387188117,
2021-06-03 10:30:00,-68.26622189595324,
2021-06-03 12:00:00,-64.7278693121703,
2021-06-03 13:30:00,-67.1929564544512,
2021-06-03 15:00:00,-66.27702626583783,
2021-06-03 15:30:30,-66.27702626583783,
2021-06-03 23:59:59,-74.85083769692845,c
2021-06-04 00:00:00,-76.01547924704794,
2021-06-04 10:00:00,-71.0333858818353,
2021-06-04 10:30:00,-70.95951245217195,
2021-06-04 12:00:00,-70.0850026775924,
2021-06-04 13:30:00,-75.69035140536242,
2021-06-04 15:00:00,-80.27778542060767,
2021-06-04 15:30:30,-80.27778542060767,
2021-06-04 23:59:59,-80.48642577709091,w
2021-06-07 00:00:00,-87.47312572965193,
2021-06-07 10:00:00,-86.36580705896762,
2021-06-07 10:30:00,-84.39745748682762,
2021-06-07 12:00:00,-88.13562949835946,
2021-06-07 13:30:00,-97.23207869126968,
2021-06-07 15:00:00,-113.18581705579093,
2021-06-07 15:30:30,-113.18581705579093,
2021-06-07 23:59:59,-121.05131321992562,c
2021-06-08 00:00:00,-121.26678560855964,
2021-06-08 10:00:00,-109.5003031005592,
2021-06-08 10:30:00,-117.2409096870947,
2021-06-08 12:00:00,-113.08923575918297,
2021-06-08 13:30:00,-122.86948247529355,
2021-06-08 15:00:00,-121.54390872797676,
2021-06-08 15:30:30,-121.54390872797676,
2021-06-08 23:59:59,-118.86802566559525,c
2021-06-09 00:00:00,-114.34126742879266,
2021-06-09 10:00:00,-105.25189007578804,
2021-06-09 10:30:00,-107.07118534462106,
2021-06-09 12:00:00,-102.51177906536171,
2021-06-09 13:30:00,-94.04269586181752,
2021-06-09 15:00:00,-93.61241042943134,
2021-06-09 15:30:30,-93.61241042943134,
2021-06-09 23:59:59,-95.50021624556412,c
2021-06-10 00:00:00,-92.32758746342078,
2021-06-10 10:00:00,-98.46022254144012,
2021-06-10 10:30:00,-88.51268197077763,
2021-06-10 12:00:00,-92.12264850227315,
2021-06-10 13:30:00,-95.41256870138663,
2021-06-10 15:00:00,-91.46906336980297,
2021-06-10 15:30:30,-91.46906336980297,
2021-06-10 23:59:59,-87.07713424039419,c
2021-06-11 00:00:00,-77.87586646221718,
2021-06-11 10:00:00,-82.24056821463628,
2021-06-11 10:30:00,-78.89575859354855,
2021-06-11 12:00:00,-72.4690995856474,
2021-06-11 13:30:00,-71.66561563727363,
2021-06-11 15:00:00,-67.46059812466798,
2021-06-11 15:30:30,-67.46059812466798,
2021-06-11 23:59:59,-73.64506065437286,w
2021-06-14 00:00:00,-78.78256895589068,
2021-06-14 10:00:00,-63.13597713337245,
2021-06-14 10:30:00,-63.812882282869325,
2021-06-14 12:00:00,-68.14889934447433,
2021-06-14 13:30:00,-69.3332960212869,
2021-06-14 15:00:00,-65.89301667913368,
2021-06-14 15:30:30,-65.89301667913368,
2021-06-14 23:59:59,-67.7043978780944,c
2021-06-15 00:00:00,-64.67790803465616,
2021-06-15 10:00:00,-72.80887241170474,
2021-06-15 10:30:00,-63.5570922366563,
2021-06-15 12:00:00,-64.13255588701206,
2021-06-15 13:30:00,-69.34004323041317,
2021-06-15 15:00:00,-66.40526092830669,
2021-06-15 15:30:30,-66.40526092830669,
2021-06-15 23:59:59,-66.71443212129041,c
2021-06-16 00:00:00,-76.78380654163526,
2021-06-16 10:00:00,-74.36492379272966,
2021-06-16 10:30:00,-61.0224407325767,
2021-06-16 12:00:00,-70.5901316973365,
2021-06-16 13:30:00,-67.65112927750262,
2021-06-16 15:00:00,-77.61835913209552,
2021-06-16 15:30:30,-77.61835913209552,
2021-06-16 23:59:59,-76.23627141545946,c
2021-06-17 00:00:00,-75.60727343417182,
2021-06-17 10:00:00,-69.19377035448433,
2021-06-17 10:30:00,-56.97730683461339,
2021-06-17 12:00:00,-45.453384380602046,
2021-06-17 13:30:00,-52.391443986348804,
2021-06-17 15:00:00,-47.20875845053959,
2021-06-17 15:30:30,-47.20875845053959,
2021-06-17 23:59:59,-50.53505135088071,c
