date,QCLN_2021_Q4,meta
2021-12-14 10:30:00,236.33165219200498,
2021-12-14 12:00:00,275.14290312186824,
2021-12-14 13:30:00,273.59455727481395,
2021-12-14 15:00:00,265.2667943232324,
2021-12-14 15:30:30,265.2667943232324,
2021-12-14 23:59:59,191.59815166156295,c
2021-12-15 00:00:00,227.7410332379036,
2021-12-15 10:00:00,179.81769180723018,
2021-12-15 10:30:00,216.17664127738954,
2021-12-15 12:00:00,312.81761359408586,
2021-12-15 13:30:00,272.9228540693481,
2021-12-15 15:00:00,258.47346748564905,
2021-12-15 15:30:30,258.47346748564905,
2021-12-15 23:59:59,189.97069458813803,c
2021-12-16 00:00:00,118.24144221138499,
2021-12-16 10:00:00,272.8895091869798,
2021-12-16 10:30:00,277.0575814452378,
2021-12-16 12:00:00,361.7799058199147,
2021-12-16 13:30:00,313.1938993447076,
2021-12-16 15:00:00,309.9152831697776,
2021-12-16 15:30:30,309.9152831697776,
2021-12-16 23:59:59,326.7896817960792,c
2021-12-17 00:00:00,374.9436143059064,
2021-12-17 10:00:00,334.23673318781005,
2021-12-17 10:30:00,323.57996232876815,
2021-12-17 12:00:00,301.54255034273547,
2021-12-17 13:30:00,314.0455417722691,
2021-12-17 15:00:00,346.80922745207545,
2021-12-17 15:30:30,346.80922745207545,
2021-12-17 23:59:59,355.5827362582869,e
2021-12-20 00:00:00,401.6762983370577,
2021-12-20 10:00:00,367.384623410794,
2021-12-20 10:30:00,421.3752702897508,
2021-12-20 12:00:00,416.90496164376543,
2021-12-20 13:30:00,400.2160985513344,
2021-12-20 15:00:00,403.60526067369096,
2021-12-20 15:30:30,403.60526067369096,
2021-12-20 23:59:59,415.05683137336916,c
2021-12-21 00:00:00,386.7028749041382,
2021-12-21 10:00:00,388.12245060191265,
2021-12-21 10:30:00,440.6162313528297,
2021-12-21 12:00:00,364.99483638790457,
2021-12-21 13:30:00,341.1967711710805,
2021-12-21 15:00:00,300.6642550339328,
2021-12-21 15:30:30,300.6642550339328,
2021-12-21 23:59:59,290.05430866033316,c
2021-12-22 00:00:00,256.0401794401324,
2021-12-22 10:00:00,166.1517607970552,
2021-12-22 10:30:00,163.25826718287158,
2021-12-22 12:00:00,93.72853002409715,
2021-12-22 13:30:00,129.51391073913874,
2021-12-22 15:00:00,97.10664263133935,
2021-12-22 15:30:30,97.10664263133935,
2021-12-22 23:59:59,83.8940469751426,c
2021-12-23 00:00:00,107.50553502479079,
2021-12-23 10:00:00,90.15743994785703,
2021-12-23 10:30:00,29.17553038077199,
2021-12-23 12:00:00,-38.844412086398734,
2021-12-23 13:30:00,-56.522202355213494,
2021-12-23 15:00:00,-54.67756586475275,
2021-12-23 15:30:30,-54.67756586475275,
2021-12-23 23:59:59,-68.9262941976499,c
2021-12-24 00:00:00,-68.9262941976499,
2021-12-24 10:00:00,-68.9262941976499,
2021-12-24 10:30:00,-68.9262941976499,
2021-12-24 12:00:00,-68.9262941976499,
2021-12-24 13:30:00,-68.9262941976499,
2021-12-24 15:00:00,-68.9262941976499,
2021-12-24 15:30:30,-68.9262941976499,
2021-12-24 23:59:59,-68.9262941976499,w
2021-12-27 00:00:00,-69.36533592171418,
2021-12-27 10:00:00,-150.4330562711566,
2021-12-27 10:30:00,-187.9465288088452,
2021-12-27 12:00:00,-174.28481884895405,
2021-12-27 13:30:00,-181.1048334523125,
2021-12-27 15:00:00,-182.21595654775115,
2021-12-27 15:30:30,-182.21595654775115,
2021-12-27 23:59:59,-139.11204129391012,c
2021-12-28 00:00:00,-151.13994863819903,
2021-12-28 10:00:00,-81.8292951126873,
2021-12-28 10:30:00,-68.7710034855686,
2021-12-28 12:00:00,-72.14539544892523,
2021-12-28 13:30:00,-69.09915485767601,
2021-12-28 15:00:00,-70.26003430639776,
2021-12-28 15:30:30,-70.26003430639776,
2021-12-28 23:59:59,-65.41785783137698,c
2021-12-29 00:00:00,-77.50135730213583,
2021-12-29 10:00:00,-16.177537500110702,
2021-12-29 10:30:00,9.952041018874525,
2021-12-29 12:00:00,-15.628862064462055,
2021-12-29 13:30:00,-57.269853149416804,
2021-12-29 15:00:00,-78.99820700674036,
2021-12-29 15:30:30,-78.99820700674036,
2021-12-29 23:59:59,-60.43117830991628,c
2021-12-30 00:00:00,18.353772886289107,
2021-12-30 10:00:00,-51.7265212883417,
2021-12-30 10:30:00,-77.66892142079678,
2021-12-30 12:00:00,-114.94661630212704,
2021-12-30 13:30:00,-114.31838458465086,
2021-12-30 15:00:00,-100.24718250567184,
2021-12-30 15:30:30,-100.24718250567184,
2021-12-30 23:59:59,-74.87573084127052,c
2021-12-31 00:00:00,-57.13563296136954,
2021-12-31 10:00:00,-70.36921123177581,
2021-12-31 10:30:00,-66.04189543455072,
2021-12-31 12:00:00,-78.61279131711058,
2021-12-31 13:30:00,-50.51186915894209,
2021-12-31 15:00:00,-42.04561639433177,
2021-12-31 15:30:30,-42.04561639433177,
2021-12-31 23:59:59,-25.397428349587926,w
