date,NOBL_2022_Q3,meta
2022-07-20 12:00:00,14.209011932672801,
2022-07-20 13:30:00,18.264626059335853,
2022-07-20 15:00:00,21.45769978915683,
2022-07-20 15:30:30,21.45769978915683,
2022-07-20 23:59:59,15.321290800032681,c
2022-07-21 00:00:00,24.746425888755365,
2022-07-21 10:00:00,18.790813801561114,
2022-07-21 10:30:00,1.4936756275342091,
2022-07-21 12:00:00,25.189990067910653,
2022-07-21 13:30:00,27.252338482387,
2022-07-21 15:00:00,33.10275871571196,
2022-07-21 15:30:30,33.10275871571196,
2022-07-21 23:59:59,45.224107484636434,c
2022-07-22 00:00:00,43.8407460584169,
2022-07-22 10:00:00,34.72032480028025,
2022-07-22 10:30:00,31.63977525244103,
2022-07-22 12:00:00,23.19850142153399,
2022-07-22 13:30:00,-0.015483583053205408,
2022-07-22 15:00:00,-6.4225216466171275,
2022-07-22 15:30:30,-6.4225216466171275,
2022-07-22 23:59:59,0.0,a
2022-07-25 00:00:00,18.216534327463048,
2022-07-25 10:00:00,34.18328352443349,
2022-07-25 10:30:00,29.357028275921248,
2022-07-25 12:00:00,26.139666273228958,
2022-07-25 13:30:00,13.038220841971835,
2022-07-25 15:00:00,12.07803725596014,
2022-07-25 15:30:30,12.07803725596014,
2022-07-25 23:59:59,5.3782444595824614,c
2022-07-26 00:00:00,-20.221077453378037,
2022-07-26 10:00:00,-2.3573800418988435,
2022-07-26 10:30:00,-7.1916280199846225,
2022-07-26 12:00:00,-22.32883152675721,
2022-07-26 13:30:00,-19.28314590231404,
2022-07-26 15:00:00,-4.2057837581948885,
2022-07-26 15:30:30,-4.2057837581948885,
2022-07-26 23:59:59,-5.459161525784538,c
2022-07-27 00:00:00,30.29614129246323,
2022-07-27 10:00:00,50.34800573561472,
2022-07-27 10:30:00,41.238321286578625,
2022-07-27 12:00:00,44.481898853591375,
2022-07-27 13:30:00,40.94317775389136,
2022-07-27 15:00:00,46.12667065406207,
2022-07-27 15:30:30,46.12667065406207,
2022-07-27 23:59:59,46.894025365814485,c
2022-07-28 00:00:00,-36.35371324796158,
2022-07-28 10:00:00,-43.53238033240159,
2022-07-28 10:30:00,-64.86511497111994,
2022-07-28 12:00:00,-47.491047931740354,
2022-07-28 13:30:00,-53.33927902860083,
2022-07-28 15:00:00,-68.7436431724172,
2022-07-28 15:30:30,-68.7436431724172,
2022-07-28 23:59:59,-70.15600393775304,c
2022-07-29 00:00:00,-64.15564564579135,
2022-07-29 10:00:00,-67.77133506699032,
2022-07-29 10:30:00,-81.23415752593104,
2022-07-29 12:00:00,-76.44382022170274,
2022-07-29 13:30:00,-67.84399989550339,
2022-07-29 15:00:00,-46.15069367749163,
2022-07-29 15:30:30,-46.15069367749163,
2022-07-29 23:59:59,-46.52047294511989,e
2022-08-01 00:00:00,-29.264273569137288,
2022-08-01 10:00:00,-51.96345717549649,
2022-08-01 10:30:00,-56.18560994961119,
2022-08-01 12:00:00,-51.05895413570545,
2022-08-01 13:30:00,-54.8576596897402,
2022-08-01 15:00:00,-50.77090179841316,
2022-08-01 15:30:30,-50.77090179841316,
2022-08-01 23:59:59,-63.23246382909659,c
2022-08-02 00:00:00,-65.25636827154918,
2022-08-02 10:00:00,-59.89322592987129,
2022-08-02 10:30:00,-49.6738628084624,
2022-08-02 12:00:00,-54.373725219360196,
2022-08-02 13:30:00,-54.56415581488639,
2022-08-02 15:00:00,-72.60806899887072,
2022-08-02 15:30:30,-72.60806899887072,
2022-08-02 23:59:59,-83.00569271297975,c
2022-08-03 00:00:00,-78.04115693773953,
2022-08-03 10:00:00,-47.84349487902719,
2022-08-03 10:30:00,-43.527246650340686,
2022-08-03 12:00:00,-45.908672966400204,
2022-08-03 13:30:00,-56.43326829639402,
2022-08-03 15:00:00,-58.51631313126117,
2022-08-03 15:30:30,-58.51631313126117,
2022-08-03 23:59:59,-64.46231408442685,c
2022-08-04 00:00:00,-70.32015947895874,
2022-08-04 10:00:00,-52.2871964380882,
2022-08-04 10:30:00,-29.452198559705977,
2022-08-04 12:00:00,-35.340637785307806,
2022-08-04 13:30:00,-45.291341873855586,
2022-08-04 15:00:00,-59.520857667856234,
2022-08-04 15:30:30,-59.520857667856234,
2022-08-04 23:59:59,-53.2958275163835,c
2022-08-05 00:00:00,-38.74185590460204,
2022-08-05 10:00:00,-27.229588856932637,
2022-08-05 10:30:00,-17.46201022642684,
2022-08-05 12:00:00,-14.517952186695112,
2022-08-05 13:30:00,-18.625625220694893,
2022-08-05 15:00:00,-23.657429158828894,
2022-08-05 15:30:30,-23.657429158828894,
2022-08-05 23:59:59,-16.747926474778385,w
2022-08-08 00:00:00,-21.743964484995963,
2022-08-08 10:00:00,-19.48483302964909,
2022-08-08 10:30:00,-18.94533505341687,
2022-08-08 12:00:00,-17.357039860118945,
2022-08-08 13:30:00,-24.250178440804092,
2022-08-08 15:00:00,-19.2278194345326,
2022-08-08 15:30:30,-19.2278194345326,
2022-08-08 23:59:59,-21.132861092995753,c
2022-08-09 00:00:00,-29.445886633013927,
2022-08-09 10:00:00,-22.82544728069079,
2022-08-09 10:30:00,-28.39161847858148,
2022-08-09 12:00:00,-41.476662097760595,
2022-08-09 13:30:00,-34.04102235193577,
2022-08-09 15:00:00,-31.10864859991547,
2022-08-09 15:30:30,-31.10864859991547,
2022-08-09 23:59:59,-24.77180615229746,c
2022-08-10 00:00:00,-22.047974797624235,
2022-08-10 10:00:00,-30.28850794439786,
2022-08-10 10:30:00,-32.9779466005369,
2022-08-10 12:00:00,-21.464122522817384,
2022-08-10 13:30:00,-27.505201855531904,
2022-08-10 15:00:00,-42.417337563417405,
2022-08-10 15:30:30,-42.417337563417405,
2022-08-10 23:59:59,-45.552659255838975,c
2022-08-11 00:00:00,-39.0287671933152,
2022-08-11 10:00:00,-13.461996891859227,
2022-08-11 10:30:00,-10.485779060495544,
2022-08-11 12:00:00,-22.754592856278453,
2022-08-11 13:30:00,-29.237874031206314,
2022-08-11 15:00:00,-26.479035902605293,
2022-08-11 15:30:30,-26.479035902605293,
2022-08-11 23:59:59,-22.154199427792193,c
2022-08-12 00:00:00,-20.280597546428424,
2022-08-12 10:00:00,-28.88561597594957,
2022-08-12 10:30:00,-33.39358098954122,
2022-08-12 12:00:00,-41.0219537022421,
2022-08-12 13:30:00,-41.937668077701034,
2022-08-12 15:00:00,-40.3964971956888,
2022-08-12 15:30:30,-40.3964971956888,
2022-08-12 23:59:59,-39.33928747529339,w
