date,HACK_2021_Q4,meta
2021-12-10 10:30:00,410.0691775303809,
2021-12-10 12:00:00,419.1862565099334,
2021-12-10 13:30:00,436.685365830074,
2021-12-10 15:00:00,428.7720897362281,
2021-12-10 15:30:30,428.7720897362281,s
2021-12-10 23:59:59,430.6860693955185,w
2021-12-13 00:00:00,421.26752125363174,
2021-12-13 10:00:00,509.68540077119707,
2021-12-13 10:30:00,392.0010129278426,
2021-12-13 12:00:00,315.33626668609713,
2021-12-13 13:30:00,325.4471772179336,
2021-12-13 15:00:00,315.1486108687142,
2021-12-13 15:30:30,315.1486108687142,
2021-12-13 23:59:59,355.92239730649914,c
2021-12-14 00:00:00,305.4349267099402,
2021-12-14 10:00:00,432.2607268385482,
2021-12-14 10:30:00,483.5641471000242,
2021-12-14 12:00:00,424.34996156741425,
2021-12-14 13:30:00,384.06226575714294,
2021-12-14 15:00:00,397.8902363670642,
2021-12-14 15:30:30,397.8902363670642,
2021-12-14 23:59:59,370.7900548826114,c
2021-12-15 00:00:00,344.156929640398,
2021-12-15 10:00:00,260.25685580960004,
2021-12-15 10:30:00,293.41310183911406,
2021-12-15 12:00:00,256.76215070327817,
2021-12-15 13:30:00,165.7549653889464,
2021-12-15 15:00:00,157.8028661180199,
2021-12-15 15:30:30,157.8028661180199,
2021-12-15 23:59:59,147.5485369505786,c
2021-12-16 00:00:00,89.50540633752945,
2021-12-16 10:00:00,152.0107263806309,
2021-12-16 10:30:00,1.3536481735346229,
2021-12-16 12:00:00,-27.162612645031004,
2021-12-16 13:30:00,-1.7628236760175469,
2021-12-16 15:00:00,-12.028437228277369,
2021-12-16 15:30:30,-12.028437228277369,
2021-12-16 23:59:59,0.0,a
2021-12-17 00:00:00,-1.4655006159198933,
2021-12-17 10:00:00,-10.682917770728466,
2021-12-17 10:30:00,12.222407230059673,
2021-12-17 12:00:00,101.10330365170185,
2021-12-17 13:30:00,169.18553309472938,
2021-12-17 15:00:00,321.287715599177,
2021-12-17 15:30:30,321.287715599177,
2021-12-17 23:59:59,525.5427669838812,e
2021-12-20 00:00:00,417.0164233250011,
2021-12-20 10:00:00,216.7685250384598,
2021-12-20 10:30:00,150.49844514354197,
2021-12-20 12:00:00,86.14871115320611,
2021-12-20 13:30:00,131.41145155301754,
2021-12-20 15:00:00,93.06738306586035,
2021-12-20 15:30:30,93.06738306586035,
2021-12-20 23:59:59,129.2819391163077,c
2021-12-21 00:00:00,121.26711338138355,
2021-12-21 10:00:00,111.84471776448595,
2021-12-21 10:30:00,117.38873771343876,
2021-12-21 12:00:00,199.21758177895492,
2021-12-21 13:30:00,127.86389584549221,
2021-12-21 15:00:00,116.85530036105692,
2021-12-21 15:30:30,116.85530036105692,
2021-12-21 23:59:59,123.89255410560568,c
2021-12-22 00:00:00,107.8010808729272,
2021-12-22 10:00:00,185.15460264322127,
2021-12-22 10:30:00,302.1712664004404,
2021-12-22 12:00:00,342.38943600355424,
2021-12-22 13:30:00,377.2688686786811,
2021-12-22 15:00:00,328.20976556818545,
2021-12-22 15:30:30,328.20976556818545,
2021-12-22 23:59:59,373.5095209075345,c
2021-12-23 00:00:00,388.03433907993514,
2021-12-23 10:00:00,363.8507711827238,
2021-12-23 10:30:00,350.73711265777507,
2021-12-23 12:00:00,394.8547344716623,
2021-12-23 13:30:00,475.04166084798425,
2021-12-23 15:00:00,460.04912502560103,
2021-12-23 15:30:30,460.04912502560103,
2021-12-23 23:59:59,467.99011831472706,c
2021-12-24 00:00:00,466.90306724489477,
2021-12-24 10:00:00,465.68709198417446,
2021-12-24 10:30:00,467.9354416500294,
2021-12-24 12:00:00,464.1731730748668,
2021-12-24 13:30:00,464.1731730748668,
2021-12-24 15:00:00,464.1731730748668,
2021-12-24 15:30:30,464.1731730748668,
2021-12-24 23:59:59,462.23865162307175,w
2021-12-27 00:00:00,462.6078697410079,
2021-12-27 10:00:00,411.06774807277213,
2021-12-27 10:30:00,446.5166171506296,
2021-12-27 12:00:00,422.98106237390334,
2021-12-27 13:30:00,443.5077416906268,
2021-12-27 15:00:00,476.29438738596866,
2021-12-27 15:30:30,476.29438738596866,
2021-12-27 23:59:59,469.1872732095826,c
2021-12-28 00:00:00,452.65505160053453,
2021-12-28 10:00:00,452.14684309480003,
2021-12-28 10:30:00,446.3061099979463,
2021-12-28 12:00:00,450.41516585756744,
2021-12-28 13:30:00,430.9620459818593,
2021-12-28 15:00:00,393.03785340141144,
2021-12-28 15:30:30,393.03785340141144,
2021-12-28 23:59:59,408.62383361756406,c
2021-12-29 00:00:00,359.81989481701913,
2021-12-29 10:00:00,329.24437330826254,
2021-12-29 10:30:00,265.4981184365917,
2021-12-29 12:00:00,332.5873014231793,
2021-12-29 13:30:00,356.7286381127358,
2021-12-29 15:00:00,322.497158428196,
2021-12-29 15:30:30,322.497158428196,
2021-12-29 23:59:59,305.0340000542201,c
2021-12-30 00:00:00,296.22165853733867,
2021-12-30 10:00:00,269.0256287832673,
2021-12-30 10:30:00,314.5598810200829,
2021-12-30 12:00:00,312.07976187988163,
2021-12-30 13:30:00,300.01324056585895,
2021-12-30 15:00:00,304.95642864251136,
2021-12-30 15:30:30,304.95642864251136,
2021-12-30 23:59:59,320.2443223960914,c
2021-12-31 00:00:00,313.0397630173758,
2021-12-31 10:00:00,408.12735239958243,
2021-12-31 10:30:00,403.89879797800336,
2021-12-31 12:00:00,423.5003134705604,
2021-12-31 13:30:00,362.53023939595664,
2021-12-31 15:00:00,302.99580761532036,
2021-12-31 15:30:30,302.99580761532036,
2021-12-31 23:59:59,284.9123704917653,w
