date,SP46_AD_2022_Q2,meta
2022-06-22 15:00:00,419.93549459061114,
2022-06-22 15:30:30,419.93549459061114,
2022-06-22 23:59:59,439.4077495343754,c
2022-06-23 00:00:00,452.9083739223381,
2022-06-23 10:00:00,412.83411004777554,
2022-06-23 10:30:00,411.589529249145,
2022-06-23 12:00:00,453.63799339812044,
2022-06-23 13:30:00,441.52530941370674,
2022-06-23 15:00:00,367.1153134605511,
2022-06-23 15:30:30,367.1153134605511,
2022-06-23 23:59:59,404.1133632997751,c
2022-06-24 00:00:00,465.15991194470394,
2022-06-24 10:00:00,481.72749966357424,
2022-06-24 10:30:00,514.1344970452046,
2022-06-24 12:00:00,604.6348504244118,
2022-06-24 13:30:00,619.3929797355279,
2022-06-24 15:00:00,663.3219649818188,
2022-06-24 15:30:30,663.3219649818188,
2022-06-24 23:59:59,618.4196465545035,w
2022-06-27 00:00:00,622.2027018028439,
2022-06-27 10:00:00,679.8081403278989,
2022-06-27 10:30:00,656.5536614023792,
2022-06-27 12:00:00,640.0265739091328,
2022-06-27 13:30:00,651.9802798656538,
2022-06-27 15:00:00,649.3129333336001,
2022-06-27 15:30:30,649.3129333336001,
2022-06-27 23:59:59,662.5674488652285,c
2022-06-28 00:00:00,668.808346186069,
2022-06-28 10:00:00,694.3266456960237,
2022-06-28 10:30:00,766.038885260898,
2022-06-28 12:00:00,700.863729490037,
2022-06-28 13:30:00,688.4505539217012,
2022-06-28 15:00:00,735.3956859582445,
2022-06-28 15:30:30,735.3956859582445,
2022-06-28 23:59:59,702.9835960727064,c
2022-06-29 00:00:00,713.2142258694805,
2022-06-29 10:00:00,695.8960612123326,
2022-06-29 10:30:00,672.8136529199733,
2022-06-29 12:00:00,692.2525796052657,
2022-06-29 13:30:00,648.8001667310571,
2022-06-29 15:00:00,647.549007884202,
2022-06-29 15:30:30,647.549007884202,
2022-06-29 23:59:59,674.3611500928689,c
2022-06-30 00:00:00,700.5651575557586,
2022-06-30 10:00:00,626.2255122285667,
2022-06-30 10:30:00,587.5759776056225,
2022-06-30 12:00:00,694.033366341195,
2022-06-30 13:30:00,660.831703150104,
2022-06-30 15:00:00,611.4209088984435,
2022-06-30 15:30:30,611.4209088984435,
2022-06-30 23:59:59,598.2269571157558,c
2022-07-01 00:00:00,592.1398418784104,
2022-07-01 10:00:00,607.5312788362521,
2022-07-01 10:30:00,632.64805925475,
2022-07-01 12:00:00,665.9711957250984,
2022-07-01 13:30:00,629.0899546085923,
2022-07-01 15:00:00,637.5876165845837,
2022-07-01 15:30:30,637.5876165845837,
2022-07-01 23:59:59,668.2791594698972,w
2022-07-04 00:00:00,668.2791594698972,
2022-07-04 10:00:00,668.2791594698972,
2022-07-04 10:30:00,668.2791594698972,
2022-07-04 12:00:00,668.2791594698972,
2022-07-04 13:30:00,668.2791594698972,
2022-07-04 15:00:00,668.2791594698972,
2022-07-04 15:30:30,668.2791594698972,
2022-07-04 23:59:59,668.2791594698972,c
2022-07-05 00:00:00,622.3555410724725,
2022-07-05 10:00:00,650.003596864562,
2022-07-05 10:30:00,681.8844432438866,
2022-07-05 12:00:00,720.5597517651452,
2022-07-05 13:30:00,733.5006455754528,
2022-07-05 15:00:00,711.4365456602561,
2022-07-05 15:30:30,711.4365456602561,
2022-07-05 23:59:59,678.6465035438032,c
2022-07-06 00:00:00,681.3012224250747,
2022-07-06 10:00:00,631.9614675580845,
2022-07-06 10:30:00,567.6576002860634,
2022-07-06 12:00:00,539.7493350895061,
2022-07-06 13:30:00,560.3809896270691,
2022-07-06 15:00:00,536.5831814333035,
2022-07-06 15:30:30,536.5831814333035,
2022-07-06 23:59:59,544.251438088952,c
2022-07-07 00:00:00,540.3130938532079,
2022-07-07 10:00:00,558.4114546678093,
2022-07-07 10:30:00,532.5963462391919,
2022-07-07 12:00:00,529.1687561166555,
2022-07-07 13:30:00,533.2825771548814,
2022-07-07 15:00:00,559.5981776770748,
2022-07-07 15:30:30,559.5981776770748,
2022-07-07 23:59:59,550.8527774134889,c
2022-07-08 00:00:00,594.6808909588476,
2022-07-08 10:00:00,558.4727573791877,
2022-07-08 10:30:00,664.273552357173,
2022-07-08 12:00:00,591.790483580415,
2022-07-08 13:30:00,558.109919847775,
2022-07-08 15:00:00,583.6967462335879,
2022-07-08 15:30:30,583.6967462335879,
2022-07-08 23:59:59,604.8516559539473,w
